"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.841151200E-2,-1.756050110E0,5.940000057E0,8.754000664E0
7.799991600E-2,-1.900050044E0,5.968950272E0,8.860050201E0
9.759191600E-2,-2.226000071E0,5.940000057E0,9.127950668E0
1.171848190E-1,-2.521950006E0,5.767950058E0,9.424950600E0
1.367767270E-1,-2.628000021E0,5.518950462E0,9.721950531E0
1.563684820E-1,-2.350050211E0,5.232000351E0,1.012395000E1
1.759604810E-1,-1.708050132E0,4.876950264E0,1.051695061E1
1.955530110E-1,-1.038000107E0,4.531949997E0,1.063200092E1
2.151496980E-1,-6.070500016E-1,4.360050201E0,1.041105080E1
2.347490580E-1,-3.769500256E-1,4.321950436E0,1.008600044E1
2.543459960E-1,-1.570500135E-1,4.312050343E0,9.904050827E0
2.739462270E-1,1.870500147E-1,4.282950401E0,9.789000511E0
2.935446830E-1,6.370500326E-1,4.216050148E0,9.655050278E0
3.131416300E-1,1.087050080E0,4.168050289E0,9.396000862E0
3.327403750E-1,1.422000051E0,4.149000168E0,9.022950172E0
3.523379760E-1,1.623000026E0,4.120950222E0,8.629950523E0
3.719348270E-1,1.671000123E0,4.120950222E0,8.343000412E0
3.915370340E-1,1.594950080E0,4.129950047E0,8.188950539E0
4.111348220E-1,1.450950027E0,4.033950329E0,8.083950043E0
4.307361490E-1,1.240050077E0,3.814050198E0,7.969050407E0
4.503342360E-1,9.910500646E-1,3.583950281E0,7.930950165E0
4.699263460E-1,7.710000277E-1,3.450000048E0,8.122050285E0
4.895091010E-1,6.469500065E-1,3.393000126E0,8.533950806E0
5.090927070E-1,6.370500326E-1,3.354000092E0,8.821050644E0
5.286745680E-1,7.140000463E-1,3.286950111E0,8.812050819E0
5.482610430E-1,7.420500517E-1,3.325950146E0,8.601000786E0
5.678435050E-1,6.940500140E-1,3.487950087E0,8.467050552E0
5.874257400E-1,6.370500326E-1,3.594000101E0,8.553000450E0
6.070056540E-1,6.180000305E-1,3.594000101E0,8.592000008E0
6.265844130E-1,6.270000339E-1,3.574950218E0,8.437950134E0
6.461564130E-1,6.660000086E-1,3.670050144E0,8.275950432E0
6.657330290E-1,7.810500264E-1,3.919050217E0,8.209050179E0
6.853133470E-1,9.529500604E-1,4.188000202E0,8.218050003E0
7.048928230E-1,1.116000056E0,4.341000080E0,8.266050339E0
7.244782660E-1,1.269000053E0,4.321950436E0,8.323050499E0
7.440616540E-1,1.288050056E0,4.177950382E0,8.362050056E0
7.636432560E-1,1.030050039E0,4.033950329E0,8.563050270E0
7.832287600E-1,6.180000305E-1,3.958050251E0,8.965050697E0
8.028081450E-1,3.210000098E-1,3.900000095E0,9.385950089E0
8.223952510E-1,2.440500110E-1,3.795000076E0,9.846000671E0
8.419788560E-1,2.830500007E-1,3.679950237E0,1.038300037E1
8.615610820E-1,2.920500040E-1,3.556050062E0,1.076595020E1
8.811446980E-1,3.210000098E-1,3.364050150E0,1.086105061E1
9.007283850E-1,4.930500090E-1,3.115050077E0,1.081305027E1
9.203146160E-1,7.710000277E-1,2.962050200E0,1.072695065E1
9.399007030E-1,9.910500646E-1,3.000000238E0,1.054500008E1
9.594819340E-1,1.087050080E0,3.076950073E0,1.027695084E1
9.790597900E-1,1.212000012E0,2.989950180E0,1.005705070E1
9.986339580E-1,1.336050034E0,2.799000025E0,9.865050316E0
1.018213650E0,1.279050112E0,2.635950089E0,9.607050896E0
1.037789424E0,1.164000034E0,2.539950132E0,9.328950882E0
1.057368117E0,1.135050058E0,2.491950035E0,8.994000435E0
1.076944491E0,1.164000034E0,2.454000235E0,8.649000168E0
1.096514044E0,1.297950029E0,2.338950157E0,8.362050056E0
1.116084428E0,1.480050087E0,2.041949987E0,8.161050797E0
1.135657664E0,1.528050065E0,1.755000114E0,8.103000641E0
1.155233958E0,1.279050112E0,1.707000136E0,8.179950714E0
1.174807189E0,7.420500517E-1,1.840950131E0,8.524950027E0
1.194377731E0,-2.295000106E-2,2.089950085E0,9.070050240E0
1.213954962E0,-5.400000215E-1,2.349000216E0,9.376950264E0
1.233534030E0,-6.259500384E-1,2.464050055E0,9.358050346E0
1.253111265E0,-6.070500016E-1,2.502000093E0,9.013050079E0
1.272692779E0,-5.110500455E-1,2.539950132E0,8.544000626E0
