"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.707096500E-2,6.464344263E-2,1.644816518E0,8.312667847E0
3.705997900E-2,1.060631394E0,1.225831270E0,9.943120003E0
5.704899300E-2,7.206547260E-1,1.091755986E0,9.531316757E0
7.703800600E-2,-9.337386489E-2,1.256955862E0,8.501810074E0
9.702702000E-2,-6.224924326E-2,1.467645645E0,8.161833763E0
1.170160340E-1,1.580173075E-1,1.450886250E0,8.353369713E0
1.370355650E-1,4.165911078E-1,1.410184860E0,8.916007042E0
1.570550960E-1,2.657563984E-1,1.508347034E0,8.647856712E0
1.770441100E-1,-6.224924326E-2,1.714248419E0,7.745242596E0
1.970636410E-1,2.059013397E-1,1.951274395E0,7.084442616E0
2.170526550E-1,3.758896589E-1,1.900996208E0,7.649474621E0
2.370416690E-1,5.482721925E-1,1.879448295E0,8.437167168E0
2.570306820E-1,7.637503147E-1,2.013523579E0,8.590395927E0
2.770196960E-1,8.523358107E-1,2.059013367E0,8.755595207E0
2.970087100E-1,1.053448796E0,1.580173135E0,9.514557838E0
3.169977230E-1,5.219359994E-1,2.142810583E0,1.000058079E1
3.369867370E-1,-3.926490843E-1,1.893813491E0,1.040998936E1
3.570062680E-1,-2.944868207E-1,2.545036316E0,9.816226959E0
3.769952820E-1,4.213795066E-1,2.420537949E0,9.981427193E0
3.970148130E-1,6.703764796E-1,2.183511972E0,9.753977776E0
4.170038270E-1,2.250549644E-1,2.133233786E0,9.763554573E0
4.369928400E-1,-3.375824392E-1,2.128445387E0,1.081460953E1
4.570428890E-1,-4.596867263E-1,1.872265697E0,1.187763500E1
4.770319030E-1,-4.405331016E-1,1.565807939E0,1.172679996E1
4.970514340E-1,-2.561795712E-1,1.357512355E0,1.114500904E1
5.170709650E-1,1.580173075E-1,1.601720929E0,1.009874249E1
5.370599790E-1,-4.357447028E-1,1.865083098E0,8.595184326E0
5.570489930E-1,-2.037465572E0,1.525106430E0,8.255207062E0
5.770074890E-1,-3.136404276E0,7.158663273E-1,1.088882923E1
5.970270200E-1,-1.929726601E0,-1.221042871E-1,1.313219643E1
6.170160340E-1,-3.184288144E-1,-3.232172430E-1,1.310346603E1
6.370355650E-1,-1.460463107E-1,1.675941199E-1,1.020887566E1
6.570245790E-1,-1.355118155E0,7.733271718E-1,8.013393402E0
6.770135920E-1,-1.857900500E0,1.134851575E0,7.718906403E0
6.970026060E-1,-1.256955862E0,1.072602391E0,7.857769966E0
7.169916200E-1,-7.374141216E-1,7.996633649E-1,8.015787125E0
7.370416690E-1,-2.753331959E-1,7.110779285E-1,8.568847656E0
7.570306820E-1,-2.059013397E-1,7.829039693E-1,8.327033043E0
7.770502130E-1,-6.703764796E-1,9.481038451E-1,7.936778545E0
7.970697450E-1,-9.696516991E-1,1.163581967E0,8.099584579E0
8.170587580E-1,-3.639186621E-1,1.065419793E0,8.564059258E0
8.370477720E-1,5.291185975E-1,1.000776291E0,8.537723541E0
8.570367860E-1,6.895300746E-1,1.077390790E0,8.372523308E0
8.770257990E-1,2.896983922E-1,1.352723956E0,8.152256966E0
