"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.752313100E-2,1.081555843E0,3.705285788E0,8.769695282E0
3.763323500E-2,1.116251707E0,3.957728624E0,8.985647202E0
5.774334000E-2,1.145563841E0,3.972085476E0,9.186644554E0
7.785339200E-2,1.060020447E0,3.908675671E0,9.154341698E0
9.796349600E-2,8.608179688E-1,3.917648792E0,9.055039406E0
1.180736000E-1,7.316055298E-1,3.961916208E0,8.941379547E0
1.381836520E-1,8.416753411E-1,3.979264021E0,8.772686005E0
1.582937560E-1,1.060618639E0,3.995415688E0,8.726025581E0
1.784038600E-1,1.116850019E0,4.016951084E0,8.924630165E0
1.985139650E-1,1.011565804E0,3.966103554E0,9.123234749E0
2.186240170E-1,8.207381964E-1,3.915256023E0,9.207581520E0
2.387341210E-1,7.310073376E-1,3.847060680E0,9.132805824E0
2.588442250E-1,8.291130662E-1,3.774677753E0,9.120841980E0
2.789543290E-1,9.583254457E-1,3.800998688E0,9.262018204E0
2.990643810E-1,9.996016622E-1,3.771088600E0,9.300303459E0
3.191744850E-1,8.063812256E-1,3.757927895E0,9.224929810E0
3.392845900E-1,6.005984545E-1,3.783650875E0,9.088538170E0
3.593946940E-1,5.712863803E-1,3.758526087E0,9.026325226E0
3.795047460E-1,6.215356588E-1,3.731008768E0,9.020941734E0
3.996148500E-1,6.855437160E-1,3.760320902E0,8.938986778E0
4.197249540E-1,7.094719410E-1,3.839283943E0,8.898308754E0
4.398350580E-1,6.047859192E-1,3.919443607E0,9.135198593E0
4.599451630E-1,6.640082598E-1,3.825525284E0,9.314660072E0
4.800552150E-1,7.322037220E-1,3.738785267E0,9.433105469E0
5.001653190E-1,7.561319470E-1,3.720839262E0,9.482755661E0
5.202754230E-1,8.590233326E-1,3.672982693E0,9.510273933E0
5.403855270E-1,8.901300430E-1,3.626920938E0,9.445069313E0
5.604955790E-1,7.824530005E-1,3.618546009E0,9.282357216E0
5.806056830E-1,6.406782866E-1,3.645465374E0,9.099904060E0
6.007157880E-1,6.334998012E-1,3.643072367E0,9.029914856E0
6.208258920E-1,6.484549642E-1,3.635894060E0,9.048459053E0
6.409359960E-1,6.400800347E-1,3.610171080E0,9.077771187E0
6.610460480E-1,6.203392744E-1,3.573082447E0,9.152546883E0
6.811561520E-1,5.605186820E-1,3.577867985E0,9.298508644E0
7.012662560E-1,4.887340367E-1,3.652045488E0,9.346963882E0
7.213763600E-1,5.162515044E-1,3.696911097E0,9.184849739E0
7.414864650E-1,5.425725579E-1,3.714857101E0,9.003593445E0
7.615965690E-1,5.270192027E-1,3.699303865E0,9.069396019E0
7.817066730E-1,5.730810165E-1,3.663411379E0,9.203991890E0
8.018167250E-1,5.629115105E-1,3.637090445E0,9.280562401E0
8.219268290E-1,5.593222976E-1,3.622733593E0,9.212965012E0
8.420369330E-1,5.868397355E-1,3.632902861E0,9.157930374E0
8.621470380E-1,6.723831892E-1,3.644268990E0,9.122037888E0
8.822571420E-1,6.753742099E-1,3.623929977E0,8.978468895E0
9.023672460E-1,5.886343718E-1,3.639483213E0,8.810971260E0
9.224773500E-1,4.923232496E-1,3.680759430E0,8.791828156E0
9.425874540E-1,4.558327198E-1,3.665206194E0,8.876175880E0
9.626975060E-1,4.019941986E-1,3.611965895E0,9.032307625E0
9.828076100E-1,3.278166950E-1,3.602394581E0,9.194420815E0
1.002917715E0,3.188436031E-1,3.600001574E0,9.422337532E0
1.023027819E0,3.397808075E-1,3.579662561E0,9.493523598E0
1.043137923E0,3.445664644E-1,3.559323788E0,9.506086349E0
1.063248027E0,3.337987661E-1,3.570689678E0,9.443872452E0
1.083358131E0,3.864408433E-1,3.564707518E0,9.488738060E0
1.103468235E0,3.882354796E-1,3.531806231E0,9.482755661E0
1.123578288E0,3.445664644E-1,3.512663603E0,9.371489525E0
1.143688392E0,3.140579760E-1,3.544368505E0,9.415159225E0
1.163798496E0,4.091726840E-1,3.510869026E0,9.508479118E0
1.183908600E0,4.606183469E-1,3.460619688E0,9.508479118E0
1.204018704E0,4.049852192E-1,3.474976778E0,9.431310654E0
1.224128808E0,4.253242314E-1,3.448057413E0,9.323633194E0
1.244238913E0,4.773681164E-1,3.443870068E0,9.238089561E0
1.264349017E0,5.072783828E-1,3.434298754E0,9.174679756E0
1.284459121E0,4.157529473E-1,3.478565931E0,9.122636795E0
1.304569225E0,4.169493318E-1,3.598805189E0,9.056833267E0
1.324679329E0,5.252245665E-1,3.652643681E0,8.961718559E0
1.344789433E0,5.676971674E-1,3.606581926E0,8.984451294E0
1.364899485E0,3.738785386E-1,3.574877024E0,9.183652878E0
1.385009590E0,2.057827413E-1,3.544368505E0,9.403793335E0
1.405119694E0,1.842473447E-1,3.495913982E0,9.601201057E0
1.425229798E0,2.171486616E-1,3.417548895E0,9.684949875E0
1.445339902E0,1.764706671E-1,3.440878868E0,9.581459999E0
1.465450006E0,9.631111473E-2,3.522234917E0,9.343374252E0
1.485560110E0,-5.383851007E-3,3.635295868E0,9.218349457E0
1.505670215E0,-6.580262445E-3,3.674179077E0,9.162715912E0
1.525780319E0,7.537391037E-2,3.713062525E0,9.199805260E0
1.545890423E0,1.716850251E-1,3.707678795E0,9.327820778E0
1.566000527E0,1.824527234E-1,3.651447296E0,9.503094673E0
1.586110631E0,5.862415582E-2,3.646063566E0,9.546764374E0
1.606220735E0,5.982056609E-4,3.699303865E0,9.401400566E0
1.626330840E0,2.691925503E-2,3.823132277E0,9.250652313E0
1.646440944E0,1.226321608E-1,3.859622955E0,9.172286987E0
1.666551048E0,2.057827413E-1,3.856631994E0,9.250652313E0
1.686661152E0,1.890329868E-1,3.857230186E0,9.313464165E0
1.706771256E0,1.262213886E-1,3.868596077E0,9.273384094E0
1.726881360E0,4.546362907E-2,3.906881094E0,9.180064201E0
1.746991465E0,5.922235921E-2,3.915256023E0,9.178269386E0
1.767101569E0,1.226321608E-1,3.868596077E0,9.217751503E0
1.787211673E0,1.304088384E-1,3.790829182E0,9.217751503E0
1.807321777E0,1.794617064E-2,3.751347780E0,9.177073479E0
1.827431881E0,-1.597209126E-1,3.772284985E0,9.138788223E0
1.847541985E0,-2.434697002E-1,3.807579041E0,9.070592880E0
1.867652090E0,-2.961117923E-1,3.830909014E0,9.136395454E0
1.887762194E0,-3.176472187E-1,3.821935892E0,9.205188751E0
1.907872298E0,-2.859423161E-1,3.904488325E0,9.181859016E0
1.927982402E0,-1.806581169E-1,3.951746702E0,8.901300430E0
1.948092506E0,-1.525424421E-1,3.889533281E0,8.778668404E0
1.968202610E0,-2.350948304E-1,3.909872293E0,8.932407379E0
1.988312715E0,-3.014956415E-1,3.960719585E0,9.041878700E0
2.008422819E0,-3.565305769E-1,3.921238184E0,9.004789352E0
2.028532923E0,-4.534398913E-1,3.955934048E0,8.798408508E0
2.048643027E0,-4.618147612E-1,4.061218262E0,8.605188370E0
2.068753131E0,-2.763710022E-1,4.111467361E0,8.635697365E0
2.088863235E0,-9.990034252E-2,4.103092670E0,8.788837433E0
2.108973340E0,-1.154536903E-1,4.102494240E0,8.918647766E0
2.129083444E0,-1.872383654E-1,4.145565033E0,9.072985649E0
2.149193548E0,-2.099701911E-1,4.123431683E0,9.183054924E0
2.169303652E0,-2.195414752E-1,4.127020836E0,9.203393936E0
2.189413756E0,-1.938186288E-1,4.210769653E0,9.079565048E0
2.209523860E0,-2.219343036E-1,4.300500393E0,8.888737679E0
2.229633965E0,-1.914258152E-1,4.335794449E0,8.780462265E0
2.249744069E0,-1.016949639E-1,4.332205296E0,8.829515457E0
2.269854173E0,1.256231871E-2,4.296911240E0,9.048459053E0
2.289964277E0,9.451649338E-2,4.262215137E0,9.172885895E0
2.310074381E0,5.503492057E-2,4.290929317E0,9.119645119E0
2.330184485E0,7.776673418E-3,4.326821327E0,8.992227554E0
2.350294590E0,5.982056609E-4,4.311866283E0,8.891130447E0
2.370404694E0,5.982056609E-4,4.335196495E0,8.807381630E0
2.390514798E0,1.914258115E-2,4.363312244E0,8.848059654E0
2.410624902E0,3.290131316E-2,4.341178417E0,8.850452423E0
2.430735006E0,5.383851007E-3,4.272384644E0,8.827122688E0
2.450845110E0,-1.046859920E-1,4.272983074E0,8.752346992E0
2.470955215E0,-2.267199457E-1,4.383651257E0,8.687142372E0
2.491065319E0,-1.471585929E-1,4.434498787E0,8.645268440E0
2.511175423E0,-1.932204217E-1,4.406383038E0,8.727820396E0
2.531285579E0,-3.469592929E-1,4.381856441E0,8.984451294E0
2.551395631E0,-2.757728100E-1,4.336392879E0,8.971290588E0
2.571505735E0,-2.386840582E-1,4.305285931E0,8.888139725E0
2.591615892E0,-2.763710022E-1,4.252644062E0,8.729017258E0
2.611725996E0,-2.476571500E-1,4.173680782E0,8.315058708E0
2.631836100E0,-3.176472187E-1,4.103092670E0,8.141578674E0
2.651946204E0,-3.511467278E-1,3.699303865E0,7.658827305E0
2.672056308E0,-9.158528447E-1,3.977469444E0,8.162516594E0
2.692166413E0,-4.791627228E-1,4.336990833E0,9.550951958E0
2.712276517E0,3.200400174E-1,3.894318819E0,1.056012440E1
2.732386621E0,5.688936114E-1,3.622733593E0,1.059482002E1
2.752496725E0,-1.914258115E-2,3.637090445E0,1.041057301E1
2.772606829E0,-5.676971674E-1,3.514458179E0,1.030469036E1
2.792716933E0,-3.625126183E-1,3.594617844E0,9.917053223E0
2.812827038E0,-1.734796464E-1,3.769293785E0,9.177671432E0
2.832937142E0,8.135596663E-2,3.936791420E0,8.456833839E0
2.853047246E0,4.660021961E-1,4.171288013E0,8.142775536E0
2.873157402E0,6.717849374E-1,4.354339123E0,8.103293419E0
2.893267506E0,6.915257573E-1,4.294518471E0,8.478966713E0
2.913377610E0,5.072783828E-1,4.116851330E0,9.013164520E0
2.933487715E0,2.249253243E-1,3.986442566E0,9.273384094E0
2.953597819E0,1.513460279E-1,3.968496323E0,9.439684868E0
2.973707923E0,2.662015259E-1,3.945166349E0,9.486345291E0
2.993818027E0,3.068794906E-1,3.891327858E0,9.395418167E0
3.013928131E0,2.171486616E-1,3.960121393E0,9.135198593E0
3.034038235E0,1.728814393E-1,4.016951084E0,8.866603851E0
3.054148340E0,3.308077157E-1,4.000799656E0,8.796614647E0
3.074258444E0,4.193421602E-1,4.010370731E0,8.909674644E0
3.094368548E0,4.366901219E-1,4.004388809E0,9.065806389E0
3.114478704E0,4.091726840E-1,3.950550079E0,9.213563919E0
3.134588808E0,3.439682424E-1,3.920041800E0,9.321240425E0
3.154698913E0,2.685943544E-1,3.890729666E0,9.302696228E0
3.174809017E0,2.937189937E-1,3.867997885E0,9.167501450E0
3.194919121E0,3.655036688E-1,3.880560160E0,9.002396584E0
3.215029225E0,4.043870270E-1,3.941577196E0,8.896514893E0
3.235139329E0,4.319044948E-1,3.936193228E0,8.870791435E0
3.255249433E0,4.241278172E-1,3.929612875E0,8.972486496E0
3.275359538E0,4.701896608E-1,3.945764542E0,9.112466812E0
3.295469642E0,5.162515044E-1,3.905684710E0,9.177073479E0
3.315579798E0,4.731806815E-1,3.869194269E0,9.147162437E0
3.335689902E0,3.948157430E-1,3.865604877E0,9.138189316E0
3.355800006E0,4.701896608E-1,3.822534084E0,9.083752632E0
3.375910110E0,3.984049559E-1,3.833899975E0,9.067003250E0
