"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.284499604E0,-1.490467340E-1,-5.887040496E-2,-2.031067200E-2
2.304608615E0,-1.876828223E-1,-1.908897655E-3,-1.863084175E-2
2.324717625E0,-1.626380831E-1,4.283566400E-2,-4.260659590E-2
2.344826636E0,-7.986827940E-2,1.147629321E-1,-5.650337040E-2
2.364935646E0,-5.772506446E-2,8.391514421E-2,-8.674030751E-2
2.385044656E0,-1.534753740E-1,-3.520007432E-2,-7.605048269E-2
2.405153667E0,-2.556395829E-1,-3.436015919E-3,-3.970507067E-3
2.425262677E0,-3.263451457E-1,1.037676781E-1,7.040014863E-2
2.445371636E0,-3.830012381E-1,1.886754483E-1,8.979454637E-2
2.465480646E0,-3.552076817E-1,2.424300015E-1,7.543963939E-2
2.485589656E0,-3.144336343E-1,2.085279822E-1,5.665608495E-2
2.505698667E0,-3.487937748E-1,1.952420622E-1,8.108997345E-2
2.525807677E0,-3.834593594E-1,9.368869662E-2,2.060082406E-1
2.545916688E0,-4.063661397E-1,-2.312820405E-1,3.445178568E-1
2.566025698E0,-5.117372870E-1,-5.435777307E-1,5.176930428E-1
2.586134709E0,-6.719319820E-1,-6.017609239E-1,7.507312894E-1
2.606243719E0,-8.009734750E-1,-5.266267061E-1,8.691592813E-1
2.626352729E0,-7.953231335E-1,-1.061347127E-2,6.676560640E-1
2.646461740E0,-5.438067913E-1,6.031352878E-1,2.721324563E-1
2.666570750E0,-6.765133142E-2,7.042305470E-1,-6.566607859E-3
2.686679761E0,4.194230139E-1,7.566106915E-1,-9.437590092E-2
2.706788771E0,6.953732371E-1,7.912762761E-1,-1.831014603E-1
2.726897781E0,7.077429295E-1,6.013027430E-1,-2.683146596E-1
2.747006792E0,5.855734348E-1,2.641150951E-1,-2.432699203E-1
2.767115802E0,4.516451955E-1,1.532463133E-1,-2.144073844E-1
2.787224813E0,3.416926861E-1,2.364742458E-1,-2.215848416E-1
2.807333823E0,2.234937400E-1,3.908658922E-1,-1.960819662E-1
2.827442834E0,2.102078199E-1,6.539883614E-1,-9.345962852E-2
2.847551844E0,3.398601413E-1,7.098808885E-1,-6.520794332E-2
2.867660854E0,5.399126410E-1,6.458946466E-1,-1.039967462E-1
2.887769865E0,7.179746032E-1,7.271373272E-1,-1.643179059E-1
2.907878875E0,8.265526891E-1,5.260158181E-1,-1.728697717E-1
2.927987886E0,7.124769688E-1,-2.697654068E-1,-5.115845799E-2
2.948096896E0,4.267531633E-1,-5.313607454E-1,7.941014320E-2
2.968205906E0,1.446944475E-1,-4.041518271E-1,1.751604527E-1
2.988314969E0,2.382304333E-2,-1.091889478E-2,1.779092699E-1
3.008423927E0,-6.887302548E-2,4.072060585E-1,-1.218640283E-1
3.028532990E0,-1.682884246E-1,4.743992388E-1,-1.766875684E-1
3.048642000E0,-2.820587158E-1,6.895701885E-1,6.749862432E-2
3.068751011E0,-4.253024161E-1,5.217399001E-1,2.623589039E-1
3.088860021E0,-3.852919042E-1,1.446944475E-1,2.977880239E-1
3.108969031E0,-1.753131598E-1,-3.885752261E-1,1.519482583E-1
3.129078042E0,1.263690293E-1,-7.205706835E-1,2.901524538E-3
3.149187052E0,4.533250332E-1,-5.530458093E-1,1.221694518E-3
3.169296063E0,7.541673183E-1,-1.792073101E-1,1.116323397E-1
3.189405073E0,8.435037136E-1,-7.864658721E-3,2.289150059E-1
3.209514084E0,6.662052870E-1,-1.168245357E-2,3.381039500E-1
