"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.812971667E-1,-1.523531799E0,5.798641663E0,7.789052582E0
6.011891667E-1,-1.645677795E0,5.774990845E0,7.929460602E0
6.210821667E-1,-1.542093201E0,5.672753448E0,8.328680420E0
6.409741667E-1,-1.242715759E0,5.288352814E0,8.848249969E0
6.608661667E-1,-8.499325562E-1,5.054688721E0,9.200766907E0
6.807581667E-1,-1.084494781E0,4.810696106E0,9.461524658E0
7.006501667E-1,-1.166224823E0,4.684658203E0,9.310039673E0
7.205421667E-1,-1.079105988E0,4.255350952E0,9.048234100E0
7.404341667E-1,-6.503974915E-1,4.252656555E0,8.631949768E0
7.603261667E-1,-4.584965515E-1,4.596641235E0,8.414901123E0
7.802181667E-1,-3.499722290E-1,4.837640076E0,8.145760803E0
8.001111667E-1,-4.739144897E-1,4.828059998E0,8.304430847E0
8.200031667E-1,-7.849676514E-1,4.842729492E0,9.054970093E0
8.398951667E-1,-4.427792358E-1,5.274581451E0,9.741891632E0
8.597871667E-1,-1.796264648E-3,5.391937408E0,1.043465103E1
8.796791667E-1,-1.309776306E-1,5.324577484E0,1.186836960E1
8.995711667E-1,-3.345542908E-1,5.623954926E0,1.311542633E1
9.194627083E-1,7.337741089E-1,5.453908539E0,1.324909836E1
9.393547084E-1,2.226020966E0,4.837340698E0,1.221459961E1
9.592467084E-1,1.503623199E0,4.582720184E0,1.212179260E1
9.791397083E-1,6.033952332E-1,4.483326874E0,1.221744370E1
9.990317083E-1,6.110293579E-1,4.090843048E0,1.097547638E1
1.018923708E0,9.014254761E-1,3.683540039E0,1.039543259E1
1.038815708E0,8.331674194E-1,2.759511566E0,1.076725937E1
1.058707708E0,1.214125214E0,2.028132477E0,1.016835480E1
1.078599708E0,1.117575989E0,1.755249939E0,9.461225281E0
1.098491708E0,2.860551453E-1,2.064057770E0,7.495213623E0
1.118383708E0,-2.630030823E-1,2.460134125E0,7.885452118E0
1.138275708E0,-4.605921936E-1,2.466421051E0,7.835905151E0
1.158168708E0,-8.771759033E-2,2.329904938E0,7.067103882E0
1.178060708E0,5.041516113E-1,2.208956451E0,6.372099152E0
1.197952708E0,1.360221405E0,1.943558350E0,5.558690643E0
1.217844708E0,1.076561279E0,1.744472351E0,4.818479919E0
1.237736708E0,5.150788879E-1,1.832040253E0,5.375471649E0
1.257628708E0,-9.011260986E-2,2.446811829E0,4.791236572E0
1.277520708E0,-4.677772522E-1,3.203937378E0,5.264701996E0
1.297412708E0,-1.371148682E-1,3.384461975E0,5.802084503E0
1.317304708E0,5.179229736E-1,3.355122986E0,5.392985229E0
1.337196708E0,1.023571472E0,2.233505402E0,7.100783844E0
1.357089708E0,8.199948120E-1,3.099903717E0,9.082213440E0
1.376981708E0,-1.766326904E-2,4.668791199E0,9.590556335E0
1.396873708E0,4.167333984E-1,4.286635895E0,8.993448029E0
1.416765708E0,1.204545135E0,3.715872803E0,9.598789215E0
1.436657708E0,1.644929352E0,4.159849548E0,9.491761780E0
1.456549708E0,1.217568054E0,4.238885193E0,1.003498215E1
1.476441708E0,2.287243652E-1,4.375700684E0,1.100481537E1
1.496333708E0,5.239105225E-2,4.821174316E0,1.175475586E1
1.516225708E0,6.785389709E-1,5.036576385E0,1.210218338E1
1.536117708E0,1.122216339E0,5.001998291E0,1.196746353E1
1.556010708E0,8.553213501E-1,4.782404938E0,1.206685684E1
1.575902708E0,3.037184143E-1,4.773573303E0,1.291903473E1
1.595794708E0,-4.580474854E-2,4.977299652E0,1.269225632E1
1.615686708E0,-9.624984741E-2,4.698130188E0,1.237491623E1
1.635578708E0,-3.776646423E-1,4.375401306E0,1.241697876E1
1.655470708E0,-8.716374207E-1,3.797602844E0,1.288161255E1
1.675362708E0,-1.058299255E0,3.602857819E0,1.324221268E1
1.695254708E0,-1.016685791E0,3.674708405E0,1.286230270E1
1.715146708E0,-9.559121704E-1,3.528761902E0,1.074046509E1
1.735038708E0,-1.175206146E0,3.294499054E0,8.894354095E0
1.754931708E0,-1.658251648E0,3.242557068E0,8.198600922E0
1.774823708E0,-1.965712280E0,3.352578278E0,7.748187561E0
1.794715708E0,-1.910177765E0,3.361858978E0,6.953789520E0
1.814607708E0,-1.800306244E0,3.383563843E0,6.519692230E0
1.834499708E0,-1.551523590E0,3.081042938E0,6.685996399E0
1.854391708E0,-1.129551086E0,2.868335266E0,6.393953705E0
1.874283708E0,-6.620732117E-1,2.597997437E0,6.173462219E0
1.894175708E0,-2.344125366E-1,2.559377747E0,6.123615875E0
1.914068833E0,-2.157014465E-1,2.810854797E0,5.851332092E0
1.933960833E0,-5.757028198E-1,3.167563019E0,6.071224823E0
1.953852833E0,-7.744894409E-1,3.296295319E0,6.272406464E0
1.973745833E0,-5.739065552E-1,3.192111969E0,6.425388336E0
1.993637833E0,-5.932164001E-1,3.284170532E0,7.234306183E0
2.013529833E0,-6.607260132E-1,3.489094391E0,7.773934021E0
2.033421833E0,-9.244775391E-1,3.759731598E0,8.619824982E0
2.053313833E0,-9.758207703E-1,4.136797485E0,9.275760956E0
2.073205833E0,-7.879614258E-1,4.357588348E0,1.017060013E1
2.093097833E0,-4.254153442E-1,4.401746521E0,1.154564072E1
2.112989833E0,5.987548828E-4,4.410578156E0,1.255424332E1
2.132881833E0,3.306623840E-1,4.436623993E0,1.262878830E1
2.152773833E0,4.047583008E-1,4.186194763E0,1.363559464E1
2.172665833E0,5.535488892E-1,4.106560364E0,1.415995422E1
2.192558833E0,9.740245056E-1,4.071084137E0,1.415800827E1
2.212450833E0,1.432820435E0,3.758234711E0,1.353724915E1
2.232342833E0,1.036145325E0,3.530707855E0,1.305629929E1
2.252234833E0,3.359014893E-1,2.680475922E0,1.308713516E1
2.272126833E0,6.104306030E-1,2.263742523E0,1.243449234E1
2.292018833E0,1.441352692E0,2.712359619E0,1.044213547E1
2.311910833E0,1.357077942E0,2.365979919E0,8.567882996E0
2.331802833E0,9.472302246E-1,1.772464142E0,7.242688751E0
2.351694833E0,1.854643250E-1,1.799108734E0,6.790628815E0
2.371586833E0,-1.538800049E-1,1.518143005E0,6.429729309E0
2.391478833E0,9.430389404E-3,1.765279083E0,5.858816528E0
2.411371833E0,2.171983337E-1,1.788031769E0,5.426964569E0
2.431263833E0,3.896397400E-1,1.758094025E0,5.131329346E0
2.451155833E0,4.067042542E-1,2.037862244E0,5.036426697E0
2.471047833E0,5.059478760E-1,2.154020691E0,4.924010468E0
2.490939833E0,6.002517700E-1,2.560275879E0,5.133424988E0
2.510831833E0,9.020242310E-1,2.998265076E0,4.951104126E0
2.530723833E0,9.099577332E-1,3.477119293E0,5.216801605E0
2.550615833E0,7.339237976E-1,3.729793854E0,6.116430817E0
2.570507833E0,4.927752686E-1,3.904630280E0,7.244035950E0
2.590399833E0,4.102967834E-1,4.266577606E0,7.750881958E0
2.610291833E0,7.285350037E-1,4.447401581E0,7.970475311E0
2.630183833E0,6.948550415E-1,4.490362244E0,8.759185181E0
2.650076833E0,9.804611206E-2,4.345762939E0,1.000788849E1
2.669968833E0,-5.792953491E-1,4.415218506E0,1.149115402E1
2.689860833E0,-1.118324432E0,4.356241150E0,1.310913940E1
2.709752833E0,-9.174421692E-1,4.207001495E0,1.394425278E1
2.729644833E0,-6.212081909E-1,4.051474915E0,1.455902435E1
2.749536833E0,-8.190966797E-1,4.193828888E0,1.420156769E1
2.769428833E0,-1.285526733E0,4.403991852E0,1.368274658E1
2.789320833E0,-1.359173584E0,4.362977142E0,1.453013443E1
2.809212833E0,-1.283580780E0,3.995940399E0,1.576491669E1
2.829104833E0,-9.493258667E-1,3.482807465E0,1.572120758E1
2.848996833E0,-6.215075684E-1,3.343896332E0,1.400697235E1
2.868888833E0,-8.032296753E-1,3.187770996E0,1.137873779E1
2.888781833E0,-1.295555878E0,2.904859314E0,9.234746246E0
2.908672958E0,-1.553319855E0,2.627336426E0,8.071365509E0
2.928564958E0,-1.620679779E0,2.357747040E0,6.950646057E0
2.948456958E0,-1.531465302E0,2.210902405E0,6.076763306E0
2.968348958E0,-1.384920044E0,1.914069672E0,5.309309235E0
2.988240958E0,-1.170266418E0,1.720073090E0,4.709057465E0
3.008132958E0,-1.038690033E0,1.773212585E0,4.156855774E0
3.028024958E0,-7.722441101E-1,1.404529266E0,4.282145233E0
3.047916958E0,-5.502557373E-1,1.542691956E0,4.393513641E0
3.067808958E0,-2.656974792E-1,2.139051819E0,4.818330231E0
3.087700958E0,-1.314266968E-1,2.423909454E0,5.219046936E0
3.107592958E0,-6.252497864E-1,2.620001678E0,5.897735596E0
3.127484958E0,-1.119222565E0,3.034190369E0,6.930887146E0
3.147377958E0,-9.581575012E-1,3.348686371E0,7.723788300E0
3.167269958E0,-4.746629333E-1,3.911665649E0,8.733438721E0
3.187161958E0,-2.174977112E-1,4.015399933E0,9.271120605E0
3.207053958E0,-3.881428528E-1,4.124972076E0,1.014335678E1
3.226945958E0,-6.099815369E-1,4.137845306E0,1.074585388E1
3.246837958E0,-3.155438232E-1,4.317471771E0,1.165700912E1
3.266729958E0,4.752616882E-1,4.480931854E0,1.226594284E1
3.286621958E0,9.145980835E-1,4.610113220E0,1.278835648E1
3.306513958E0,7.458988953E-1,4.567451935E0,1.340687027E1
3.326405958E0,6.396199036E-1,4.535268860E0,1.283760406E1
3.346297958E0,8.101153564E-1,3.704795837E0,1.223346039E1
3.366189958E0,9.162446594E-1,3.230432281E0,1.170011948E1
3.386081958E0,9.309141541E-1,2.503992920E0,1.204275696E1
3.405973958E0,1.053808594E0,2.320474548E0,1.200772980E1
3.425866958E0,1.291963348E0,2.216740265E0,1.080917221E1
3.445758958E0,1.412163391E0,2.199376373E0,9.285640411E0
3.465650958E0,1.290466461E0,2.082020416E0,8.402327271E0
3.485542958E0,6.483018494E-1,2.092049561E0,8.174800415E0
3.505434958E0,-8.831634521E-3,2.344424744E0,8.218359833E0
3.525326958E0,8.232879639E-3,2.385439453E0,7.804171143E0
3.545218958E0,1.535806274E-1,2.248923340E0,7.205865326E0
3.565110958E0,2.965333557E-1,1.902992706E0,6.959328003E0
3.585002958E0,3.463796997E-1,1.900897064E0,6.985972595E0
3.604894958E0,2.297721863E-1,2.116299133E0,6.668482819E0
3.624786958E0,1.210981750E-1,2.162702637E0,6.398144989E0
3.644678958E0,1.104702759E-1,2.214345245E0,6.507118378E0
3.664570958E0,1.835183716E-1,2.367177429E0,6.934030609E0
3.684463958E0,-1.035845947E-1,2.705174561E0,7.228618011E0
3.704355958E0,-3.297642517E-1,2.924019470E0,7.593409424E0
3.724247958E0,-5.014572144E-2,3.127296753E0,7.767048340E0
3.744139958E0,7.155120850E-2,3.522025909E0,8.770561523E0
3.764031958E0,2.830613708E-1,3.768862610E0,9.654323730E0
3.783923958E0,4.912783813E-1,4.130061493E0,1.066307602E1
3.803815958E0,3.659889221E-1,4.382286987E0,1.213736023E1
3.823707958E0,-2.589614868E-2,4.195026398E0,1.357422226E1
3.843599958E0,-2.664459229E-1,3.927382965E0,1.360969849E1
3.863491958E0,-1.830693054E-1,3.982019348E0,1.301693115E1
3.883383958E0,-5.854325867E-1,3.800446930E0,1.216595078E1
3.903275958E0,-1.405577087E0,3.666325836E0,1.173604477E1
3.923167667E0,-1.691033478E0,3.124302979E0,1.241413467E1
3.943059667E0,-1.104253693E0,3.167413330E0,1.248478775E1
3.962952667E0,-5.396278381E-1,2.579885101E0,1.150148254E1
3.982844667E0,-3.131488037E-1,2.084116058E0,1.006941055E1
4.002736667E0,-1.356179810E-1,1.689835968E0,8.596473541E0
4.022628667E0,-2.490820312E-1,1.745071106E0,7.795638885E0
4.042520667E0,-3.082090759E-1,1.957479401E0,8.058192902E0
4.062412667E0,-3.990701294E-1,2.268682251E0,8.291856995E0
4.082304667E0,-3.885919189E-1,2.334994354E0,7.903265076E0
4.102196667E0,-4.435276794E-1,2.278561707E0,7.543114014E0
4.122088667E0,-4.108955383E-1,2.203567657E0,7.206015015E0
4.141980667E0,-3.363505554E-1,2.263592834E0,7.010072479E0
4.161872667E0,-4.655319214E-1,2.492616577E0,6.349196777E0
4.181764667E0,-5.938151550E-1,2.647993469E0,5.940546570E0
4.201656667E0,-6.075865173E-1,2.490221558E0,5.755531311E0
4.221548667E0,-5.769003296E-1,2.625540161E0,5.794300690E0
4.241440667E0,-6.155200195E-1,2.638413391E0,5.916296997E0
4.261333667E0,-5.760021973E-1,2.560724945E0,6.015091553E0
4.281225667E0,-6.285429382E-1,2.532583466E0,6.160588989E0
4.301117667E0,-9.395960999E-1,2.670297089E0,6.528074799E0
4.321009667E0,-8.819659424E-1,2.448308716E0,6.984475708E0
4.340901667E0,-7.634124756E-1,2.554138641E0,7.913892975E0
4.360793667E0,-7.789801025E-1,3.051254883E0,9.201814728E0
4.380685667E0,-1.437161407E0,3.887416077E0,1.106648712E1
4.400577667E0,-1.526675262E0,4.357438660E0,1.379426468E1
4.420469667E0,-5.661227417E-1,4.939578094E0,1.629182098E1
4.440361667E0,8.038284302E-1,4.613106995E0,1.742720993E1
4.460253667E0,1.306034088E0,4.235442352E0,1.774125687E1
4.480145667E0,5.903723145E-1,4.411625977E0,1.713382004E1
4.500037667E0,-1.865121460E-1,4.710853729E0,1.646276550E1
4.519929667E0,-3.668870544E-1,4.797224121E0,1.562046707E1
4.539822667E0,-2.185455322E-2,4.123325500E0,1.410531784E1
4.559714667E0,1.616638184E-1,3.132835236E0,1.187091431E1
4.579606667E0,2.989283752E-1,2.365530853E0,1.012599289E1
4.599498667E0,6.725514221E-1,2.016456757E0,8.966354370E0
4.619390667E0,7.593708801E-1,2.051334229E0,8.020621033E0
4.639282667E0,5.120851135E-1,1.978435822E0,7.411537628E0
4.659174667E0,4.406835938E-1,1.880240021E0,6.873256989E0
4.679066667E0,6.457571411E-1,1.689536591E0,6.312822418E0
4.698958667E0,8.346643066E-1,1.601369934E0,6.198909302E0
4.718850667E0,7.532336426E-1,1.706451416E0,6.012397156E0
4.738742667E0,6.391708374E-1,1.760489044E0,5.871689758E0
4.758634667E0,7.270381165E-1,1.682501221E0,5.881868591E0
4.778526667E0,7.744894409E-1,1.648671570E0,5.627098389E0
4.798418667E0,3.745211792E-1,1.942061462E0,5.922583923E0
4.818310667E0,2.157014465E-1,2.332000580E0,6.093528442E0
4.838203667E0,1.306782532E-1,2.813848572E0,6.486461334E0
4.858095667E0,6.511459351E-2,3.078348541E0,6.781198425E0
4.877987667E0,2.642005920E-1,3.136727142E0,7.055128784E0
4.897879667E0,4.743635559E-1,3.357068939E0,7.533833313E0
4.917775708E0,2.885998535E-1,3.658542023E0,8.611292725E0
4.937667708E0,-6.556365967E-2,4.129911804E0,1.010249176E1
4.957559708E0,-7.300318909E-1,4.528383179E0,1.296888107E1
4.977451708E0,-7.074288940E-1,4.504432983E0,1.403870636E1
4.997343708E0,-2.191442871E-1,4.232448578E0,1.447415085E1
5.017235708E0,-2.335144043E-2,4.191733246E0,1.372870102E1
5.037127708E0,-7.397616577E-1,4.175267487E0,1.334968918E1
5.057019708E0,-1.471589813E0,4.526886292E0,1.274734177E1
5.076911708E0,-1.737586670E0,4.164340210E0,1.210757217E1
5.096803708E0,-1.401086426E0,3.737727356E0,1.123578506E1
5.116695708E0,-1.112486572E0,3.169209595E0,9.954000549E0
5.136588708E0,-1.056502991E0,2.917732544E0,8.788374481E0
5.156480708E0,-9.364526367E-1,2.741997986E0,8.246201935E0
5.176372708E0,-5.231620789E-1,2.513572998E0,7.621850281E0
5.196264708E0,-3.959266663E-1,2.384241943E0,7.547454987E0
5.216156708E0,-7.852670288E-1,2.277813263E0,6.955885162E0
5.236048708E0,-1.099164276E0,2.498155060E0,6.864724731E0
5.255940708E0,-1.023122406E0,2.583327942E0,6.461912384E0
5.275832708E0,-6.475534058E-1,2.671344910E0,6.203998718E0
5.295724708E0,-4.752616882E-1,2.615660706E0,6.185437317E0
5.315616708E0,-7.297325134E-1,2.643353119E0,6.335724792E0
5.335508708E0,-9.813592529E-1,2.716101837E0,6.507268066E0
5.355400708E0,-8.003855896E-1,2.741997986E0,6.691684570E0
5.375292708E0,-6.402186584E-1,2.959346008E0,7.015161896E0
5.395184708E0,-8.913963318E-1,3.271147614E0,7.438631287E0
5.415076708E0,-1.205143890E0,3.363804932E0,8.237969055E0
5.434969708E0,-1.079704742E0,3.316203918E0,8.928183746E0
5.454861708E0,-1.203497314E0,3.440595245E0,9.796677704E0
5.474753708E0,-1.385369110E0,3.742667084E0,1.072504715E1
5.494645708E0,-1.598076782E0,3.935765533E0,1.206251587E1
5.514537708E0,-1.322200470E0,3.863765259E0,1.318892349E1
5.534429708E0,-1.013392639E0,3.480262756E0,1.362182327E1
5.554321708E0,-3.270698547E-1,2.817740479E0,1.337319031E1
5.574213708E0,7.878117371E-1,2.459984436E0,1.207239532E1
5.594105708E0,4.855902100E-1,2.641856232E0,1.141750717E1
5.613997708E0,-3.790118408E-1,3.237168274E0,1.114372650E1
5.633889708E0,-7.078779602E-1,3.601510620E0,1.173110504E1
5.653781708E0,-1.586700439E-2,3.497926025E0,1.231444199E1
5.673673708E0,3.016227722E-1,2.708318024E0,1.182061890E1
5.693565708E0,4.821473694E-1,1.970652008E0,1.063688049E1
5.713457708E0,6.322851562E-1,1.577270050E0,9.526938629E0
5.733350708E0,5.321434021E-1,1.596280518E0,8.703650665E0
5.753242708E0,2.014810181E-1,1.802551575E0,8.379424896E0
5.773134708E0,1.758842468E-1,2.004930725E0,7.960745544E0
5.793026708E0,4.598437500E-1,2.155367889E0,7.620353394E0
5.812918708E0,5.526507568E-1,2.055226135E0,7.099137268E0
5.832810708E0,4.336482239E-1,2.053280182E0,6.921905823E0
5.852702708E0,5.617817688E-1,2.105521545E0,6.616391144E0
5.872594708E0,6.468049622E-1,2.155367889E0,6.521488495E0
5.892486708E0,6.836283875E-1,2.263143768E0,6.468648376E0
5.912375292E0,4.191284180E-1,2.339035950E0,6.311325531E0
5.932267292E0,2.140548706E-2,2.579585724E0,6.539151764E0
5.952159292E0,-3.739224243E-1,2.802771606E0,6.862030334E0
5.972051292E0,-4.920268250E-1,3.289110260E0,7.572003937E0
5.991943292E0,-3.345542908E-1,3.453169098E0,8.246351624E0
6.011836292E0,-2.589614868E-2,3.693269806E0,9.033414917E0
6.031728292E0,-2.188449097E-1,4.064946899E0,1.016221756E1
6.051620292E0,-6.562353516E-1,4.351900177E0,1.134251312E1
6.071512292E0,-8.854087830E-1,4.599185944E0,1.256053024E1
6.091404292E0,-1.014141083E0,4.671186218E0,1.340597214E1
6.111296292E0,-4.164340210E-1,4.189338226E0,1.351404739E1
6.131188292E0,-4.998106384E-1,4.186643829E0,1.281964142E1
6.151080292E0,-1.506167908E0,3.898343353E0,1.251966522E1
6.170972292E0,-2.330952759E0,4.014052734E0,1.235605545E1
6.190864292E0,-2.281106415E0,3.756737823E0,1.242491226E1
6.210756292E0,-1.609602814E0,3.750600586E0,1.203512283E1
6.230648292E0,-1.290915527E0,3.029550018E0,1.100451599E1
6.250540292E0,-1.350791016E0,2.870879974E0,9.692943420E0
6.270432292E0,-1.277742920E0,2.604434052E0,8.780890045E0
6.290324292E0,-9.933343506E-1,2.409090271E0,8.244854736E0
6.310216292E0,-1.234931946E0,2.692750397E0,7.992329865E0
6.330109292E0,-1.264121246E0,2.781815186E0,8.003855896E0
6.350001292E0,-9.439370728E-1,2.159259796E0,7.765401764E0
6.369893292E0,-4.191284180E-1,1.558708649E0,7.021149445E0
6.389785292E0,-4.032614136E-1,1.580413513E0,6.592740326E0
6.409677292E0,-5.228627014E-1,2.017654266E0,6.343209229E0
6.429569292E0,-5.593867493E-1,2.118394775E0,6.251599731E0
6.449461292E0,-5.260061646E-1,2.294877777E0,6.246360626E0
6.469353292E0,-8.234376526E-1,2.667303314E0,6.453829193E0
6.489245292E0,-8.898994446E-1,2.816393280E0,6.725813599E0
6.509137292E0,-7.906558228E-1,2.610271912E0,6.996600494E0
6.529029292E0,-6.357279968E-1,2.723137207E0,7.057224426E0
6.548921292E0,-1.088835754E0,3.422482910E0,7.637268219E0
6.568813292E0,-1.424138489E0,3.865262146E0,8.157735901E0
6.588705292E0,-1.316661987E0,3.877237244E0,8.596623230E0
6.608597292E0,-8.966354370E-1,3.701203308E0,8.919801178E0
6.628490292E0,-9.217831421E-1,3.693868561E0,9.490564270E0
6.648382292E0,-1.373693390E0,4.215982819E0,1.054093002E1
6.668274292E0,-1.766476593E0,4.350552979E0,1.149280060E1
6.688166292E0,-1.440304871E0,4.207300873E0,1.198123489E1
6.708058292E0,-9.413923645E-1,3.941004639E0,1.197854050E1
6.727950292E0,-6.738986206E-1,3.773652649E0,1.164039368E1
6.747842292E0,-6.613247681E-1,3.633843384E0,1.066711761E1
6.767734292E0,-1.052611084E0,3.466192017E0,1.056697586E1
6.787626292E0,-1.696422272E0,3.580254822E0,1.078656921E1
6.807518292E0,-1.873953094E0,3.775748291E0,1.163111298E1
6.827410292E0,-1.483864288E0,3.707789612E0,1.177182037E1
6.847302292E0,-6.997947693E-1,2.977907410E0,1.050320847E1
6.867194292E0,-3.811074829E-1,2.536774750E0,9.902357941E0
6.887086292E0,-2.306703186E-1,2.383643188E0,9.152118073E0
6.906978292E0,-5.658233643E-1,2.605332184E0,8.916358337E0
6.926870458E0,-1.078058167E0,2.937641144E0,8.689280548E0
6.946762458E0,-1.139131165E0,2.877017212E0,8.459358673E0
6.966654458E0,-6.176156616E-1,2.455493774E0,8.022417297E0
6.986546458E0,-2.487826538E-1,2.431693268E0,7.708370361E0
7.006438458E0,-5.453160095E-1,2.715952148E0,7.220983887E0
7.026330458E0,-8.625064087E-1,2.726130981E0,7.017257538E0
7.046222458E0,-7.429051208E-1,2.549647980E0,6.991960144E0
7.066114458E0,-4.068539429E-1,2.599644012E0,6.820117493E0
7.086006458E0,-6.083349609E-1,2.691852264E0,6.934928741E0
7.105898458E0,-1.134341125E0,2.994223480E0,7.268734589E0
7.125790458E0,-1.538949738E0,3.762575684E0,7.653733978E0
7.145682458E0,-1.323098602E0,3.844455414E0,8.194110260E0
7.165574458E0,-7.117698669E-1,3.724554749E0,8.553812256E0
7.185466458E0,-4.448748779E-1,3.765719147E0,9.283095703E0
7.205358458E0,-4.107458496E-1,4.018543396E0,1.050051407E1
7.225251458E0,-3.026705933E-1,4.395609283E0,1.149579437E1
7.245143458E0,-1.821711731E-1,4.277055817E0,1.198437836E1
7.265035458E0,5.284011841E-2,3.926335144E0,1.177765823E1
7.284927458E0,-4.909790039E-2,4.104913788E0,1.119776413E1
7.304819458E0,-4.800517273E-1,4.179458771E0,1.040441391E1
7.324711458E0,-1.155596924E0,4.187242584E0,1.051653076E1
7.344603458E0,-1.585203552E0,4.238136749E0,1.207943069E1
7.364495458E0,-1.240769806E0,4.187242584E0,1.193902267E1
7.384387458E0,-5.978567505E-1,2.802921295E0,1.100706070E1
7.404279458E0,-4.085005188E-1,2.772384796E0,1.004441254E1
7.424171458E0,-8.919950867E-1,3.357218628E0,9.548044739E0
7.444063458E0,-1.230740662E0,3.791914673E0,9.195078735E0
7.463955458E0,-1.149010620E0,3.658691711E0,9.017547913E0
7.483847458E0,-8.690927124E-1,3.465443573E0,8.430768127E0
7.503739458E0,-5.640270996E-1,3.037184143E0,7.998766479E0
7.523632458E0,-5.742059326E-1,2.701282654E0,7.576344910E0
7.543524458E0,-8.717871094E-1,2.562670898E0,7.393125916E0
7.563416458E0,-1.278341675E0,2.704575806E0,7.309749298E0
7.583308458E0,-1.304088135E0,2.809657288E0,7.420069885E0
7.603200458E0,-1.167871399E0,2.947969666E0,7.311844940E0
7.623092458E0,-1.258732452E0,2.863994293E0,7.309000854E0
7.642984458E0,-1.463955688E0,2.735261993E0,7.422614594E0
7.662876458E0,-1.786534882E0,2.994373169E0,7.747588806E0
7.682768458E0,-1.802850952E0,2.943928070E0,8.026309204E0
7.702660458E0,-1.952988739E0,3.195105743E0,8.092471619E0
7.722552458E0,-2.289638672E0,3.369193726E0,8.190068665E0
7.742444458E0,-2.465672607E0,3.510050812E0,8.318202209E0
7.762336458E0,-2.005230103E0,3.621269531E0,9.039552155E0
7.782228458E0,-1.441801758E0,4.227359161E0,9.704918518E0
7.802120458E0,-1.276545410E0,4.255201263E0,1.046563660E1
7.822013458E0,-8.036787415E-1,4.175267487E0,1.063433578E1
7.841905458E0,-1.291963348E0,3.988156586E0,1.019619690E1
7.861797458E0,-1.481918335E0,3.936513977E0,9.912836151E0
7.881689458E0,-1.409918060E0,3.535797272E0,1.023436752E1
7.901581458E0,-1.448088684E0,3.383713531E0,1.029663803E1
7.921474333E0,-1.295106812E0,3.278781738E0,1.064481400E1
7.941366333E0,-1.334325256E0,3.310665436E0,1.116393448E1
7.961258333E0,-1.367107086E0,3.441194000E0,1.129161896E1
7.981150333E0,-1.040336609E0,3.143163757E0,1.084075653E1
8.001042333E0,-1.014440460E0,3.174748077E0,1.053808594E1
8.020934333E0,-1.067280579E0,3.264261932E0,9.806257782E0
8.040826333E0,-9.764195251E-1,3.157982941E0,9.303153992E0
8.060718333E0,-6.824308777E-1,3.157533875E0,8.624016266E0
8.080610333E0,-5.014572144E-1,2.941233673E0,8.111931152E0
8.100503333E0,-2.321672058E-1,2.727927246E0,8.050109711E0
8.120395333E0,6.242019653E-2,2.601889343E0,7.819289703E0
8.140287333E0,-1.020877075E-1,2.747237091E0,8.012837219E0
8.160179333E0,-1.721420288E-1,3.020868073E0,7.584577789E0
8.180071333E0,-1.655557251E-1,3.034938812E0,7.293882294E0
8.199963333E0,-2.606080627E-1,3.058290253E0,7.036717072E0
8.219855333E0,-2.392025757E-1,2.939287720E0,7.038812714E0
8.239747333E0,-4.191284180E-1,3.303929443E0,7.114854584E0
