"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.073723000E-2,3.878606856E-1,1.103726983E0,1.021366405E1
3.081746200E-2,4.740519226E-1,6.607996821E-1,1.125514221E1
5.086717700E-2,7.661445439E-2,5.147533417E-1,1.131978607E1
7.094741000E-2,-5.315127969E-1,6.368576288E-1,1.038844109E1
9.099712400E-2,-5.650315881E-1,7.948749661E-1,9.368511200E0
1.110773570E-1,-2.202665508E-1,9.409212470E-1,9.097966194E0
1.311270720E-1,2.849099934E-1,1.082179189E0,1.007001209E1
1.512073040E-1,6.560112834E-1,1.261744261E0,1.028070164E1
1.712570190E-1,5.386953950E-1,1.386242747E0,1.007719517E1
1.913372510E-1,3.064578176E-1,1.149216771E0,9.452308655E0
2.113869660E-1,1.149216816E-1,1.189918280E0,9.119514465E0
2.314671980E-1,-3.567360640E-1,1.216254473E0,8.899248123E0
2.515169130E-1,-5.363011956E-1,1.158793569E0,9.548076630E0
2.715971460E-1,-4.979939461E-1,9.002198577E-1,1.025675964E1
2.916773780E-1,1.053448766E-1,7.493851185E-1,1.058716011E1
3.117270930E-1,3.256114423E-1,8.283938169E-1,1.073320580E1
3.318073250E-1,1.197100878E-1,1.017535686E0,1.026394272E1
3.518570400E-1,-1.197100878E-1,1.242590666E0,9.567230225E0
3.719372730E-1,-4.118026793E-1,1.192312479E0,9.744400978E0
3.919869870E-1,-9.528923035E-1,1.156399369E0,1.051533413E1
4.120672200E-1,-9.121908545E-1,1.292868972E0,1.060152531E1
4.321169350E-1,-1.244984865E-1,1.450886250E0,1.025197124E1
4.521971670E-1,-3.639186621E-1,1.491587639E0,9.940725327E0
4.722468820E-1,-1.000776291E0,1.352723956E0,1.029506683E1
4.923271140E-1,-1.194706678E0,1.000776291E0,1.073320580E1
5.124073470E-1,-6.368576288E-1,1.122880578E0,1.030224991E1
5.324570620E-1,-2.801215947E-1,1.513135433E0,1.010113716E1
5.525372940E-1,-3.040636182E-1,1.750161409E0,1.049139214E1
5.725870090E-1,-5.363011956E-1,1.561019540E0,1.069968700E1
5.926672410E-1,-4.692635238E-1,1.115697980E0,1.151611042E1
6.127474740E-1,-3.830722570E-1,8.092401624E-1,1.213860226E1
6.327971880E-1,-7.182605099E-3,8.379706144E-1,1.192073059E1
6.528774210E-1,5.386953950E-1,8.547300100E-1,1.145146656E1
6.729576530E-1,5.315127969E-1,4.118026793E-1,1.156878281E1
6.930073680E-1,-1.675941199E-1,5.386953950E-1,1.244506073E1
7.130876000E-1,-5.817909837E-1,1.194706678E0,1.189918232E1
7.331678330E-1,-2.370259613E-1,1.522712231E0,1.094389629E1
7.532175480E-1,1.551442742E0,8.571242094E-1,1.014662647E1
7.732977800E-1,2.679111719E0,-6.177040339E-1,1.228704357E1
7.933780110E-1,1.429338455E0,-1.678335428E0,1.423831749E1
8.134277270E-1,-2.274491638E-1,-1.264138460E0,1.317768574E1
8.335079590E-1,-1.005564705E-1,-6.847416759E-1,9.244012833E0
8.535881910E-1,1.230619669E0,-9.744400978E-1,7.117961884E0
8.736379070E-1,1.338358760E0,-1.309628367E0,9.445125580E0
8.937181380E-1,5.458779931E-1,-1.493981838E0,1.146104336E1
9.137983710E-1,4.070143029E-2,-1.005564690E0,1.101572227E1
9.338786030E-1,5.770025849E-1,-3.064578176E-1,8.544905663E0
9.539283180E-1,1.477222443E0,3.830722719E-2,7.086836815E0
9.740085500E-1,9.816226959E-1,5.075707436E-1,7.311892033E0
9.940887830E-1,-6.129156351E-1,7.517793179E-1,7.386112213E0
1.014138498E0,-1.297657371E0,1.221042871E0,7.455543995E0
1.034218730E0,-5.578489900E-1,1.209071875E0,6.761225700E0
1.054268445E0,2.801215947E-1,1.079784989E0,7.785943985E0
1.074348677E0,1.436521020E-2,9.481038451E-1,9.143456459E0
1.094428910E0,-3.399766386E-1,7.517793179E-1,9.715670586E0
1.114478625E0,-2.561795712E-1,4.716577232E-1,1.018732834E1
1.134558857E0,-6.464344859E-1,9.816227108E-2,1.137724686E1
1.154608572E0,-2.250549644E-1,1.675941236E-2,1.210268974E1
1.174688804E0,-2.274491638E-1,2.178723514E-1,1.179144382E1
1.194769036E0,-4.165911078E-1,2.130839527E-1,1.144188976E1
1.214849268E0,-6.081272364E-1,-1.149216816E-1,1.196143150E1
1.234929500E0,-4.596867263E-1,-9.241618514E-1,1.285207462E1
1.255009733E0,7.541735172E-1,-2.286462545E0,1.348893261E1
1.275059448E0,6.057330370E-1,-2.676717520E0,1.431972027E1
1.295139680E0,-3.519476354E-1,-2.133233786E0,1.270123959E1
1.315219912E0,-7.733271718E-1,-1.472434044E0,1.024000072E1
1.335269627E0,-3.543418646E-1,-1.003170490E0,9.521739960E0
1.355349860E0,6.943184882E-2,-8.044517636E-1,9.799467087E0
1.375430091E0,3.040636182E-1,-6.655880809E-1,9.543288231E0
1.395479807E0,4.357447028E-1,-6.368576288E-1,9.430760384E0
1.415560038E0,1.244984865E-1,-5.434837937E-1,9.440337181E0
1.435640271E0,-6.224924326E-2,-4.285621047E-1,9.246406555E0
1.455689987E0,-3.423708379E-1,-2.202665508E-1,8.875306129E0
1.475770218E0,-3.280056417E-1,-4.309563041E-1,8.339004517E0
1.495850450E0,-2.106897533E-1,-4.453215301E-1,8.827422142E0
1.515930683E0,-5.315127969E-1,-2.106897533E-1,8.949525833E0
1.535980398E0,-7.469909191E-1,1.675941199E-1,8.734047890E0
1.556060630E0,-5.770025849E-1,3.998316824E-1,8.578424454E0
1.576110345E0,-4.237737060E-1,5.051765442E-1,7.908048153E0
1.596190577E0,-8.427590132E-1,1.264138460E0,7.536946774E0
1.616270810E0,-3.543418646E-1,1.912967205E0,8.487444878E0
1.636351042E0,-5.147533417E-1,1.862688899E0,9.931148529E0
1.656400757E0,-5.722141862E-1,1.833958507E0,1.103487587E1
1.676480989E0,-3.471592367E-1,1.355118155E0,1.122641182E1
1.696561221E0,-1.484405100E-1,7.996633649E-1,1.090319443E1
1.716610937E0,-1.963245422E-1,3.830722719E-2,1.081939793E1
1.736691168E0,-3.375824392E-1,8.619125932E-2,1.175553036E1
1.756771400E0,-2.394201700E-3,7.182604820E-2,1.198058510E1
1.776821115E0,1.149216816E-1,-3.878606856E-1,1.110909557E1
1.796901348E0,1.702277422E0,-1.441309452E0,1.130063248E1
1.816981580E0,1.845929503E0,-1.850717902E0,1.219366932E1
1.837031295E0,-9.097966552E-2,-1.482010841E0,1.179862595E1
1.857111527E0,-1.077390760E-1,-7.852981687E-1,9.825803757E0
1.877191760E0,1.707065821E0,-7.876923680E-1,8.889671326E0
1.897271992E0,1.900996208E0,-1.194706678E0,9.600749016E0
1.917321707E0,6.033388376E-1,-1.115697980E0,1.028788471E1
1.937401939E0,3.711012602E-1,-6.368576288E-1,9.002198219E0
1.957482171E0,6.248866320E-1,-3.639186621E-1,6.763619900E0
1.977531886E0,1.484405041E0,-5.099649429E-1,7.223306656E0
1.997612118E0,4.908113480E-1,-3.711012602E-1,8.717288017E0
2.017692350E0,-1.268926859E-1,-2.489969730E-1,8.650250435E0
2.037742066E0,-2.035071403E-1,3.112462163E-2,8.312667847E0
2.057822298E0,3.926490843E-1,3.136404157E-1,8.109161377E0
2.077902530E0,8.451532125E-1,5.602431893E-1,8.750806808E0
2.097982762E0,3.160346150E-1,9.074024558E-1,8.760383606E0
2.118032477E0,7.134721279E-1,1.065419793E0,8.492233276E0
2.138112710E0,1.010353088E0,8.140285611E-1,8.671798706E0
2.158192942E0,6.464344859E-1,4.285621047E-1,1.012029076E1
2.178273173E0,7.469909191E-1,3.998316824E-1,1.089601231E1
2.198353406E0,7.182605267E-1,3.040636182E-1,1.099656868E1
2.218433638E0,5.219359994E-1,8.858546615E-2,1.261504841E1
2.238483353E0,-2.681505978E-1,1.005564705E-1,1.238041687E1
2.258563585E0,-7.948749661E-1,2.106897533E-1,1.109233665E1
2.278643818E0,-4.716577232E-1,-3.758896589E-1,1.143470764E1
2.298724050E0,5.985504389E-2,-1.611297727E0,1.292390060E1
2.318804282E0,-2.154781520E-1,-2.389413357E0,1.389355278E1
2.338884514E0,-1.010353088E0,-1.939303398E0,1.292629528E1
2.358964746E0,-1.656787634E0,-1.386242747E0,1.035252857E1
2.379044979E0,-1.407790542E0,-7.852981687E-1,9.583989143E0
2.399094694E0,-7.374141216E-1,-6.584054828E-1,9.713275909E0
2.419174926E0,2.059013397E-1,-1.072602391E0,9.904812813E0
2.439255159E0,-4.860229492E-1,-1.261744261E0,1.000058079E1
2.459335390E0,-1.110909581E0,-9.959878922E-1,9.255983353E0
2.479415622E0,-5.865794420E-1,-5.315127969E-1,8.319850922E0
2.499465337E0,-1.053448766E-1,-2.513911724E-1,7.603984833E0
2.519545570E0,-1.077390760E-1,-5.865794420E-1,8.157045364E0
2.539625802E0,-3.447650373E-1,-9.409212470E-1,8.825027466E0
2.559706034E0,-7.829039693E-1,-1.170764685E0,8.588001251E0
2.579786266E0,-7.086837292E-1,-9.241618514E-1,8.657433510E0
2.599835982E0,-4.118026793E-1,-5.147533417E-1,8.142680168E0
2.619916214E0,-2.489969730E-1,2.011129409E-1,7.139509678E0
2.639996445E0,-7.852981687E-1,8.882488012E-1,6.880935669E0
2.660046161E0,-8.523358107E-1,5.985504389E-1,8.485051155E0
2.680126393E0,-3.782838583E-1,2.059013397E-1,1.095107841E1
2.700206625E0,-3.974374831E-1,1.891419291E-1,1.088164711E1
2.720286857E0,-2.873041928E-1,3.160346150E-1,1.042195988E1
2.740336572E0,-2.346317619E-1,8.379705995E-2,1.165497398E1
2.760416805E0,-2.681505978E-1,-3.112462163E-1,1.323035812E1
2.780466520E0,3.351882398E-1,-7.278373241E-1,1.407072353E1
2.800546752E0,9.959878922E-1,-8.523358107E-1,1.303403378E1
