"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.332565200E-2,-1.122000098E0,3.793950081E0,9.028050423E0
3.324383900E-2,-9.210000634E-1,3.447000265E0,8.046000481E0
5.316322700E-2,-8.250000477E-1,2.950950146E0,8.105999947E0
7.308224600E-2,-9.250500202E-1,2.872050047E0,8.805000305E0
9.300789100E-2,-1.087950110E0,2.839050055E0,9.433050156E0
1.129315780E-1,-1.255950093E0,2.755050182E0,9.825000763E0
1.328505700E-1,-9.760500193E-1,2.520000219E0,1.009095001E1
1.527709170E-1,-9.589500427E-1,2.307000160E0,1.029705048E1
1.726939840E-1,-7.720500231E-1,2.212050200E0,1.027995014E1
1.926162410E-1,-3.289500177E-1,2.202000141E0,1.041405010E1
2.125364100E-1,-1.519500017E-1,2.116050005E0,1.032795048E1
2.324571810E-1,-4.395000264E-2,2.070000172E0,9.861000061E0
2.523804270E-1,2.400000021E-2,2.190000057E0,9.246000290E0
2.723029480E-1,-5.595000088E-2,2.398050070E0,8.712000847E0
2.922425730E-1,-9.705000371E-2,2.667000055E0,8.401050568E0
3.121771840E-1,-2.770500183E-1,2.968050241E0,8.650050163E0
3.321177030E-1,-6.430500150E-1,3.061950207E0,9.382050514E0
3.520564910E-1,-9.450000525E-1,3.061950207E0,1.000305080E1
3.719909760E-1,-1.131000042E0,3.037950039E0,1.036395073E1
3.919267230E-1,-8.820000291E-1,2.881950140E0,1.013895035E1
4.118632810E-1,-4.320000112E-1,2.707050085E0,9.592950821E0
4.317995880E-1,-1.759500057E-1,2.590050220E0,9.166950226E0
4.517435060E-1,-9.000000358E-2,2.602050066E0,8.929950714E0
4.716851980E-1,-1.140000075E-1,2.655000210E0,8.961000443E0
4.916251080E-1,-2.410500050E-1,2.688000202E0,9.186000824E0
5.115655270E-1,-3.340500295E-1,2.695050240E0,9.460950851E0
5.315090270E-1,-5.209500194E-1,2.719050169E0,9.718050003E0
5.514516150E-1,-6.139500141E-1,2.764950037E0,9.526050568E0
5.713935110E-1,-6.049500108E-1,2.829000235E0,9.093000412E0
5.913356130E-1,-5.230500102E-1,2.896050215E0,8.731050491E0
6.112676680E-1,-4.230000079E-1,2.929950237E0,8.559000015E0
6.312026760E-1,-3.220500052E-1,2.956050158E0,8.628000259E0
6.511384800E-1,-1.230000034E-1,2.947050095E0,8.716950417E0
6.710740540E-1,1.729500145E-1,2.869950056E0,8.736000061E0
6.910173770E-1,3.709500134E-1,2.728950024E0,8.869950294E0
7.109584330E-1,3.469500244E-1,2.632950068E0,9.250950813E0
7.309050680E-1,1.870500147E-1,2.604000092E0,9.640950203E0
7.508500920E-1,2.205000073E-2,2.659050226E0,9.748950005E0
7.707960190E-1,-1.330500096E-1,2.761950016E0,9.700950623E0
7.907416920E-1,-3.319500089E-1,2.808000088E0,9.460950851E0
8.106860940E-1,-3.870000243E-1,2.812950134E0,9.330000877E0
8.306308920E-1,-3.100500107E-1,2.788950205E0,9.478050232E0
8.505822950E-1,-3.750000298E-1,2.700000048E0,9.820950508E0
8.705317840E-1,-4.110000134E-1,2.509050131E0,9.958950043E0
8.904546870E-1,-2.880000174E-1,2.359950066E0,9.856950760E0
9.103853870E-1,-3.360000253E-1,2.286000013E0,9.730050087E0
9.303112280E-1,-6.019500494E-1,2.329050064E0,9.982950211E0
9.502385120E-1,-7.960500121E-1,2.298000097E0,1.022295094E1
9.701684210E-1,-1.002000093E0,2.282999992E0,1.044600010E1
9.900975720E-1,-1.282050014E0,2.307000160E0,1.066605091E1
1.010024700E0,-1.545000076E0,2.221050024E0,1.046895027E1
1.029952420E0,-1.774950027E0,2.248050213E0,1.030695057E1
1.049876493E0,-1.921050072E0,2.282999992E0,1.039005089E1
1.069801641E0,-2.046000004E0,2.190000057E0,1.072305012E1
1.089721068E0,-2.029050112E0,1.915050149E0,1.118505096E1
1.109642174E0,-1.821000099E0,1.647000074E0,1.153500080E1
1.129564489E0,-1.629000068E0,1.419000030E0,1.149405098E1
1.149486462E0,-1.555050015E0,1.290000081E0,1.111395073E1
1.169403771E0,-1.809000134E0,1.357050061E0,1.064700031E1
1.189322454E0,-2.175000191E0,1.512000084E0,1.025205040E1
1.209249393E0,-2.368950129E0,1.663050056E0,9.909000397E0
1.229173914E0,-2.343000174E0,1.642050028E0,9.888000488E0
1.249095418E0,-2.412000179E0,1.432950020E0,9.892050743E0
1.269017820E0,-2.292000055E0,1.297050118E0,9.801000595E0
1.288940142E0,-2.143949986E0,1.278000116E0,9.430050850E0
1.308862498E0,-1.912050128E0,1.393050075E0,8.853000641E0
1.328778610E0,-1.681950092E0,1.648950100E0,8.230950356E0
1.348696561E0,-1.440000057E0,1.812000036E0,7.567950249E0
1.368618553E0,-1.122000098E0,1.969950080E0,7.084050179E0
1.388539347E0,-8.869500160E-1,2.137050152E0,6.825000286E0
1.408461404E0,-7.120500207E-1,2.299950123E0,6.804000378E0
1.428383101E0,-4.369500279E-1,2.467950106E0,7.012050152E0
1.448304943E0,-1.380000114E-1,2.655000210E0,7.347000122E0
1.468226732E0,-9.495000541E-2,2.817000151E0,7.771050453E0
1.488142159E0,-1.300500035E-1,2.923050165E0,8.233050346E0
1.508059440E0,-6.599999964E-2,2.997000217E0,8.704950333E0
1.527985282E0,1.695000008E-2,3.064050198E0,9.126000404E0
1.547908606E0,6.195000187E-2,3.105000257E0,9.535950661E0
1.567839086E0,2.059500068E-1,3.102000237E0,9.742050171E0
1.587767462E0,5.010000467E-1,2.917950153E0,9.676950455E0
1.607695578E0,7.639500499E-1,2.679000139E0,9.576000214E0
1.627623771E0,1.047000051E0,2.580000162E0,9.622050285E0
1.647553340E0,1.188000083E0,2.506050110E0,9.865950584E0
1.667482519E0,1.168950081E0,2.491950035E0,1.048395061E1
1.687407810E0,1.012950063E0,2.524950027E0,1.164000034E1
1.707334229E0,8.329500556E-1,2.407950163E0,1.268400097E1
1.727260701E0,7.210500240E-1,2.158950090E0,1.236300087E1
1.747187154E0,7.759500146E-1,2.020050049E0,1.129995060E1
1.767112901E0,8.430000544E-1,2.002950191E0,1.050495052E1
1.787038852E0,8.670000434E-1,1.900050044E0,1.053900051E1
1.806966293E0,6.870000362E-1,1.704000115E0,1.130295086E1
1.826893303E0,5.920500159E-1,1.378050089E0,1.171395016E1
1.846823437E0,7.300500274E-1,1.077000022E0,1.112295055E1
1.866752669E0,1.032000065E0,9.949500561E-1,9.730050087E0
1.886673394E0,1.341000080E0,1.138950109E0,8.381999969E0
1.906596604E0,1.321950078E0,1.431000113E0,7.726050377E0
1.926516427E0,1.068000078E0,1.630050063E0,7.564950466E0
1.946437233E0,6.799500585E-1,1.681950092E0,7.909950256E0
1.966365250E0,3.900000080E-2,1.534050107E0,9.186000824E0
1.986291155E0,-4.320000112E-1,1.183950067E0,1.102995014E1
2.006215920E0,-3.510000110E-1,6.739500165E-1,1.234695053E1
2.026141012E0,9.600000083E-2,2.460000068E-1,1.262700081E1
2.046066654E0,4.740000367E-1,-5.205000192E-2,1.178895092E1
2.065992115E0,1.990500093E-1,-1.549500078E-1,1.064205074E1
2.085920145E0,-3.940500319E-1,1.530000120E-1,9.562050819E0
2.105847423E0,-9.090000391E-1,7.459500432E-1,8.659049988E0
2.125776678E0,-1.123950005E0,1.423950076E0,8.202000618E0
2.145705351E0,-1.162050009E0,1.903050065E0,7.908000469E0
2.165639349E0,-1.129050016E0,2.073000193E0,7.879050255E0
2.185571797E0,-1.122000098E0,1.981950045E0,7.936050415E0
2.205500983E0,-1.228950024E0,1.845000029E0,8.070000648E0
2.225431117E0,-1.239000082E0,1.876050115E0,8.157000542E0
2.245355221E0,-1.275000095E0,2.062950134E0,8.331000328E0
2.265281070E0,-1.456950068E0,2.286000013E0,8.640000343E0
2.285210494E0,-1.726950049E0,2.449050188E0,8.925000191E0
2.305138857E0,-1.933050036E0,2.608950138E0,9.129000664E0
2.325070765E0,-2.125050068E0,2.659050226E0,9.208050728E0
2.345001631E0,-2.202000141E0,2.644950151E0,9.258000374E0
2.364932430E0,-2.173050165E0,2.524950027E0,9.349050522E0
2.384863248E0,-2.094000101E0,2.322000027E0,9.646050453E0
2.404786623E0,-1.960050106E0,1.996050119E0,1.023000050E1
2.424712176E0,-1.842000127E0,1.660950065E0,1.091205025E1
2.444634472E0,-1.726950049E0,1.411950111E0,1.150905037E1
2.464557719E0,-1.866000056E0,1.146000028E0,1.181700039E1
2.484482754E0,-1.828050137E0,8.419500589E-1,1.195605087E1
2.504407261E0,-1.387050033E0,6.070500016E-1,1.226505089E1
2.524338393E0,-9.010500312E-1,4.060500264E-1,1.255695057E1
2.544267578E0,-3.580500185E-1,3.030000031E-1,1.214805031E1
2.564198407E0,-1.450500041E-1,3.820500076E-1,1.131495094E1
2.584128745E0,-4.390500188E-1,4.540500343E-1,1.023000050E1
2.604059449E0,-5.160000324E-1,7.420500517E-1,8.868000031E0
2.623990049E0,-7.860000134E-1,1.323000073E0,7.891050339E0
2.643912512E0,-1.495050073E0,1.785000086E0,7.683000565E0
2.663837359E0,-2.002950191E0,2.161050081E0,8.113050461E0
2.683764858E0,-2.364000082E0,2.058000088E0,9.088050842E0
2.703691583E0,-2.424000025E0,1.564950109E0,1.021605015E1
2.723621559E0,-2.107950211E0,1.098000050E0,1.072995090E1
2.743550583E0,-1.371000051E0,8.730000257E-1,1.055295086E1
2.763473762E0,-7.549500465E-1,8.419500589E-1,9.880050659E0
2.783398657E0,-5.850000381E-1,9.880500436E-1,8.923050880E0
2.803322864E0,-4.900500178E-1,1.173000097E0,7.965000153E0
2.823247273E0,-2.380500138E-1,1.477050066E0,7.419000149E0
2.843171387E0,-5.895000324E-2,1.738050103E0,7.366050243E0
2.863095584E0,-4.050000105E-3,1.837950110E0,7.636950493E0
2.883015871E0,1.410000026E-1,1.836000085E0,7.800000191E0
2.902937324E0,3.910500109E-1,1.861950040E0,7.756950378E0
2.922866266E0,6.349500418E-1,1.881000042E0,7.711050510E0
2.942793014E0,9.439500570E-1,1.837950110E0,7.777950287E0
2.962724460E0,1.279050112E0,1.942950130E0,7.957950592E0
2.982654539E0,1.606950045E0,1.945950150E0,8.245050430E0
3.002584581E0,1.828950047E0,1.860000134E0,8.746050835E0
3.022514627E0,2.074050188E0,1.780950069E0,9.531000137E0
3.042445825E0,1.968000054E0,1.510050058E0,1.064400005E1
3.062376692E0,1.525050044E0,1.315950036E0,1.203795052E1
3.082310328E0,1.044000030E0,1.189050078E0,1.311000061E1
3.102243153E0,1.011000037E0,1.004999995E0,1.344105053E1
3.122170507E0,1.140000105E0,8.920500278E-1,1.349805069E1
3.142099463E0,8.449500203E-1,8.280000687E-1,1.369200039E1
3.162022639E0,5.370000005E-1,7.540500164E-1,1.388895035E1
3.181947521E0,1.270500124E-1,6.120000482E-1,1.408500099E1
3.201876220E0,-2.089500129E-1,3.679500222E-1,1.395300102E1
3.221803812E0,-6.105000153E-2,7.095000148E-2,1.334505081E1
3.241729365E0,1.969500035E-1,-2.010000050E-1,1.253805065E1
3.261655511E0,1.609500051E-1,-3.280500174E-1,1.172595024E1
