"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.496307042E0,-3.188369751E-2,4.025878143E0,7.891289978E0
1.516202042E0,-1.914518738E-1,4.038451996E0,7.933502197E0
1.536097042E0,-8.038284302E-2,3.973936157E0,8.052504730E0
1.555992042E0,2.540217590E-1,3.945644989E0,8.292156372E0
1.575887042E0,5.459147644E-1,4.053420868E0,8.359067230E0
1.595781042E0,7.156617737E-1,4.135150909E0,8.465795288E0
1.615676042E0,7.168592834E-1,4.183350677E0,8.984915771E0
1.635571042E0,8.741821289E-1,4.132007446E0,1.003977219E1
1.655466042E0,8.011340332E-1,4.143084412E0,1.070558762E1
1.675361042E0,4.438270569E-1,3.975732422E0,1.116752701E1
1.695256042E0,3.279679871E-1,3.904630280E0,1.064765808E1
1.715151042E0,5.179229736E-2,3.655099182E0,1.074151291E1
1.735046042E0,-2.727328491E-1,3.336860962E0,1.194007050E1
1.754941042E0,-6.779402161E-1,3.301983490E0,1.313279022E1
1.774835042E0,-8.008346558E-1,2.997666321E0,1.331211731E1
1.794730042E0,-2.603086853E-1,2.291884003E0,1.289403671E1
1.814625042E0,1.767823792E-1,2.019001465E0,1.182600769E1
1.834520042E0,1.594184875E-1,1.991009674E0,1.108340195E1
1.854415042E0,-2.398013306E-1,2.120789795E0,1.053913376E1
1.874310042E0,-3.854484558E-1,2.264490967E0,1.003947281E1
1.894205042E0,-2.191442871E-1,2.123933258E0,9.434131622E0
1.914099042E0,-3.083587646E-2,2.225871277E0,8.508755951E0
1.933994042E0,-5.418731689E-2,2.229613495E0,7.886499939E0
1.953889042E0,-2.005828857E-2,2.190544739E0,7.700137482E0
1.973784042E0,-1.215472412E-1,2.310595093E0,7.549101563E0
1.993679042E0,-3.109034729E-1,2.596201172E0,7.425758057E0
2.013574042E0,-4.796026611E-1,3.125650177E0,7.493716736E0
2.033469042E0,-4.513114929E-1,3.384012909E0,7.617658997E0
2.053364042E0,-1.977388000E-1,3.602109375E0,7.583230591E0
2.073258042E0,-8.831634521E-3,3.718567200E0,7.814799042E0
2.093153042E0,8.711883545E-2,3.881278839E0,8.244705048E0
2.113048042E0,2.109114075E-1,4.001628571E0,8.458610229E0
2.132943042E0,4.790039062E-1,4.040098572E0,8.530011749E0
2.152838042E0,8.568182373E-1,3.890559540E0,8.356672211E0
2.172733042E0,8.833131409E-1,3.823648682E0,8.311765594E0
2.192628042E0,7.454498291E-1,3.944297791E0,8.633895721E0
2.212522042E0,6.738986206E-1,3.827390900E0,8.861123199E0
2.232417042E0,6.541397095E-1,3.684288483E0,9.179511108E0
2.252312042E0,6.861730957E-1,3.528462524E0,9.125323792E0
2.272207042E0,8.087681580E-1,3.438349915E0,8.572822723E0
2.292102042E0,7.520361328E-1,3.417543182E0,8.077053680E0
2.311997042E0,5.526507568E-1,3.492986298E0,9.156159668E0
2.331892042E0,8.515791321E-1,3.319347382E0,1.072025711E1
2.351786042E0,1.259031830E0,2.912343750E0,1.107891129E1
2.371681042E0,1.140628052E0,2.205663300E0,1.121228394E1
2.391576042E0,7.161108398E-1,1.951342163E0,1.097772171E1
2.411471042E0,4.122427368E-1,1.820214844E0,1.069870193E1
2.431366042E0,2.721340942E-1,1.753453674E0,1.033016830E1
2.451260750E0,1.029858398E-1,1.969753876E0,9.934840393E0
2.471154750E0,1.751358032E-2,2.173330536E0,9.602980499E0
2.491049750E0,1.152603149E-2,2.377505951E0,9.042246552E0
2.510944750E0,-3.517684937E-2,2.602637787E0,8.806037750E0
2.530839750E0,-7.349716187E-2,2.797981567E0,8.804540863E0
2.550734750E0,1.871109009E-2,2.946323090E0,8.700507202E0
2.570629750E0,2.213896179E-1,2.955154724E0,8.512797546E0
2.590523750E0,3.421884155E-1,3.156336365E0,8.306077423E0
2.610418750E0,3.435356140E-1,3.297941895E0,8.051905975E0
2.630313750E0,9.430389404E-3,3.217259674E0,7.742948456E0
2.650208750E0,-3.076103210E-1,3.277284851E0,7.594606934E0
2.670103750E0,-4.050576782E-1,3.367846527E0,7.625891876E0
2.689998750E0,-4.578977966E-1,3.293600922E0,7.832761688E0
2.709892750E0,-3.746708679E-1,3.243305511E0,8.318052521E0
2.729787750E0,4.056564331E-2,3.484903107E0,8.617879028E0
2.749682750E0,3.582051086E-1,3.653003540E0,8.825946350E0
2.769577750E0,3.519181824E-1,3.703149261E0,9.194779358E0
2.789472750E0,3.094065857E-1,3.942950592E0,9.862840118E0
2.809366750E0,4.373904419E-1,4.026776276E0,1.087219116E1
2.829261750E0,5.059478760E-1,3.656147003E0,1.175490555E1
2.849156750E0,-1.270857239E-1,3.666325836E0,1.234138596E1
2.869051750E0,-3.565585327E-1,3.370989990E0,1.266830612E1
2.888946750E0,1.363664246E-1,2.631378021E0,1.345836319E1
2.908841750E0,1.035845947E-1,1.784439240E0,1.332319427E1
2.928735750E0,6.810836792E-2,1.705253906E0,1.279718811E1
2.948630750E0,5.507048035E-1,1.679058380E0,1.261411880E1
2.968525750E0,4.432283020E-1,1.544637909E0,1.164323776E1
2.988420750E0,5.014572144E-1,1.986818390E0,1.057296341E1
3.008315750E0,6.524931335E-1,1.954934692E0,1.011311966E1
3.028209750E0,5.557942200E-1,1.996398468E0,9.851613464E0
3.048104750E0,1.577719116E-1,2.036365356E0,9.328002319E0
3.067999750E0,-8.397537231E-2,1.915566559E0,8.490643616E0
3.087894750E0,-1.498384094E-1,2.047292633E0,7.822283478E0
3.107789750E0,-5.628295898E-2,2.152523804E0,7.277715912E0
3.127684750E0,-1.755848694E-1,2.399061127E0,6.982380066E0
3.147578750E0,-4.275109863E-1,2.827320557E0,6.704408112E0
3.167473750E0,-7.188052368E-1,3.203338623E0,6.573430481E0
3.187368750E0,-9.229806519E-1,3.410657501E0,6.615193634E0
3.207263750E0,-6.712042236E-1,3.228186951E0,6.403084717E0
3.227158750E0,-7.056326294E-1,3.250191193E0,6.655459900E0
3.247052750E0,-1.003812561E0,3.430865479E0,7.119195557E0
3.266947750E0,-1.124761047E0,3.700754242E0,8.082891541E0
3.286842750E0,-8.222401428E-1,3.921545105E0,8.505762177E0
3.306737750E0,-5.792953491E-1,3.883075104E0,8.507109375E0
3.326632750E0,-2.868035889E-1,4.004173279E0,8.548573151E0
3.346526750E0,-2.016307068E-1,3.963457947E0,9.370214539E0
3.366421750E0,-1.466949463E-1,3.978576508E0,1.037088364E1
3.386316750E0,8.008346558E-2,3.675756226E0,1.080917221E1
3.406211750E0,2.863545227E-1,3.375929718E0,1.066592010E1
3.426106750E0,5.640270996E-1,3.304528198E0,1.028825546E1
3.446001000E0,6.405180359E-1,3.188968506E0,1.075992462E1
3.465896000E0,6.177653503E-1,3.107537842E0,1.188917633E1
3.485791000E0,6.929090881E-1,3.004102936E0,1.245350281E1
3.505686000E0,1.096918945E0,2.589315491E0,1.206700653E1
3.525581000E0,1.255738678E0,2.172881470E0,1.123144409E1
3.545475000E0,1.242117004E0,1.864373016E0,1.024768982E1
3.565370000E0,1.070573730E0,1.849703522E0,9.638007660E0
3.585265000E0,9.671388245E-1,1.891915741E0,9.268426208E0
3.605160000E0,9.747729492E-1,1.972747650E0,9.038504333E0
3.625055000E0,1.160985718E0,2.102078705E0,8.949738922E0
3.644949000E0,1.356628876E0,2.250719604E0,8.680598602E0
3.664844000E0,1.428329773E0,2.297871552E0,8.379873962E0
3.684739000E0,1.382375336E0,2.410736847E0,7.960745544E0
3.704634000E0,1.402583313E0,2.505489807E0,7.621700592E0
3.724529000E0,1.359173584E0,2.643353119E0,7.630831604E0
3.744423000E0,1.113833771E0,2.894381104E0,7.805967407E0
3.764318000E0,6.117778015E-1,3.088227997E0,7.917635193E0
3.784213000E0,1.854643250E-1,3.177292786E0,8.020621033E0
3.804108000E0,-4.834945679E-2,3.318748627E0,8.151149597E0
3.824003000E0,7.499404907E-2,3.550017700E0,8.444240112E0
3.843897000E0,4.053570557E-1,3.692970428E0,8.550818481E0
3.863792000E0,3.570075989E-1,4.102818146E0,8.645122375E0
3.883687000E0,1.709445190E-1,4.358336792E0,9.032516785E0
3.903582000E0,2.899470520E-1,4.285737762E0,9.775421906E0
3.923476000E0,5.333409119E-1,4.234993286E0,1.032133667E1
3.943371000E0,6.105802917E-1,4.015699310E0,1.097278198E1
3.963266000E0,4.796026611E-1,3.694467316E0,1.111214218E1
3.983161000E0,5.095404053E-1,3.597169647E0,1.065963318E1
4.003056000E0,4.059558105E-1,3.337160339E0,1.060409866E1
4.022950000E0,4.595443726E-2,3.916156311E0,1.089539291E1
4.042845000E0,1.143621826E-1,3.629951477E0,1.133338211E1
4.062740000E0,2.568658447E-1,2.946323090E0,1.129341522E1
4.082635000E0,1.303788757E-1,2.846780090E0,1.096110626E1
4.102530000E0,6.885681152E-2,2.344424744E0,1.006027954E1
4.122424000E0,-1.721420288E-1,2.209106140E0,9.316625977E0
4.142319000E0,-4.478686523E-1,2.393223267E0,8.855135651E0
4.162214000E0,-6.105802917E-1,2.482587433E0,8.851992188E0
4.182109000E0,-4.373904419E-1,2.508932648E0,8.842262421E0
4.202003000E0,-6.361770630E-2,2.299967194E0,8.814869385E0
4.221898000E0,9.550140381E-2,2.270328827E0,8.786428528E0
4.241793000E0,5.718109131E-2,2.253414001E0,8.832382965E0
4.261688000E0,-9.879455566E-2,2.326911163E0,9.134604492E0
4.281583000E0,9.415420532E-2,2.438878326E0,9.029373322E0
4.301477000E0,4.387376404E-1,2.477048950E0,8.820856934E0
4.321372000E0,5.134323120E-1,2.703078918E0,8.434360657E0
4.341267000E0,1.282832336E-1,3.030448151E0,8.118068390E0
4.361162000E0,-5.194198608E-2,3.224145355E0,7.986492004E0
4.381056000E0,6.242019653E-2,3.236719208E0,7.977959747E0
4.400951000E0,7.993377686E-2,3.320993958E0,7.748037872E0
4.420846000E0,4.251159668E-2,3.388952637E0,7.752977600E0
4.440740417E0,2.290237427E-2,3.468137970E0,7.698490906E0
4.460634417E0,-3.323089600E-2,3.558699646E0,7.495962067E0
4.480529417E0,-1.490899658E-1,3.692221985E0,7.485334167E0
4.500424417E0,-1.998344421E-1,3.754043427E0,7.941884766E0
4.520319417E0,-2.688409424E-1,3.683839417E0,9.090895386E0
4.540214417E0,-2.222877502E-1,3.503614197E0,1.017404297E1
4.560108417E0,1.219963074E-1,3.120710449E0,1.089494385E1
4.580003417E0,8.464897156E-1,2.795436859E0,1.097787140E1
4.599898417E0,1.795067139E0,2.935844879E0,1.040980270E1
4.619793417E0,2.359243927E0,2.768043823E0,1.104418350E1
4.639687417E0,2.211800537E0,2.975811768E0,1.171433990E1
4.659582417E0,1.787882080E0,2.788850555E0,1.166344574E1
4.679477417E0,1.493294678E0,2.619851990E0,1.154474258E1
4.699372417E0,1.392254791E0,2.444716187E0,1.111229187E1
4.719266417E0,1.315763855E0,2.001338196E0,1.029499146E1
4.739161417E0,1.020877075E0,1.808688812E0,9.510921936E0
4.759056417E0,8.102650452E-1,1.818867645E0,9.029672699E0
4.778951417E0,8.074209595E-1,1.893262939E0,8.773704987E0
4.798845417E0,8.948391724E-1,1.958078156E0,8.777596893E0
4.818740417E0,8.322692871E-1,2.133363647E0,8.919202423E0
4.838635417E0,9.583071899E-1,2.288441162E0,9.044491882E0
4.858530417E0,1.276096344E0,2.398462372E0,8.962612152E0
4.878425417E0,1.325194244E0,2.374362488E0,8.758137360E0
4.898319417E0,1.257385254E0,2.392624512E0,8.380173340E0
4.918214417E0,1.196611633E0,2.218835907E0,7.908953247E0
4.938109417E0,9.713301086E-1,2.189047852E0,7.635921021E0
4.958004417E0,8.405021667E-1,2.295326843E0,7.598349152E0
4.977898417E0,9.066645813E-1,2.305355988E0,7.697143707E0
4.997793417E0,6.789880371E-1,2.472558289E0,8.073910217E0
5.017688417E0,4.423301697E-1,2.871927795E0,8.643026733E0
5.037583417E0,9.355545044E-2,3.199895782E0,9.149872742E0
5.057477417E0,3.832031250E-2,3.482957153E0,9.385782166E0
5.077372417E0,4.655319214E-2,3.628753967E0,9.469009094E0
5.097267417E0,-5.807922363E-2,3.649860077E0,1.014874557E1
5.117162417E0,-2.984793091E-1,3.627556458E0,1.107486969E1
5.137056417E0,-4.502636719E-1,3.228486328E0,1.195683563E1
5.156951417E0,-4.885839844E-1,2.918630676E0,1.207269470E1
5.176846417E0,-5.185217285E-1,2.869083710E0,1.177032349E1
5.196741417E0,-4.276606750E-1,2.765499115E0,1.142005188E1
5.216635417E0,-2.360591125E-1,3.058739319E0,1.153067184E1
5.236530417E0,-5.224136353E-2,3.509452057E0,1.195967972E1
5.256425417E0,3.020718384E-1,3.117866364E0,1.208122696E1
5.276320417E0,3.629951477E-1,2.321522369E0,1.166389481E1
5.296214417E0,4.318519592E-1,1.936223602E0,1.091604996E1
5.316109417E0,2.176473999E-1,1.604064331E0,1.014934433E1
5.336004417E0,-1.122665405E-1,1.554667053E0,9.359886017E0
5.355899417E0,-4.171824646E-1,1.589245148E0,9.125473480E0
5.375793417E0,-6.030958557E-1,1.726509705E0,9.123377838E0
5.395688417E0,-4.528083801E-1,1.648072815E0,9.147627411E0
5.415583417E0,-1.472937012E-1,1.498683472E0,8.849447479E0
5.435478417E0,7.694000244E-2,1.519041138E0,8.573421478E0
5.455372917E0,1.666035461E-1,1.587598572E0,8.288863220E0
5.475267917E0,2.149530029E-1,1.837578735E0,7.785909119E0
5.495162917E0,1.258882141E-1,2.179018707E0,7.390132141E0
5.515056917E0,-7.424560547E-2,2.435734863E0,7.270231476E0
5.534951917E0,-2.125579834E-1,2.783012695E0,7.389982452E0
5.554846917E0,-3.823049927E-1,3.030747528E0,7.528294830E0
5.574741917E0,-6.545887756E-1,3.305725708E0,7.609725494E0
5.594635917E0,-5.908213806E-1,3.733685760E0,7.574099579E0
5.614530917E0,-2.977308655E-1,3.970792694E0,7.522157593E0
5.634425917E0,-5.792953491E-2,4.181255035E0,7.553442535E0
5.654320917E0,1.588197327E-1,4.421505432E0,7.944728851E0
5.674214917E0,1.619631958E-1,4.636757812E0,8.225245514E0
5.694109917E0,2.133064270E-1,4.749623108E0,8.699309692E0
5.714004917E0,4.357438660E-1,4.860542450E0,9.116492157E0
5.733899917E0,6.423143005E-1,4.542304230E0,9.754914551E0
5.753793917E0,6.644682312E-1,4.297114105E0,1.052760773E1
5.773688917E0,6.565347290E-1,4.101920013E0,1.112306946E1
5.793583917E0,7.078779602E-1,3.744912415E0,1.107172623E1
5.813478917E0,7.673043823E-1,3.383414154E0,1.057895096E1
5.833372917E0,1.038989410E0,3.094963989E0,1.030861313E1
5.853267917E0,1.088686066E0,3.189716949E0,1.044393173E1
5.873162917E0,9.630972290E-1,3.140768738E0,1.113190109E1
5.893056917E0,9.178912354E-1,3.023712158E0,1.166733765E1
5.912951917E0,8.611592102E-1,2.960393829E0,1.159773239E1
5.932846917E0,8.072712708E-1,2.670746155E0,1.102367615E1
5.952741917E0,8.767268372E-1,2.178869019E0,1.004665787E1
5.972635917E0,8.140072632E-1,1.865420837E0,9.351204071E0
5.992530917E0,6.569837952E-1,1.793121185E0,8.782237244E0
6.012425917E0,4.743635559E-1,1.760039978E0,8.422385559E0
6.032319917E0,3.544628906E-1,1.716779938E0,8.193661194E0
6.052214917E0,5.266049194E-1,1.662592621E0,7.922724609E0
6.072109917E0,6.282435608E-1,1.656605072E0,7.808063049E0
6.092004917E0,8.021818542E-1,1.827848969E0,7.803722076E0
6.111898917E0,8.653504944E-1,2.024989014E0,7.691455536E0
6.131793917E0,8.017327881E-1,2.217339020E0,7.432344360E0
6.151688917E0,6.345304871E-1,2.340682526E0,7.277865601E0
6.171583917E0,5.763015747E-1,2.337539063E0,7.242688751E0
6.191477917E0,9.969268799E-2,2.294877777E0,7.404651947E0
6.211372917E0,-2.330653381E-1,2.498005371E0,7.841144257E0
6.231267917E0,-4.093986511E-1,2.811453552E0,8.505313110E0
6.251161917E0,-2.381547546E-1,2.918331299E0,9.544302521E0
6.271056917E0,-1.746867371E-1,2.938988342E0,1.009246262E1
6.290951917E0,-4.867877197E-1,3.108435974E0,1.004351440E1
6.310846917E0,-7.607180786E-1,3.204236755E0,9.797426147E0
6.330740917E0,-9.669891357E-1,3.302881622E0,9.809700623E0
6.350635917E0,-1.009201355E0,3.340902557E0,1.018317398E1
6.370530917E0,-1.035097504E0,3.403472443E0,1.066277664E1
6.390424917E0,-9.933343506E-1,3.492537231E0,1.091275681E1
6.410319917E0,-9.352551270E-1,3.459605713E0,1.084644470E1
6.430214917E0,-1.008452911E0,3.340004425E0,1.089644073E1
6.450109792E0,-1.154399414E0,3.141217804E0,1.174173294E1
6.470003792E0,-1.071621552E0,2.803669739E0,1.309836182E1
6.489898792E0,-9.740245056E-1,2.523452454E0,1.367705841E1
6.509793792E0,-6.653663635E-1,2.072290649E0,1.314880692E1
6.529687792E0,-1.567240906E-1,1.590891724E0,1.189800797E1
6.549582792E0,1.187031555E-1,1.482217712E0,1.066562073E1
6.569477792E0,3.517684937E-2,1.576820984E0,9.657018127E0
6.589372792E0,-1.784289551E-1,1.921703796E0,9.012608185E0
6.609266792E0,-1.767823792E-1,2.093247070E0,8.665929108E0
6.629161792E0,-9.160949707E-2,2.185904388E0,8.588090973E0
6.649056792E0,-6.676116943E-2,2.306104431E0,8.428373108E0
6.668950792E0,7.723937988E-2,2.142644348E0,8.377029877E0
6.688845792E0,1.910028076E-1,2.069895630E0,8.212971039E0
6.708740792E0,2.285746765E-1,2.033820648E0,8.153095551E0
6.728635792E0,2.165995789E-1,2.171833649E0,8.202343140E0
6.748529792E0,1.444496155E-1,2.431244202E0,8.280031586E0
6.768424792E0,1.788780212E-1,2.679278412E0,8.295150146E0
6.788319792E0,2.573149109E-1,2.765948181E0,8.234376526E0
6.808213792E0,1.631607056E-1,2.835403748E0,8.039481812E0
6.828108792E0,-1.347198486E-3,3.006198578E0,7.808212738E0
6.848003792E0,4.805007935E-2,3.088377686E0,7.690557404E0
6.867898792E0,1.008901978E-1,3.150049438E0,7.620802460E0
6.887792792E0,4.565505981E-2,3.288960571E0,7.638016663E0
6.907687792E0,-7.140151978E-2,3.420237579E0,7.591313782E0
6.927582792E0,-2.195933533E-1,3.492986298E0,7.611372070E0
6.947477792E0,-3.535647583E-1,3.560046844E0,7.875722351E0
6.967371792E0,-5.477110291E-1,3.422183533E0,8.451425171E0
6.987266792E0,-5.016069031E-1,3.238964539E0,9.265282745E0
7.007161792E0,-1.492396545E-1,2.845283203E0,1.013257919E1
7.027055792E0,2.113604736E-1,2.688110046E0,1.077728851E1
7.046950792E0,6.113287354E-1,2.592458954E0,1.111049561E1
7.066845792E0,9.873468018E-1,2.379900970E0,1.153471344E1
7.086740792E0,9.192384338E-1,2.494861908E0,1.169996979E1
7.106634792E0,8.033793640E-1,2.544109497E0,1.198213303E1
7.126529792E0,9.515711975E-1,2.345322876E0,1.226983475E1
7.146424792E0,1.044976959E0,2.234852600E0,1.216340607E1
7.166319792E0,1.103804626E0,2.040556641E0,1.166404449E1
7.186213792E0,1.303788757E0,1.731150055E0,1.091395432E1
7.206108792E0,1.469643860E0,1.466201019E0,1.019395157E1
7.226003792E0,1.409468994E0,1.537452850E0,9.407487030E0
7.245897792E0,1.459165649E0,1.572480011E0,8.636739807E0
7.265792792E0,1.423689423E0,1.687590637E0,8.144862671E0
7.285687792E0,1.355131989E0,1.783690796E0,7.805218964E0
7.305582792E0,1.325792999E0,1.710043945E0,7.458240509E0
7.325476792E0,1.345102844E0,1.615440674E0,7.335346069E0
7.345371792E0,1.074315948E0,1.586251373E0,7.178172913E0
7.365266792E0,7.036866760E-1,1.668131104E0,7.089856567E0
7.385160792E0,3.849993896E-1,1.781295776E0,7.074288940E0
7.405055792E0,1.026864624E-1,1.974094849E0,7.193740540E0
7.424950792E0,-6.346801758E-2,2.186203766E0,7.384443970E0
7.444846125E0,-6.421646118E-2,2.392175446E0,7.872279510E0
7.464740125E0,-9.325607300E-2,2.633024597E0,8.571026459E0
7.484635125E0,-7.170089722E-2,2.910846863E0,9.295968933E0
7.504530125E0,7.274871826E-2,3.130140839E0,1.008452911E1
7.524424125E0,-2.514770508E-2,3.461102600E0,1.031879196E1
7.544319125E0,-1.026864624E-1,3.532653809E0,1.071322174E1
7.564214125E0,-1.125659180E-1,3.384461975E0,1.133652557E1
7.584109125E0,-2.630030823E-1,3.140768738E0,1.212059509E1
7.604003125E0,-1.773811340E-1,2.906655579E0,1.235485794E1
7.623898125E0,9.939331055E-2,2.887046356E0,1.200563416E1
7.643793125E0,2.953358459E-1,2.933300171E0,1.143367355E1
7.663687125E0,-5.897735596E-2,3.121159515E0,1.119102814E1
7.683582125E0,-3.083587646E-1,3.620072021E0,1.219184692E1
7.703477125E0,5.918692017E-1,2.336640930E0,1.347572708E1
7.723372125E0,9.448352051E-1,1.382974091E0,1.352377716E1
7.743266125E0,8.068222046E-1,1.209784241E0,1.263567398E1
7.763161125E0,4.019142151E-1,1.133442993E0,1.106379272E1
7.783056125E0,-1.332229614E-1,1.313219147E0,9.744885406E0
7.802950125E0,-2.420466614E-1,1.670825500E0,8.737779694E0
7.822845125E0,-1.022373962E-1,1.738784180E0,8.300239563E0
7.842740125E0,2.574645996E-2,1.808988190E0,8.163573761E0
7.862635125E0,-7.035369873E-3,1.919458466E0,7.959548035E0
7.882529125E0,-1.904040527E-1,1.989812164E0,7.724536743E0
7.902424125E0,-2.401007080E-1,2.045795746E0,7.412585449E0
7.922319125E0,-3.071612549E-1,2.193089447E0,7.183112640E0
7.942213125E0,-4.203259277E-1,2.443668365E0,7.056176605E0
7.962108125E0,-5.158273315E-1,2.730621643E0,7.013665009E0
7.982003125E0,-7.023394775E-1,3.062331848E0,7.000193024E0
8.001897125E0,-8.857081604E-1,3.235222321E0,7.332951050E0
8.021792125E0,-9.943821716E-1,3.332969055E0,7.597600708E0
8.041687125E0,-1.065184937E0,3.308719482E0,7.781119080E0
8.061581125E0,-1.031954041E0,3.242407379E0,7.932154999E0
8.081476125E0,-9.440867615E-1,3.196153564E0,8.276439056E0
8.101371125E0,-8.186476135E-1,3.180136871E0,8.631650391E0
8.121266125E0,-6.991960144E-1,3.265459442E0,9.153465271E0
8.141160125E0,-5.757028198E-1,3.144361267E0,9.915829926E0
8.161055125E0,-3.600013733E-1,2.899470520E0,1.081022003E1
8.180950125E0,3.382965088E-2,2.627037048E0,1.142005188E1
8.200844125E0,3.598516846E-1,2.250420227E0,1.167961212E1
8.220739125E0,7.812254333E-1,2.123484192E0,1.135029694E1
8.240634125E0,1.027762756E0,2.192640381E0,1.054332504E1
8.260528125E0,8.214916992E-1,2.294728088E0,1.015697845E1
