"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.739880600E-2,5.144568682E-1,3.300898790E0,8.846863747E0
3.750833700E-2,6.729813814E-1,3.141177893E0,9.209376335E0
5.761792100E-2,9.212366939E-1,3.025125980E0,1.039980507E1
7.772745200E-2,8.279166222E-1,3.079562664E0,1.036092186E1
9.783698300E-2,1.177866936E0,2.852842808E0,9.747760773E0
1.179465150E-1,4.025924206E-1,3.068794966E0,9.480961800E0
1.380560460E-1,8.913264424E-2,2.926422119E0,9.081359863E0
1.581656290E-1,-8.614161611E-2,2.874378204E0,8.991030693E0
1.782751600E-1,-1.286142170E-1,2.998805046E0,9.278169632E0
1.983846920E-1,1.310070455E-1,2.960519791E0,9.585647583E0
2.184942750E-1,3.349951804E-1,2.866003275E0,9.675378799E0
2.386038060E-1,2.757728100E-1,2.912065268E0,9.712467194E0
2.587133370E-1,2.087737769E-1,2.895315409E0,9.641879082E0
2.788228690E-1,7.238288224E-2,2.888136864E0,9.428917885E0
2.989324520E-1,-3.409772366E-2,2.927618504E0,9.309874535E0
3.190419830E-1,7.776673883E-2,2.961716175E0,9.458230019E0
3.391515150E-1,3.122633696E-1,2.964108944E0,9.585049629E0
3.592610460E-1,3.714857101E-1,3.018545866E0,9.572486877E0
3.793705770E-1,3.786641955E-1,3.067000389E0,9.414560318E0
3.994801600E-1,3.577269912E-1,3.105285645E0,9.240483284E0
4.195896920E-1,3.254238665E-1,3.093919754E0,9.140582085E0
4.396992230E-1,2.452643216E-1,3.066402197E0,9.184251785E0
4.598087540E-1,1.651047617E-1,3.052643538E0,9.359525681E0
4.799182850E-1,1.316052526E-1,3.000599623E0,9.574281693E0
5.000278690E-1,1.704886109E-1,2.930011272E0,9.739984512E0
5.201374000E-1,3.469592929E-1,2.931805849E0,9.761520386E0
5.402469310E-1,5.012963414E-1,3.004786968E0,9.575477600E0
5.603564620E-1,5.461617708E-1,3.162115097E0,9.281160355E0
5.804660460E-1,6.430711150E-1,3.241676569E0,9.131011009E0
6.005755770E-1,7.447660565E-1,3.220141172E0,9.302696228E0
6.206851080E-1,6.837490797E-1,3.093321562E0,9.601201057E0
6.407946400E-1,4.366901219E-1,2.978466034E0,9.693324089E0
6.609041710E-1,1.668993831E-1,2.982653379E0,9.638289452E0
6.810137020E-1,1.974078715E-1,2.968296528E0,9.647262573E0
7.011232850E-1,3.260220885E-1,2.930609465E0,9.710672379E0
7.212328170E-1,3.098705411E-1,2.967698336E0,9.672387123E0
7.413423480E-1,2.333002090E-1,3.019144058E0,9.488140106E0
7.614518790E-1,1.752742529E-1,3.075375319E0,9.345169067E0
7.815614100E-1,1.543370634E-1,3.066402197E0,9.257232666E0
8.016709940E-1,1.298106313E-1,3.060420275E0,9.297910690E0
8.217805250E-1,1.363908947E-1,3.044866800E0,9.367302895E0
8.418900560E-1,1.788634956E-1,3.007179976E0,9.533005714E0
8.619995870E-1,2.003988922E-1,2.975475073E0,9.662218094E0
8.821091190E-1,1.513460279E-1,2.939582586E0,9.683753014E0
9.022187020E-1,2.338984162E-1,2.970689297E0,9.466006279E0
9.223282330E-1,2.620140910E-1,3.050848961E0,9.236893654E0
9.424377650E-1,2.518445849E-1,3.061018467E0,9.226125717E0
9.625472960E-1,2.321037948E-1,3.052643538E0,9.241081238E0
9.826568270E-1,1.328016520E-1,3.074777126E0,9.188439369E0
1.002766358E0,1.214357466E-1,3.077768087E0,9.118449211E0
1.022875942E0,1.028913707E-1,3.110071182E0,9.167501450E0
1.042985473E0,1.513460279E-1,3.075973511E0,9.294919968E0
1.063095004E0,1.184447184E-1,3.068196774E0,9.462417603E0
1.083204535E0,1.118644550E-1,3.027518749E0,9.643673897E0
1.103314067E0,1.016949639E-1,3.011965513E0,9.724431038E0
1.123423598E0,8.673982322E-2,2.985644341E0,9.714262009E0
1.143533129E0,7.417750359E-2,2.976073265E0,9.710074425E0
1.163642660E0,1.489532143E-1,2.979064226E0,9.745368004E0
1.183752244E0,2.267199457E-1,2.982653379E0,9.739386559E0
1.203861775E0,2.249253243E-1,2.974278450E0,9.634101868E0
1.223971306E0,6.101697683E-2,3.031706333E0,9.400801659E0
1.244080837E0,2.811566554E-2,3.123231649E0,9.086744308E0
1.264190369E0,1.166501045E-1,3.178864956E0,8.989236832E0
1.284299900E0,2.751746178E-1,3.161516905E0,9.205188751E0
1.304409483E0,3.667000830E-1,3.081955671E0,9.528220177E0
1.324519015E0,2.554338276E-1,3.050848961E0,9.702896118E0
1.344628546E0,1.052841991E-1,3.017349243E0,9.674779892E0
1.364738077E0,1.016949639E-1,3.017349243E0,9.564710617E0
1.384847608E0,2.309073806E-1,3.011965513E0,9.456435204E0
1.404957140E0,2.327020019E-1,3.070589542E0,9.419346809E0
1.425066671E0,2.267199457E-1,3.071187973E0,9.406186104E0
1.445176202E0,1.842473447E-1,3.044866800E0,9.464211464E0
1.465285785E0,1.507478207E-1,3.073580742E0,9.399605751E0
1.485395317E0,8.913264424E-2,3.125624657E0,9.320044518E0
1.505504848E0,1.016949639E-1,3.072982550E0,9.366703987E0
1.525614379E0,7.896314561E-2,3.041277647E0,9.483952522E0
1.545723910E0,5.742774159E-2,3.059223652E0,9.629316330E0
1.565833442E0,9.152546525E-2,3.105883837E0,9.574879646E0
1.585942973E0,1.465603858E-1,3.168097258E0,9.357730865E0
1.606052504E0,2.099701911E-1,3.222533941E0,9.245268822E0
1.626162035E0,2.841476798E-1,3.185445070E0,9.370293617E0
1.646271567E0,2.117647976E-1,3.158525944E0,9.557532310E0
1.666381098E0,9.690931439E-2,3.130410194E0,9.644869804E0
1.686490629E0,1.106680483E-1,3.090330362E0,9.617352486E0
1.706600212E0,1.381855011E-1,3.090330362E0,9.515657425E0
1.726709744E0,1.423729509E-1,3.105883837E0,9.401400566E0
1.746819275E0,1.866401732E-1,3.110071182E0,9.378668785E0
1.766928806E0,1.507478207E-1,3.093321562E0,9.396016121E0
1.787038337E0,9.212367237E-2,3.064607620E0,9.430113792E0
1.807147869E0,9.272187948E-2,3.071786165E0,9.455837250E0
1.827257400E0,1.130608693E-1,3.063411236E0,9.491130829E0
1.847366931E0,1.064806059E-1,3.058027267E0,9.468997002E0
1.867476462E0,7.417750359E-2,3.083750248E0,9.346364975E0
1.887585994E0,9.212367237E-2,3.090928555E0,9.268000603E0
1.907695525E0,4.905286431E-2,3.127419233E0,9.279366493E0
1.927805056E0,1.196411322E-3,3.181855917E0,9.208179474E0
1.947914587E0,-1.794616925E-3,3.202194929E0,9.144171715E0
1.968024171E0,1.435693540E-2,3.174079180E0,9.268598557E0
1.988133702E0,5.982056609E-4,3.096910715E0,9.507881165E0
2.008243233E0,-3.948157281E-2,3.025125980E0,9.682557106E0
2.028352765E0,-5.563312769E-2,3.004188776E0,9.685547829E0
2.048462296E0,-2.392822690E-2,2.998805046E0,9.634101868E0
2.068571827E0,2.871387079E-2,3.017349243E0,9.523433685E0
2.088681358E0,4.067798331E-2,3.072384357E0,9.416953087E0
2.108790890E0,1.351944804E-1,3.073580742E0,9.343374252E0
2.128900421E0,1.555334777E-1,3.074178934E0,9.317651749E0
2.149009952E0,7.178468257E-2,3.065804005E0,9.366703987E0
2.169119483E0,9.272187948E-2,3.073580742E0,9.396016121E0
2.189229015E0,1.375873089E-1,3.105883837E0,9.447462082E0
2.209338546E0,2.309073806E-1,3.096312523E0,9.486943245E0
2.229448077E0,2.404786795E-1,3.105285645E0,9.493523598E0
2.249557608E0,2.183450609E-1,3.139383316E0,9.448060036E0
2.269667140E0,2.476571500E-1,3.145365477E0,9.451649666E0
2.289776671E0,2.548356056E-1,3.165704250E0,9.439086914E0
2.309886202E0,2.542374134E-1,3.160320520E0,9.498908043E0
2.329995733E0,3.188436031E-1,3.117847919E0,9.576674461E0
2.350105265E0,3.768695593E-1,3.103491068E0,9.633503914E0
2.370214796E0,3.451646566E-1,3.101098061E0,9.623334885E0
2.390324327E0,1.525424421E-1,3.079562664E0,9.541978836E0
2.410433910E0,-4.845465720E-2,3.089133978E0,9.397212982E0
2.430543390E0,-1.674975827E-2,3.103491068E0,9.352347374E0
2.450652973E0,1.603191197E-1,3.133401155E0,9.381061554E0
2.470762504E0,2.051845491E-1,3.163311481E0,9.404391289E0
2.490872035E0,2.027917206E-1,3.151945591E0,9.302696228E0
2.510981567E0,1.280160099E-1,3.148356438E0,9.271589279E0
2.531091098E0,9.272187948E-2,3.110071182E0,9.332606316E0
2.551200629E0,1.040877849E-1,3.092723370E0,9.432506561E0
2.571310160E0,1.387837082E-1,3.068196774E0,9.571290970E0
2.591419692E0,1.094716340E-1,3.092125177E0,9.637691498E0
2.611529223E0,1.537388563E-1,3.124428272E0,9.569496155E0
2.631638754E0,-2.033899166E-2,3.138186932E0,9.294321060E0
2.651748285E0,-2.153540403E-1,3.227319479E0,9.302696228E0
2.671857817E0,-5.204389244E-2,3.217149973E0,9.482755661E0
2.691967348E0,1.220339537E-1,3.239881754E0,9.487542152E0
2.712076879E0,1.322034448E-1,3.287140131E0,9.283554077E0
2.732186410E0,1.902294010E-1,3.314059258E0,9.134600639E0
2.752295942E0,2.087737769E-1,3.284149170E0,9.248259544E0
2.772405473E0,1.124626622E-1,3.219542980E0,9.422337532E0
2.792515004E0,5.982056609E-4,3.209373474E0,9.449256897E0
2.812624535E0,1.136590727E-2,3.234498024E0,9.227920532E0
2.832734067E0,2.991028316E-2,3.311666489E0,9.044271469E0
2.852843598E0,8.614161611E-2,3.319443226E0,9.169296265E0
2.872953129E0,7.597211748E-2,3.300300598E0,9.418747902E0
2.893062660E0,-2.512463741E-2,3.290131092E0,9.458827972E0
2.913172140E0,-6.281159073E-2,3.333201885E0,9.333204269E0
2.933281671E0,-7.776673418E-3,3.401995659E0,9.215357780E0
2.953391202E0,1.615155302E-2,3.430111170E0,9.195617676E0
2.973500733E0,-2.931207791E-2,3.429512978E0,9.302696228E0
2.993610265E0,-7.776673883E-2,3.399602890E0,9.443274498E0
3.013719796E0,-8.434699476E-2,3.361317635E0,9.415159225E0
3.033829327E0,-2.099701911E-1,3.412763357E0,9.218349457E0
3.053938858E0,-3.182454109E-1,3.544966698E0,9.127422333E0
3.074048390E0,-8.913264424E-2,3.578466177E0,9.281759262E0
3.094157921E0,2.590230405E-1,3.507279873E0,9.498908043E0
3.114267452E0,4.157529473E-1,3.418147087E0,9.571888924E0
3.134376983E0,3.134597540E-1,3.325425386E0,9.586843491E0
3.154486515E0,3.469592705E-2,3.185445070E0,9.580264091E0
3.174596046E0,-1.381855011E-1,3.107080221E0,9.488140106E0
3.194705577E0,-3.708875179E-2,3.241676569E0,9.215956688E0
3.214815108E0,2.368894368E-1,3.449851990E0,8.886344910E0
3.234924640E0,4.719842672E-1,3.556930780E0,8.851051331E0
3.255034171E0,5.515456200E-1,3.658625841E0,9.181859016E0
3.275143702E0,3.774677813E-1,3.684348583E0,9.493523598E0
3.295253233E0,1.178465188E-1,3.617947817E0,9.568299294E0
3.315362765E0,4.965107143E-2,3.616153240E0,9.489934921E0
3.335472296E0,2.153540403E-1,3.671188116E0,9.309874535E0
3.355581827E0,3.146561682E-1,3.750749588E0,9.123832703E0
