"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.332599200E-2,2.246262312E0,1.521835208E0,8.208578110E0
3.344015900E-2,2.346760750E0,1.758126378E0,8.012965202E0
5.355432600E-2,2.705684185E0,1.715653777E0,8.410771370E0
7.366854400E-2,2.779861689E0,1.726421595E0,9.125029564E0
9.378271100E-2,2.624328136E0,1.639083505E0,9.960722923E0
1.138968780E-1,2.615953445E0,1.417747378E0,1.043270683E1
1.340110960E-1,2.655434847E0,1.356730461E0,1.007976532E1
1.541252630E-1,2.778665304E0,1.405185103E0,9.553344727E0
1.742394300E-1,2.878565550E0,1.522433400E0,9.266205788E0
1.943536480E-1,2.805584431E0,1.597209096E0,9.158528328E0
2.144678150E-1,2.643470764E0,1.729412556E0,9.417551994E0
2.345819820E-1,2.423331022E0,1.783849239E0,9.769296646E0
2.546962010E-1,2.154138565E0,1.858026743E0,9.823135376E0
2.748103670E-1,1.750947952E0,2.030309916E0,1.001515961E1
2.949245340E-1,1.575075507E0,2.019542217E0,9.742377281E0
3.150387530E-1,2.231307030E0,2.244467735E0,1.091486073E1
3.351529190E-1,9.637092948E-1,2.159522533E0,9.732208252E0
3.552671380E-1,2.258226395E0,2.556132793E0,8.329415321E0
3.753813050E-1,2.371287346E0,2.176870346E0,8.644669533E0
3.954954710E-1,2.841476917E0,1.583450437E0,8.851649284E0
4.156096900E-1,4.115654945E0,1.341177106E0,8.597412109E0
4.357238570E-1,4.339384079E0,1.350150228E0,9.078967094E0
4.558380230E-1,4.336392879E0,1.403390527E0,8.912068367E0
4.759522420E-1,4.004388809E0,1.828116536E0,9.384052277E0
4.960664090E-1,3.180061340E0,1.874776483E0,9.925428391E0
5.161805760E-1,2.477169752E0,2.093719721E0,1.005284595E1
5.362947940E-1,1.706680775E0,2.626721144E0,1.005344391E1
5.564089610E-1,9.942178130E-1,3.087937593E0,1.005045319E1
5.765231800E-1,5.988038778E-1,3.116053343E0,9.296713829E0
5.966373460E-1,1.141376376E0,3.186641455E0,9.340383530E0
6.167515130E-1,1.616949916E0,2.718844652E0,9.044271469E0
6.368656800E-1,2.009970903E0,2.465803623E0,8.334799767E0
6.569798980E-1,2.606980324E0,2.365903378E0,8.522636414E0
6.770940650E-1,2.718844652E0,2.484946251E0,8.950352669E0
6.972082840E-1,2.696112871E0,2.511267424E0,9.308678627E0
7.173224510E-1,2.641077995E0,2.587837696E0,9.388837814E0
7.374366170E-1,2.558525562E0,2.612962246E0,9.651450157E0
7.575508360E-1,2.324028969E0,2.553141832E0,9.841679573E0
7.776650030E-1,1.980060697E0,2.488535643E0,9.815957069E0
7.977792210E-1,1.702493310E0,2.600998163E0,9.708877563E0
8.178933880E-1,1.688136339E0,2.767299414E0,9.836296082E0
8.380075550E-1,2.030908108E0,2.827120066E0,9.620343208E0
8.581217730E-1,1.834696770E0,3.029313564E0,9.118449211E0
8.782359400E-1,1.422533035E0,3.260220766E0,9.696913719E0
8.983501590E-1,1.260419369E0,2.928814888E0,9.926624298E0
9.184643260E-1,8.416753411E-1,2.835494757E0,9.964909554E0
9.385784920E-1,9.667003751E-1,2.791825771E0,9.554540634E0
9.586927110E-1,9.415757060E-1,2.842673302E0,9.185447693E0
9.788068780E-1,5.730810165E-1,3.209971666E0,9.042476654E0
9.989210440E-1,4.085744619E-1,3.323032379E0,9.188439369E0
1.019035263E0,4.402793646E-1,3.116053343E0,9.233304024E0
1.039149430E0,6.783652306E-1,3.017349243E0,9.157332420E0
1.059263648E0,8.859425783E-1,2.860619545E0,8.959924698E0
1.079377815E0,9.248259664E-1,2.697309256E0,8.492725372E0
1.099492034E0,5.904290080E-1,2.889333248E0,8.316255569E0
1.119606201E0,1.585244983E-1,3.185445070E0,8.792427063E0
1.139720419E0,4.725824669E-2,2.826521635E0,9.821938515E0
1.159834586E0,4.313062727E-1,2.642872572E0,9.213563919E0
1.179948753E0,6.257231236E-1,2.922234535E0,8.696115494E0
1.200062971E0,3.798605800E-1,2.918047190E0,9.152546883E0
1.220177138E0,5.611169338E-1,2.707478762E0,9.701699257E0
1.240291357E0,8.530412912E-1,2.481955290E0,9.656235695E0
1.260405523E0,9.433703423E-1,2.229512453E0,9.671789169E0
1.280519742E0,7.345965505E-1,2.157727718E0,1.020299530E1
1.300633909E0,5.635097623E-1,2.166700840E0,1.062413216E1
1.320748128E0,5.491527915E-1,2.119442701E0,1.042971611E1
1.340862294E0,5.078766346E-1,2.295913219E0,1.031605625E1
1.360976461E0,4.486542344E-1,2.428116798E0,1.078445148E1
1.381090680E0,1.333998591E-1,1.989033818E0,1.061097240E1
1.401204846E0,-7.238288224E-2,1.794018745E0,1.001934624E1
1.421319065E0,-8.494520187E-2,2.172084808E0,9.927223206E0
1.441433232E0,-2.350948304E-1,2.313261271E0,1.014676476E1
1.461547451E0,-4.498506486E-1,2.431107759E0,1.009352398E1
1.481661617E0,-5.599204898E-1,2.638087034E0,9.443274498E0
1.501775836E0,-3.672982752E-1,2.791227579E0,9.597611427E0
1.521890003E0,-3.337987661E-1,2.716451883E0,1.015394306E1
1.542004221E0,-4.402793646E-1,2.783450842E0,1.038425159E1
