"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.576007275E1,-2.328108673E0,6.245013428E0,1.895178955E1
1.578016475E1,5.261558533E-1,5.473368073E0,2.285836578E1
1.580025675E1,1.191222839E0,5.007686462E0,2.359453491E1
1.582034775E1,7.258406067E-1,4.209396515E0,2.242247223E1
1.584043975E1,1.176553345E-1,2.844085693E0,2.232622238E1
1.586053175E1,-7.003935242E-1,2.045346680E0,2.038131683E1
1.588062375E1,-1.216520233E0,1.845661926E0,1.522977951E1
1.590071575E1,-6.587800598E-1,2.128573608E0,9.849817200E0
1.592080775E1,-5.403762817E-2,2.758164368E0,5.410199432E0
1.594089975E1,7.140151978E-2,3.100203094E0,2.124232635E0
1.596099175E1,-1.360670471E-1,2.805615692E0,2.323168945E-1
1.598108375E1,-1.953437805E-1,1.587299194E0,-6.331832886E-2
1.600117575E1,-1.417552185E-1,4.110452271E-1,8.334667969E-1
1.602126675E1,-1.022373962E-1,-5.795947266E-1,1.716480560E0
1.604135875E1,-1.734892273E-1,-6.268963623E-1,1.439257050E0
1.606145075E1,1.508862305E-1,-5.737568665E-1,5.638774109E-1
1.608154275E1,1.984872437E-1,-4.778063965E-1,7.530839539E-1
1.610163475E1,2.395019531E-2,-7.396119690E-1,1.275796967E0
1.612172675E1,1.058299255E-1,-8.604107666E-1,2.107018433E0
1.614181875E1,1.305734711E0,5.508544922E-1,6.524781647E0
1.616191075E1,1.340612183E0,2.531685333E0,9.138197021E0
1.618200275E1,2.499801636E-2,4.150718536E0,1.169323380E1
1.620209375E1,-5.779481506E-1,7.022197266E0,1.432191742E1
1.622218575E1,1.773062897E0,9.998458099E0,1.642684021E1
1.624227775E1,3.029250641E0,9.348359985E0,1.807311676E1
1.626236975E1,2.491568756E0,5.754483490E0,2.167043610E1
1.628246175E1,9.569599915E-1,1.609453125E0,2.057306808E1
1.630255375E1,-6.330335999E-1,-5.068460083E-1,1.596534988E1
1.632264575E1,-1.266665955E0,-1.604663086E-1,1.220142700E1
1.634273775E1,-9.446855164E-1,2.905458069E-1,1.091814560E1
1.636282975E1,-3.014730835E-1,1.659149780E0,1.098715210E1
1.638292175E1,8.184979248E-1,2.909799042E0,1.012569351E1
1.640301275E1,1.201251984E0,2.918480988E0,7.999814301E0
1.642310475E1,7.220983887E-1,2.108814697E0,5.748495941E0
1.644319675E1,-1.139131165E-1,1.408570862E0,4.244423676E0
1.646328875E1,-1.195114746E0,1.005908203E0,3.932921448E0
1.648338137E1,-2.371069336E0,1.067430267E0,5.013374634E0
1.650347337E1,-2.115700378E0,1.210682373E0,6.118077393E0
1.652356537E1,-9.786648560E-1,1.369801483E0,6.104755096E0
1.654365737E1,3.921844482E-2,1.736089783E0,6.385571136E0
1.656374937E1,-2.028282166E-1,1.957778778E0,6.740932159E0
1.658384037E1,-1.318907318E0,2.243384857E0,7.423961792E0
1.660393237E1,-2.274520111E0,2.193239136E0,9.652078400E0
1.662402437E1,-1.888472900E0,2.880609741E0,1.241802658E1
1.664411637E1,-1.649869080E0,4.327949982E0,1.470991058E1
1.666420837E1,-5.661227417E-1,5.188211060E0,1.487381973E1
1.668430037E1,5.881269836E-1,4.605323181E0,1.480526230E1
1.670439237E1,3.616479492E-1,4.005370789E0,1.637459885E1
1.672448437E1,-1.173709259E0,3.355871429E0,1.674492874E1
1.674457637E1,-2.333048401E0,2.875220947E0,1.592208984E1
1.676466737E1,-2.292782135E0,2.826572113E0,1.403436539E1
1.678475937E1,-1.163231049E0,2.914738770E0,1.124087448E1
1.680485137E1,-3.246748352E-1,2.983146515E0,8.388256531E0
1.682494337E1,-3.823049927E-1,2.778971100E0,6.639592896E0
1.684503537E1,-5.005590820E-1,2.288141785E0,5.970634003E0
1.686512737E1,-8.460406494E-1,1.828447723E0,5.797444153E0
1.688521937E1,-1.023870850E0,1.407822418E0,5.501359863E0
1.690531137E1,-8.830137634E-1,1.247356110E0,5.746100922E0
1.692540337E1,-6.521937561E-1,1.348845062E0,6.520889740E0
1.694549437E1,-2.341131592E-1,1.516496429E0,7.154372406E0
1.696558637E1,-7.304809570E-2,1.301393738E0,7.232360229E0
1.698567837E1,-3.499722290E-1,1.072968750E0,6.918013916E0
1.700577037E1,-7.638615417E-1,1.221010895E0,7.121440887E0
1.702586237E1,-3.321592712E-1,1.878144379E0,7.910749512E0
1.704595437E1,4.700225830E-1,2.377505951E0,8.241711273E0
1.706604637E1,-3.921844482E-2,2.478096771E0,8.159532166E0
1.708613837E1,-5.087919617E-1,2.903512115E0,8.573271790E0
1.710623037E1,-2.218386841E-1,3.312461700E0,1.036070480E1
1.712632137E1,7.053332520E-1,4.475543060E0,1.319086945E1
1.714641337E1,9.934840393E-1,6.111790466E0,1.390503433E1
1.716650537E1,6.015989685E-1,6.555617523E0,1.200683167E1
1.718659737E1,2.736309814E-1,5.629942474E0,1.164263901E1
1.720668937E1,-3.234773254E-1,4.140539703E0,1.322365128E1
1.722678137E1,-2.796185303E-1,2.977757721E0,1.417402496E1
1.724687337E1,-5.492079163E-1,3.052901459E0,1.330298630E1
1.726696537E1,-7.150630188E-1,3.262914734E0,1.062370789E1
1.728705737E1,-4.592449951E-1,3.312162323E0,8.362360382E0
1.730714837E1,-2.448907471E-1,2.921325073E0,7.336244202E0
1.732724037E1,-5.062472534E-1,2.571951599E0,7.615263977E0
1.734733237E1,-4.872367859E-1,2.361339569E0,7.774981842E0
1.736742437E1,1.243913269E-1,2.123633881E0,7.343878326E0
1.738751637E1,6.453080750E-1,2.178569641E0,6.486311646E0
1.740760837E1,6.454577637E-1,2.433489532E0,5.553451538E0
1.742770037E1,2.552192688E-1,2.580783234E0,4.812642059E0
1.744779237E1,-3.597019958E-1,2.703527985E0,4.733456726E0
1.746788275E1,-7.241940308E-1,2.797981567E0,5.455106049E0
1.748797475E1,-1.101559296E0,2.615810394E0,6.224805450E0
1.750806675E1,-9.753717041E-1,2.347268829E0,6.412066040E0
1.752815875E1,-4.507127380E-1,2.146236877E0,6.705755310E0
1.754825075E1,-2.315684509E-1,2.455044708E0,7.556585999E0
1.756834275E1,-9.657916260E-1,2.906056824E0,9.218280487E0
1.758843475E1,-2.082619171E0,2.905158691E0,1.183813248E1
1.760852675E1,-1.248104553E0,1.965712280E0,1.430530197E1
1.762861875E1,-4.098477173E-1,2.388732605E0,1.520313492E1
1.764870975E1,-3.106040955E-1,3.548071747E0,1.273012756E1
1.766880175E1,-1.462009735E0,4.377197571E0,1.060664337E1
1.768889375E1,-2.749332733E0,4.669090576E0,1.216789673E1
1.770898575E1,-2.719844055E0,3.921694794E0,1.358874207E1
1.772907775E1,-2.195334778E0,3.444936218E0,1.346524887E1
1.774916975E1,-1.673070831E0,2.975662079E0,1.236877899E1
1.776926175E1,-1.613794098E0,2.476001129E0,1.053958282E1
1.778935375E1,-1.632205811E0,2.174378357E0,8.931027832E0
1.780944575E1,-1.349144440E0,2.083367615E0,8.270002441E0
1.782953675E1,-8.723858643E-1,2.103425903E0,9.221573639E0
1.784962875E1,-2.225871277E-1,2.021546173E0,1.050665131E1
1.786972075E1,-2.541714478E-1,1.576820984E0,9.782307587E0
1.788981275E1,-2.547702026E-1,8.961863708E-1,7.838749237E0
1.790990475E1,1.010398865E-1,5.477110291E-1,6.634353790E0
1.792999675E1,6.141728210E-1,6.643185425E-1,6.055657196E0
1.795008875E1,9.921368408E-1,1.027014313E0,5.496719513E0
1.797018075E1,8.620573425E-1,1.244811401E0,5.506149902E0
1.799027275E1,7.021897888E-1,1.508862305E0,6.102060699E0
1.801036375E1,1.152902527E0,1.795067139E0,7.174430695E0
1.803045575E1,1.122216339E0,2.216740265E0,8.801098022E0
1.805054775E1,6.535409546E-1,2.734663239E0,1.067220703E1
1.807063975E1,2.888992310E-1,3.449127502E0,1.318862411E1
1.809073175E1,1.904040527E-1,3.986809387E0,1.379306717E1
1.811082375E1,-4.742138672E-1,5.716312866E0,1.160596527E1
1.813091575E1,7.072792053E-1,6.869365082E0,8.346044312E0
1.815100775E1,1.271905060E0,5.911656647E0,9.286837921E0
1.817109975E1,5.448669434E-2,3.689826965E0,1.378663055E1
1.819119075E1,-1.404379578E0,1.913770294E0,1.442265793E1
1.821128275E1,-2.347568207E0,1.443897400E0,1.251532425E1
1.823137475E1,-1.982327728E0,1.725461884E0,1.057266403E1
1.825146675E1,-8.548722839E-1,2.640808411E0,1.028361511E1
1.827155875E1,1.657054138E-1,3.104095001E0,1.164159119E1
1.829165075E1,1.080602875E0,2.541415100E0,1.177586197E1
1.831174275E1,1.149609375E0,1.768871613E0,1.017703674E1
1.833183475E1,9.801617432E-1,1.921554108E0,8.779393158E0
1.835192575E1,1.325643311E0,2.220931549E0,7.666158142E0
1.837201775E1,1.132844238E0,2.029180298E0,6.832541656E0
1.839210975E1,4.224215698E-1,1.267264709E0,5.469775543E0
1.841220175E1,-4.543052673E-1,9.334588623E-1,5.149142303E0
1.843229375E1,-1.974394226E-1,9.798623657E-1,5.335953827E0
1.845238575E1,5.920188904E-1,1.608405304E0,5.558391266E0
1.847247800E1,1.513352966E-1,3.015179901E0,5.440735931E0
1.849257000E1,-1.486558685E0,3.646417236E0,6.180497589E0
1.851266100E1,-1.424288177E0,2.769391022E0,7.618557129E0
1.853275300E1,-1.364113312E0,2.248923340E0,8.511300659E0
1.855284500E1,-3.013683014E0,3.362607422E0,9.779014435E0
1.857293700E1,-3.541186066E0,4.735103302E0,1.131242569E1
1.859302900E1,-2.369422760E0,5.771398315E0,1.227252914E1
1.861312100E1,-1.200952606E0,6.387517090E0,1.298280212E1
1.863321300E1,-3.426374817E-1,5.505102081E0,1.305824524E1
1.865330500E1,-1.097667389E0,4.643793182E0,1.337304062E1
1.867339700E1,-2.264490967E0,4.383334808E0,1.206521027E1
1.869348800E1,-2.827769623E0,4.671485596E0,1.031385223E1
1.871358000E1,-1.640139313E0,5.115162964E0,9.475595398E0
1.873367200E1,-6.801855469E-1,4.737498322E0,8.792116699E0
1.875376400E1,-5.915698242E-1,4.023483124E0,8.954379272E0
1.877385600E1,-3.477268982E-1,3.158282318E0,8.984915771E0
1.879394800E1,2.552192688E-1,1.924248505E0,7.692353668E0
1.881404000E1,4.189787292E-1,1.243763580E0,8.228838043E0
1.883413200E1,9.156459045E-1,1.636247406E0,8.977281647E0
1.885422300E1,9.789642334E-1,1.923649750E0,9.455237732E0
1.887431500E1,6.792874146E-1,1.996548157E0,8.410111084E0
1.889440700E1,5.417234802E-1,1.581161957E0,6.965465240E0
1.891449900E1,3.745211792E-1,1.143921204E0,5.777685242E0
1.893459100E1,4.261637878E-1,1.188378754E0,4.880750427E0
1.895468300E1,6.590794373E-1,2.240690460E0,5.063819733E0
1.897477500E1,9.848020935E-1,3.633693695E0,6.264922028E0
1.899486700E1,8.901988220E-1,3.754791870E0,8.042924652E0
1.901495800E1,-1.766326904E-2,3.116219788E0,9.742340698E0
1.903505000E1,-3.826043701E-1,3.231180725E0,1.067130890E1
1.905514200E1,-5.354365540E-1,4.371808777E0,1.196432007E1
1.907523400E1,1.085243225E-1,7.584877167E0,1.245350281E1
1.909532600E1,1.725611572E0,1.038645126E1,1.280542099E1
1.911541800E1,3.024610291E0,5.466183014E0,1.942435684E1
1.913551000E1,9.125024414E-1,9.385482788E-2,2.111733627E1
1.915560200E1,-2.721490631E0,2.118095398E-1,1.698098785E1
1.917569300E1,-3.020568695E0,4.591551819E0,1.061487625E1
1.919578500E1,-7.866142273E-1,7.500153351E0,7.566315765E0
1.921587700E1,8.431965637E-1,5.905369720E0,1.023302032E1
1.923596900E1,6.833290100E-1,2.834655304E0,1.285631516E1
1.925606100E1,-7.586224365E-1,1.654509430E0,1.218600906E1
1.927615300E1,-1.250050507E0,2.274370422E0,9.351503448E0
1.929624500E1,-2.851570129E-1,3.486250305E0,7.001689911E0
1.931633700E1,3.556604004E-1,4.223317566E0,6.962471466E0
1.933642900E1,-6.595285034E-1,3.472179565E0,7.763006744E0
1.935652000E1,-1.848805389E0,2.220482483E0,7.345375214E0
1.937661200E1,-1.993255005E0,2.123334503E0,7.452702026E0
1.939670400E1,-1.316512299E0,3.955823822E0,7.612120514E0
1.941679600E1,-8.900491333E-1,5.789510651E0,7.242539063E0
1.943688800E1,-1.795216827E0,6.717431030E0,6.301895142E0
1.945698000E1,-1.131646729E0,5.768554230E0,7.651788025E0
1.947707229E1,-7.364685059E-1,3.986659698E0,1.204425385E1
1.949716429E1,-1.096320190E0,3.536994781E0,1.292202850E1
1.951725529E1,-2.168091431E0,3.772904205E0,7.322173462E0
1.953734729E1,-1.557511139E0,4.030219116E0,7.414830780E0
1.955743929E1,-2.243833923E0,4.497547302E0,5.173840942E0
1.956506758E1,-2.931354218E0,4.981341248E0,4.798421631E0
1.958515958E1,-3.318598938E0,4.522844696E0,6.282136230E0
1.960525058E1,-2.168839874E0,4.730013885E0,9.804611206E0
1.962534258E1,-1.520837402E0,4.553381195E0,1.063059357E1
1.964543458E1,-1.838776245E0,4.125870209E0,8.724008331E0
1.966552658E1,-2.357896729E0,4.200564880E0,7.192692719E0
1.968561858E1,-2.493963776E0,4.768483887E0,7.256759491E0
1.970571058E1,-2.379002838E0,5.174888763E0,7.676336975E0
1.972580258E1,-2.287243652E0,4.992418213E0,8.132737885E0
1.974589358E1,-2.478695526E0,4.605772247E0,8.403973846E0
1.976598558E1,-2.658471680E0,4.354744263E0,8.636440430E0
1.978607758E1,-2.139800262E0,4.588707733E0,8.988358612E0
1.980616958E1,-1.837728424E0,4.456083527E0,8.484506378E0
1.982626158E1,-1.723665619E0,4.382736053E0,8.494385834E0
1.984635358E1,-1.786085815E0,4.243824921E0,8.586893463E0
1.986644558E1,-1.518442383E0,4.165088654E0,8.587342529E0
1.988653658E1,-1.249751129E0,3.935615845E0,8.130342865E0
1.990662858E1,-1.390159149E0,3.759731598E0,8.194559326E0
1.992672058E1,-1.568438416E0,3.708687744E0,8.988508301E0
1.994681258E1,-1.374591522E0,3.854933624E0,9.906399536E0
1.996690458E1,-7.773335266E-1,3.789519653E0,1.047985703E1
1.998699658E1,-3.930825806E-1,3.364253998E0,9.993967438E0
2.000708858E1,-6.418652344E-1,3.545377350E0,9.336983643E0
2.002718058E1,-7.640112305E-1,4.007915497E0,9.394763489E0
2.004727158E1,-6.506968689E-1,4.428391113E0,9.624984741E0
2.006736358E1,-4.667294312E-1,4.510270844E0,9.585616608E0
2.008745558E1,-5.192701721E-1,4.028123474E0,8.912316742E0
2.010754758E1,-8.815168762E-1,3.878734131E0,8.240364075E0
2.012763958E1,-1.040785675E0,4.124523010E0,8.133935394E0
2.014773158E1,-6.453080750E-1,4.542902985E0,8.968899078E0
2.016782358E1,-1.122665405E-1,4.482279053E0,9.382938080E0
2.018791558E1,-1.276844788E-1,3.891906738E0,8.753646698E0
2.020800683E1,-7.228468323E-1,3.469335480E0,7.574997711E0
2.022809883E1,-9.717791748E-1,3.528761902E0,7.032825165E0
2.024819083E1,-7.702981567E-1,3.599864044E0,6.918912048E0
2.026828283E1,-3.191363525E-1,3.837569733E0,6.926695862E0
2.028837483E1,-2.989283752E-1,3.938609619E0,6.826254730E0
2.030846683E1,-9.190887451E-2,4.020639038E0,6.508914642E0
2.032855883E1,-1.595681763E-1,3.461401978E0,6.025270386E0
2.034864983E1,-1.198108521E0,3.264710999E0,5.877078552E0
2.036874183E1,-2.163900146E0,2.972668304E0,6.769073639E0
2.038883383E1,-1.612895966E0,2.685415649E0,6.956932983E0
2.040892583E1,-8.334667969E-1,2.988385620E0,6.637197876E0
2.042901783E1,-5.667214966E-1,3.374133453E0,6.053711243E0
2.044910983E1,-1.003962250E0,3.475173340E0,6.371201019E0
2.046920183E1,-1.864672394E0,2.971321106E0,7.797734528E0
2.048929383E1,-3.421135712E0,2.987188110E0,9.770182800E0
2.050938483E1,-4.194277954E0,4.745132446E0,1.197779205E1
2.052947683E1,-4.741689606E0,7.418722687E0,1.194695618E1
2.054956883E1,-2.356549530E0,8.305778046E0,1.232971024E1
2.056966083E1,5.873785400E-1,6.838080139E0,1.526330978E1
2.058975283E1,7.694000244E-2,3.904181213E0,1.560624664E1
2.060984483E1,-9.102571106E-1,1.397194519E0,1.272458908E1
2.062993683E1,-1.256337433E0,1.481768646E0,1.097487762E1
2.065002783E1,-1.211430817E0,2.856809235E0,1.050784882E1
2.067011983E1,-8.372090149E-1,3.754791870E0,9.526489563E0
2.069021183E1,-2.522254944E-1,3.247796173E0,7.845335541E0
2.071030383E1,-4.323010254E-1,2.337239685E0,6.904990997E0
2.073039583E1,-9.108558655E-1,1.019380188E0,6.030659180E0
2.075048783E1,-1.236279144E0,5.809419250E-1,5.745502167E0
2.077057983E1,-1.613345032E0,1.132395172E0,5.668861542E0
2.079067083E1,-1.406175842E0,1.991159363E0,6.533164215E0
2.081076283E1,-8.015830994E-1,2.380799103E0,7.250472565E0
2.083085483E1,-6.650669861E-1,2.204166412E0,6.537505188E0
2.085094683E1,-7.385641479E-1,2.070344696E0,6.218967590E0
2.087103883E1,-5.783972168E-1,1.736538849E0,7.449558563E0
2.089113083E1,-4.138893127E-1,1.759141846E0,9.387728119E0
2.091122283E1,-3.849993896E-1,1.782493286E0,1.091290649E1
2.093131483E1,-8.277786255E-1,1.564995575E0,1.180550034E1
2.095140583E1,-1.312770081E0,1.623523865E0,1.251128265E1
2.097149783E1,-2.171234894E0,2.854863281E0,1.323338104E1
2.099158983E1,-2.905308380E0,5.885610809E0,1.489582397E1
2.101168183E1,-1.810634766E0,7.319628754E0,1.382944153E1
2.103177383E1,9.048683167E-1,6.253246307E0,1.345701599E1
2.105186583E1,1.602717133E0,4.157155151E0,1.533381317E1
2.107195783E1,1.308429108E0,9.247769165E-1,1.351105362E1
2.109204883E1,1.197509766E-2,6.990463257E-2,1.057251434E1
2.111214083E1,-9.096583557E-1,1.287322998E0,8.616531830E0
2.113223283E1,-1.206191711E0,2.220183105E0,8.031847687E0
2.115232483E1,-5.468128967E-1,2.492616577E0,8.317753143E0
2.117241683E1,1.240021362E0,2.742447052E0,8.377478943E0
2.119250883E1,4.596042480E0,2.336042175E0,1.009815079E1
2.121259996E1,3.203488312E0,1.568887482E0,9.368867340E0
2.123269096E1,1.207987976E0,1.308279419E0,7.424560547E0
2.125278296E1,4.701722717E-1,8.246351624E-1,6.576424255E0
2.127287496E1,-1.259480896E0,4.974156189E-1,5.830076294E0
2.129296696E1,-8.313711548E-1,4.049079895E-1,4.971611481E0
2.131305896E1,-1.505868530E-1,1.138382721E0,4.999004517E0
2.133315096E1,5.795947266E-1,2.638563080E0,4.524042206E0
2.135324296E1,-7.634124756E-2,5.001848602E0,5.198389893E0
2.137333396E1,-1.693278809E0,4.368365936E0,6.471193085E0
2.139342596E1,-1.712738342E0,1.743873596E0,7.647297363E0
2.141351796E1,-2.613565063E0,7.830216980E-1,1.083596649E1
2.143360996E1,-4.971312103E0,1.648821259E0,1.552601349E1
2.145370196E1,-4.908293152E0,4.212539978E0,1.699281326E1
2.147379396E1,-1.393003235E0,2.471660156E0,1.822026077E1
2.149388596E1,-2.473157043E0,5.866300964E-1,2.113155670E1
2.151397696E1,-4.912035370E0,1.681752777E0,1.698413132E1
2.153406896E1,-4.973258057E0,3.427871704E0,1.179187866E1
2.155416096E1,-3.366349640E0,3.527115326E0,1.084419937E1
2.157425296E1,-1.333427124E0,3.727698212E0,1.089329727E1
2.159434496E1,-6.605763245E-1,4.148024139E0,8.791817322E0
2.161443696E1,-9.621990967E-1,3.362757111E0,6.645580444E0
2.163452896E1,-1.360969849E0,2.314037933E0,5.172793121E0
2.165461996E1,-1.454225922E0,1.385219421E0,3.783981171E0
2.167471196E1,-1.341210938E0,1.105900269E0,3.065774689E0
2.169480396E1,-1.882485352E0,1.517394562E0,3.070564728E0
2.171489596E1,-1.779050446E0,1.488205261E0,3.069516907E0
2.173498796E1,-7.232958984E-1,8.647517395E-1,2.789748688E0
2.175507996E1,-5.313949585E-2,6.520440674E-1,2.822380829E0
2.177517196E1,-7.634124756E-2,9.328601074E-1,3.371588745E0
2.179526296E1,-9.999206543E-1,1.363215179E0,4.176764374E0
2.181535496E1,-1.713037720E0,1.061891785E0,4.384232941E0
2.183544696E1,-1.880389709E0,7.409591675E-1,4.991520081E0
2.185553896E1,-1.089434509E0,1.331481171E0,6.845265198E0
2.187563096E1,-8.487350464E-1,2.356998596E0,9.389823761E0
2.189572296E1,-1.855691071E0,2.353705444E0,1.242281662E1
2.191581496E1,-2.340682526E0,1.619182892E0,1.580174011E1
2.193590596E1,-1.633103943E0,1.605112152E0,1.798105820E1
2.195599796E1,-1.431173859E0,4.247118073E0,1.983435425E1
2.197608996E1,-1.119671631E0,6.707551575E0,2.003658371E1
2.199618196E1,-1.556762695E-2,2.125579834E0,2.290551773E1
2.201627396E1,-2.027982788E0,-6.379733276E-1,2.414658691E1
2.203636596E1,-3.763473816E0,-1.673370209E0,2.100057907E1
2.205645796E1,-3.231929169E0,-8.798703003E-1,1.573647583E1
2.207654896E1,-1.583856354E0,1.767524414E0,1.026370651E1
2.209664096E1,-2.836601257E-1,4.578079834E0,6.766828308E0
2.211673296E1,9.361532593E-1,4.049229584E0,5.679788818E0
2.213682496E1,1.240919495E0,2.310146027E0,5.163362732E0
2.215691696E1,3.855981445E-1,1.680405579E0,4.741988983E0
2.217700896E1,1.332229614E-2,1.300046539E0,4.034560089E0
2.219710096E1,2.721340942E-1,1.246607666E0,3.430566101E0
2.221719258E1,7.294331360E-1,1.368154907E0,2.901117096E0
2.223728458E1,1.264869690E0,1.366059265E0,2.223775635E0
2.225737658E1,9.867480469E-1,1.429078217E0,1.985471191E0
2.227746858E1,4.279600525E-1,1.286125488E0,1.896705780E0
2.229756058E1,-3.772155762E-2,1.059945831E0,1.943408661E0
2.231765258E1,-5.083428955E-1,8.235873413E-1,2.420167236E0
2.233774458E1,-3.281176758E-1,6.827302551E-1,3.249293060E0
2.235783558E1,-4.572990417E-1,6.887178040E-1,4.761149139E0
2.237792758E1,-7.637118530E-1,8.045768738E-1,7.315437469E0
2.239801958E1,-1.222657471E0,1.269360352E0,8.591384125E0
2.241811158E1,-1.638941803E0,1.933529205E0,9.385482788E0
2.243820358E1,-2.535577240E0,2.781366119E0,1.299328033E1
2.245829558E1,-3.324586487E0,3.718567200E0,1.854224121E1
2.247838658E1,-2.015109558E0,1.332678680E0,2.440734467E1
2.249847858E1,-1.169218597E0,-5.957611084E-1,2.835703125E1
2.251857058E1,-1.976190491E0,1.258882141E-1,2.641496979E1
2.253866258E1,-2.759960632E0,1.898202667E0,1.909803543E1
2.255875458E1,-2.135159912E0,3.716621246E0,1.639271118E1
2.257884658E1,-1.878443756E0,4.265829163E0,1.696152832E1
2.259893858E1,-1.545985107E0,3.141068115E0,1.513951721E1
2.261902958E1,-1.324445801E0,1.555565186E0,1.148756149E1
2.263912158E1,-1.203647003E0,7.069798279E-1,7.915539551E0
2.265921358E1,-9.871971130E-1,5.948629761E-1,5.134173431E0
2.267930558E1,-5.813909912E-1,8.711883545E-1,2.889591064E0
2.269939758E1,-8.412506104E-2,1.087338867E0,1.387464752E0
2.271948958E1,8.337661743E-2,9.873468018E-1,9.303153992E-1
2.273958158E1,-2.716850281E-1,6.845265198E-1,1.340462494E0
2.275967258E1,-6.406677246E-1,2.639012146E-1,1.730401611E0
2.277976458E1,-2.990780640E-1,4.149371338E-1,1.453327789E0
2.279985658E1,3.198847961E-1,1.127156067E0,1.394649811E0
2.281994858E1,-3.197351074E-1,2.189945984E0,1.445394287E0
2.284004058E1,-1.692081299E0,2.926264801E0,1.896855469E0
2.286013258E1,-2.296374664E0,2.484234009E0,3.013533325E0
2.288022458E1,-1.440155182E0,1.875300293E0,5.021757202E0
2.290031558E1,-5.459147644E-1,2.632725220E0,8.136031036E0
2.292040758E1,-1.122366028E0,4.093387756E0,1.171269333E1
2.294049958E1,-1.730850677E0,3.710633698E0,1.581865494E1
2.296059158E1,-1.797911224E0,3.306923218E0,1.917871765E1
2.298068358E1,-2.846929779E0,6.578968964E0,1.873114838E1
2.300077558E1,-1.618434448E0,6.625671844E0,1.778855850E1
2.302086658E1,-1.014889526E0,2.016007690E0,2.330818039E1
2.304095858E1,-2.637964325E0,6.649172974E-1,2.363390305E1
2.306105058E1,-3.657194824E0,1.427281952E0,1.787298294E1
2.308114258E1,-3.007096710E0,3.538491669E0,1.169862259E1
2.310123458E1,-1.820663910E0,4.917723541E0,9.313482513E0
2.312132658E1,-3.514691162E-1,3.271746368E0,8.713679810E0
2.314141858E1,3.272195435E-1,1.746867371E0,7.471562805E0
2.316150958E1,6.810836792E-2,1.213376770E0,6.020630035E0
2.318160158E1,6.795867920E-2,9.196875000E-1,4.316423950E0
2.320169358E1,8.247848511E-2,8.617579651E-1,2.930007019E0
2.322178521E1,1.321751404E-1,1.186732178E0,2.428100739E0
2.324187721E1,-1.332229614E-2,1.849404144E0,2.921474762E0
2.326196921E1,7.035369873E-2,2.086810455E0,3.523971863E0
2.328206121E1,-6.137237549E-3,1.520837402E0,3.078947296E0
2.330215221E1,-4.980143738E-1,1.381926270E0,2.075583801E0
2.332224421E1,-9.966275024E-1,1.842219086E0,1.476529541E0
2.334233621E1,-1.437760162E0,2.591111755E0,2.018402710E0
2.336242821E1,-1.065783691E0,2.647993469E0,4.515809326E0
2.338252021E1,-4.981640625E-1,2.300416260E0,6.657854919E0
2.340261221E1,-8.668473816E-1,2.724634094E0,8.028853912E0
2.342270321E1,-2.395318909E0,4.324357452E0,1.168021088E1
2.344279521E1,-4.498744812E0,7.068750458E0,1.697006058E1
2.346288721E1,-4.608167267E0,8.069269867E0,1.944591202E1
2.348297921E1,-1.050964508E0,4.462520142E0,2.182805832E1
2.350307121E1,4.772076416E-1,2.565514984E0,2.378074768E1
2.352316321E1,-1.224453735E0,3.246448975E0,2.265688477E1
2.354325521E1,-3.110232239E0,4.121978302E0,1.686333252E1
2.356334621E1,-2.775378571E0,4.073179779E0,1.359457993E1
2.358343821E1,-1.673220520E0,4.096980286E0,1.157243500E1
2.360353021E1,-1.266516266E0,4.041296082E0,9.090146942E0
2.362362221E1,-7.518864441E-1,3.524420929E0,6.769073639E0
2.364371421E1,-9.084608459E-1,2.690505066E0,4.710853729E0
2.366380621E1,-1.451381836E0,1.783690796E0,3.293002167E0
2.368389721E1,-1.970652008E0,1.118025055E0,2.858755188E0
2.370398921E1,-2.209106140E0,1.006357269E0,3.244353333E0
2.372408121E1,-1.824855194E0,9.455836487E-1,3.543431396E0
2.374417321E1,-8.482859802E-1,9.373507690E-1,3.421734467E0
2.376426521E1,-5.810916138E-1,1.339414673E0,2.920726318E0
2.378435721E1,-9.452842712E-1,1.852697296E0,1.778900757E0
2.380444921E1,-1.268013153E0,2.533481598E0,1.375789032E0
2.382454021E1,-1.182690582E0,2.545905762E0,2.418221283E0
2.384463221E1,-4.164340210E-1,2.509681091E0,4.960235138E0
2.386472421E1,-3.532653809E-1,2.819536743E0,6.849157104E0
2.388481621E1,-1.132245483E0,2.744542694E0,6.612349548E0
2.390490821E1,-2.020947418E0,2.856210480E0,8.097111969E0
2.392500021E1,-1.774859161E0,3.685935059E0,1.190294769E1
2.394509221E1,-1.474733276E0,5.542524261E0,1.572090820E1
2.396518321E1,-2.692600708E0,8.542435913E0,1.636157593E1
2.398527521E1,-1.882635040E0,7.125931549E0,1.737182510E1
2.400536721E1,-2.053729248E-1,3.403472443E0,2.216994736E1
2.402545921E1,-1.022673340E0,2.265688477E0,2.541519882E1
2.404555121E1,-2.207309875E0,2.071841583E0,2.052771240E1
2.406564321E1,-1.752256165E0,3.227588196E0,1.346674576E1
2.408573421E1,-3.812571716E-1,5.661826172E0,8.710686035E0
2.410582621E1,8.068222046E-1,6.170318756E0,6.344556427E0
