"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.626305000E-1,-8.599617004E-1,3.188818817E0,1.017015106E1
6.826265000E-1,-8.069718933E-1,3.895948334E0,1.053613998E1
7.026235000E-1,-8.294252014E-1,3.423979797E0,9.240733795E0
7.111147917E-1,-1.911524963E0,3.676205292E0,8.440497894E0
7.311107916E-1,-2.157313843E0,3.305576019E0,8.218060455E0
7.511077917E-1,-1.982327728E0,3.188369751E0,8.391250305E0
7.711037917E-1,-1.968556366E0,3.497476959E0,8.655151520E0
7.911007917E-1,-2.018851776E0,3.746708679E0,8.869954834E0
8.110967917E-1,-2.097887421E0,3.604953461E0,9.017697601E0
8.310937917E-1,-2.184407501E0,3.258124695E0,8.850345612E0
8.510897917E-1,-2.160008240E0,3.081042938E0,8.710087280E0
8.710867917E-1,-1.918710022E0,3.054697723E0,8.451425171E0
8.910827917E-1,-1.970951385E0,3.381617889E0,8.205785980E0
9.110797917E-1,-2.207160187E0,3.880231018E0,8.447682953E0
9.310757917E-1,-2.192939758E0,3.866908722E0,9.024433594E0
9.510727916E-1,-2.322420502E0,3.495680695E0,9.317973175E0
9.710694167E-1,-2.496957550E0,3.076252899E0,9.493408356E0
9.910654167E-1,-2.898722076E0,2.679278412E0,8.915909271E0
1.011062417E0,-3.591481476E0,2.112257538E0,8.684490509E0
1.031058417E0,-2.659968567E0,1.820364532E0,9.204808502E0
1.051055417E0,-2.266287231E0,1.378034363E0,1.029918274E1
1.071051417E0,-1.735341339E0,-1.854643250E-1,9.612410889E0
1.091048417E0,-3.035687256E0,-7.893086243E-1,9.819131012E0
1.111044417E0,-2.602787476E0,-1.330882416E0,9.109157410E0
1.131041417E0,-1.296753387E0,-1.642384644E0,9.966724091E0
1.151037417E0,-1.098415833E0,-3.529061279E0,9.985884247E0
1.171034417E0,-1.533411255E0,-4.073329468E0,9.908046112E0
1.191030417E0,-1.179696808E0,-3.286715240E0,9.322463837E0
1.211027417E0,-1.072369995E0,-1.782343597E0,8.772357788E0
1.231023417E0,-9.178912354E-1,-7.274871826E-1,7.948770447E0
1.251020417E0,-1.766775970E0,2.350112915E-2,8.039332123E0
1.271016417E0,-3.729793854E0,4.023632813E-1,8.068820801E0
1.291013417E0,-4.228856049E0,-2.888992310E-2,7.257657623E0
1.311009417E0,-2.992726593E0,-5.022056580E-1,8.772357788E0
1.331006417E0,-1.859433289E0,1.666035461E-1,8.023165741E0
1.351002417E0,-1.916913757E0,1.916015625E0,7.622598724E0
1.370999417E0,-1.408870239E0,2.979104919E0,7.352111206E0
1.390995417E0,-1.490749969E0,2.470462646E0,7.249424744E0
1.410992417E0,-2.512974243E0,1.820663910E0,6.892866211E0
1.430988417E0,-3.952231293E0,1.944456482E0,7.182962952E0
1.450985417E0,-4.417463837E0,2.179467773E0,8.298143921E0
1.470981417E0,-3.960164795E0,2.441423035E0,8.446036377E0
1.490978417E0,-4.139791260E0,3.646566925E0,8.080646210E0
1.510974417E0,-4.535119171E0,4.332141266E0,8.867709503E0
1.530971417E0,-4.284240875E0,4.168531494E0,8.755742340E0
1.550967417E0,-3.387306061E0,4.263134766E0,9.392667847E0
1.570964417E0,-2.545606384E0,3.554358673E0,9.593550110E0
1.590960417E0,-1.193019104E-1,2.410886536E0,1.059302170E1
1.610957417E0,4.170327759E-1,1.148112488E0,1.128802643E1
1.630953417E0,-1.398990784E0,-1.469793549E0,1.180729660E1
1.650950417E0,-2.406695251E0,-3.526067505E0,1.412582520E1
1.670946417E0,-2.448308716E0,-4.603975983E0,1.622520950E1
1.690943417E0,-1.372495880E0,-4.267475739E0,1.707544144E1
1.710939417E0,-1.000070343E0,-2.923271027E0,1.542093201E1
1.730936417E0,-4.351451111E-1,-2.774480438E0,1.220666611E1
1.750932417E0,-3.299139404E-1,-1.660646667E0,9.836644592E0
1.770929417E0,-1.590592346E0,-8.801696777E-1,9.166787567E0
1.790925417E0,-2.262395325E0,-1.469045105E0,7.510781250E0
1.810922417E0,-2.332150269E0,-8.140072632E-1,7.093598785E0
1.830918417E0,-2.092498627E0,5.295986938E-1,7.094047852E0
1.850915417E0,-2.301314392E0,1.139430542E0,7.030579834E0
1.870911417E0,-3.210224304E0,1.232686615E0,8.200846252E0
1.890908417E0,-2.910846863E0,2.420466614E0,7.958649902E0
1.910904417E0,-2.928360443E0,2.922821960E0,6.624174957E0
1.930901417E0,-3.176694031E0,2.531984711E0,6.680308228E0
1.950897417E0,-2.273322601E0,2.890489197E0,7.463629303E0
1.970892833E0,-1.902094574E0,3.127446442E0,7.397466888E0
1.990889833E0,-1.989812164E0,2.901566162E0,7.058871002E0
2.010885833E0,-1.172960815E0,3.070714417E0,7.242089996E0
2.030882833E0,-7.450007629E-1,3.147205353E0,7.467820587E0
2.050878833E0,-4.496649170E-1,2.890788574E0,7.328011322E0
2.070875833E0,-5.493576050E-1,2.274071045E0,6.954537964E0
2.090871833E0,-5.980064392E-1,1.657503204E0,6.014492798E0
2.110868833E0,-4.650828552E-1,1.630259857E0,4.871769104E0
2.130864833E0,2.939886475E-1,2.304158478E0,4.303999786E0
2.150861833E0,1.037342834E0,3.066972198E0,4.400399323E0
2.170857833E0,8.400531006E-1,3.659140778E0,4.916975098E0
2.190854833E0,-3.820056152E-1,3.872447205E0,4.577780457E0
2.210850833E0,-1.124311981E0,2.837349701E0,5.028343506E0
2.230847833E0,-1.211131439E0,2.690056000E0,8.130642242E0
2.250843833E0,-1.647174683E0,2.701731720E0,9.873018951E0
2.270840833E0,-3.170107727E0,2.858904877E0,1.094209579E1
2.290836833E0,-4.415667572E0,3.599714355E0,1.134041748E1
2.310833833E0,-4.811594238E0,3.538791046E0,1.305135956E1
2.330829833E0,-5.396727448E0,3.833827515E0,1.431188828E1
2.350826833E0,-3.617377625E0,4.751419373E0,1.485495895E1
2.370822833E0,4.203259277E-1,4.201912079E0,1.687171509E1
2.390819833E0,1.984123993E0,3.962709503E0,1.784873337E1
2.410815833E0,9.421408081E-1,3.851041718E0,1.506212814E1
2.430812833E0,8.517288208E-2,3.798201599E0,1.095466965E1
2.450808833E0,8.277786255E-2,4.064946899E0,8.465495911E0
2.470805833E0,2.532733154E-1,4.094734955E0,7.391179962E0
2.490801833E0,7.423063660E-1,3.780089264E0,7.213200073E0
2.510798833E0,1.827399902E0,3.689527588E0,8.095166016E0
2.530794833E0,2.118544464E0,3.299887848E0,7.813751221E0
2.550791833E0,1.472188568E0,2.562970276E0,7.063211975E0
2.570787833E0,4.867877197E-1,1.963317261E0,6.680158539E0
2.590784833E0,1.384620667E-1,1.756447449E0,5.864953766E0
2.610780833E0,4.046086121E-1,2.072739716E0,5.155129852E0
2.630777833E0,7.113208008E-1,2.579585724E0,5.294040985E0
2.650773833E0,-3.582051086E-1,2.769840088E0,5.027295685E0
2.670770833E0,-8.247848511E-1,2.634671173E0,6.153852997E0
2.690766833E0,-1.733096008E0,1.354533234E0,7.842042389E0
2.710763833E0,-2.139351196E0,1.322799225E0,9.316027222E0
2.730759833E0,-1.661694489E0,2.996019745E0,1.113354767E1
2.750756833E0,-3.052153015E-1,3.803291016E0,1.235680389E1
2.770752833E0,-1.788780212E-1,3.942052460E0,1.267204834E1
2.790749833E0,-1.487456818E0,4.016447754E0,1.345447128E1
2.810745833E0,-2.137854309E0,3.525917816E0,1.264510437E1
2.830741833E0,-1.667083282E0,4.161496124E0,1.493668900E1
2.850738833E0,1.927990723E-1,3.253035278E0,1.680824707E1
2.870734833E0,6.218069458E-1,2.151176605E0,1.528396683E1
2.890731833E0,-2.887495422E-1,9.538165283E-1,1.221355179E1
2.910727833E0,3.254232788E-1,1.004860382E0,1.145088776E1
2.930724833E0,-7.694000244E-1,6.104306030E-1,1.210622498E1
2.950720833E0,-7.402107239E-1,1.861528931E0,1.036040543E1
2.970718458E0,-1.435514832E-1,2.742746429E0,9.060059509E0
2.990714458E0,5.107379150E-1,3.043022003E0,8.194709015E0
3.010711458E0,9.026229858E-2,2.760260010E0,7.414830780E0
3.030707458E0,-3.330574036E-1,2.330054626E0,6.562503204E0
3.050704458E0,-7.544311523E-1,2.382445679E0,7.372468872E0
3.070700458E0,-4.986131287E-1,2.393223267E0,8.323740692E0
3.090697458E0,-1.986369324E-1,2.235601044E0,9.082512817E0
3.110693458E0,1.913021851E-1,2.232607269E0,9.282347260E0
3.130690458E0,1.480421448E-1,1.985770569E0,8.598419495E0
3.150686458E0,-3.661386108E-1,1.737137604E0,8.761430511E0
3.170683458E0,-1.682501221E-1,1.328038330E0,8.636290741E0
3.190679458E0,4.953199768E-1,1.684297485E0,8.554261322E0
3.210676458E0,9.461824036E-1,2.254910889E0,9.079369354E0
3.230672458E0,1.477727051E0,2.301015015E0,8.960516510E0
3.250669458E0,1.961520996E0,2.453547821E0,8.569230194E0
3.270665458E0,1.790426788E0,2.163002014E0,7.743397522E0
3.290662458E0,1.520987091E0,1.667232971E0,6.428831177E0
3.310658458E0,9.668394470E-1,1.715133362E0,5.726342010E0
3.330654458E0,3.115022278E-1,1.800755310E0,5.600603485E0
3.350651458E0,-4.526586914E-1,1.623673553E0,5.910159760E0
3.370647458E0,9.488768005E-1,1.422940979E0,4.804558868E0
3.390644458E0,-7.306306458E-1,2.378404083E0,5.852230225E0
3.410640458E0,-8.002359009E-1,4.256847839E0,6.246959381E0
3.430637458E0,-1.218466187E0,5.709576874E0,7.083270264E0
3.450633458E0,-9.827064514E-1,5.541775818E0,7.662565613E0
3.470630458E0,-1.222807159E0,6.158044281E0,8.142168274E0
3.490626458E0,-3.226839752E0,7.592361603E0,8.418643341E0
3.510623458E0,-2.710114288E0,7.951464844E0,9.622739410E0
3.530619458E0,-1.119222565E0,6.796316986E0,1.322933945E1
3.550616458E0,-4.096980286E-1,5.715863800E0,1.502440659E1
3.570612458E0,-9.063652039E-1,5.432503052E0,1.525253220E1
3.590609458E0,-1.100810852E0,4.860093384E0,1.423958862E1
3.610605458E0,-1.135388947E0,4.817581787E0,1.293400360E1
3.630602458E0,-7.803273010E-1,4.885540466E0,1.216295700E1
3.650598458E0,-1.391656036E0,4.620890808E0,1.174502609E1
3.670594458E0,-9.967771912E-1,3.923940125E0,1.094074860E1
3.690591458E0,-5.629792786E-1,3.614533539E0,9.491163025E0
3.710587458E0,-5.204676819E-1,3.647764435E0,7.549700317E0
3.730584458E0,-1.707948303E-1,3.920796661E0,6.038742371E0
3.750580458E0,3.140469360E-1,3.992796936E0,5.275629272E0
3.770577458E0,6.310876465E-1,3.750899963E0,5.209616547E0
3.790573458E0,7.063810730E-1,3.511248322E0,5.222639465E0
3.810570458E0,5.941145325E-1,3.435206451E0,4.833149414E0
3.830566458E0,2.326162720E-1,3.565435638E0,5.089566193E0
3.850563458E0,-2.215393066E-2,3.560645599E0,6.400689697E0
3.870559458E0,-4.772076416E-1,3.495531006E0,7.210954742E0
3.890556458E0,-4.004173279E-1,3.862567749E0,6.982978821E0
3.910552458E0,-5.357359314E-1,4.514611816E0,7.415728912E0
3.930548458E0,-8.967851257E-1,5.261708221E0,7.441625061E0
3.950545458E0,-1.055904236E0,6.052364044E0,7.559130707E0
3.970541333E0,-1.116228790E0,6.809339905E0,8.006849670E0
3.990538333E0,-1.735790405E0,7.788603516E0,6.482120361E0
4.010534333E0,-2.722538452E0,9.433532867E0,5.185965729E0
4.030531333E0,-6.191125488E-1,8.788973236E0,1.012704071E1
4.050527333E0,8.855584717E-1,5.212610321E0,1.454989334E1
4.070524333E0,-2.737806702E-1,2.590662689E0,1.439122330E1
4.090520333E0,-3.311713257E0,2.654280396E0,1.236668335E1
4.110517333E0,-4.992268524E0,3.874393158E0,1.135299133E1
4.130513333E0,-2.597847748E0,5.041665802E0,1.207044937E1
4.150509333E0,1.674717407E0,6.129004669E0,1.407987076E1
4.170506333E0,2.027384033E0,5.590873718E0,1.315299820E1
4.190502333E0,-4.754113770E-1,4.341122589E0,9.892478485E0
4.210499333E0,-1.726809082E0,3.232078857E0,7.205416260E0
4.230495333E0,-1.775308228E0,2.803220673E0,5.852529602E0
4.250492333E0,-1.172811127E0,3.074905701E0,5.201233978E0
4.270488333E0,-2.778222656E-1,3.851041718E0,5.571713562E0
4.290485333E0,2.203417969E-1,4.182901611E0,6.226002960E0
4.310481333E0,-1.145118713E-1,3.599564667E0,6.150110779E0
4.330477333E0,-8.626560974E-1,2.903512115E0,6.191125488E0
4.350474333E0,-1.074315948E0,2.583777008E0,6.427783356E0
4.370470333E0,-5.499563599E-1,3.031795349E0,7.032226410E0
4.390467333E0,-2.644999695E-1,3.269650726E0,7.643854523E0
4.410463333E0,-2.197430420E-1,3.048410797E0,7.653733978E0
4.430460333E0,-3.638932800E-1,2.723586273E0,7.007378082E0
4.450456333E0,-7.879614258E-1,2.230361938E0,6.455176392E0
4.470452333E0,-1.299148407E0,2.482886810E0,7.025789795E0
4.490449333E0,-1.538500671E0,3.282823334E0,8.014483795E0
4.510445333E0,-1.421743469E0,4.131408691E0,1.041534119E1
4.530442333E0,-1.735191650E0,2.703977051E0,1.038854691E1
4.550438333E0,-2.328408051E0,3.699407043E0,1.239946518E1
4.570435333E0,-3.279081116E0,2.153721313E0,1.147753235E1
4.590431333E0,-4.098177795E0,1.756597137E0,1.313578400E1
4.610428333E0,-4.832999725E0,7.162605286E-1,1.239257950E1
4.630424333E0,-5.648653564E0,1.976789246E0,1.209814178E1
4.650420333E0,-5.269342346E0,3.512146454E0,1.213286957E1
4.670417333E0,-3.688030701E0,3.414699097E0,1.342213852E1
4.690413333E0,-3.836372223E0,1.549877014E0,1.216011292E1
4.710410333E0,-3.914958801E0,1.441502380E0,1.159009827E1
4.730406333E0,-3.120710449E0,1.072369995E0,1.008707382E1
4.750403333E0,-2.580783234E0,1.440604248E0,8.227790222E0
4.770399333E0,-1.952090607E0,2.393073578E0,7.417525177E0
4.790395333E0,-1.491049347E0,2.861599274E0,6.953041077E0
4.810392333E0,-8.337661743E-1,2.894830170E0,6.120921478E0
4.830388333E0,-2.040257263E-1,2.525099030E0,5.016069031E0
4.850385333E0,3.670367432E-1,3.324137421E0,4.773722992E0
4.870381333E0,-1.392105103E-1,4.428241425E0,5.324727173E0
4.890378333E0,-5.034031677E-1,4.080065460E0,5.600902863E0
4.910374333E0,1.341210938E-1,3.926933899E0,5.931565247E0
4.930370333E0,2.095642090E-3,4.294120331E0,6.129004669E0
4.950367333E0,-1.764979706E0,2.955154724E0,6.479575653E0
4.970363042E0,-2.470911713E0,3.140020294E0,8.002957764E0
4.990360042E0,-3.582649841E0,3.375630341E0,8.624465332E0
5.010356042E0,-4.007017365E0,4.018992462E0,9.045839081E0
5.030352042E0,-3.918401642E0,5.502257996E0,8.682993622E0
5.050349042E0,-4.412973175E0,8.146359558E0,9.652976532E0
5.070345042E0,-4.581073608E0,7.759264526E0,9.225166168E0
5.090342042E0,-4.676874390E0,7.420518951E0,9.825268250E0
5.110338042E0,-3.044069824E0,6.002667389E0,9.975705414E0
5.130335042E0,-2.077529755E0,6.906038818E0,1.137933655E1
5.150331042E0,-1.505868530E0,7.179520111E0,1.264929565E1
5.170327042E0,-1.324595490E0,6.633605347E0,1.269659729E1
5.190324042E0,-9.443861389E-1,5.980513458E0,1.238449631E1
5.210320042E0,-3.180885315E-1,5.615272980E0,1.102113144E1
5.230317042E0,-4.090992737E-1,5.426365814E0,1.014305740E1
5.250313042E0,-1.186881866E0,5.737418976E0,9.173822937E0
5.270309042E0,-1.753753052E0,5.760321350E0,6.603517914E0
5.290306042E0,-4.656816101E-1,4.083059235E0,4.796176300E0
5.310302042E0,-8.467890930E-1,4.222718811E0,4.871469727E0
5.330299042E0,-1.242715759E0,4.153263245E0,5.706283722E0
5.350295042E0,-1.009650421E0,4.118834839E0,5.804180145E0
5.370292042E0,-1.265767822E0,4.102069702E0,5.405110016E0
5.390288042E0,-8.439450073E-1,4.754862213E0,4.845423889E0
5.410284042E0,-1.116079102E0,4.636907501E0,5.114414520E0
5.430281042E0,-1.082249451E0,4.168980560E0,5.637875977E0
5.450277042E0,-6.069877625E-1,3.787723389E0,7.466473389E0
5.470274042E0,-3.808081055E-1,3.290906525E0,1.017314484E1
5.490270042E0,-1.651066589E-1,2.493664398E0,9.577533417E0
5.510266042E0,-1.842069397E0,2.799927521E0,7.280859375E0
5.530263042E0,-1.800755310E0,3.256927185E0,5.760770416E0
5.550259042E0,-8.536747742E-1,3.479514313E0,5.732628937E0
5.570256042E0,6.489006042E-1,3.563040619E0,5.235512695E0
5.590252042E0,-2.778222656E-1,3.996090088E0,5.542374573E0
5.610249042E0,-1.096469879E0,4.681514740E0,5.125491486E0
5.630245042E0,-1.238524475E0,5.003495178E0,5.409001923E0
5.650241042E0,-9.885443115E-1,5.181175690E0,6.983427887E0
5.670238042E0,-6.505471802E-1,5.884712677E0,9.347910919E0
5.690234042E0,-3.297642517E-1,5.817502441E0,1.174308014E1
5.710231042E0,-1.685944061E0,5.802383881E0,1.247894989E1
5.730227042E0,-2.445913696E0,5.808970184E0,1.238674164E1
5.750224042E0,-1.836530914E0,6.170019379E0,1.279479309E1
5.770220042E0,-1.289867706E0,6.225104828E0,1.557930267E1
5.790216042E0,-4.323010254E-1,4.861141205E0,1.755234970E1
5.810213042E0,-6.864724731E-1,3.509751434E0,1.628283966E1
5.830209042E0,-1.091979218E0,3.502566376E0,1.295600784E1
5.850206042E0,-4.334985352E-1,4.040847015E0,1.003258713E1
5.870202042E0,-4.550537109E-1,4.427343292E0,8.706345062E0
5.890198042E0,-6.477030945E-1,3.880380707E0,7.327711945E0
5.910195042E0,-5.993536377E-1,3.609294434E0,5.795947266E0
5.930191042E0,-9.610015869E-1,3.583098907E0,4.073479156E0
5.950188042E0,-1.750160522E0,3.920048218E0,3.886218567E0
5.970184208E0,-8.701405334E-1,2.678679657E0,3.420986023E0
5.990181208E0,5.081932068E-1,3.157833252E0,6.893614655E0
6.010177208E0,8.890013123E-1,2.656525726E0,8.140970764E0
6.030173208E0,1.676513672E-1,1.177451477E0,8.035440216E0
6.050170208E0,-3.595523071E-1,1.395098877E0,8.173602905E0
6.070166208E0,-7.388635254E-1,1.864672394E0,8.972940674E0
6.090163208E0,-6.529421997E-1,2.154619446E0,9.044940948E0
6.110159208E0,-9.095086670E-1,2.706970825E0,8.362210693E0
6.130156208E0,-1.105151825E0,2.867736511E0,8.935368805E0
6.150152208E0,-1.051114197E0,2.194885712E0,1.022074585E1
6.170148208E0,-6.944059753E-1,1.822460175E0,1.138203094E1
6.190145208E0,-6.231541443E-1,2.259700928E0,1.127739853E1
6.210141208E0,-4.107458496E-1,3.720513153E0,1.036414764E1
6.230138208E0,4.339476013E-1,4.969815216E0,1.043869263E1
6.250134208E0,1.115330658E0,5.657185822E0,1.240410553E1
6.270130208E0,1.364712067E0,3.897894287E0,1.418106033E1
6.290127208E0,1.572180634E0,2.030228119E0,1.668849609E1
6.310123208E0,1.875899048E0,1.210083618E0,1.717827759E1
6.330120208E0,1.486858063E0,1.840722198E0,1.500779114E1
6.350116208E0,1.132095795E0,3.165766754E0,1.173230255E1
6.370113208E0,1.142873383E0,4.097429352E0,8.851842499E0
6.390109208E0,1.737436981E0,4.504882050E0,7.615563354E0
6.410105208E0,1.862726440E0,4.185296631E0,7.032226410E0
6.430102208E0,1.307081909E0,3.742517395E0,6.494095459E0
6.450098208E0,5.037025452E-1,3.355122986E0,5.928122406E0
6.470095208E0,-7.484436035E-4,2.985541534E0,5.569617920E0
6.490091208E0,9.415420532E-2,3.059936829E0,5.876928864E0
6.510087208E0,2.896476746E-1,3.059637451E0,6.279292145E0
6.530084208E0,-1.134640503E-1,2.902015228E0,6.693630524E0
6.550080208E0,-5.322930908E-1,2.485132141E0,7.403454437E0
6.570077208E0,-6.056405640E-1,2.138003998E0,8.295150146E0
6.590073208E0,-3.679348755E-1,2.126927032E0,8.783883820E0
6.610070208E0,-4.800517273E-1,2.244133301E0,8.479416962E0
6.630066208E0,-3.038681030E-1,2.418969727E0,7.701634369E0
6.650062208E0,4.429289246E-1,2.838547211E0,7.469766541E0
6.670059208E0,6.524931335E-1,3.035687256E0,7.497608643E0
6.690055208E0,-1.167572021E-2,2.596350861E0,7.491920471E0
6.710052208E0,1.763333130E-1,2.483335876E0,7.653284912E0
6.730048208E0,-7.364685059E-2,3.014880524E0,7.991581421E0
6.750044208E0,-1.131796417E0,3.443289642E0,8.812624054E0
6.770041208E0,-1.642234955E0,2.707419891E0,1.041189835E1
6.790037208E0,-1.577419739E0,1.623673553E0,1.109567642E1
6.810034208E0,-1.730700989E0,2.021246796E0,1.062730042E1
6.830030208E0,-2.019899597E0,3.398083649E0,1.021999741E1
6.850026208E0,-2.429447937E0,4.413571930E0,1.109103607E1
6.870023208E0,-1.462009735E0,3.576362915E0,1.132170639E1
6.890019208E0,-1.432521057E-1,3.715872803E0,1.194980026E1
6.910016208E0,1.585203552E-1,3.620970154E0,1.528336807E1
6.930012208E0,4.903802490E-1,2.705623627E0,1.703742050E1
6.950008208E0,6.110293579E-1,2.351160736E0,1.518696854E1
6.970005417E0,3.535647583E-1,3.120411072E0,1.165206940E1
6.990001417E0,6.435118103E-1,3.972139893E0,9.582323456E0
7.009998417E0,3.308120728E-1,3.897145844E0,8.652756500E0
7.029994417E0,-4.718188477E-1,2.999911652E0,8.312364349E0
7.049991417E0,-1.440005493E-1,2.666105804E0,7.739954681E0
7.069987417E0,8.202941895E-2,3.320095825E0,7.718848572E0
7.089983417E0,5.529501343E-1,3.155737610E0,7.201075287E0
7.109980417E0,4.902305603E-1,3.087180176E0,6.402336273E0
7.129976417E0,1.110690308E-1,3.046614532E0,5.376968536E0
7.149973417E0,-9.496252441E-1,2.779120789E0,5.193150787E0
7.169969417E0,-1.354084167E0,2.480791168E0,5.931415558E0
7.189965417E0,-1.382674713E0,2.236499176E0,7.256160736E0
7.209962417E0,-1.527872772E0,2.422711945E0,7.166347504E0
7.229958417E0,-2.374811554E0,3.291804657E0,7.153324585E0
7.249955417E0,-2.651585999E0,3.304677887E0,7.839048615E0
7.269951417E0,-2.891537018E0,2.990181885E0,8.640631714E0
7.289947417E0,-2.314337311E0,3.851490784E0,9.507479095E0
7.309944417E0,-3.817062378E0,5.155129852E0,9.657616882E0
7.329940417E0,-3.281176758E0,6.221961365E0,9.648036804E0
7.349937417E0,-3.052751770E0,7.105124817E0,9.222920837E0
7.369933417E0,-2.667752380E0,6.913972321E0,1.060499680E1
7.389930417E0,-2.355202332E0,5.403912506E0,1.226714035E1
7.409926417E0,-1.300046539E0,4.027824097E0,1.316018326E1
7.429922417E0,-6.345304871E-1,3.461102600E0,1.305076080E1
7.449919417E0,-2.969824219E-1,3.744014282E0,1.274300079E1
7.469915417E0,-4.246669006E-1,4.008514252E0,1.200428696E1
7.489912417E0,-4.665797424E-1,4.103716278E0,1.112157257E1
7.509908417E0,-2.784210205E-1,3.730093231E0,9.869875488E0
7.529904417E0,1.745370483E-1,3.453169098E0,9.007069702E0
7.549901417E0,-6.017486572E-2,3.247197418E0,7.385791168E0
7.569897417E0,-1.998344421E-1,3.287164307E0,5.909261627E0
7.589894417E0,9.819580078E-2,3.603306885E0,5.511239319E0
7.609890417E0,5.673202515E-2,3.692970428E0,5.848937073E0
7.629886417E0,-3.820056152E-1,3.507805481E0,6.513854370E0
7.649883417E0,-4.769082642E-1,2.963686981E0,7.126679993E0
7.669879417E0,-1.865121460E-1,2.608924713E0,7.850125580E0
7.689876417E0,-1.504371643E-1,2.240241394E0,8.265661469E0
7.709872417E0,-3.998185730E-1,2.091151428E0,7.943980408E0
7.729869417E0,-3.394940186E-1,1.939666443E0,7.663613434E0
7.749865417E0,-3.746708679E-1,1.713337097E0,7.972271576E0
7.769861417E0,-5.983058167E-1,1.489103394E0,8.558751984E0
7.789858417E0,-3.356021118E-1,1.401236115E0,8.232131195E0
7.809854417E0,2.186952209E-1,1.880838776E0,6.986122284E0
7.829851417E0,-1.124162292E-1,2.907254333E0,6.221811676E0
7.849847417E0,-1.212628326E0,3.445534973E0,6.750212860E0
7.869843417E0,-2.320324860E0,3.582649841E0,8.315208435E0
7.889840417E0,-2.590213623E0,3.830833740E0,9.863738251E0
7.909836417E0,-2.883004761E0,4.539460144E0,1.041070084E1
7.929833417E0,-3.461851044E0,5.365592194E0,1.130913254E1
7.949829417E0,-3.163521423E0,6.082601166E0,1.213601303E1
7.969824667E0,-2.541864166E0,6.276448059E0,1.170311325E1
7.989821667E0,-2.032772827E0,6.642287292E0,1.249930756E1
8.009817667E0,-1.345851288E0,6.265520782E0,1.490106308E1
8.029814667E0,-7.863148499E-1,5.422324219E0,1.525328064E1
8.049810667E0,-1.132844238E0,4.943619690E0,1.307396255E1
8.069806667E0,-1.195713501E0,5.058580627E0,1.049632278E1
8.089803667E0,-1.189276886E0,4.695735168E0,9.340426483E0
8.109799667E0,-1.582359467E0,4.063899078E0,9.114097137E0
8.129796667E0,-1.558558960E0,3.252436523E0,8.333919525E0
8.149792667E0,-1.197360077E0,3.020269318E0,7.182813263E0
8.169788667E0,-5.634283447E-1,2.928510132E0,6.013145599E0
8.189785667E0,-1.794767761E-1,3.023113403E0,5.416037292E0
8.209781667E0,-9.969268799E-2,2.954855347E0,5.410498810E0
8.229778667E0,-2.288740540E-1,2.808908844E0,5.196443939E0
8.249774667E0,-3.986210632E-1,2.743195496E0,4.488715668E0
8.269770667E0,-5.875282288E-1,2.882406006E0,3.904779968E0
8.289767667E0,-9.128018188E-1,3.181035004E0,3.686533813E0
