"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.382283625E0,-5.777984619E-2,6.982679443E0,1.000100281E1
1.402360625E0,2.500550079E0,6.362070007E0,1.434122726E1
1.422437625E0,2.746937714E0,2.981499939E0,1.846066086E1
1.442515625E0,1.609303436E0,2.546803894E0,1.693638062E1
1.462592625E0,2.275567932E0,3.526366882E0,1.182555862E1
1.482669625E0,3.158881073E0,4.475692749E0,8.027506714E0
1.502747625E0,2.963088226E0,4.989723816E0,6.994355164E0
1.522824625E0,2.210902405E0,4.655169525E0,6.945856018E0
1.542901625E0,2.605182495E0,3.931125183E0,7.202721863E0
1.562978625E0,2.705024872E0,3.842359772E0,7.272327118E0
1.583056625E0,2.853516083E0,3.727398834E0,6.814728699E0
1.603133625E0,2.645748138E0,3.609593811E0,6.155200195E0
1.623210625E0,2.057920532E0,3.355122986E0,5.755381622E0
1.643288625E0,1.732946320E0,2.815195770E0,5.999673615E0
1.663365625E0,1.531165924E0,2.556683350E0,6.114035797E0
1.683442625E0,1.333277435E0,2.709066467E0,5.773493958E0
1.703520625E0,1.140328674E0,3.075055389E0,5.254074097E0
1.723597625E0,7.967930603E-1,3.374732208E0,5.261558533E0
1.743674625E0,5.146298218E-1,3.645818481E0,5.985453186E0
1.763752625E0,4.096980286E-1,3.929628296E0,7.269632721E0
1.783829625E0,7.047344971E-1,4.141437836E0,8.574768677E0
1.803906625E0,1.639390869E0,4.431534576E0,1.024230103E1
1.823984625E0,2.103575592E0,4.588558044E0,1.163635208E1
1.844061625E0,1.704655151E0,4.691094818E0,1.197854050E1
1.864138625E0,1.490001526E0,4.950355682E0,1.252146149E1
1.884216625E0,5.526507568E-1,5.633535004E0,1.266396515E1
1.904293458E0,-1.811233521E-1,5.857768707E0,1.105256607E1
1.924370458E0,1.251547394E0,5.312153320E0,1.112726074E1
1.944447458E0,2.617456970E0,3.821253662E0,1.568513260E1
1.964525458E0,3.074756012E0,1.964365082E0,1.720282654E1
1.984602458E0,1.928140411E0,2.329306183E0,1.398392029E1
2.004679458E0,1.038989410E0,3.173251190E0,9.129066010E0
2.024757458E0,7.979905701E-1,3.786825256E0,5.467380524E0
2.044834458E0,7.279362488E-1,3.826193390E0,4.286186829E0
2.064911458E0,6.941065979E-1,2.990331573E0,6.235732727E0
2.084989458E0,8.427474976E-1,2.396217041E0,7.220983887E0
2.105066458E0,7.554789734E-1,2.911894684E0,5.938301239E0
2.125143458E0,6.015989685E-1,3.683989105E0,4.348157959E0
2.145221458E0,3.110531616E-1,4.273313599E0,3.746109924E0
2.165298458E0,1.056802368E-1,3.961212616E0,4.737947388E0
2.185375458E0,1.948947144E-1,3.570225677E0,6.027665405E0
2.205452458E0,6.966513062E-1,3.481011200E0,6.606661377E0
2.225530458E0,1.152752838E0,3.592828674E0,6.664890289E0
2.245607458E0,1.267115021E0,3.492237854E0,6.866371307E0
2.265684458E0,9.220825195E-1,3.301384735E0,6.749913483E0
2.285762458E0,4.953199768E-1,3.408262482E0,6.248007202E0
2.305839458E0,1.055305481E-1,3.698808289E0,6.035598907E0
2.325916458E0,4.520599365E-1,3.816763000E0,7.024741974E0
2.345994458E0,1.194216614E0,3.989952850E0,8.997339935E0
2.366071458E0,1.568438416E0,4.039050751E0,1.115345627E1
2.386148458E0,1.687890015E0,4.157903595E0,1.214334778E1
2.406226458E0,2.071691895E0,4.996609497E0,1.278326706E1
2.426303458E0,2.420765991E0,6.330485687E0,1.336181396E1
2.446380458E0,3.113974457E0,5.839955750E0,1.270947052E1
2.466457458E0,3.607049103E0,3.820056152E0,1.409603714E1
2.486535458E0,3.686982880E0,2.202819214E0,1.790696228E1
2.506612458E0,2.823578339E0,1.780846710E0,1.773571838E1
2.526689458E0,2.101180573E0,3.103346558E0,1.365295853E1
2.546767458E0,2.279310150E0,4.009562073E0,1.021026764E1
2.566844458E0,2.632126465E0,4.312981110E0,7.915689240E0
2.586921458E0,2.855911102E0,4.509372711E0,6.782994690E0
2.606998458E0,2.812201996E0,4.273612976E0,6.448290710E0
2.627076458E0,2.272723846E0,3.863765259E0,5.915099487E0
2.647153458E0,1.730251923E0,3.787573700E0,5.251379700E0
2.667230458E0,1.416654053E0,3.659140778E0,5.163811798E0
2.687308458E0,1.228794708E0,3.327131195E0,5.485642548E0
2.707385458E0,1.005309448E0,2.809058533E0,6.020929413E0
2.727462458E0,8.580157471E-1,2.559377747E0,6.090085602E0
2.747540458E0,9.915380859E-1,2.722987518E0,5.723497925E0
2.767617458E0,1.217867432E0,2.965333557E0,5.675148468E0
2.787694458E0,1.219064941E0,2.873424683E0,6.161636810E0
2.807771458E0,1.032403107E0,2.951412506E0,6.297554169E0
2.827849458E0,1.148112488E0,3.441792755E0,6.421945496E0
2.847926458E0,1.389710083E0,3.891158295E0,7.086413727E0
2.868003458E0,1.681603088E0,3.952979736E0,8.067473602E0
2.888081375E0,2.048490143E0,3.834276581E0,9.713750153E0
2.908158375E0,2.150727539E0,3.958069153E0,1.125509491E1
2.928235375E0,1.645977173E0,4.562961273E0,1.132410141E1
2.948312375E0,1.878294067E0,5.224286041E0,1.165027313E1
2.968390375E0,1.496887207E0,5.895789642E0,1.335403015E1
2.988467375E0,5.191204834E-1,5.391638031E0,1.371118744E1
3.008544375E0,5.137316895E-1,4.187242584E0,1.436472839E1
3.028622375E0,1.445543976E0,3.615281982E0,1.593316681E1
3.048699375E0,1.409468994E0,3.284020844E0,1.617671036E1
3.068776375E0,8.306227112E-1,3.349734192E0,1.371013962E1
3.088853375E0,7.351213074E-1,3.982019348E0,1.076007431E1
3.108931375E0,1.080453186E0,4.159250793E0,8.559201050E0
3.129008375E0,1.137035522E0,3.714675293E0,7.229366455E0
3.149085375E0,9.226812744E-1,3.121458893E0,6.961273956E0
3.169163375E0,7.060816956E-1,2.778522034E0,6.705306244E0
3.189240375E0,4.252656555E-1,2.874023438E0,5.528303833E0
3.209317375E0,1.469943237E-1,3.147055664E0,4.195026398E0
3.229394375E0,-2.261796570E-1,3.254083099E0,3.577560425E0
3.249472375E0,-5.822891235E-2,3.176394653E0,4.038152618E0
3.269549375E0,2.839595032E-1,3.054847412E0,4.846322021E0
3.289626375E0,5.355862427E-1,3.013084259E0,5.414989471E0
3.309704375E0,8.702902222E-1,2.970422974E0,5.886059875E0
3.329781375E0,9.690847778E-1,3.035687256E0,6.148164825E0
3.349858375E0,6.197113037E-1,2.994373169E0,6.251599731E0
3.369935375E0,4.052073669E-1,3.198997650E0,6.593937836E0
3.390013375E0,3.608995056E-1,3.538042603E0,6.763385468E0
3.410090375E0,2.897973633E-1,3.929628296E0,7.086114349E0
3.430167375E0,2.844085693E-1,3.865561523E0,7.891739044E0
3.450244375E0,6.499484253E-1,3.596121826E0,9.828561401E0
3.470322375E0,1.131946106E0,3.740272064E0,1.193468170E1
3.490399375E0,1.091679840E0,4.667593689E0,1.146435974E1
3.510476375E0,4.685256958E-1,6.079008636E0,1.105795486E1
3.530554375E0,-2.457888794E-1,7.310797119E0,1.097083603E1
3.550631375E0,2.184557190E0,6.189478912E0,1.012883698E1
3.570708375E0,4.521497498E0,3.874991913E0,1.653641235E1
3.599570375E0,3.696562958E0,3.576063538E-1,2.126971939E1
3.619647375E0,1.976938934E0,1.667981415E0,1.592283829E1
3.639724375E0,2.001487885E0,3.331621857E0,1.068029022E1
3.659802375E0,2.636018372E0,4.342918854E0,8.246501312E0
3.679879375E0,3.217409363E0,4.450245667E0,8.033194885E0
3.699956375E0,3.170107727E0,4.183051300E0,8.026907959E0
3.720033375E0,2.707569580E0,4.007765808E0,6.809639282E0
3.740111375E0,2.406994629E0,4.153562622E0,5.534890137E0
3.760188375E0,2.019450531E0,4.292922821E0,4.603676605E0
3.780265375E0,1.455273743E0,4.123475189E0,4.337530060E0
3.800342375E0,7.885601807E-1,3.580853577E0,4.718637543E0
3.820420375E0,4.077520752E-1,2.960543518E0,5.608087921E0
3.840497375E0,2.853067017E-1,2.628533936E0,6.266119537E0
3.860574375E0,4.212240601E-1,2.554737396E0,6.754553833E0
3.880652375E0,5.144801331E-1,2.608625336E0,6.922504578E0
3.900728750E0,5.273533630E-1,2.656525726E0,7.047045593E0
3.920805750E0,6.960525513E-1,2.684367828E0,7.359745331E0
3.940882750E0,6.077362061E-1,2.850971375E0,7.245233459E0
3.960960750E0,4.596940613E-1,2.956651611E0,7.062313843E0
3.981037750E0,6.168672180E-1,3.034040680E0,7.389234009E0
4.001114750E0,7.580236816E-1,3.221750336E0,7.984396362E0
4.021191750E0,1.102008362E0,3.325185242E0,8.781189423E0
4.041269750E0,1.521436157E0,3.535048828E0,9.551936646E0
4.061346750E0,1.554367676E0,4.344116364E0,9.642648010E0
4.081423750E0,1.270408173E0,5.204227753E0,9.558972015E0
4.101501750E0,1.675765228E0,5.584736481E0,1.071082672E1
4.121578750E0,2.359094238E0,5.255570984E0,1.400682266E1
4.141655750E0,2.262545013E0,4.716242523E0,1.626981674E1
4.161732750E0,1.894759827E0,4.207151184E0,1.527603333E1
4.181810750E0,2.708617401E0,3.409759369E0,1.615201172E1
4.201887750E0,2.856210480E0,2.363435211E0,1.671529037E1
4.221964750E0,2.094594269E0,1.893712006E0,1.456067093E1
4.242041750E0,1.159488831E0,2.374661865E0,1.071172485E1
4.262119750E0,1.815724182E-1,3.073259125E0,6.677015076E0
4.282196750E0,-4.099974060E-1,3.664529572E0,4.440815277E0
4.302273750E0,-3.079096985E-1,3.650458832E0,4.361929321E0
4.322350750E0,-1.781295776E-2,3.224744110E0,5.508993988E0
4.342428750E0,-2.221380615E-1,3.010838928E0,6.333479462E0
4.362505750E0,-2.583627319E-1,3.002007294E0,6.517147522E0
4.382582750E0,-1.025367737E-1,3.186274109E0,6.332281952E0
4.402660750E0,4.839436340E-1,3.364703064E0,6.962172089E0
4.422737750E0,1.224453735E0,3.302432556E0,7.611821136E0
4.442814750E0,1.272503815E0,2.992277527E0,8.222850494E0
4.462891750E0,1.402733002E0,2.541864166E0,8.191565552E0
4.482969750E0,1.197360077E0,2.405497742E0,8.277187500E0
4.503046750E0,6.804849243E-1,2.102527771E0,7.852969666E0
4.523123750E0,-3.158432007E-2,2.359842682E0,6.605912933E0
4.543200750E0,3.562591553E-2,2.942880249E0,5.518873444E0
4.563278750E0,2.148033142E-1,3.966601410E0,4.660857697E0
4.583355750E0,-1.739382935E-1,4.340823212E0,5.335055695E0
4.603432750E0,-3.153941345E-1,3.900888062E0,6.586752777E0
4.623509750E0,-5.670208740E-1,3.488196259E0,8.333919525E0
4.643587750E0,-2.615061951E-1,2.862796783E0,1.028885422E1
4.663664750E0,-2.067201233E-1,2.792742462E0,1.134610565E1
4.683741750E0,-4.592449951E-1,3.527115326E0,1.123832977E1
4.703818750E0,-9.897418213E-1,4.351151733E0,1.093565918E1
4.723896750E0,-2.337688751E0,5.375471649E0,1.184935913E1
4.743973750E0,-2.470013580E0,4.749473419E0,1.177616135E1
4.764050750E0,-7.556286621E-1,2.359243927E0,1.352707031E1
4.784127750E0,3.995191956E-1,7.914042664E-1,1.804916656E1
4.804205750E0,3.171903992E-1,1.930984497E-2,1.884551056E1
4.824282750E0,-7.229965210E-1,6.421646118E-1,1.516526367E1
4.844359750E0,-7.357200623E-1,1.790875854E0,1.102307739E1
4.864437750E0,1.808239746E-1,2.791395264E0,9.072932739E0
4.884514750E0,1.082399139E0,3.229085083E0,8.716972961E0
4.904592833E0,1.695673828E0,3.844006348E0,8.498427429E0
4.924669833E0,1.760339355E0,3.691623230E0,7.766599274E0
4.944747833E0,1.568887482E0,3.713178406E0,7.312144318E0
4.964824833E0,8.174501038E-1,3.563040619E0,6.947203217E0
4.984901833E0,4.302053833E-1,2.966531067E0,6.518045654E0
5.004978833E0,-9.460327148E-2,2.612966309E0,6.948251038E0
5.025056833E0,-6.430627441E-1,2.202819214E0,7.536078644E0
5.045133833E0,-5.248086548E-1,1.835932159E0,7.898475037E0
5.065210833E0,-1.945953369E-3,1.623972931E0,8.545130310E0
5.085287833E0,7.360194397E-1,1.660796356E0,9.153764648E0
5.105365833E0,6.779402161E-1,1.659149780E0,8.947493591E0
5.125442833E0,5.983058167E-1,1.154848480E0,7.427704010E0
5.145519833E0,3.336561584E-1,1.328487396E0,6.584058380E0
5.165596833E0,6.047424316E-2,1.969454498E0,5.984405365E0
5.185674833E0,-2.103126526E-1,2.674188995E0,5.323829041E0
5.205751833E0,-8.981323242E-2,3.130739594E0,5.085374908E0
5.225828833E0,7.484436035E-4,3.572620697E0,5.223537598E0
5.245905833E0,1.658551025E-1,3.791764984E0,6.235583038E0
5.265983833E0,-6.795867920E-2,3.568728790E0,7.887996826E0
5.286060833E0,-3.394940186E-1,2.981799316E0,9.483828278E0
5.306137833E0,-5.321434021E-1,2.711910553E0,1.095631622E1
5.326214833E0,-6.276448059E-1,2.968477020E0,1.203422470E1
5.346292833E0,-7.102729797E-1,3.444187775E0,1.279164963E1
5.366369833E0,-9.463320923E-1,3.965403900E0,1.319700668E1
5.386446833E0,-1.096769257E0,4.369563446E0,1.311407913E1
5.406523833E0,-1.237027588E0,5.124743042E0,1.244107864E1
5.426601833E0,-1.503024445E0,5.578599243E0,1.053090088E1
5.446678833E0,-2.185605011E0,4.404141541E0,1.256921219E1
5.466755833E0,-1.165925446E0,2.464026031E0,1.473655518E1
5.486832833E0,6.915618896E-2,1.304088135E0,1.439062454E1
5.506910833E0,1.200802917E0,1.064586182E0,1.259944931E1
5.526987833E0,7.565267944E-1,1.144519958E0,1.054033127E1
5.547064833E0,1.704954529E-1,1.135239258E0,9.569749603E0
5.567141833E0,-3.981719971E-2,9.822573853E-1,9.105864258E0
5.587219833E0,-9.131011963E-2,9.690847778E-1,8.024213562E0
5.607296833E0,-1.627116394E-1,1.364412689E0,6.557713165E0
5.627373833E0,1.586700439E-2,2.459385681E0,5.563929749E0
5.647450833E0,1.188528442E-1,3.537743225E0,5.253774719E0
5.667528833E0,-2.847079468E-1,3.428919525E0,4.890929260E0
5.687605833E0,-7.264393616E-1,3.744762726E0,5.201084290E0
5.707682833E0,-4.132905579E-1,3.769012299E0,6.405629425E0
5.727759833E0,8.006849670E-1,3.740721130E0,7.827971649E0
5.747837833E0,1.263372803E0,3.572471008E0,8.716523895E0
5.767914833E0,1.379531250E0,3.306324463E0,8.742420044E0
5.787991833E0,1.153650970E0,3.116219788E0,8.263565826E0
5.808068833E0,8.364605713E-1,2.990331573E0,7.858059082E0
5.828146833E0,1.975891113E-2,3.305576019E0,7.263196106E0
5.848223833E0,-4.623884583E-1,3.348237305E0,7.143744507E0
5.868300833E0,-7.664062500E-1,3.439098358E0,7.296127625E0
5.888377833E0,-8.102650452E-1,3.476670227E0,7.664810944E0
5.908455708E0,-1.311273193E-1,3.368894348E0,8.802145844E0
5.928532708E0,-3.038681030E-2,3.436703339E0,1.019080811E1
5.948609708E0,-1.886077881E-2,3.752097473E0,1.100646194E1
5.968686708E0,-6.286926270E-2,3.967349854E0,1.164248932E1
5.988764708E0,3.891906738E-2,4.349804535E0,1.265139130E1
6.008841708E0,-1.448986816E-1,4.809648285E0,1.291424469E1
6.028918708E0,2.182461548E-1,4.975653076E0,1.157887161E1
6.048995708E0,1.671424255E0,4.440815277E0,1.159054733E1
6.069073708E0,2.063159637E0,3.710034943E0,1.498833160E1
6.089150708E0,1.994602203E0,2.070793762E0,1.633672760E1
6.109227708E0,1.124910736E0,1.364712067E0,1.327843735E1
6.129304708E0,2.995271301E-1,2.482587433E0,9.320517883E0
6.149381708E0,5.812413025E-1,4.253704376E0,7.539072418E0
6.169459708E0,1.547931061E0,5.385051727E0,8.304879913E0
6.189536708E0,2.111958160E0,5.029241638E0,9.094038849E0
6.209613708E0,1.964963837E0,4.233945465E0,9.082213440E0
6.229690708E0,1.431473236E0,3.814218292E0,8.270900574E0
6.249768708E0,1.070573730E0,3.628903656E0,7.000791779E0
6.269845708E0,6.462062073E-1,3.515289917E0,6.475234680E0
6.289922708E0,1.790277100E-1,3.206332397E0,6.523733826E0
6.309999708E0,3.353027344E-2,2.633473663E0,6.761888580E0
6.330077708E0,1.112187195E-1,2.365530853E0,7.123237152E0
6.350154708E0,5.185217285E-1,2.434088287E0,7.431446228E0
6.370231708E0,8.815168762E-1,2.695145416E0,7.475155334E0
6.390308708E0,9.379495239E-1,2.809208221E0,7.190597076E0
6.410386708E0,7.839198303E-1,2.862647095E0,6.402036896E0
6.430463708E0,5.930667114E-1,2.942880249E0,5.980064392E0
6.450540708E0,6.797364807E-1,3.075354767E0,6.147266693E0
6.470617708E0,1.038690033E0,3.162772980E0,6.674470367E0
6.490695708E0,1.377285919E0,3.221600647E0,6.999145203E0
6.510772708E0,1.353036346E0,3.318299561E0,6.926995239E0
6.530849708E0,1.194515991E0,3.598217468E0,7.013515320E0
6.550926708E0,1.267713776E0,3.661386108E0,8.323591003E0
6.571004708E0,1.374292145E0,3.376378784E0,1.020218445E1
6.591081708E0,1.527723083E0,2.879711609E0,1.162677200E1
6.611158708E0,1.298399963E0,3.113226013E0,1.150761978E1
6.631235708E0,8.957373047E-1,3.898043976E0,1.010548553E1
6.651312708E0,4.670288086E-1,4.713847504E0,9.602381744E0
6.671390708E0,1.676513672E-1,4.884941711E0,1.122455841E1
6.691467708E0,-1.369651794E-1,4.947511597E0,1.235515732E1
6.711544708E0,-2.618055725E-1,4.751569061E0,1.160327087E1
6.731621708E0,2.769241333E-1,3.810476074E0,1.338561447E1
6.751699708E0,6.315367126E-1,2.823428650E0,1.747750534E1
6.771776708E0,7.008425903E-1,1.530567169E0,1.789603500E1
6.791853708E0,2.571652222E-1,9.175918579E-1,1.387015686E1
6.811930708E0,-6.566844177E-1,1.450633392E0,9.123078461E0
6.832008708E0,-6.602769470E-1,3.226240997E0,6.301895142E0
6.852085708E0,-1.124461670E0,4.390519867E0,6.699618073E0
6.872162708E0,-4.650828552E-1,3.488795013E0,8.227790222E0
6.892239708E0,9.250762939E-2,2.953208771E0,8.865164795E0
6.912317250E0,3.447331238E-1,3.072510681E0,8.424930267E0
6.932394250E0,5.134323120E-2,3.855682068E0,7.205565948E0
6.952471250E0,-6.081852722E-1,4.659360809E0,6.098468170E0
6.972548250E0,-1.233285370E0,4.806953888E0,6.190975800E0
6.992626250E0,-1.451980591E0,4.505181427E0,7.054230652E0
7.012703250E0,-1.117575989E0,4.099375305E0,7.939340057E0
7.032780250E0,-2.577639771E-1,3.657045135E0,8.742420044E0
7.052857250E0,1.823208618E-1,3.361110535E0,9.402996368E0
7.072934250E0,2.689906311E-1,2.912643127E0,9.197024689E0
7.093012250E0,9.325607300E-2,2.356250153E0,8.079748077E0
7.113089250E0,-3.722758484E-1,2.237996063E0,6.921606445E0
7.133166250E0,-6.903643799E-1,2.395917664E0,6.418951721E0
7.153243250E0,-5.634283447E-1,2.389630737E0,6.507866821E0
7.173321250E0,-2.445913696E-1,2.385589142E0,6.404880981E0
7.193398250E0,-9.909393311E-2,2.640958099E0,6.129154358E0
7.213475250E0,-2.450404358E-1,2.936743011E0,6.108946381E0
7.233552250E0,-4.959187317E-1,3.151097260E0,6.599925385E0
7.253630250E0,-5.571414185E-1,3.008144531E0,7.446265411E0
7.273707250E0,-5.933660889E-1,2.819686432E0,8.447084198E0
7.293784250E0,-6.497987366E-1,2.780767365E0,9.126521301E0
7.313861250E0,-5.263055420E-1,3.121458893E0,9.561067657E0
7.333939250E0,-4.343966675E-1,3.468137970E0,9.940229187E0
7.354016250E0,-4.222718811E-1,3.486399994E0,1.058209442E1
7.374093250E0,-4.734654236E-1,3.753893738E0,1.179487244E1
7.394170250E0,-3.965254211E-1,4.248315582E0,1.267055145E1
7.414247250E0,-1.028660889E0,5.151387634E0,1.191088120E1
7.434325250E0,-1.081351318E0,6.240971832E0,1.013213013E1
7.454402250E0,-9.729766846E-3,6.237828369E0,1.271845184E1
7.474479250E0,9.867480469E-1,4.251758423E0,1.737092697E1
7.494556250E0,1.683249664E0,1.224304047E0,1.723605743E1
7.514634250E0,6.417155457E-1,1.052760773E0,1.265648071E1
7.534711250E0,-5.803431702E-1,3.467389526E0,8.483608246E0
7.554788250E0,-4.405339050E-1,5.690566406E0,6.983876953E0
7.574865250E0,9.475296021E-1,5.845793610E0,7.726333008E0
7.594943250E0,1.797162781E0,4.642895050E0,8.894204407E0
7.615020250E0,1.703757019E0,3.650009766E0,9.097032623E0
7.635097250E0,1.013242950E0,3.707340546E0,8.081694031E0
7.655174250E0,5.375321960E-1,3.925437012E0,7.007527771E0
7.675251250E0,3.394940186E-1,3.823199615E0,6.270161133E0
7.695329250E0,1.983375549E-1,3.452420654E0,5.936654663E0
7.715406250E0,3.936813354E-2,3.029699707E0,6.181844788E0
7.735483250E0,-7.828720093E-2,2.903362427E0,6.697672119E0
7.755560250E0,-7.813751221E-2,3.144510956E0,6.721622314E0
7.775638250E0,6.646179199E-2,3.113974457E0,6.400240631E0
7.795715250E0,3.378474426E-1,3.407364349E0,5.908363495E0
7.815792250E0,2.634521484E-1,3.490291901E0,5.405559082E0
7.835869250E0,6.406677246E-2,3.849544830E0,5.076094208E0
7.855947250E0,-2.170486450E-1,3.876339111E0,5.499862976E0
7.876024250E0,-1.607656860E-1,3.668870544E0,6.419400787E0
7.896101250E0,-3.996688843E-2,3.368445282E0,7.311844940E0
7.916178208E0,-3.996688843E-2,3.499871979E0,8.236172791E0
7.936255208E0,-5.358856201E-2,4.005370789E0,8.900491333E0
7.956333208E0,1.555265808E-1,4.308640137E0,8.903934174E0
7.976410208E0,7.484436035E-4,4.489164734E0,8.778345337E0
7.996487208E0,-5.513035583E-1,4.673281860E0,9.061257019E0
8.016564208E0,-1.324894867E0,5.432503052E0,9.721084900E0
8.036642208E0,-1.482517090E0,6.592890015E0,1.093550949E1
8.056719208E0,-1.597478027E0,7.310647430E0,1.096290253E1
8.076796208E0,-2.136207733E0,7.715555420E0,1.222043747E1
8.096873208E0,-1.520837402E0,6.594985657E0,1.678654221E1
8.116951208E0,-7.767347717E-1,4.717140656E0,1.822325455E1
8.137028208E0,-1.088835754E0,4.270319824E0,1.402703064E1
8.157105208E0,-1.744622040E0,5.325625305E0,8.773704987E0
8.177182208E0,-2.037862244E0,6.494245148E0,6.557713165E0
8.197259208E0,-2.156415710E0,6.555767212E0,8.455466766E0
8.217337208E0,-1.452429657E0,4.972808990E0,1.161988632E1
8.237414208E0,-1.206940155E0,3.846551056E0,1.152228928E1
8.257491208E0,-1.405876465E0,4.190984802E0,8.375383301E0
8.277568208E0,-1.692230988E0,4.841681671E0,5.233267365E0
8.297646208E0,-2.154918823E0,5.076543274E0,3.746109924E0
8.317723208E0,-2.620001678E0,4.868475952E0,3.791166229E0
8.337800208E0,-2.486778717E0,4.459226990E0,5.341342621E0
8.357877208E0,-1.981728973E0,4.126618652E0,7.199578400E0
8.377955208E0,-1.593885498E0,4.337679749E0,7.529941406E0
8.398032208E0,-1.708397369E0,4.398303680E0,6.793173523E0
8.418109208E0,-1.869761810E0,4.207001495E0,6.259682922E0
