Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
6.210337874,0.384048045,3.470191002,7.756334782,-0.020692451,0.252356261,0.035658211
6.230447978,0.387039065,3.538386583,7.161119938,0.053678203,0.136906147,0.081777178
6.250558082,0.602991283,3.699902058,6.864409924,-0.011529742,0.121176824,0.097201072
6.270668186,0.660419047,3.876372576,7.12762022,-0.138891399,0.221050352,0.070476502
6.29077829,0.397806764,3.98165679,7.708477974,-0.194783926,0.324588954,0.045737188
6.310888395,-0.005383851,4.024727821,8.253443718,-0.145916134,0.262129843,0.060550235
6.330998499,-0.089132644,4.18205595,8.559724808,-0.020692451,0.033672955,0.112701319
6.351108551,0.315852583,4.212564468,8.504091263,0.048486002,-0.256632209,0.114381149
6.371218707,0.748355269,4.174279213,8.95932579,-0.093688697,-0.41675055,0.073836163
6.391328759,1.002592683,4.213162422,10.31785107,-0.329170317,-0.285647452,0.059939388
6.411438863,0.890130043,4.109074593,12.02393341,-0.401250303,-0.059481252,0.058717694
6.43154902,0.766301453,3.65563488,12.69392395,-0.23158747,0.108501747,0.116366401
6.451659072,1.054636598,3.291925669,11.96949673,0.02985516,0.218454257,0.200205192
6.471769176,0.680758059,3.595216036,10.36690426,0.214941874,0.330392003,0.201732308
6.49187928,-0.600598455,4.25802803,8.713463783,0.261518985,0.334362507,0.197761804
6.511989384,-1.567897081,4.70488739,7.604390144,0.059786674,0.08101362,0.24876754
6.532099488,-1.00737834,4.609174728,8.921639442,-0.322603703,-0.459815264,0.342532605
6.552209593,0.51505506,4.356731892,12.04965687,-0.490128577,-0.676513314,0.321305662
6.572319697,0.966102123,4.191627026,14.22832203,-0.355894893,-0.530062735,0.159889266
6.592429801,0.376271367,3.912863255,13.89990711,-0.18730104,-0.283051342,0.052456509
6.612539905,-0.099302143,3.738187075,12.69751358,-0.28106609,-0.073836163,0.073225312
6.632650009,0.194416836,3.398406267,12.4115715,-0.495626181,0.172640711,0.092619717
6.652760113,0.194416836,3.131606579,12.66999626,-0.585878849,0.388727933,0.053067356
6.672870218,-0.213559419,2.959921598,12.42233849,-0.479133308,0.490433991,0.053678203
6.692980322,-0.464805812,2.927618504,11.4885397,-0.288396269,0.448590964,0.096590221
6.713090426,-0.418743968,2.973082066,10.31366348,-0.11995513,0.354215056,0.13805148
6.73320053,-0.211166605,2.95752883,9.183054924,-0.016111096,0.253272533,0.14171657
6.753310634,-0.130408838,2.898904562,8.306085587,0.005726693,0.17584765,0.111097843
6.773420738,-0.166301176,2.812762976,7.880761147,-0.027564483,0.127743438,0.085594974
6.793530843,-0.142971158,2.679363251,7.826324463,-0.066658705,0.124231063,0.080097348
6.813640947,-0.082552381,2.600399971,8.108677864,-0.043904647,0.136142582,0.090023614
6.833751051,-0.008973085,2.529811859,8.232506752,0.081624463,0.115068354,0.102851406
6.853861155,0.154337063,2.536391973,7.879564762,0.235863403,0.038559735,0.103309542
6.873971259,0.28414768,2.660220623,7.307082176,0.314357281,-0.027717194,0.068949386
6.894081363,0.410369098,2.806182861,6.753741741,0.307790667,-0.026800923,0.013514996
6.914191468,0.428315252,2.921038151,6.390631199,0.216010869,-0.046042614,-0.074905142
6.934301572,0.42771706,2.917448997,6.657430649,0.079639211,-0.133699194,-0.158285797
6.954411676,0.516849697,2.7577281,7.546364307,0.03061872,-0.181345284,-0.222730175
6.97452178,0.467796832,2.699702263,8.155936241,0.123162076,-0.14897038,-0.268696427
6.994631884,0.370887518,2.864208698,7.867600918,0.239681199,-0.101018868,-0.317716926
7.014741988,0.294915378,3.086741209,6.993024349,0.152330041,0.057801422,-0.40033403
7.034852093,0.078364939,3.220141172,6.897909641,-0.148817658,0.251287282,-0.462640435
7.054962197,-0.217148662,3.099901676,8.188239098,-0.374983847,0.307179809,-0.45973891
7.075072301,-0.535992265,3.041875839,9.945767403,-0.208986118,0.144694448,-0.384910137
7.095182405,-0.674177766,3.125026464,10.19521904,0.276790172,-0.176763922,-0.344288796
7.115292457,-1.022333503,3.212364435,8.727222443,0.637800872,-0.48760882,-0.333751679
7.135402613,-1.045065284,3.400799274,7.448258877,0.615963101,-0.605196893,-0.25449425
7.155512665,-0.291326165,3.298506021,7.911868095,0.326268792,-0.619093716,-0.20654273
7.17562277,0.201595306,3.275176048,10.37468052,0.101629712,-0.446071208,-0.167295799
7.195732874,0.158524498,3.693919897,12.81655598,0.277553737,0.033062108,-0.087427512
7.215842978,-0.563509762,4.262813568,12.32842064,0.751418471,0.36856997,-0.006948388
7.235953082,-1.549950838,5.188836098,9.439086914,0.897258282,0.309012353,0.119267926
7.256063186,-0.06759724,5.252843857,7.770691395,0.363225043,-0.361850649,0.164317906
7.27617329,2.147558212,4.835296154,9.283554077,-0.456684679,-0.508530319,0.039781429
7.296283395,2.936591625,4.644468784,12.64128208,-0.981402457,-0.123620212,-0.209596962
7.316393499,1.765304923,3.943371773,15.02333736,-0.933909118,0.211582214,-0.408580452
7.336503603,0.01375873,3.466601849,14.63569927,-0.56862247,0.400486738,-0.284578472
7.356613707,-0.463011175,3.71186614,12.40857983,-0.311761171,0.421102822,0.00465771
7.376723811,0.218943268,4.046861172,10.54038334,-0.312677443,0.265642196,0.173022479
7.396833915,1.171884894,4.022335052,9.783653259,-0.448438257,0.128812417,0.183406889
7.41694402,1.516451359,3.879363775,9.830911636,-0.554267526,0.131103098,0.097353779
7.437054124,1.165902853,3.52582407,10.06002426,-0.522961617,0.170960873,0.034894649
7.457164228,0.685543716,3.265604734,9.868598938,-0.33680591,0.177680194,0.061161082
7.477274332,0.436690122,3.126821041,9.203393936,-0.090481751,0.111403272,0.120642334
7.497384436,0.432502687,3.024527788,8.312665939,0.108349033,-0.022066858,0.156224191
