Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
6.431476828,1.308874011,3.728615999,9.628120422,-0.199365273,0.19951798,-0.101477005
6.451586984,1.039083242,3.460619688,9.518648148,-0.175084099,0.232809156,-0.196921885
6.47169714,0.361316234,3.111865759,9.346963882,-0.12530005,0.235405266,-0.237695932
6.491807348,-0.288933337,2.904886723,9.12861824,-0.033062108,0.197074592,-0.169586465
6.511917505,-0.527617395,2.94377017,8.888139725,0.105447508,0.068185829,-0.037796173
6.532027661,-0.299102843,3.087339401,8.510073662,0.247164071,-0.108959884,0.077806666
6.552137817,0.183649138,3.189034462,8.021938324,0.268085599,-0.222424761,0.125681818
6.572247973,0.46719861,3.252444267,7.900502205,0.190202564,-0.179818168,0.144159958
6.592358182,0.471386075,3.18843627,7.973483086,0.113388524,-0.07933379,0.141105712
6.612468338,0.132203445,3.097508907,7.953742504,0.082388021,0.024510246,0.172869772
6.632578494,-0.005383851,3.004786968,7.727022648,0.081166327,0.081319042,0.241742805
6.652688651,0.159122706,3.044268608,7.44048214,0.057496,0.120107845,0.299467862
6.672798859,0.538385093,3.03350091,7.391428947,0.020539738,0.132630214,0.318862259
6.692909015,0.795613527,2.897109985,7.591827869,0.048944138,0.141334787,0.291374147
6.713019171,0.707079113,2.792423964,7.531409264,0.181650698,0.171724439,0.260068208
6.733129328,0.598205686,2.761317253,7.069594383,0.363225043,0.191882402,0.254876018
6.753239536,0.793220699,2.709273338,6.527021885,0.506316006,0.138891399,0.239757553
6.773349692,1.20179522,2.732005358,6.357131481,0.588322282,0.04161397,0.171495363
6.793459848,1.622931957,2.602194548,6.503093719,0.657653451,0.01641652,0.044210069
6.813570005,1.499701619,2.335394859,6.698108673,0.765620709,0.031687703,-0.119802415
6.833680213,0.543768942,2.26241374,6.856633186,0.942613661,0.015500249,-0.201503232
6.853790369,-0.265603304,2.404188633,6.73100996,1.068600893,-0.256937623,-0.188828155
6.873900526,-1.095314622,3.265604734,7.08036232,0.919706881,-0.54075253,-0.131103098
6.894010682,-2.086541414,4.788038254,8.697312355,0.688653946,-0.450957984,0.019623468
6.91412089,-2.951546669,6.230910301,9.801599503,0.560375989,-0.21204035,0.125681818
6.934231046,-2.041077614,5.660222054,9.602396965,0.310997605,-0.310844898,0.176229432
6.954341203,-0.326620281,4.822135925,10.60738277,-0.266253054,-0.438741058,0.235634327
6.974451411,0.142971158,5.57707119,14.08594894,-0.643603921,-0.203030363,0.257930249
6.994561567,-0.431904495,6.004190445,16.19342804,-0.432708919,-0.077195823,0.211047724
7.014671723,-1.148554921,6.110671043,14.79482269,-0.159049362,-0.129117847,0.302980244
7.034781932,-0.730409086,6.556932449,12.52642632,-0.305652708,-0.059023116,0.489594072
7.054892088,0.614357233,6.507281303,11.65065384,-0.770202041,0.062688202,0.497229666
7.075002244,1.39022994,5.998208046,12.22552872,-1.172292233,0.325047106,0.368035466
7.095112401,0.982851923,5.30728054,13.03250885,-1.234827757,0.544035852,0.251058221
7.115222609,0.308075905,4.691727161,12.69392395,-0.978653669,0.560375989,0.232885525
7.135332765,0.062811591,4.284348965,11.18943691,-0.673688173,0.412398249,0.288472623
7.155442921,0.327218503,3.884747505,9.881759644,-0.515784144,0.173709691,0.322527349
7.175553078,0.586839736,3.510270834,9.180662155,-0.445994854,0.112319537,0.308477879
7.195663286,0.497108907,3.171088219,9.002995491,-0.343983352,0.15782766,0.266176701
7.215773442,0.218345061,2.617748022,8.72841835,-0.153246313,0.142098337,0.209215179
7.235883598,-0.293120772,2.206780672,8.250452042,0.068796672,-0.041919392,0.18569757
7.255993807,-0.525822759,2.215155602,7.974081516,0.269154578,-0.294962883,0.294733793
7.276103963,0.258424848,2.438286304,7.556533813,0.458975345,-0.309928626,0.399646819
7.296214119,0.787238658,2.941975355,6.577271461,0.586489737,-0.092925139,0.365133941
7.316324276,0.876969516,3.349951744,5.310869694,0.571371257,0.08101362,0.275950253
7.336434484,1.003190875,3.575475216,4.46620369,0.396058083,0.126827166,0.166608587
7.35654464,1.08335042,3.805784464,4.561318398,0.151413769,0.081166327,0.047569729
7.376654796,1.137787223,3.811766386,5.495117188,-0.056274302,-0.037185326,-0.079486497
7.396765005,1.240080357,3.546761274,6.865008354,-0.127743438,-0.145763427,-0.183483243
7.416875161,1.252044439,3.35413909,8.032705307,-0.061008371,-0.129575968,-0.272056103
7.436985317,0.865005374,3.366701365,8.306085587,0.068643957,0.035810921,-0.325199813
7.457095526,0.45583272,3.413361549,8.026124954,0.126674444,0.159049362,-0.302293032
7.477205682,0.584446907,3.297907829,8.08295536,0.073530741,0.070476502,-0.268391013
7.497315838,0.938584685,3.236292601,9.381659508,0.024662958,-0.102087848,-0.237848654
7.517426046,0.940977514,3.468994617,11.04646587,0.174473241,-0.190202564,-0.213567466
7.537536203,0.365503669,4.207778454,11.71226883,0.473177552,-0.195394769,-0.175389513
7.557646359,0.693320334,4.186243057,10.6235342,0.599622965,-0.301224053,-0.137211561
7.577756567,1.743769526,4.033102512,9.795618057,0.214331031,-0.584733546,-0.204252049
7.597866723,2.766701221,4.013959885,11.21635628,-0.413161814,-0.561368644,-0.296948135
7.61797688,2.961117983,3.806382656,13.41715431,-0.750349522,-0.147137836,-0.420339257
7.638087036,1.679761529,3.692723513,14.13081455,-0.716294766,0.253119826,-0.437137574
7.658197244,0.952941597,3.657429457,13.22393417,-0.556558192,0.302140325,-0.313593715
7.678307401,0.922433138,3.781257868,11.79123211,-0.500207543,0.29251948,-0.196311042
7.698417557,0.96789676,4.037290096,10.95194912,-0.540828884,0.199212566,-0.128965125
7.718527765,1.217348576,4.043870449,11.09372425,-0.534873128,-0.050318543,-0.152482748
7.738637921,1.432702541,3.684946775,10.93759251,-0.420339257,-0.145763427,-0.229602218
7.758748078,1.309472203,3.403790236,9.800403595,-0.340623707,-0.097659208,-0.296795398
7.778858286,0.918245673,3.253640652,8.796614647,-0.362156063,0.066047862,-0.317564219
7.798968442,0.528813779,3.042474031,8.212765694,-0.363835901,0.201197818,-0.31023404
7.819078598,0.057427742,2.81395936,7.849654675,-0.334820658,0.192035109,-0.274957627
7.839188807,-0.20817557,2.694318295,7.923832417,-0.277553737,0.064062603,-0.199976116
7.859298963,-0.191425815,2.574079037,8.386244774,-0.159965619,-0.042682953,-0.120871402
7.879409119,-0.110668048,2.333600283,8.821739197,0.05260922,-0.074294299,-0.060702946
7.899519328,-0.174077854,2.090130568,8.693722725,0.338943869,-0.044362783,0.008780929
7.919629484,-0.28713873,2.118246317,7.825128078,0.573814631,0.013514996,0.086663954
7.939739692,-0.220139682,2.234896421,6.803991318,0.6634565,0.051234815,0.148588598
7.959849848,-0.01375873,2.306082726,6.165705681,0.600081086,0.092467003,0.167677566
7.979960005,0.171086818,2.355733871,6.126822472,0.483409256,0.183941379,0.157293171
8.000070213,0.104685992,2.507678032,6.403791428,0.45195061,0.226089835,0.143090963
8.020180369,0.229710966,2.766701221,6.552744865,0.518991113,0.099797174,0.116366401
8.040290526,0.880558729,2.558525562,6.494120598,0.527084827,-0.053830914,0.047875155
8.060400734,1.223330617,2.248655081,6.697510719,0.359865397,-0.028022617,0.012293302
8.08051089,1.481755376,2.382055044,7.575676441,0.170197323,0.027564483,0.044668205
8.100621046,1.64626193,2.852842808,9.285347939,0.196311042,-0.037338037,-0.020081604
8.120731255,0.875773072,3.460619688,10.00618649,0.446453005,-0.088954635,-0.143320039
8.140841411,-0.174676046,4.375276089,9.140582085,0.425531477,-0.201503232,-0.234641701
8.160951567,-0.247058943,4.825725079,9.535996437,-0.156453252,-0.479056954,-0.239528477
8.181061776,0.902094126,4.241278172,12.84885979,-0.717211068,-0.365210295,-0.178749174
8.201171932,1.567298889,3.76510644,15.83988762,-0.814793885,-0.122856654,-0.236168817
8.22128214,0.88354975,3.564109325,16.21974754,-0.625889361,0.075974129,-0.264725924
8.241392296,-0.171685025,3.851248026,14.63749409,-0.458975345,0.199365273,-0.137364283
8.261502453,-0.690329313,4.299902439,12.69212914,-0.383077592,0.180429012,0.004504999
8.281612661,-0.525822759,4.205385685,10.84606647,-0.363988608,0.057954133,0.115755558
8.301722817,-0.032901313,3.973282099,9.527621269,-0.491655678,-0.165463254,0.155918762
8.321832973,0.492921472,3.721437454,9.525827408,-0.675520718,-0.231892884,0.163096219
8.341943182,0.552143812,3.502494097,10.3214407,-0.687737644,-0.148359522,0.136829794
8.362053338,0.156131685,3.157329559,10.57507992,-0.455462992,-0.108807169,0.118657082
8.382163546,-0.224925324,2.827120066,9.774082184,-0.136753425,-0.160423756,0.167524859
8.402273703,-0.234496623,2.697907448,8.679366112,0.062840909,-0.303667456,0.228609592
8.422383859,0.089132644,2.702095032,8.029714584,0.121482246,-0.391629458,0.249683812
8.442494067,0.577866674,2.656631231,7.877770424,0.139502242,-0.353909642,0.194402143
8.462604223,0.81056869,2.52682066,7.669594765,0.171877146,-0.274652213,0.064673454
8.48271438,0.374476731,2.428116798,7.186244488,0.212498486,-0.207764417,-0.049554985
8.502824588,-0.049651071,2.482553482,6.769893646,0.254952371,-0.192645952,-0.066200569
8.522934744,0.200398892,2.393420935,6.480361938,0.258617461,-0.170808166,-0.076737687
8.543044953,0.934995472,2.459821701,6.174080849,0.241513729,-0.078417517,-0.126674444
8.563155109,0.866201818,2.941377163,5.704489231,0.136753425,0.121787675,-0.291755915
8.583265265,-0.326022089,2.936591625,5.816951752,-0.037796173,0.275263041,-0.424615204
8.603375473,-1.5224334,2.441875458,6.404389858,-0.110334285,0.258617461,-0.316800654
8.62348563,-1.478764415,2.227119684,7.48774004,-0.081929892,-0.01733279,-0.054747187
8.643595838,-0.017347964,2.195414782,9.077172279,0.055510744,-0.270987123,0.130415887
8.663705994,1.658226132,2.331207514,10.56311512,0.246095091,-0.348870128,0.096590221
8.683816151,2.389233351,2.385046005,11.10209846,0.471803159,-0.190355271,-0.055510744
8.703926359,1.741974831,2.248056889,10.79940701,0.660554946,0.023288552,-0.180276305
8.724036515,0.349352092,2.586043119,9.690333366,0.817084551,0.204862893,-0.115679197
8.744146723,-0.583250523,3.570689678,7.725227833,0.711560726,0.076126836,0.060550235
8.76425688,0.567697167,4.013959885,7.658228874,0.069865659,-0.456150204,0.164776042
8.784367036,2.739781857,3.841676712,11.58604717,-0.668954134,-0.531284392,0.202190444
8.804477244,4.484747887,3.582653761,16.01815224,-0.880307257,0.016111096,0.082846157
8.824587401,3.999603033,3.267997503,16.96032715,-0.618711889,0.545410276,-0.140113086
8.844697609,2.047059774,3.512065411,14.9778738,-0.410412997,0.684377968,-0.14194563
8.864807765,1.467398524,3.665206194,13.22572899,-0.3482593,0.485699922,0.010613471
8.884917921,1.642074585,3.73998189,12.09452248,-0.264115095,0.164546982,0.050623968
8.90502813,1.551147223,3.72024107,10.83709335,-0.155231565,-0.041003123,0.026190076
8.925138286,1.366301775,3.55992198,9.5252285,-0.10239327,-0.124994621,0.022372281
8.945248494,1.037288666,3.435495138,8.618947029,-0.083304293,-0.167295799,0.05413634
8.965358651,0.850050271,3.206980467,7.728816986,-0.106363781,-0.169281051,0.102240562
8.985468859,0.773479939,2.930609465,7.071987152,-0.274194062,-0.101629712,0.15943113
9.005579015,0.987039328,2.704487801,7.415955544,-0.438511968,0.136753425,0.233038232
9.025689171,1.171286702,2.627319336,7.871788502,-0.398959607,0.35345149,0.223722816
9.04579938,0.833898664,2.562713146,7.492526054,-0.201655954,0.433930636,0.175924003
9.065909536,0.346959293,2.358724833,6.724429607,-0.005879405,0.362614214,0.199899763
9.086019744,0.604187727,2.001596212,5.987440586,0.13858597,0.186384767,0.207688063
9.106129901,0.383449823,1.960319996,5.64227581,0.270681679,0.058717694,0.186155707
9.126240057,0.381056994,2.113460541,5.481956482,0.470276028,0.028328042,0.253959745
9.146350265,1.018146038,2.337787628,4.889732838,0.68010205,-0.045737188,0.269994497
9.166460421,1.858624935,2.605783939,4.547559261,0.76088661,-0.316953361,0.120031484
9.18657063,2.055434704,2.823530674,4.462016106,0.616421223,-0.443169683,-0.158591226
9.206680786,1.217348576,2.665604353,5.644668579,0.175236806,-0.219523236,-0.382008612
9.226790994,0.273379982,2.32701993,8.255836487,-0.261060834,0.380634189,-0.280302525
9.246901151,0.266201526,2.064407825,11.3880415,-0.352229804,0.816321015,-0.004046863
9.267011359,0.562911511,2.827718258,13.82991695,-0.052914646,0.544493973,0.10300412
9.287121515,0.184845552,4.32263422,13.50568962,0.352229804,0.050165832,0.002214321
9.307231671,-0.031704899,4.245465755,12.98405361,0.225326285,-0.825254619,-0.144694448
9.32734188,0.751944542,3.349353552,14.68654728,-0.152788177,-1.174964666,-0.121024117
