"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.633990100E-2,2.799602449E-1,4.107280254E0,9.448657990E0
3.645000500E-2,2.620140910E-1,4.056432724E0,9.366106033E0
5.656016100E-2,2.584248483E-1,4.042674065E0,9.327820778E0
7.667026500E-2,1.956132501E-1,4.234697819E0,8.849854469E0
9.678036900E-2,3.194418252E-1,4.380061626E0,8.365905762E0
1.168905260E-1,5.000999570E-1,4.443471432E0,8.520243645E0
1.370006300E-1,5.156532526E-1,4.457230568E0,9.008976936E0
1.571107860E-1,4.540380836E-1,4.339982033E0,9.170493126E0
1.772208900E-1,3.320041299E-1,4.279563427E0,9.020342827E0
1.973310460E-1,2.327020019E-1,4.258625984E0,8.861220360E0
2.174411510E-1,3.104687333E-1,4.247260094E0,8.895915985E0
2.375513070E-1,1.998006850E-1,4.239483356E0,8.766105652E0
2.576614110E-1,7.477571070E-2,4.258625984E0,8.646464348E0
2.777715670E-1,1.214357466E-1,4.314857483E0,8.627920151E0
2.978816710E-1,5.862415582E-2,4.302295208E0,8.708079338E0
3.179918280E-1,-4.785645287E-3,4.156930923E0,8.798408508E0
3.381019320E-1,-8.135596663E-2,4.042075634E0,8.901898384E0
3.582120880E-1,1.316052489E-2,3.990031719E0,9.020342827E0
3.783221920E-1,8.075776696E-2,3.990031719E0,8.954540253E0
3.984322960E-1,4.905286431E-2,4.072584152E0,8.770891190E0
4.185424530E-1,-5.324030295E-2,4.112663746E0,8.682954788E0
4.386525570E-1,-2.021935135E-1,4.060619831E0,8.694919586E0
4.587627130E-1,-1.692921966E-1,4.018745422E0,8.884550095E0
4.788728170E-1,-1.196411345E-2,4.050450325E0,9.223134995E0
4.989829730E-1,9.152546525E-2,4.067200184E0,9.530612946E0
5.190930780E-1,5.443671346E-2,4.013361931E0,9.589237213E0
5.392032340E-1,-1.615155302E-2,3.934398651E0,9.367302895E0
5.593133380E-1,2.213360928E-2,3.955934048E0,9.052047729E0
5.794234940E-1,1.734796464E-1,3.927220106E0,9.021539688E0
5.995335980E-1,2.027917206E-1,3.862015724E0,9.201599121E0
6.196437550E-1,2.650051117E-1,3.821337700E0,9.348159790E0
6.397538590E-1,2.757728100E-1,3.740580082E0,9.489934921E0
6.598640150E-1,1.866401732E-1,3.658625841E0,9.589835167E0
6.799741190E-1,7.238288224E-2,3.645465374E0,9.446864128E0
7.000842760E-1,-4.426721856E-2,3.676572084E0,8.883952141E0
7.201943800E-1,2.991028363E-3,3.738785267E0,8.568697929E0
7.403045360E-1,2.488535494E-1,3.832703590E0,8.857631683E0
7.604146400E-1,3.726821244E-1,3.771088600E0,9.208778381E0
7.805247960E-1,3.164508045E-1,3.702294827E0,9.414560318E0
8.006349010E-1,2.261217386E-1,3.661616802E0,9.498309135E0
8.207450570E-1,1.788634956E-1,3.626920938E0,9.343374252E0
8.408551610E-1,2.907279432E-1,3.654438496E0,9.239286423E0
8.609653170E-1,3.074777126E-1,3.655036688E0,9.264410973E0
8.810754210E-1,2.452643216E-1,3.602992773E0,9.300303459E0
9.011855780E-1,1.142572835E-1,3.629313707E0,9.370293617E0
9.212956820E-1,1.322034448E-1,3.629911900E0,9.373882294E0
9.414058380E-1,2.195414752E-1,3.648456335E0,9.374481201E0
9.615159420E-1,3.002992272E-1,3.630510092E0,9.528220177E0
9.816260980E-1,2.039881349E-1,3.576671600E0,9.394820213E0
1.001736203E0,1.543370634E-1,3.576073408E0,9.200403214E0
1.021846359E0,3.852444589E-1,3.576073408E0,9.231510162E0
1.041956515E0,4.456632137E-1,3.602394581E0,9.273384094E0
1.062066619E0,4.552344978E-1,3.625126362E0,9.222537041E0
1.082176723E0,5.443671346E-1,3.641875982E0,9.105886459E0
1.102286880E0,5.054838061E-1,3.684946775E0,9.067601204E0
1.122397036E0,4.540380836E-1,3.674777269E0,9.096913338E0
1.142507140E0,4.534398913E-1,3.639483213E0,9.021539688E0
1.162617296E0,5.527420044E-1,3.650849104E0,8.943174362E0
1.182727401E0,6.334998012E-1,3.653840065E0,9.054440498E0
1.202837557E0,7.537391186E-1,3.657429457E0,9.291928291E0
1.222947661E0,7.351947427E-1,3.653241873E0,9.541379929E0
1.243057817E0,6.729813814E-1,3.626322746E0,9.527621269E0
1.263167921E0,6.095715761E-1,3.640679598E0,9.288937569E0
1.283278078E0,5.862415433E-1,3.644268990E0,9.170493126E0
1.303388234E0,5.485545993E-1,3.665804386E0,9.078369141E0
1.323498338E0,3.744767308E-1,3.610769272E0,9.039485931E0
1.343608494E0,4.157529473E-1,3.534797192E0,9.129815102E0
1.363718598E0,5.419743061E-1,3.533002615E0,9.208179474E0
1.383828755E0,5.724828243E-1,3.519243956E0,9.325428009E0
1.403938859E0,6.203392744E-1,3.560520172E0,9.500701904E0
1.424049015E0,5.401797295E-1,3.592225075E0,9.435498238E0
1.444159171E0,4.707878530E-1,3.616153240E0,9.240483284E0
1.464269276E0,5.389832854E-1,3.583850145E0,9.187840462E0
1.484379432E0,4.947160780E-1,3.530011654E0,9.192028046E0
1.504489536E0,4.504488707E-1,3.541975737E0,9.198608398E0
1.524599692E0,4.983053207E-1,3.558127165E0,9.497711182E0
1.544709796E0,5.216353536E-1,3.487539053E0,9.595218658E0
1.564819953E0,4.253242314E-1,3.470789194E0,9.376275063E0
1.584930109E0,3.804588020E-1,3.435495138E0,9.229117393E0
1.605040213E0,1.902294010E-1,3.421138287E0,9.326025963E0
1.625150369E0,9.810572863E-2,3.452843189E0,9.422337532E0
1.645260473E0,2.530409992E-1,3.460021496E0,9.300901413E0
1.665370630E0,3.391826153E-1,3.451646566E0,9.234500885E0
1.685480786E0,3.888336718E-1,3.409173965E0,9.383454323E0
1.705590890E0,3.403790295E-1,3.357130051E0,9.469595909E0
1.725701046E0,1.974078715E-1,3.317648649E0,9.368498802E0
1.745811151E0,1.076770201E-1,3.312264681E0,9.242876053E0
1.765921307E0,1.686939895E-1,3.297907829E0,9.120243073E0
1.786031463E0,2.847459018E-1,3.305684566E0,9.039485931E0
1.806141567E0,2.889333367E-1,3.317050457E0,9.038289070E0
1.826251723E0,2.626122832E-1,3.285345554E0,9.136395454E0
1.846361880E0,2.823530734E-1,3.217748165E0,9.290732384E0
1.866471984E0,2.506481707E-1,3.165704250E0,9.286544800E0
1.886582140E0,1.866401732E-1,3.175275564E0,9.256035805E0
1.906692244E0,1.704886109E-1,3.160320520E0,9.320044518E0
1.926802401E0,1.028913707E-1,3.113062143E0,9.268598557E0
1.946912557E0,-4.905286431E-2,3.159124136E0,9.144171715E0
1.967022661E0,-4.366901144E-2,3.149552822E0,9.220742226E0
1.987132817E0,-2.991028363E-3,3.093919754E0,9.477372169E0
2.007242973E0,5.204389244E-2,3.039483070E0,9.879366875E0
2.027353078E0,1.657029688E-1,3.013760090E0,1.011805058E1
2.047463234E0,1.441675574E-1,3.084946632E0,9.934999466E0
2.067573390E0,1.022931710E-1,3.168695450E0,9.471389771E0
2.087683494E0,1.651047617E-1,3.237488985E0,9.287740707E0
2.107793651E0,2.374876440E-1,3.332005501E0,9.355338097E0
2.127903807E0,2.775674164E-1,3.376870871E0,9.292527199E0
2.148013911E0,2.237289101E-1,3.375076294E0,9.257232666E0
2.168124067E0,2.075773627E-1,3.342773199E0,9.477372169E0
2.188234223E0,2.638086975E-1,3.314657450E0,9.702896118E0
2.208344328E0,2.560320199E-1,3.308077335E0,9.736993790E0
2.228454484E0,2.009970993E-1,3.281756163E0,9.668199539E0
2.248564640E0,1.890329868E-1,3.273381472E0,9.618548393E0
2.268674744E0,2.344966233E-1,3.271586657E0,9.672387123E0
2.288784901E0,3.571287692E-1,3.302095175E0,9.657432556E0
2.308895057E0,4.827519655E-1,3.380460262E0,9.460622787E0
2.329005161E0,6.005984545E-1,3.445664644E0,9.262018204E0
2.349115317E0,6.574280262E-1,3.421736479E0,9.300303459E0
2.369225473E0,6.245267391E-1,3.360719442E0,9.393623352E0
2.389335578E0,5.174478889E-1,3.320041418E0,9.372088432E0
2.409445734E0,5.264210105E-1,3.332603693E0,9.312865257E0
2.429555890E0,5.174478889E-1,3.354139090E0,9.265008926E0
2.449666046E0,4.899304509E-1,3.341576815E0,9.182456970E0
2.469776151E0,4.630111754E-1,3.369692564E0,9.075976372E0
2.489886307E0,4.923232496E-1,3.367897987E0,9.049057007E0
2.509996463E0,5.156532526E-1,3.328416348E0,9.131608963E0
2.530106567E0,3.661018610E-1,3.332005501E0,9.097511292E0
2.550216723E0,2.237289101E-1,3.327818155E0,9.033503532E0
2.570326880E0,3.050848842E-1,3.305684566E0,9.177073479E0
2.590437036E0,2.691925466E-1,3.331407309E0,9.360722542E0
2.610547140E0,2.709871531E-1,3.344567776E0,9.261420250E0
2.630657296E0,2.817548811E-1,3.399004459E0,9.092127800E0
2.650767453E0,2.057827413E-1,3.415754318E0,9.193224907E0
2.670877609E0,8.255238086E-2,3.323032379E0,9.382855415E0
2.690987713E0,-7.776673418E-3,3.256631613E0,9.401400566E0
2.711097869E0,-3.649054468E-2,3.260818958E0,9.320044518E0
2.731208026E0,1.734796353E-2,3.212962627E0,9.336195946E0
2.751318182E0,2.093719877E-2,3.202793121E0,9.543174744E0
2.771428286E0,-6.400800496E-2,3.195016384E0,9.640682220E0
2.791538442E0,-1.256231815E-1,3.223132133E0,9.522835732E0
2.811648598E0,-1.531406492E-1,3.210569859E0,9.364909172E0
2.831758755E0,-8.554340899E-2,3.164507866E0,9.449256897E0
2.851868859E0,-4.007977992E-2,3.107678413E0,9.684949875E0
2.871979015E0,-1.058823988E-1,3.047259569E0,9.744770050E0
2.892089171E0,-1.423729509E-1,3.072384357E0,9.488140106E0
2.912199328E0,-1.010967568E-1,3.126821041E0,9.160921097E0
2.932309484E0,-3.409772366E-2,3.180061340E0,9.060422897E0
2.952419588E0,3.888336942E-2,3.153740168E0,9.231510162E0
2.972529744E0,1.262213886E-1,3.079562664E0,9.444471359E0
2.992639901E0,1.740778536E-1,3.034697294E0,9.537193298E0
3.012750057E0,2.189432681E-1,3.040679455E0,9.622735977E0
3.032860213E0,2.949153781E-1,3.031706333E0,9.626325607E0
3.052970317E0,2.440679073E-1,3.028715372E0,9.531210899E0
3.073080473E0,2.255235314E-1,3.028715372E0,9.324232101E0
3.093190630E0,3.038884699E-1,3.117249727E0,9.202795982E0
3.113300786E0,3.972085714E-1,3.152543783E0,9.319445610E0
3.133410942E0,3.732803464E-1,3.087937593E0,9.592227936E0
3.153521046E0,3.487538993E-1,2.989233732E0,9.946963310E0
3.173631203E0,3.403790295E-1,2.955136061E0,9.994820595E0
3.193741359E0,3.086741269E-1,2.997608662E0,9.774680138E0
3.213851515E0,3.738785386E-1,3.041875839E0,9.413962364E0
3.233961671E0,4.037888348E-1,3.164507866E0,9.206983566E0
3.254071776E0,3.924229145E-1,3.269792080E0,9.245866776E0
3.274181932E0,3.942175210E-1,3.254837036E0,9.513862610E0
3.294292088E0,5.353940725E-1,3.191427231E0,9.856635094E0
3.314402244E0,6.113662124E-1,3.157329559E0,9.997213364E0
3.334512401E0,5.880361795E-1,3.118446112E0,9.713663101E0
3.354622557E0,6.071787477E-1,3.101696253E0,9.269794464E0
3.374732713E0,6.406782866E-1,3.125624657E0,9.114859581E0
3.394842817E0,6.658028960E-1,3.141776085E0,9.223732948E0
3.414952973E0,6.005984545E-1,3.093321562E0,9.242876053E0
3.435063130E0,5.377869010E-1,3.127419233E0,9.092127800E0
3.455173286E0,5.012963414E-1,3.215355396E0,9.055637360E0
3.475283442E0,5.054838061E-1,3.244667530E0,9.044271469E0
3.495393598E0,5.437689424E-1,3.260818958E0,9.083752632E0
3.515503755E0,5.778666735E-1,3.256033421E0,9.201001167E0
