"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.650255221E0,-3.535278440E-1,8.895463496E-2,-1.331647038E-1
3.670365064E0,-2.249445021E-1,1.081963181E-1,-9.437590092E-2
3.690474856E0,-7.360709459E-2,1.561478376E-1,-6.291726977E-2
3.710584648E0,1.527118147E-3,1.306449622E-1,-3.603998944E-2
3.730694439E0,-1.374406274E-3,4.924955964E-2,2.443389036E-3
3.750804283E0,2.137965523E-3,2.496838197E-2,2.382304333E-2
3.770914075E0,6.077930331E-2,4.940227047E-2,2.092151903E-2
3.791023866E0,1.032331884E-1,7.658497244E-2,2.260134928E-2
3.811133658E0,1.032331884E-1,8.819106966E-2,3.985778242E-2
3.831243502E0,7.711946964E-2,7.291989028E-2,3.665083647E-2
3.851353294E0,5.100574717E-2,5.092938989E-2,2.137965336E-2
3.871463085E0,2.611372061E-2,1.412584260E-2,-7.024743594E-3
3.891572929E0,-7.941014133E-3,-6.795675959E-3,-2.412846684E-2
3.911682721E0,-1.175880991E-2,2.771719359E-2,-7.024743594E-3
3.931792512E0,2.122694254E-2,5.673243850E-2,3.283303976E-2
3.951902356E0,2.122694254E-2,6.788039953E-2,7.727217674E-2
3.972012148E0,-2.015795931E-2,5.291464552E-2,9.559759498E-2
3.992121939E0,-5.986303091E-2,-6.337540224E-3,8.124268800E-2
4.012231731E0,-6.276455522E-2,-5.169294775E-2,6.749862432E-2
4.032341575E0,-4.016320780E-2,-3.917058185E-2,6.627693027E-2
4.052451366E0,-1.695101149E-2,-8.322793990E-3,7.788302749E-2
4.072561158E0,-1.114796288E-2,-1.565296017E-2,8.307522535E-2
4.092671002E0,-1.756185852E-2,-2.069245093E-2,7.742489129E-2
4.112780794E0,-1.404948719E-2,-2.191414498E-2,7.375980914E-2
4.132890585E0,3.054236295E-4,-2.298312820E-2,7.192726433E-2
4.153000377E0,1.878355257E-2,6.872031372E-4,6.215370819E-2
4.173110221E0,2.199050039E-2,1.030804776E-2,4.902049154E-2
4.193220012E0,1.298050396E-2,6.184828468E-3,3.191677108E-2
4.213329804E0,1.985253533E-3,1.076618303E-2,1.878355257E-2
4.233439648E0,-6.108472589E-4,1.626380906E-2,1.985253533E-3
4.253549439E0,4.581354442E-4,1.152974181E-2,-2.336490713E-2
4.273659231E0,-3.359660041E-3,1.534753758E-2,-3.268032894E-2
4.293769023E0,2.443389036E-3,2.680092305E-2,-3.787253052E-2
4.313878866E0,4.428642802E-3,3.413109109E-2,-3.710897267E-2
4.333988658E0,-5.650337320E-3,3.046600707E-2,-2.977880463E-2
4.354098450E0,-1.359135192E-2,1.320957206E-2,-3.283303976E-2
4.374208294E0,-1.832541823E-2,4.352286924E-3,-3.038965166E-2
4.394318085E0,-2.550287358E-2,7.253811229E-3,-2.397575416E-2
4.414427877E0,-2.809897438E-2,-9.926267667E-4,-1.542389300E-2
4.434537721E0,-2.199050039E-2,-1.565296017E-2,-1.420219894E-2
4.454647512E0,-1.557660475E-2,-2.817532979E-2,-1.542389300E-2
4.474757304E0,-2.137965523E-3,-2.435753495E-2,-1.817270555E-2
4.494867148E0,1.527118147E-4,-2.130329795E-2,-3.161134571E-2
4.514976939E0,-2.183778957E-2,-6.253548712E-2,-4.611896724E-2
4.535086731E0,-2.687728032E-2,-1.181225851E-1,-6.917845458E-2
4.555196523E0,-1.832541823E-2,-1.387386769E-1,-1.032331884E-1
4.575306366E0,-3.527642787E-2,-1.220930964E-1,-1.507265568E-1
4.595416158E0,-8.582404256E-2,-7.979192585E-2,-1.455343664E-1
4.615525950E0,-1.114796251E-1,-4.863871261E-2,-1.191152185E-1
4.635635794E0,-1.130067408E-1,-2.344126441E-2,-1.204896197E-1
4.655745585E0,-9.254335612E-2,-3.550549597E-2,-1.009425074E-1
4.675855377E0,-7.207997888E-2,-6.329904497E-2,-7.941014320E-2
4.695965221E0,-8.017370105E-2,-8.712209016E-2,-6.963659078E-2
4.716075012E0,-9.559759498E-2,-9.735377878E-2,-5.573981255E-2
4.736184804E0,-8.414421231E-2,-8.070819080E-2,-3.359659761E-2
4.756294596E0,-4.688252881E-2,-5.383091420E-2,-4.886778072E-3
4.776404439E0,-2.611372061E-2,-3.275668249E-2,2.275406010E-2
4.796514231E0,-2.809897438E-2,-4.940227047E-2,2.428117767E-2
4.816624023E0,-3.222219273E-2,-7.185091078E-2,2.046338283E-2
4.836733866E0,-4.902049154E-2,-1.030041203E-1,7.788302377E-3
4.856843658E0,-5.604523420E-2,-1.091125906E-1,-1.114796288E-2
4.876953450E0,-3.695625812E-2,-1.182752997E-1,-3.176405653E-2
4.897063294E0,4.275931045E-3,-1.346154660E-1,-4.275930673E-2
4.917173085E0,4.230117425E-2,-1.278961450E-1,-6.368082762E-2
4.937282877E0,4.428642616E-2,-1.231620759E-1,-9.468132257E-2
4.957392669E0,-1.817270555E-2,-1.153737754E-1,-1.185043678E-1
4.977502512E0,-7.314895838E-2,-1.133885235E-1,-1.241547018E-1
4.997612304E0,-6.826218218E-2,-1.202605516E-1,-1.185043678E-1
5.017722096E0,-2.214321308E-2,-1.011715755E-1,-9.788827598E-2
5.037831939E0,2.687728032E-2,-9.674293548E-2,-6.826218218E-2
5.057941731E0,4.413371533E-2,-1.008661538E-1,-1.817270555E-2
5.078051523E0,3.054236248E-2,-7.627955079E-2,3.054236295E-3
5.098161366E0,1.588202827E-2,-1.809635013E-2,-1.527118147E-3
5.118271158E0,-1.221694518E-3,-1.000262424E-2,1.221694518E-3
5.138380950E0,-2.825168520E-2,-3.321481869E-2,2.092151903E-2
5.158490794E0,-4.489727318E-2,-4.665346071E-2,3.878879920E-2
5.178600585E0,-1.801999472E-2,-3.153498843E-2,5.543438718E-2
5.198710377E0,3.512371704E-2,-1.473669056E-2,6.963659078E-2
5.218820169E0,6.230641901E-2,-1.794363745E-2,9.391776472E-2
5.238930012E0,6.780404598E-2,-5.978667364E-2,1.177408099E-1
5.259039804E0,4.352286831E-2,-7.490514219E-2,1.181989461E-1
5.279149596E0,-1.527118124E-2,-2.451024577E-2,9.071081877E-2
5.299259439E0,-7.162184268E-2,3.229855001E-2,3.619270027E-2
5.319369231E0,-1.017060652E-1,6.009209901E-2,1.527118147E-3
5.339479023E0,-8.231166750E-2,7.566870749E-2,-8.246437646E-3
5.359588866E0,-3.252761811E-2,1.001025960E-1,-5.344913341E-3
5.379698658E0,-5.803049076E-3,6.910209358E-2,-8.246437646E-3
5.399808450E0,-3.619270027E-2,3.153498843E-2,-3.283303976E-2
5.419918294E0,-8.567132801E-2,4.390464723E-2,-6.062658876E-2
5.440028085E0,-8.994726092E-2,6.650599837E-2,-8.490777016E-2
5.460137877E0,-5.711421743E-2,8.666395396E-2,-9.116895497E-2
5.480247721E0,-1.893626526E-2,9.536852688E-2,-7.192726433E-2
5.500357512E0,-1.267508045E-2,7.933378965E-2,-4.596625641E-2
5.520467304E0,-1.939439960E-2,6.482616812E-2,-3.054236248E-2
5.540577096E0,-3.695625812E-2,5.627430230E-2,-3.481829539E-2
5.560686939E0,-9.284878522E-2,4.848600179E-2,-5.864133686E-2
5.580796731E0,-1.609582454E-1,5.764871091E-2,-6.933116168E-2
5.600906523E0,-1.663031727E-1,6.940752268E-2,-6.322269142E-2
5.621016366E0,-1.232384369E-1,8.574768156E-2,-4.077405483E-2
5.641126158E0,-8.658760041E-2,6.956022978E-2,-2.535016090E-2
5.661235950E0,-7.834116369E-2,2.909160033E-2,-2.687728032E-2
5.681345794E0,-6.581879407E-2,9.391776286E-3,-3.451287001E-2
5.701455585E0,-2.535016090E-2,-1.855448633E-2,-3.344388679E-2
5.721565377E0,1.359135192E-2,-4.695888236E-2,-2.840439789E-2
5.741675221E0,2.107422985E-2,-6.788039953E-2,-2.672456764E-2
5.761785012E0,2.458660305E-2,-9.765920788E-2,-2.367033064E-2
