"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.621658400E-2,5.228317380E-1,4.226323128E0,8.231309891E0
3.632674000E-2,6.454638839E-1,4.164707661E0,8.227720261E0
5.643689600E-2,4.660021961E-1,4.098905087E0,8.895915985E0
7.654700000E-2,4.079762697E-1,3.907479286E0,9.547362328E0
9.665715700E-2,3.200400174E-1,3.865604877E0,9.844670296E0
1.167672610E-1,3.128615618E-1,3.860221148E0,9.550951958E0
1.368774170E-1,1.950150430E-1,3.958925009E0,9.049057007E0
1.569875210E-1,2.452643216E-1,4.035495281E0,8.760123253E0
1.770976770E-1,4.163511395E-1,4.078566074E0,8.708678246E0
1.972078340E-1,4.630111754E-1,4.083351612E0,8.694320679E0
2.173179380E-1,4.043870270E-1,4.101297855E0,8.790632248E0
2.374280940E-1,3.846462369E-1,4.088137627E0,9.056833267E0
2.575381980E-1,2.721835673E-1,4.002593994E0,9.337391853E0
2.776483550E-1,1.214357466E-1,3.942175388E0,9.314062119E0
2.977584590E-1,1.471585929E-1,3.960719585E0,9.190233231E0
3.178686150E-1,3.439682424E-1,4.003790379E0,9.065208435E0
3.379787710E-1,4.815555513E-1,4.095315933E0,8.894122124E0
3.580888750E-1,4.037888348E-1,4.161716938E0,8.917451859E0
3.781990320E-1,2.512463629E-1,4.079164505E0,9.174679756E0
3.983091360E-1,1.507478207E-1,3.933202267E0,9.442676544E0
4.184192920E-1,1.160518974E-1,3.842873096E0,9.430712700E0
4.385294480E-1,1.938186288E-1,3.971487284E0,8.912068367E0
4.586395520E-1,3.110669553E-1,4.189832687E0,8.353343964E0
4.787497090E-1,3.355933726E-1,4.205385685E0,8.343772888E0
4.988598130E-1,1.028913707E-1,4.110869408E0,8.906085968E0
5.189699690E-1,-6.101697683E-2,3.942773581E0,9.367302895E0
5.390800730E-1,-9.212367237E-2,3.895515203E0,9.436694145E0
5.591902300E-1,-4.785645287E-3,3.988835335E0,9.275776863E0
5.793003340E-1,1.118644550E-1,4.037888050E0,9.040681839E0
5.994104900E-1,5.682953820E-2,4.014558315E0,9.021539688E0
6.195206460E-1,1.310070455E-1,3.949353695E0,9.076574326E0
6.396307500E-1,3.667000830E-1,3.911068678E0,9.032307625E0
6.597409070E-1,5.413761139E-1,3.910470486E0,8.855836868E0
6.798510110E-1,5.246263742E-1,3.936791420E0,8.694320679E0
6.999611670E-1,3.493520916E-1,3.945764542E0,8.729017258E0
7.200712710E-1,7.357929647E-2,3.917648792E0,8.779864311E0
