"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.423326978E0,-1.152974181E-2,-2.005106062E-1,-8.162446320E-2
5.443437082E0,3.657447919E-2,-1.356080920E-1,-1.401130855E-1
5.463547239E0,4.436278343E-2,-4.886778072E-2,-2.004342526E-1
5.483657343E0,3.817795368E-4,-1.359135192E-2,-1.821088344E-1
5.503767499E0,-7.078192383E-2,1.527118124E-2,-1.292705536E-1
5.523877603E0,-1.139993668E-1,1.915006191E-1,-8.574768156E-2
5.543987707E0,-1.411820799E-1,2.209739983E-1,-4.588989913E-2
5.564097864E0,-1.616454571E-1,2.325800955E-1,-6.238277629E-2
5.584207968E0,-1.607291847E-1,1.750077456E-1,-7.261446863E-2
5.604318072E0,-1.660740972E-1,1.449235082E-1,-5.780142173E-2
5.624428228E0,-1.848576516E-1,2.483094037E-1,-1.145338640E-3
5.644538332E0,-1.776801944E-1,3.790307343E-1,5.215108395E-2
5.664648489E0,-1.424037665E-1,3.481829464E-1,3.779617324E-2
5.684758593E0,-7.643226534E-2,2.467822880E-1,5.108210072E-2
5.704868697E0,-1.076618303E-2,9.712471068E-2,1.123195365E-1
5.724978853E0,2.725905925E-2,-8.399149403E-3,1.839413792E-1
5.745088957E0,-3.428380191E-2,-2.626643144E-2,1.876064688E-1
5.765199062E0,-1.648524106E-1,4.413371533E-2,1.399603784E-1
5.785309218E0,-1.912715435E-1,1.183516532E-1,1.156791970E-1
5.805419322E0,-9.093988687E-2,-1.374406368E-2,1.161373332E-1
5.825529478E0,3.794888780E-2,-1.125486046E-1,1.856212169E-1
5.845639582E0,1.492757946E-1,-1.441599578E-1,2.691545784E-1
5.865749687E0,1.645469815E-1,-2.687727809E-1,1.879118830E-1
5.885859843E0,1.263690293E-1,-1.525591016E-1,1.272853017E-1
5.905969947E0,6.085565686E-2,-5.955760833E-3,8.360971510E-2
5.926080051E0,2.389939874E-2,1.543916464E-1,9.582666308E-2
5.946190207E0,-2.451024577E-2,2.786990702E-1,1.010188684E-1
5.966300312E0,-1.106397063E-1,2.886253297E-1,8.192989230E-2
5.986410468E0,-1.546207070E-1,9.727742523E-2,5.734328553E-2
6.006520572E0,-3.352024406E-2,2.290677279E-3,2.508291602E-1
6.026630676E0,-1.000262424E-2,-7.757759839E-2,1.947839260E-1
6.046740832E0,4.787515476E-2,9.468132630E-3,6.482616812E-2
6.066850937E0,5.474718660E-2,-1.068982761E-3,1.733279042E-2
6.086961093E0,4.451549426E-2,-3.603998944E-2,5.459447205E-2
6.107071197E0,2.863346599E-2,-4.184303805E-2,7.444700599E-2
6.127181301E0,2.252499200E-2,-8.658760041E-2,6.665870547E-2
6.147291457E0,1.595838554E-2,-1.447708011E-1,5.108210072E-2
