"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.867979600E-2,5.796613097E-1,4.326821327E0,8.239086151E0
3.878922300E-2,6.747759581E-1,4.310071945E0,8.782855988E0
5.889870200E-2,6.921239495E-1,4.304687977E0,9.909874916E0
7.900812900E-2,4.671986103E-1,3.945166349E0,1.016889763E1
9.911755600E-2,1.884347796E-1,3.919443607E0,9.345169067E0
1.192270350E-1,3.320041299E-1,4.245465755E0,8.605188370E0
1.393364620E-1,5.647061467E-1,4.498506546E0,8.652446747E0
1.594459420E-1,7.022934556E-1,4.538586140E0,8.771489143E0
1.795553690E-1,5.730810165E-1,4.630710125E0,8.620143890E0
1.996648480E-1,4.289134443E-1,4.744967461E0,8.392825127E0
2.197742750E-1,3.960121572E-1,4.759324074E0,8.396414757E0
2.398837020E-1,2.584248483E-1,4.733601570E0,8.471788406E0
2.599931810E-1,2.171486616E-1,4.615755081E0,8.485547066E0
2.801026080E-1,1.884347796E-1,4.533800602E0,8.499305725E0
3.002120870E-1,1.351944804E-1,4.517649174E0,8.714659691E0
3.203215140E-1,1.423729509E-1,4.503890514E0,9.086744308E0
3.404309940E-1,2.051845491E-1,4.466203690E0,9.221340179E0
3.605404210E-1,-4.546362907E-2,4.187439442E0,8.844470978E0
3.806499000E-1,4.486542568E-2,4.323830605E0,8.488538742E0
4.007593270E-1,6.011967063E-1,4.372285366E0,8.627920151E0
4.208688060E-1,1.337587833E0,4.521836758E0,9.607182503E0
4.409782330E-1,6.000002623E-1,4.520041943E0,9.281759262E0
4.610877120E-1,4.175475538E-1,4.459024906E0,8.630312920E0
4.811971390E-1,2.853440940E-1,4.565505505E0,8.233104706E0
5.013066190E-1,3.242274821E-1,4.554738045E0,8.203194618E0
5.214160460E-1,4.887340367E-1,4.497310162E0,8.349754333E0
5.415254730E-1,6.634100676E-1,4.570291042E0,8.650053978E0
5.616349520E-1,7.776673436E-1,4.593023300E0,8.907281876E0
5.817444310E-1,6.664010882E-1,4.525425911E0,9.038887978E0
6.018538580E-1,5.389832854E-1,4.437489510E0,9.045467377E0
6.219633370E-1,3.840480447E-1,4.371088982E0,9.052047729E0
6.420727640E-1,2.877369225E-1,4.339982033E0,9.026923180E0
6.621821920E-1,2.793620527E-1,4.358526230E0,8.946166039E0
6.822916710E-1,3.272185028E-1,4.343571186E0,8.887541771E0
7.024011500E-1,4.331009090E-1,4.338187218E0,8.827122688E0
7.225105770E-1,4.923232496E-1,4.336392879E0,8.898907661E0
7.426200560E-1,3.619144261E-1,4.322035789E0,8.976674080E0
7.627294830E-1,2.787638307E-1,4.261018753E0,8.973084450E0
7.828389620E-1,3.385843933E-1,4.274179459E0,8.925228119E0
8.029483890E-1,4.133601189E-1,4.324428558E0,8.931808472E0
8.230578690E-1,3.984049559E-1,4.321437836E0,8.886942863E0
8.431672960E-1,2.709871531E-1,4.298706055E0,8.787641525E0
8.632767750E-1,2.590230405E-1,4.278964996E0,8.739784241E0
8.833862020E-1,3.361915946E-1,4.278964996E0,8.820542336E0
9.034956810E-1,3.894318938E-1,4.278964996E0,8.886344910E0
9.236051080E-1,3.397808075E-1,4.285545349E0,8.930612564E0
9.437145870E-1,3.122633696E-1,4.277170658E0,8.938986778E0
9.638240140E-1,2.356930375E-1,4.273581028E0,8.962915421E0
9.839334940E-1,2.644068897E-1,4.258625984E0,9.118449211E0
1.004042921E0,3.475574851E-1,4.234099865E0,9.307481766E0
1.024152400E0,4.223332107E-1,4.217947960E0,9.342776299E0
1.044261879E0,4.797609448E-1,4.253242016E0,9.153144836E0
1.064371306E0,5.198407173E-1,4.326821327E0,8.907281876E0
1.084480785E0,5.318048596E-1,4.380061626E0,8.865407944E0
1.104590212E0,4.881358147E-1,4.336392879E0,8.940183640E0
1.124699692E0,4.151547253E-1,4.257429600E0,9.095717430E0
1.144809119E0,4.259224236E-1,4.145565033E0,9.220144272E0
1.164918598E0,4.851447940E-1,4.173680782E0,9.181859016E0
1.185028077E0,4.833501875E-1,4.265804768E0,8.948558807E0
1.205137504E0,4.893322289E-1,4.322035789E0,8.694919586E0
1.225246983E0,4.241278172E-1,4.299304008E0,8.730213165E0
1.245356410E0,3.607180119E-1,4.172484398E0,8.955139160E0
1.265465889E0,3.607180119E-1,4.097708702E0,9.074181557E0
1.285575369E0,4.875376225E-1,4.110270977E0,9.085547447E0
1.305684796E0,6.191428304E-1,4.171886444E0,9.108279228E0
1.325794275E0,6.819544435E-1,4.192823410E0,9.091529846E0
1.345903702E0,5.706881881E-1,4.205385685E0,8.986245155E0
1.366013181E0,4.384847581E-1,4.179663181E0,8.852247238E0
1.386122608E0,4.582255483E-1,4.214358807E0,8.780462265E0
1.406232087E0,5.467599630E-1,4.272983074E0,8.852845192E0
1.426341567E0,5.772684813E-1,4.268197536E0,8.891729355E0
1.446450994E0,5.072783828E-1,4.269393921E0,8.885149002E0
1.466560473E0,4.564309120E-1,4.263411522E0,8.852247238E0
1.486669952E0,3.948157430E-1,4.236492634E0,8.861818314E0
1.506779379E0,3.002992272E-1,4.189234257E0,8.965308189E0
