"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.896694600E-2,5.780142173E-2,-5.260922015E-2,4.665346071E-2
5.907699800E-2,-6.390989572E-2,1.061347127E-2,-8.399150101E-4
7.918705000E-2,-7.521057129E-2,6.375718117E-2,-5.154023692E-2
9.929715400E-2,-6.284090877E-2,1.017824262E-1,-3.382566571E-2
1.194072070E-1,-4.069769755E-2,8.040276915E-2,-7.406522986E-3
1.395173110E-1,1.824906096E-2,3.535278514E-2,1.908897655E-3
1.596273630E-1,5.932854116E-2,-2.977880416E-3,1.000262424E-2
1.797374670E-1,4.237752780E-2,4.810422193E-3,2.313583903E-2
1.998475190E-1,-5.879404955E-3,3.290939704E-2,3.382566571E-2
2.199576230E-1,-4.253023863E-2,4.634803534E-2,3.489464894E-2
2.400676750E-1,-3.016058356E-2,3.825430945E-2,2.909160033E-2
2.601777270E-1,1.870719716E-2,2.519744914E-3,3.489464894E-2
2.802878320E-1,5.306735635E-2,-3.611634299E-2,5.780142173E-2
3.003978840E-1,4.588989913E-2,-3.443651274E-2,6.131379306E-2
3.205079880E-1,1.091889478E-2,1.992889121E-2,4.176668078E-2
3.406180400E-1,-1.595838554E-2,6.223006546E-2,4.176668078E-2
3.607280920E-1,-1.427855436E-2,4.787515476E-2,4.634803534E-2
3.808381960E-1,2.710634656E-2,3.382566571E-2,5.154023692E-2
4.009482480E-1,7.780666649E-2,-1.908897655E-3,4.726430774E-2
4.210583520E-1,9.109259397E-2,-3.962871432E-2,3.535278514E-2
4.411684040E-1,6.574243307E-2,-4.237752780E-2,3.031329438E-2
4.612785090E-1,4.405735806E-2,-5.421269219E-3,2.298312820E-2
4.813885610E-1,2.481566928E-2,3.321481869E-2,-6.184828468E-3
5.014986130E-1,1.992889121E-2,3.978142887E-2,-2.863346599E-2
5.216087170E-1,2.542651631E-2,4.588989913E-2,-4.940227047E-2
5.417187690E-1,8.780929260E-3,3.657447919E-2,-5.719057471E-2
5.618288210E-1,-3.016058356E-2,4.375193641E-2,-5.413633958E-2
5.819389250E-1,-3.993413970E-2,6.268820167E-2,-5.535803363E-2
6.020489770E-1,-3.061871976E-2,4.665346071E-2,-5.230379477E-2
6.221590820E-1,-3.413109109E-2,1.824906096E-2,-3.458922729E-2
6.422691340E-1,-5.993938819E-2,-1.519482583E-2,-1.656923257E-2
6.623791860E-1,-6.482616812E-2,-2.451024577E-2,-3.894151188E-3
6.824892900E-1,-3.657447919E-2,-3.474193811E-2,8.475505747E-3
7.025993420E-1,-3.741439432E-3,-4.924955964E-2,3.229855001E-2
7.227093940E-1,-1.916533336E-2,-5.642701685E-2,4.802786559E-2
7.428194980E-1,-6.574243307E-2,-6.543701142E-2,5.657972768E-2
7.629295500E-1,-7.459972054E-2,-6.131379306E-2,5.383091420E-2
7.830396540E-1,-4.375193641E-2,-7.627955079E-2,4.008685052E-2
8.031497070E-1,-1.397313084E-2,-9.506310523E-2,3.489464894E-2
8.232597590E-1,-1.931804419E-2,-8.956547827E-2,4.863871261E-2
8.433698630E-1,-3.107685409E-2,-5.657972768E-2,5.520532280E-2
8.634799150E-1,-3.321481869E-2,-3.336753324E-2,4.023956135E-2
8.835899670E-1,-4.039227590E-2,-3.749075159E-2,2.420482226E-2
9.037000710E-1,-6.284090877E-2,-2.084516361E-2,2.863346599E-2
9.238101230E-1,-1.107924208E-1,-2.053973824E-2,4.634803534E-2
9.439202270E-1,-1.498866528E-1,-4.573718831E-2,6.268820167E-2
9.640302790E-1,-1.486649513E-1,-5.322006717E-2,7.429429889E-2
9.841403320E-1,-9.216158092E-2,-4.970769584E-2,7.872293890E-2
1.004250384E0,-1.244601328E-2,-5.367820337E-2,8.315158635E-2
1.024360488E0,1.962346770E-2,-5.764871091E-2,9.460496902E-2
1.044470540E0,-5.726693198E-3,-3.031329438E-2,9.918632358E-2
1.064580592E0,-3.413109109E-2,-1.756185899E-3,9.109259397E-2
1.084690696E0,-3.947600350E-2,9.697199799E-3,9.185615927E-2
1.104800748E0,-3.413109109E-2,1.366770733E-2,9.674293548E-2
1.124910800E0,-3.703261539E-2,-1.305686031E-2,1.007134393E-1
1.145020904E0,-2.970244735E-2,-2.848075330E-2,1.085017473E-1
1.165130957E0,-2.672456671E-3,-6.795675959E-3,1.092653051E-1
1.185241009E0,2.359397523E-2,1.550024934E-2,9.445225447E-2
1.205351113E0,2.061609412E-3,2.053973824E-2,8.208259940E-2
1.225461165E0,-5.322006717E-2,2.206685767E-2,8.880192041E-2
1.245571217E0,-8.559497446E-2,3.275668249E-2,8.681666851E-2
1.265681321E0,-7.673768699E-2,3.016058356E-2,8.712209016E-2
1.285791373E0,-6.238277629E-2,-2.672456671E-3,9.277242422E-2
1.305901425E0,-6.268820167E-2,9.544488043E-3,8.880192041E-2
1.326011529E0,-6.497887522E-2,4.191939160E-2,7.933378965E-2
1.346121582E0,-7.673768699E-2,4.298837483E-2,7.017108053E-2
1.366231634E0,-8.651123941E-2,2.939702384E-2,6.329904497E-2
1.386341686E0,-8.941277117E-2,2.038702741E-2,5.428905040E-2
1.406451790E0,-1.051420867E-1,2.359397523E-2,5.642701685E-2
1.426561842E0,-1.149156392E-1,3.794888780E-2,6.131379306E-2
1.446671894E0,-1.030041203E-1,4.314108938E-2,6.833853573E-2
1.466781946E0,-8.559497446E-2,1.504211407E-2,7.169819623E-2
1.486892050E0,-1.089598835E-1,-3.749075159E-2,6.390989572E-2
1.507002102E0,-1.604237556E-1,-5.016583204E-2,4.970769584E-2
1.527112154E0,-1.892862916E-1,-1.412584260E-2,2.649549954E-2
1.547222259E0,-1.653105468E-1,2.970244735E-2,1.519482583E-2
1.567332311E0,-9.139802307E-2,4.054498672E-2,3.077143058E-2
1.587442363E0,-2.573194169E-2,4.504998680E-3,5.108210072E-2
1.607552415E0,-8.933641016E-3,-2.328855172E-2,4.436278343E-2
1.627662519E0,-2.573194169E-2,-5.115845706E-3,1.733279042E-2
1.647772571E0,-5.688514933E-2,1.275143679E-2,-8.322793990E-3
1.667882623E0,-9.720107168E-2,2.267770469E-2,-1.901262067E-2
1.687992675E0,-1.118614078E-1,3.352024406E-2,-1.488940232E-2
1.708102779E0,-9.567394853E-2,3.626905754E-2,-4.352286924E-3
1.728212832E0,-6.024480984E-2,2.954973653E-2,3.741439432E-3
1.748322884E0,-3.275668249E-2,-7.635590737E-5,2.977880416E-3
1.768432936E0,-2.863346599E-2,-1.534753758E-2,5.573981442E-3
1.788543040E0,-4.222481698E-2,8.780929260E-3,6.795675959E-3
1.808653092E0,-5.444176123E-2,4.268295318E-2,8.475505747E-3
1.828763144E0,-6.055023521E-2,5.825955793E-2,1.565296017E-2
1.848873196E0,-5.444176123E-2,4.436278343E-2,2.786990628E-2
1.868983300E0,-3.413109109E-2,2.008160390E-2,3.458922729E-2
1.889093352E0,-1.412584260E-2,1.565296017E-2,3.581092134E-2
1.909203404E0,-4.810422193E-3,1.458397787E-2,2.832804248E-2
1.929313457E0,-1.107160654E-2,2.496838197E-2,2.130329795E-2
1.949423509E0,-2.680092305E-2,2.649549954E-2,2.237228118E-2
1.969533613E0,-2.878617682E-2,2.405211143E-2,1.733279042E-2
1.989643665E0,-1.061347127E-2,3.703261539E-2,1.443126611E-2
2.009753717E0,4.963133950E-3,1.259872504E-2,2.328855172E-2
2.029863769E0,-2.298312820E-2,-3.321481869E-2,2.481566928E-2
2.049973821E0,-6.879667193E-2,-4.619532451E-2,9.239064530E-3
2.070083925E0,-8.269345015E-2,-2.237228118E-2,-1.168245357E-2
2.090193977E0,-6.788039953E-2,-1.145338640E-3,-3.283303929E-3
2.110304029E0,-3.810159862E-2,-4.199574701E-3,2.680092305E-2
2.130414082E0,-7.559234742E-3,-2.023431472E-2,4.054498672E-2
2.150524134E0,1.366770733E-2,-3.794888780E-2,4.650074616E-2
2.170634238E0,1.259872504E-2,-5.031854287E-2,4.085041210E-2
2.190744290E0,-1.366770733E-2,-3.840702027E-2,2.848075330E-2
2.210854342E0,-3.352024406E-2,-2.191414498E-2,2.069245093E-2
2.230964394E0,-3.749075159E-2,-1.290414855E-2,1.931804419E-2
2.251074446E0,-3.917058185E-2,4.504998680E-3,1.244601328E-2
2.271184550E0,-3.382566571E-2,-2.672456671E-3,5.573981442E-3
2.291294602E0,-2.878617682E-2,-3.168770298E-2,-3.817795368E-4
2.311404654E0,-2.863346599E-2,-4.054498672E-2,2.825168660E-3
2.331514707E0,-2.298312820E-2,-1.641651988E-2,-6.872031372E-4
2.351624759E0,-1.458397787E-2,1.298050396E-3,-5.726693198E-3
2.371734811E0,-2.267770469E-2,-3.741439432E-3,-8.170082234E-3
2.391844915E0,-5.291464552E-2,-2.267770469E-2,-1.305686031E-2
2.411954967E0,-9.048175067E-2,-1.137703005E-2,-4.237752780E-2
2.432065019E0,-1.419456303E-1,3.840702027E-2,-8.620581776E-2
2.452175071E0,-1.818034202E-1,7.368344814E-2,-1.049893722E-1
2.472285123E0,-1.819561273E-1,5.031854287E-2,-9.827005118E-2
2.492395175E0,-1.578276604E-1,-2.359397523E-2,-1.004080176E-1
2.512505279E0,-1.698918939E-1,-6.513158977E-2,-1.268271655E-1
2.532615332E0,-2.126512080E-1,-4.359922186E-2,-1.454579979E-1
2.552725384E0,-2.580066025E-1,-4.619532451E-2,-1.448471546E-1
2.572835436E0,-3.088596463E-1,-6.971294433E-2,-1.453052908E-1
2.592945488E0,-3.372640312E-1,-7.215633243E-2,-1.517191827E-1
2.613055540E0,-3.114557564E-1,-7.521057129E-2,-1.679066420E-1
2.633165592E0,-2.607554197E-1,-5.520532280E-2,-1.854684949E-1
2.653275644E0,-2.128039151E-1,-2.451024577E-2,-1.943257898E-1
2.673385748E0,-2.048628926E-1,-4.253023863E-2,-1.776801944E-1
2.693495800E0,-2.386122048E-1,-8.742751181E-2,-1.471378356E-1
2.713605852E0,-2.337254286E-1,-8.192989230E-2,-1.335464865E-1
