"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.790354079E0,-2.183015347E-1,-1.991362125E-1,-2.213557810E-1
5.810463923E0,-4.054498672E-2,7.956285775E-2,-2.263952643E-1
5.830573767E0,1.451525837E-1,2.315111160E-1,-2.607554197E-1
5.850683611E0,2.578538954E-1,1.172826737E-1,-2.676274478E-1
5.870793454E0,3.025984466E-1,-4.764608666E-2,-2.697654068E-1
5.890903350E0,2.977116704E-1,-1.070509851E-1,-3.316137195E-1
5.911013194E0,2.897706628E-1,-4.031591862E-2,-4.123982489E-1
5.931123038E0,2.937411666E-1,4.947862774E-2,-4.617241621E-1
5.951232881E0,2.856474519E-1,1.438545287E-1,-4.800495803E-1
5.971342725E0,2.506764531E-1,1.831014603E-1,-4.760790765E-1
5.991452621E0,2.011978179E-1,1.669140160E-1,-4.508816302E-1
6.011562465E0,1.494285166E-1,1.647760421E-1,-4.214082658E-1
6.031672308E0,1.181225851E-1,1.592784226E-1,-3.792597950E-1
6.051782152E0,1.181225851E-1,1.004843712E-1,-3.248943985E-1
6.071891996E0,1.624090075E-1,1.649287529E-2,-2.612135708E-1
6.092001840E0,2.212030590E-1,-1.430909634E-1,-1.866901964E-1
6.112111683E0,2.763320208E-1,-3.758237660E-1,-1.223985180E-1
6.132221579E0,3.265742064E-1,-5.254813433E-1,-1.805817187E-1
6.152331423E0,4.229353666E-1,-4.498890042E-1,-3.444415033E-1
6.172441267E0,4.195757210E-1,-2.623589039E-1,-5.032618046E-1
6.192551111E0,1.868429035E-1,-8.200624585E-2,-5.425087214E-1
6.212660954E0,-1.431673318E-1,1.319430023E-1,-4.568373859E-1
6.232770850E0,-2.958791554E-1,3.500154912E-1,-3.262687922E-1
6.252880694E0,-2.453315258E-1,3.411581814E-1,-2.416664511E-1
6.272990538E0,-1.083490327E-1,2.055501044E-1,-1.995179802E-1
6.293100381E0,2.252499200E-2,7.666133344E-2,-1.837886721E-1
6.313210225E0,7.108735293E-2,4.566083103E-2,-1.685174853E-1
6.333320121E0,8.544225991E-2,1.684411317E-1,-1.016297117E-1
6.353429965E0,1.237729266E-1,4.002576768E-1,2.496838197E-2
6.373539808E0,8.605311066E-2,4.298837483E-1,1.369061470E-1
6.393649652E0,-5.688514933E-2,2.185306102E-1,1.895917207E-1
6.413759496E0,-2.236464471E-1,-5.192201585E-3,1.546207070E-1
6.433869340E0,-3.361950517E-1,-6.642963737E-2,1.225512326E-1
6.453979236E0,-3.752892911E-1,-1.695101149E-2,1.494285166E-1
6.474089079E0,-3.917821646E-1,-6.215370819E-2,1.944784969E-1
6.494198923E0,-3.580328524E-1,-7.895200700E-2,2.358634025E-1
6.514308767E0,-2.237991691E-1,1.481304616E-1,2.464005202E-1
6.534418611E0,-1.126249656E-1,4.042281806E-1,2.427354306E-1
6.554528454E0,-9.811734408E-2,4.158342779E-1,3.087069392E-1
6.574638350E0,-1.350736022E-1,2.118112892E-1,3.905604780E-1
6.594748194E0,-1.680593491E-1,-8.857285604E-3,3.862845302E-1
6.614858038E0,-1.115559787E-1,-2.886253223E-2,3.358896375E-1
6.634967881E0,-8.322793990E-3,6.108472496E-2,3.084014952E-1
6.655077725E0,2.924431302E-2,7.742489129E-2,3.487174213E-1
6.675187569E0,1.824906096E-2,6.413896382E-2,4.116346836E-1
6.695297465E0,9.086352773E-3,7.024743408E-2,4.302655458E-1
6.715407308E0,2.710634656E-2,1.362189353E-1,4.186594486E-1
6.735517152E0,7.933378965E-2,1.846285909E-1,4.088858962E-1
6.755626996E0,1.370588541E-1,1.663031727E-1,4.084277451E-1
6.775736840E0,1.732515544E-1,1.223221645E-1,3.960580826E-1
6.795846736E0,1.756949425E-1,8.704573661E-2,3.812450469E-1
6.815956579E0,1.592020690E-1,8.231166750E-2,3.693335354E-1
6.836066423E0,1.138466597E-1,8.368607610E-2,3.470376134E-1
6.856176267E0,2.878617682E-2,5.390727147E-2,3.132883012E-1
6.876286111E0,-5.688514933E-2,2.290677279E-3,2.693072855E-1
6.896395954E0,-1.010188684E-1,-6.184828654E-2,2.189123929E-1
6.916505850E0,-9.933903813E-2,-5.543438718E-2,1.805817187E-1
6.936615694E0,-8.666395396E-2,-4.443913698E-2,1.459161341E-1
6.956725538E0,-6.818582863E-2,-5.864133686E-2,1.323247850E-1
6.976835381E0,-1.870719716E-2,-4.902049154E-2,1.249946207E-1
6.996945225E0,2.756448276E-2,-6.093201414E-2,1.052947938E-1
7.017055069E0,2.214321401E-3,-1.443126649E-1,6.574243307E-2
7.037164965E0,-7.979192585E-2,-2.663294077E-1,2.725905925E-2
7.057274808E0,-1.428619027E-1,-3.136700690E-1,3.894151188E-3
7.077384652E0,-1.144575030E-1,-2.403683960E-1,3.978142887E-2
7.097494496E0,-3.199312463E-2,-1.722589284E-1,9.720107168E-2
7.117604340E0,6.131379306E-2,-9.910997003E-2,1.387386769E-1
7.137714183E0,1.280488521E-1,-1.001789495E-1,9.307785332E-2
7.157824079E0,7.857023180E-2,-2.061609477E-1,-2.283041552E-2
7.177933923E0,-7.994463295E-2,-3.390202224E-1,-1.277434379E-1
7.198043767E0,-2.573957741E-1,-4.750864506E-1,-2.044047713E-1
7.218153611E0,-3.762055635E-1,-4.547757804E-1,-2.462477982E-1
7.238263454E0,-4.482855201E-1,-3.631486893E-1,-2.615189850E-1
7.258373298E0,-4.514924884E-1,-1.937913001E-1,-2.906869352E-1
7.278483194E0,-3.629196286E-1,3.436015919E-2,-3.186331987E-1
7.298593038E0,-2.534252703E-1,1.305686086E-1,-2.920613587E-1
7.318702881E0,-1.190388575E-1,4.367557913E-2,-2.409028858E-1
7.338812725E0,7.101099472E-3,-6.108472496E-2,-2.464005202E-1
7.358922569E0,1.182752997E-1,-6.352811307E-2,-2.656421959E-1
7.379032413E0,2.039466351E-1,2.336490713E-2,-2.631988227E-1
7.399142256E0,2.438044101E-1,8.399149776E-2,-2.358634025E-1
7.419252152E0,2.254789919E-1,5.619794875E-2,-2.114295065E-1
7.439361996E0,1.657686681E-1,0.000000000E0,-2.143310308E-1
7.459471840E0,1.172063202E-1,-2.458660305E-2,-2.265479714E-1
7.479581683E0,1.100288630E-1,-1.328592747E-2,-2.123457789E-1
7.499691527E0,1.265217364E-1,-9.009997360E-3,-1.914242655E-1
7.519801371E0,1.701973230E-1,1.954711229E-2,-1.694337577E-1
7.539911267E0,2.392230630E-1,7.543963939E-2,-1.390441060E-1
7.560021111E0,3.091650605E-1,1.250709742E-1,-1.141520813E-1
7.580130954E0,3.213820159E-1,1.206423342E-1,-1.034622565E-1
