"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.746037098E0,1.496575773E-2,2.557922900E-2,-2.122694254E-2
1.766146890E0,-7.635590737E-4,1.298050396E-3,-2.046338283E-2
1.786256629E0,-2.137965336E-2,-1.550024934E-2,-1.145338640E-2
1.806366421E0,-2.244863659E-2,-8.017370477E-3,-6.261184346E-3
1.826476213E0,-1.618745178E-2,3.894151188E-3,-7.482878864E-3
1.846585952E0,-7.482878864E-3,1.748550311E-2,-1.206423342E-2
1.866695744E0,-4.275931045E-3,1.015533600E-2,-1.206423342E-2
1.886805484E0,-6.566607859E-3,8.170082234E-3,3.054236295E-3
1.906915275E0,-8.399149403E-3,6.642963737E-3,1.466033421E-2
1.927025015E0,-1.527118124E-2,5.726693198E-3,1.908897609E-2
1.947134806E0,-1.466033421E-2,1.137703005E-2,2.321219631E-2
1.967244598E0,2.748812549E-3,1.779092662E-2,2.153236605E-2
1.987354338E0,1.771457121E-2,6.642963737E-3,2.855710872E-2
2.007464129E0,1.878355257E-2,-1.672194339E-2,4.749337584E-2
2.027573869E0,1.374406368E-2,-1.458397787E-2,6.184828654E-2
2.047683661E0,9.162709117E-3,5.268557463E-3,4.779879749E-2
2.067793452E0,8.093725890E-3,2.061609412E-3,3.038965166E-2
2.087903192E0,6.108472589E-4,-2.069245093E-2,1.847812906E-2
2.108012984E0,9.162708884E-4,-2.695363574E-2,1.343864016E-2
2.128122723E0,1.374406368E-2,2.519744914E-3,5.497625098E-3
2.148232515E0,6.413896102E-3,1.320957206E-2,-0.000000000E0
2.168342254E0,-4.214845970E-2,-2.359397523E-2,-1.771457121E-2
2.188452046E0,-8.154810965E-2,-5.047125369E-2,-3.756710514E-2
2.208561838E0,-6.383354217E-2,-2.267770469E-2,-3.268032894E-2
2.228671577E0,-3.817795310E-3,2.283041552E-2,-1.679829881E-2
2.248781369E0,4.123219103E-2,2.374668792E-2,-1.206423342E-2
2.268891109E0,4.840964451E-2,-4.810422193E-3,-1.985253533E-3
2.289000900E0,3.374931216E-2,-5.879404955E-3,1.679830020E-3
2.309110692E0,1.496575773E-2,1.824906096E-2,-3.665083554E-3
2.329220431E0,8.246437646E-3,2.802261710E-2,-1.679830020E-3
2.349330223E0,1.817270555E-2,1.702736691E-2,3.206948051E-3
2.369439963E0,1.847812906E-2,2.214321401E-3,-2.748812549E-3
2.389549754E0,5.955760833E-3,-2.061609412E-3,-1.740914769E-2
2.409659546E0,-1.527118147E-4,-9.391776286E-3,-1.191152167E-2
2.429769286E0,2.901524538E-3,-1.320957206E-2,-1.450762246E-2
