"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.911074400E-2,9.242277741E-1,3.614358664E0,7.981259823E0
3.922053600E-2,1.895115495E0,3.717848301E0,9.086744308E0
5.933027500E-2,1.357926846E0,3.853042603E0,1.185404301E1
7.944006700E-2,3.098705411E-1,3.817150354E0,9.430113792E0
9.954980600E-2,2.333002165E-2,3.744767427E0,6.419943333E0
1.196595980E-1,5.904290080E-1,3.574278831E0,7.703094482E0
1.397693380E-1,2.072184324E0,3.007778168E0,1.043569756E1
1.598791290E-1,9.918249846E-1,3.361915827E0,1.077248764E1
1.799888690E-1,1.621137410E-1,3.639483213E0,9.615557671E0
2.000986610E-1,9.451649338E-2,3.430111170E0,8.763712883E0
2.202084000E-1,1.513460279E-1,3.461217880E0,8.905488014E0
2.403181920E-1,2.991028428E-1,3.561716557E0,9.338588715E0
2.604279840E-1,6.107679605E-1,3.455834150E0,9.477970123E0
2.805377230E-1,6.837490797E-1,3.395415306E0,9.332606316E0
3.006475150E-1,5.312066078E-1,3.469592810E0,9.166903496E0
3.207572540E-1,4.474578202E-1,3.497708559E0,9.010173798E0
3.408670460E-1,3.194418252E-1,3.523431301E0,8.952746391E0
3.609767860E-1,1.345962733E-1,3.550350666E0,8.909674644E0
3.810865770E-1,1.178465188E-1,3.550948858E0,9.024530411E0
4.011963170E-1,2.446661144E-1,3.532404423E0,9.242876053E0
4.213061090E-1,4.366901219E-1,3.498306751E0,9.454640388E0
4.414158480E-1,4.456632137E-1,3.506083488E0,9.637691498E0
4.615256400E-1,2.823530734E-1,3.509074450E0,9.605388641E0
4.816354310E-1,1.722832322E-1,3.510869026E0,9.506684303E0
5.017451710E-1,2.877369225E-1,3.524627686E0,9.433105469E0
5.218549630E-1,3.918247223E-1,3.540779352E0,9.306285858E0
5.419647020E-1,2.512463629E-1,3.629313707E0,9.052646637E0
5.620744940E-1,3.529413417E-2,3.729214191E0,8.791828156E0
5.821842340E-1,1.555334684E-2,3.809373617E0,8.768498421E0
6.022940250E-1,1.680957973E-1,3.732803345E0,8.926424980E0
6.224037650E-1,1.878365725E-1,3.670589924E0,9.128020287E0
6.425135560E-1,7.477571070E-2,3.658625841E0,9.216554642E0
6.626233480E-1,-1.914258115E-2,3.565305710E0,9.212367058E0
6.827330880E-1,1.016949583E-2,3.555136204E0,9.211171150E0
7.028428790E-1,1.651047617E-1,3.595216036E0,9.183652878E0
7.229526190E-1,1.860419661E-1,3.607778311E0,9.224330902E0
7.430624110E-1,1.274178028E-1,3.549154282E0,9.251250267E0
7.631721500E-1,3.110669367E-2,3.540181160E0,9.288339615E0
7.832819420E-1,-6.101697683E-2,3.558127165E0,9.302696228E0
8.033916810E-1,2.392822644E-3,3.556332588E0,9.299106598E0
8.235014730E-1,1.345962733E-1,3.525225878E0,9.385248184E0
8.436112130E-1,2.087737769E-1,3.516851187E0,9.509675026E0
8.637210040E-1,2.045863420E-1,3.503092289E0,9.555737495E0
8.838307960E-1,1.698904037E-1,3.489333630E0,9.436096191E0
9.039405360E-1,1.950150430E-1,3.499503136E0,9.138189316E0
9.240503270E-1,2.488535494E-1,3.529413462E0,8.899505615E0
9.441600670E-1,2.123630047E-1,3.532404423E0,8.886344910E0
9.642698590E-1,1.136590727E-2,3.540779352E0,8.845666885E0
9.843795980E-1,-2.093719840E-1,3.558725595E0,8.766703606E0
1.004489390E0,-2.051845491E-1,3.534797192E0,8.957531929E0
1.024599181E0,-2.452643216E-2,3.505485058E0,9.275776863E0
1.044708921E0,1.208375469E-1,3.473181963E0,9.542576790E0
1.064818713E0,1.663011760E-1,3.506681681E0,9.643673897E0
1.084928452E0,2.303091735E-1,3.514458179E0,9.610772133E0
1.105038244E0,2.967100143E-1,3.542573929E0,9.686744690E0
1.125147984E0,4.295116663E-1,3.544966698E0,9.793225288E0
1.145257775E0,5.252245665E-1,3.564109325E0,9.646664619E0
1.165367515E0,4.277170599E-1,3.652643681E0,9.276374817E0
1.185477306E0,3.296113312E-1,3.713062525E0,8.992825508E0
1.205587098E0,3.595215976E-1,3.710071564E0,9.010771751E0
1.225696838E0,4.564309120E-1,3.675375462E0,9.221938133E0
1.245806629E0,4.360919297E-1,3.622733593E0,9.372686386E0
1.265916369E0,3.008974493E-1,3.594019651E0,9.273384094E0
1.286026161E0,2.356930375E-1,3.621536970E0,9.067003250E0
1.306135900E0,2.356930375E-1,3.626920938E0,9.045467377E0
1.326245692E0,2.554338276E-1,3.564707518E0,9.187242508E0
1.346355484E0,1.453639716E-1,3.521636724E0,9.319445610E0
1.366465223E0,3.768695518E-2,3.491726398E0,9.358329773E0
1.386575015E0,2.871387079E-2,3.477967739E0,9.387042999E0
1.406684754E0,1.022931710E-1,3.483351469E0,9.471988678E0
1.426794546E0,1.728814393E-1,3.485744476E0,9.467203140E0
1.446904286E0,1.716850251E-1,3.494717360E0,9.327222824E0
1.467014077E0,1.399801224E-1,3.565903902E0,9.204590797E0
1.487123869E0,1.627119333E-1,3.543172121E0,9.188439369E0
1.507233609E0,1.674975902E-1,3.494717360E0,9.230313301E0
1.527343400E0,1.483550072E-1,3.532404423E0,9.148359299E0
1.547453140E0,1.639083475E-1,3.627519131E0,8.995218277E0
1.567562931E0,2.446661144E-1,3.665804386E0,8.975478172E0
1.587672671E0,2.560320199E-1,3.615555048E0,9.232108116E0
1.607782463E0,2.255235314E-1,3.520440340E0,9.542576790E0
1.627892254E0,2.165504545E-1,3.509672642E0,9.640682220E0
1.648001994E0,2.392822653E-1,3.547359467E0,9.511469841E0
1.668111786E0,2.416750938E-1,3.571287870E0,9.364311218E0
1.688221525E0,2.763710022E-1,3.591028690E0,9.259027481E0
1.708331317E0,3.140579760E-1,3.598206997E0,9.206983566E0
1.728441056E0,2.799602449E-1,3.595814228E0,9.193822861E0
1.748550848E0,1.830509305E-1,3.572484255E0,9.128020287E0
1.768660640E0,1.316052526E-1,3.557528973E0,9.066405296E0
1.788770379E0,1.286142170E-1,3.524029493E0,9.169296265E0
1.808880171E0,1.609173268E-1,3.487539053E0,9.295517921E0
1.828989911E0,2.105683982E-1,3.484548092E0,9.356534958E0
1.849099702E0,1.878365725E-1,3.500101328E0,9.336195946E0
1.869209442E0,1.112662554E-1,3.482155085E0,9.294321060E0
1.889319234E0,3.768695518E-2,3.503690481E0,9.281759262E0
1.909429025E0,7.956135273E-2,3.490530014E0,9.265607834E0
1.929538765E0,1.130608693E-1,3.502494097E0,9.285946846E0
1.949648556E0,1.256231815E-1,3.515056372E0,9.351749420E0
1.969758296E0,1.058823988E-1,3.504886866E0,9.399605751E0
1.989868088E0,8.374879509E-2,3.482753277E0,9.360123634E0
2.009977879E0,7.357929647E-2,3.494717360E0,9.321240425E0
2.030087619E0,1.884347796E-1,3.528217077E0,9.276374817E0
2.050197411E0,2.811566591E-1,3.565903902E0,9.232706070E0
2.070307150E0,2.805584669E-1,3.586841106E0,9.209974289E0
2.090416942E0,2.482553422E-1,3.588635683E0,9.207581520E0
2.110526681E0,2.608176768E-1,3.551547050E0,9.268598557E0
2.130636473E0,2.063809484E-1,3.561716557E0,9.203991890E0
2.150746265E0,1.722832322E-1,3.661616802E0,9.022137642E0
2.170856004E0,2.470589429E-1,3.651447296E0,8.988637924E0
2.190965796E0,2.117647976E-1,3.570091486E0,9.291330338E0
2.211075536E0,1.298106313E-1,3.482155085E0,9.646664619E0
2.231185327E0,1.208375469E-1,3.447459221E0,9.705886841E0
2.251295119E0,9.571290761E-2,3.481556892E0,9.501898766E0
2.271404859E0,8.793623000E-2,3.516252756E0,9.293125153E0
2.291514650E0,1.411765367E-1,3.525824070E0,9.203393936E0
2.311624390E0,1.567298770E-1,3.518047571E0,9.206983566E0
2.331734181E0,1.435693651E-1,3.538386583E0,9.254241943E0
2.351843973E0,7.058826834E-2,3.524627686E0,9.239286423E0
2.371953713E0,1.507478207E-1,3.564707518E0,9.152546883E0
2.392063504E0,1.178465188E-1,3.573680639E0,9.168100357E0
