"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.649342671E0,5.665608495E-2,2.045574784E-1,-3.863608837E-2
3.669452202E0,1.511846930E-1,-1.172063202E-1,1.562241912E-1
3.689561733E0,9.544488788E-2,-2.661003470E-1,1.795890927E-1
3.709671265E0,-3.665083647E-2,-3.737621605E-1,-9.926267900E-3
3.729780796E0,-1.777565479E-1,-2.938938737E-1,-7.192726433E-2
3.749890327E0,-2.657185495E-1,-1.755422354E-1,-6.719319522E-2
3.769999911E0,-2.651077211E-1,3.122956678E-2,-1.679829881E-2
3.790109442E0,-2.331909388E-1,2.028776407E-1,5.253286287E-2
3.810218973E0,-1.673721522E-1,2.321983129E-1,1.102579311E-1
3.830328504E0,-9.147437662E-2,8.192989230E-2,1.032331884E-1
3.850438036E0,-1.201841980E-1,-5.887040496E-2,4.275930673E-2
3.870547567E0,-2.556395829E-1,-1.992889121E-2,-4.810422286E-2
3.890657098E0,-4.912739098E-1,-5.268557463E-3,-1.353026628E-1
3.910766629E0,-8.287670016E-1,-4.573718831E-2,-1.371352077E-1
3.930876161E0,-8.735115528E-1,-3.684172630E-1,-8.276980370E-2
3.950985744E0,-3.377985358E-1,-1.066692024E-1,1.939439960E-2
3.971095275E0,1.018587798E-1,2.297549248E-1,5.192201585E-3
3.991204806E0,1.612636745E-1,2.312820405E-1,-5.925218388E-2
4.011314338E0,5.696150661E-2,8.590039611E-2,-1.296523362E-1
4.031423869E0,1.692046970E-1,-3.275668249E-2,-2.119639963E-1
4.051533400E0,3.631486893E-1,-7.444700599E-2,-3.280249834E-1
4.071642931E0,3.364241421E-1,-1.092653051E-1,-4.112529159E-1
4.091752463E0,1.751604527E-1,-1.837886721E-1,-4.428642690E-1
4.111861994E0,1.533226669E-1,-1.343100369E-1,-4.413371384E-1
4.131971525E0,1.690519750E-1,-1.028514057E-1,-4.582881629E-1
4.152081056E0,1.151447073E-1,-4.848600179E-2,-4.576773047E-1
4.172190640E0,-2.443389036E-3,-3.245126083E-2,-4.387410581E-1
4.192300171E0,-7.284353673E-2,4.161396995E-2,-4.159869850E-1
4.212409702E0,-9.910997003E-2,1.121668294E-1,-3.866663277E-1
4.232519233E0,-1.253764033E-1,1.469851285E-1,-3.619270027E-1
4.252628765E0,-9.315420687E-2,1.663795263E-1,-3.307738006E-1
4.272738296E0,1.985253533E-3,1.442363113E-1,-2.619007528E-1
4.292847827E0,4.443913698E-2,1.063637808E-1,-1.983726472E-1
4.312957358E0,1.313321572E-2,1.336991936E-1,-1.543916464E-1
4.333066890E0,-1.236965694E-2,1.466796994E-1,-1.136175916E-1
4.353176421E0,1.985253580E-2,1.387386769E-1,-8.979454637E-2
4.373285952E0,9.025268257E-2,9.521581978E-2,-5.986303091E-2
4.393395536E0,1.524063945E-1,2.191414498E-2,-2.031067200E-2
4.413505067E0,2.131856978E-1,-2.695363574E-2,5.024218559E-2
4.433614598E0,3.170297146E-1,-6.024480984E-2,1.288887709E-1
4.453724129E0,4.001049399E-1,-5.184566230E-2,1.896680743E-1
4.473833661E0,3.965925872E-1,-2.374668792E-2,2.486148328E-1
4.493943192E0,3.503209054E-1,7.994463295E-2,2.829749882E-1
4.514052723E0,3.261924386E-1,2.618243992E-1,2.893888950E-1
4.534162254E0,3.210002482E-1,4.679853618E-1,3.132119179E-1
4.554271786E0,3.367295563E-1,5.553365350E-1,3.704788685E-1
4.574381317E0,3.400892019E-1,4.803550243E-1,3.967452943E-1
4.594490848E0,2.603736520E-1,3.048891425E-1,3.454341292E-1
4.614600379E0,1.188097894E-1,1.575222313E-1,2.046338320E-1
4.634709963E0,-9.681928903E-2,-7.169819623E-2,5.879404768E-2
4.654819494E0,-2.742704153E-1,-1.402658075E-1,-6.444438547E-2
4.674929025E0,-4.369085133E-1,-9.849912487E-3,-4.275931045E-3
4.695038556E0,-4.598152637E-1,2.267006934E-1,7.635590434E-2
4.715148088E0,-1.473668963E-1,4.493545294E-1,1.143811494E-1
4.735257619E0,2.976353168E-1,4.449258745E-1,1.404948682E-1
4.755367150E0,5.259394646E-1,3.094705045E-1,1.360662282E-1
