"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.532313800E-2,8.159525394E-1,4.395017147E0,9.366106033E0
3.543319000E-2,5.114658475E-1,4.612165451E0,8.699705124E0
5.554319000E-2,6.442674994E-1,4.530809879E0,8.228319168E0
7.565319000E-2,6.927221417E-1,4.560719967E0,8.319246292E0
9.576324300E-2,7.136593461E-1,4.578067780E0,8.686544418E0
1.158732430E-1,8.147560954E-1,4.569094658E0,8.925228119E0
1.359832430E-1,8.829515576E-1,4.609772682E0,9.064012527E0
1.560932950E-1,7.908278704E-1,4.545764923E0,8.995218277E0
1.762032950E-1,4.905286431E-1,4.478167534E0,8.828917503E0
1.963132950E-1,2.961117923E-1,4.434498787E0,8.657830238E0
2.164232950E-1,4.031906128E-1,4.412364960E0,8.660223007E0
2.365333470E-1,4.319044948E-1,4.451248169E0,8.730812073E0
2.566433470E-1,3.984049559E-1,4.496711731E0,8.777471542E0
2.767533470E-1,4.384847581E-1,4.517050743E0,8.831310272E0
2.968633990E-1,3.583251834E-1,4.498506546E0,8.861818314E0
3.169733990E-1,1.507478207E-1,4.425525665E0,8.970691681E0
3.370833990E-1,-5.982056726E-3,4.305285931E0,9.028120041E0
3.571934510E-1,9.511470050E-2,4.341178417E0,9.012566566E0
3.773034510E-1,3.332005441E-1,4.424927235E0,8.977870941E0
3.974134510E-1,5.318048596E-1,4.460221291E0,9.005388260E0
4.175235030E-1,5.742774606E-1,4.439882278E0,8.974879265E0
4.376335030E-1,4.516452849E-1,4.427918434E0,8.909674644E0
4.577435030E-1,2.075773627E-1,4.478765965E0,8.821739197E0
4.778535550E-1,4.785645287E-3,4.555934429E0,8.621339798E0
4.979635550E-1,-1.034895778E-1,4.576273441E0,8.408378601E0
5.180736070E-1,1.256231871E-2,4.490729809E0,8.261219978E0
5.381836070E-1,1.728814393E-1,4.502694130E0,8.392227173E0
5.582936070E-1,2.003988922E-1,4.520041943E0,8.660223007E0
5.784036590E-1,1.740778536E-1,4.416552544E0,8.886344910E0
5.985136590E-1,1.028913707E-1,4.363910198E0,9.016156197E0
6.186236590E-1,1.016949639E-1,4.432105541E0,9.069396019E0
6.387337110E-1,3.924229145E-1,4.475774765E0,9.025727272E0
6.588437110E-1,7.238288522E-1,4.529015064E0,8.908478737E0
6.789537630E-1,7.334001660E-1,4.572085857E0,8.730812073E0
6.990637630E-1,5.641079545E-1,4.552345276E0,8.557332039E0
7.191738150E-1,2.153540403E-1,4.445266247E0,8.486743927E0
7.392838150E-1,4.007977992E-2,4.334598064E0,8.528617859E0
7.593938150E-1,3.110669367E-2,4.238286972E0,8.746963501E0
7.795038680E-1,-2.093719877E-2,4.156930923E0,8.931808472E0
7.996138680E-1,-1.968096644E-1,4.068994999E0,9.013164520E0
8.197239200E-1,-2.991028428E-1,4.075575352E0,9.087342262E0
8.398339200E-1,-3.445664644E-1,4.188635826E0,9.195018768E0
8.599439720E-1,-3.092723191E-1,4.249054909E0,9.366106033E0
8.800539720E-1,-3.708875179E-2,4.239483356E0,9.548559189E0
9.001639720E-1,2.243271172E-1,4.176671982E0,9.537791252E0
9.202740240E-1,2.111666054E-1,4.249652863E0,9.407979965E0
