Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
1.200002718,-0.202193514,4.36989212,8.568697929,-0.053525493,0.070629217,0.201579601
1.220115062,-1.079761267,4.738387108,8.74935627,-0.184704945,0.015347538,0.147825033
1.240227406,-1.110867858,5.221737385,9.122636795,-0.294428378,-0.131713942,0.21853061
1.260339801,-0.482751966,4.789832592,9.241081238,-0.325428873,-0.15003936,0.271979749
1.280452145,-0.044865426,4.486542225,9.674779892,-0.265565842,-0.240750179,0.283433139
1.300564489,0.113060869,4.425525665,9.303294182,-0.100255303,-0.336500496,0.280531615
1.320676833,0.466600418,4.569693089,8.110472679,0.041919392,-0.29511559,0.208757058
1.340789228,0.272183567,4.565505505,7.29691267,0.112319537,-0.12163496,0.0787993
1.360901572,-0.088534437,4.867599487,6.841079712,0.123467505,0.215018243,0.044744562
1.381013916,-0.316450805,4.919044971,6.9649086,0.142098337,0.573738277,0.06291727
1.401126312,-0.430708081,4.864010334,6.966104984,0.079791926,0.645054698,0.069789298
1.421238656,-0.555134833,4.954937458,7.24666357,-0.046500746,0.627645552,0.111174204
1.441350999,-0.540777922,4.919044971,7.869395256,-0.144083604,0.478904247,0.140494868
1.461463343,-0.768694282,4.907081127,8.41077137,-0.158438504,0.204939261,0.163554356
1.481575739,-0.656829834,4.829314232,8.404789925,-0.187606469,-0.154162571,0.207382649
1.501688083,-0.166301176,5.122435093,8.77448082,-0.255334169,-0.432556212,0.225555345
1.521800426,0.404985219,4.953741074,8.931210518,-0.239757553,-0.443398744,0.212269425
1.541912822,0.949950576,4.876572609,8.702097893,-0.155536979,-0.185773924,0.132706568
1.562025166,0.887737215,4.947759151,8.4646101,-0.050318543,0.112777673,0.037872531
1.58213751,0.620937467,4.936991215,8.17986393,0.008322794,0.289236188,-0.017561859
1.602249906,0.452841699,4.846662045,8.512466431,-0.018249061,0.373685807,-0.065818794
1.622362249,0.216550455,4.907081127,10.12881851,0.006642964,0.461189687,-0.148741305
1.642474645,-0.284745902,5.064409256,10.79103184,0.104225814,0.250141949,-0.152253673
1.662586989,-0.192024022,4.879563808,9.752547264,0.1040731,-0.054747187,-0.13469182
1.682699333,-0.005982057,4.414757729,9.732208252,-0.03672719,-0.165463254,-0.163554356
1.702811728,0.623928487,3.701098442,10.95135117,-0.120871402,-0.201655954,-0.220515862
1.722924072,1.280758262,3.451646566,11.68834019,-0.128201574,-0.101629712,-0.366508365
1.743036416,0.707079113,3.649652719,11.49811077,-0.231969252,0.154544354,-0.50791949
1.763148812,-0.814157903,3.789034605,12.00718403,-0.41155833,0.275186688,-0.516013205
