Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
5.804517929,-0.142971158,5.016552448,8.196015358,0.054212693,-0.133393765,0.005955761
5.824627721,-0.044267219,5.107480049,8.240283012,0.054365408,-0.109112591,0.02351762
5.844737564,-0.000598206,5.16969347,8.318049431,0.078341164,-0.051540237,0.030389652
5.864847356,0.029312078,5.251049519,8.114061356,0.113464877,0.034741938,0.035734564
5.884957148,-0.118444718,5.606383324,7.855636597,0.114075728,0.113999367,0.035429142
5.905066991,-0.221934304,5.983253002,7.764111042,0.077730313,0.119191572,0.033749312
5.925176783,-0.290727943,6.295516491,7.960920811,-0.010231691,0.040239561,0.016951011
5.945286575,-0.276969224,6.455237389,8.613563538,-0.1435491,-0.021456011,0.016951011
5.965396419,0.038883369,6.457031727,9.617950439,-0.225249931,-0.058259558,0.002748813
5.98550621,0.443270385,6.342774391,10.40997505,-0.238993987,-0.02893889,-0.071469128
6.005616002,0.480359137,6.216553211,10.77368355,-0.244644329,0.053220067,-0.16981554
6.025725794,-0.058025949,6.317051888,11.17089272,-0.272896022,0.112319537,-0.236092463
6.045835637,-0.373280346,6.011368752,11.42931747,-0.304507345,0.109112591,-0.23548162
6.065945429,-0.266201526,5.33240509,11.91506004,-0.349404633,0.081929892,-0.175924003
6.086055221,-0.206380948,4.969294548,12.3679018,-0.277324647,0.210818663,-0.124765553
6.106165064,-0.20817557,4.573880672,12.12383366,-0.15057385,0.220744923,-0.130721316
6.126274856,-0.230907381,3.726821184,11.95573807,-0.049325917,0.140876651,-0.120947756
6.146384648,-0.633499801,3.105883837,11.84447193,0.154697076,0.204252049,-0.05803049
6.166494491,-1.402194023,2.992822886,11.04826069,0.475697309,0.341081828,0.065055236
6.186604283,-1.949552298,3.053839922,9.494720459,0.712553322,0.294810146,0.219905019
6.206714075,-1.905883193,3.052643538,8.325227737,0.707361102,0.044515494,0.367424637
6.226823919,-1.455434322,3.024527788,8.175078392,0.588245928,-0.163172573,0.470657826
6.24693371,-1.11445713,3.22492671,8.523832321,0.535102189,-0.22792238,0.501963735
6.267043554,-0.885942578,3.383451223,8.407182693,0.53189528,-0.298322529,0.498145938
6.287153346,-0.187836573,3.177070379,8.06799984,0.405908018,-0.399265051,0.461189687
6.307263137,0.36849469,2.906681299,8.393424034,0.218377888,-0.302598447,0.383153945
6.327372929,0.230907381,2.761915445,8.776873589,0.237619579,0.02817533,0.308019728
6.347482773,-0.489332229,2.819343328,7.876574039,0.468061715,0.324741662,0.291984975
6.367592564,-0.979860902,3.036491871,6.110671043,0.636350155,0.318938613,0.342074454
6.387702356,-0.841675341,3.256631613,4.699503899,0.561979473,0.073378026,0.388498843
6.4078122,-0.539581478,3.579064369,4.631308079,0.305118203,-0.103767678,0.39750886
6.427921991,-0.202791721,3.926023722,5.637490273,0.133317411,-0.0432938,0.376434624
6.448031783,-0.085543409,4.395615101,6.506682873,0.103691325,0.116137333,0.325887024
6.468141627,0.078963146,4.801198483,6.664609432,0.142938256,0.254036099,0.26098448
6.488251419,0.091525465,5.10149765,6.501897335,0.082158953,0.213872895,0.162332654
6.50836121,0.025722843,5.401797295,6.895516872,-0.06627693,0.091398023,0.096208446
6.528471054,-0.019740786,5.780461311,7.671987534,-0.201426879,-0.031229567,0.033443887
6.548580846,-0.047856454,6.158527374,8.609973907,-0.290305167,-0.057190575,-0.009926268
6.568690637,0.018544376,6.30867672,9.37687397,-0.305118203,0.029397024,-0.055128966
6.588800481,-0.07537391,6.42472887,9.88893795,-0.276408374,0.08101362,-0.087198444
6.608910273,-0.161515534,6.382256031,10.09591675,-0.241742805,0.033672955,-0.083533362
6.629020064,-0.104685992,6.071787357,10.31486034,-0.24357535,-0.031687703,-0.054976255
6.649129908,0.126819596,5.433502197,10.9621191,-0.292290419,-0.011224318,-0.01343864
6.6692397,0.412761897,4.573282242,12.04846001,-0.306950748,0.144083604,-0.002596101
6.689349491,-0.624526739,4.57866621,12.64068413,-0.069942012,0.434999615,0.06902574
