Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
4.818209858,-1.135394335,3.468396425,7.583453178,0.384528339,-0.103614964,0.04703524
4.83831939,-1.387837172,3.706482172,8.396414757,0.437519342,-0.33573693,0.044744562
4.858428973,-1.328614831,3.930809498,8.545368195,0.488219678,-0.397127062,0.045813546
4.878538452,-1.333400369,3.894318819,8.888737679,0.367882758,-0.628180027,-0.003665084
4.898648036,-1.109671474,3.370888948,10.2909317,0.202495873,-0.801202536,-0.03771982
4.918757567,-0.848853827,2.961117983,11.30668545,0.200357899,-0.603135288,0.012827792
4.938867098,-0.724427044,2.827120066,11.56570816,0.281295151,-0.201808661,0.082922518
4.958976629,-1.079162955,2.916252613,10.97109222,0.459815264,0.168822914,0.171648085
4.979086161,-1.631306887,3.096910715,9.363713264,0.631005228,0.33314082,0.284349412
4.999195692,-1.983649969,3.541975737,7.680960655,0.656202674,0.257853895,0.445002228
5.019305223,-1.653440475,3.982254982,6.358926296,0.476002723,0.076737687,0.560910523
5.039414754,-0.97088778,4.305884361,5.859424591,0.105523862,-0.017943637,0.589620292
5.059524286,-0.277567416,4.337589264,6.248258114,-0.306798041,0.047875155,0.532811523
5.079633817,0.081355967,4.354339123,7.561319351,-0.622606039,0.070934638,0.412474603
5.099743348,0.178863496,4.241876125,9.283554077,-0.658798754,0.074752435,0.287098199
5.119852931,0.088534437,4.016951084,10.01635551,-0.448820025,0.059328541,0.166914016
5.139962411,-0.156131685,3.858426571,9.588638306,-0.248920262,0.077959381,0.115602844
5.160071994,-0.214755833,3.843471289,8.994620323,-0.216239929,0.047569729,0.119726062
5.180181525,-0.02751746,3.8668015,8.88993454,-0.262206197,0.008628218,0.116519116
5.200291056,0.032303106,3.933800459,8.935996056,-0.251058221,0.072461754,0.07345438
5.220400588,-0.121435747,3.991826296,8.645866394,-0.16981554,0.144847155,0.036650836
5.240510119,-0.222532511,4.089931965,8.088338852,-0.121711314,0.094299547,0.003512372
5.26061965,-0.192024022,4.174877167,7.828717709,-0.114839286,-0.001145339,-0.02519745
5.280729181,-0.088534437,4.222135544,7.902894974,-0.116671823,-0.098270051,-0.066582352
5.300838713,-0.072382882,4.200600147,7.991429329,-0.10017895,-0.123772927,-0.103080474
5.320948244,-0.165104762,4.171288013,8.065607071,-0.074981503,-0.158743933,-0.119726062
5.341057775,-0.306879491,4.235296249,8.114660263,-0.02687728,-0.227311537,-0.131484866
