Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
6.693530477,-0.853639484,4.874777794,10.0839529,0.293512106,0.32794863,0.248462126
6.71364006,-0.760917604,4.904089928,9.908679008,0.273354143,0.219370529,0.318862259
6.733749592,-0.383449823,4.947759151,10.21137047,0.194402143,0.077348538,0.3167243
6.753859175,0.068195447,4.636094093,10.87358475,0.133928254,-0.044515494,0.271674305
6.773968706,1.022931695,3.68674159,11.84925747,0.090099968,-0.240750179,0.194402143
6.79407829,1.124028444,2.810370207,12.28355503,0.202037737,-0.095521241,0.120031484
6.814187821,-0.12801601,2.594418049,11.02612686,0.529757261,0.306874394,0.12995775
6.834297404,-1.013360381,2.883351326,8.761320114,0.818840742,0.403846383,0.213338405
6.854406935,-1.01036942,3.346960783,7.076773167,0.79028362,0.062535487,0.257166684
6.874516519,-0.298504621,3.413959742,6.7704916,0.480889499,-0.31542626,0.211658582
6.89462605,0.093320087,3.120838881,7.5924263,0.169204697,-0.338180304,0.121711314
6.914735633,-0.16749759,2.96291256,8.458627701,0.038330667,-0.106821917,0.069483876
6.934845165,-0.614357233,2.944368362,8.788239479,0.06291727,0.062688202,0.081242688
6.954954696,-0.662213683,3.056830883,8.574081421,0.126445383,0.037948888,0.128583342
6.975064279,-0.419940382,3.298506021,8.24865818,0.150115714,-0.067727692,0.132859275
6.99517381,-0.257228434,3.466601849,7.996813297,0.113159455,-0.110334285,0.086434886
7.015283394,-0.424127817,3.59102869,7.82273531,0.025502874,-0.060397524,0.064291671
7.035392925,-0.490528643,3.739383698,7.722835064,-0.073607095,0.006032117,0.091627091
7.055502508,-0.267996132,3.97627306,7.888537884,-0.148435891,0.00801737,0.109494373
7.07561204,-0.063409798,4.180859566,8.05065155,-0.146603346,-0.016263809,0.093306921
7.095721623,-0.121435747,4.413561344,7.883154392,-0.091474377,-0.050165832,0.054670829
7.115831154,-0.179461703,4.582255363,7.602595806,-0.077883027,-0.126674444,0.029015245
7.135940738,-0.05383851,4.663012981,7.602595806,-0.140800297,-0.186079353,0.018019995
