Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
3.618273077,0.347557485,3.798605919,9.841679573,-0.093001492,-0.027793551,-0.015500249
3.638382556,0.353539556,3.754936934,9.854242325,-0.059252184,-0.000305424,-0.00801737
3.658492035,0.257228434,3.768097401,9.715457916,-0.012064233,0.02351762,-0.002519745
3.678601462,0.156729877,3.818944931,9.466604233,0.036039989,0.052227441,0.021150587
3.698710942,0.297906429,3.858426571,9.191430092,0.067956761,0.03283304,0.046500746
3.718820421,0.534197629,3.924827337,9.071788788,0.066735066,0.005497625,0.05260922
3.7389299,0.66699934,3.975076675,9.008976936,0.059252184,0.01099525,0.031993125
3.759039379,0.573081017,3.998406649,8.896514893,0.06566608,0.035429142,-0.000534491
3.779148806,0.431904495,4.048057556,8.611170769,0.086129464,0.059252184,-0.003436016
3.799258285,0.375673145,4.132404804,8.287541389,0.103385896,0.065055236,0.00465771
3.819367764,0.426520646,4.198207378,8.115856171,0.087962002,0.039705072,0.000839915
3.839477244,0.449252456,4.256233215,8.10807991,0.041232191,0.01343864,-0.007559235
3.859586723,0.422333211,4.253242016,8.199007034,-0.001221695,0.015882028,-0.022677705
3.879696202,0.346959293,4.242474556,8.310871124,-0.028709821,0.018478129,-0.037338037
3.899805629,0.220737889,4.246063709,8.429315567,-0.037261683,0.026571855,-0.033367533
3.919915108,0.235693038,4.293322086,8.45085144,-0.02351762,0.054670829,-0.020539738
3.940024587,0.221336097,4.391427994,8.456234932,-0.024892027,0.066887774,-0.017943637
3.960134067,0.205184549,4.467998028,8.495717049,-0.045202699,0.060015742,-0.015500249
3.980243546,0.134596273,4.586442947,8.586644173,-0.068262182,0.048409645,-0.01733279
4.000353025,0.029312078,4.671388149,8.699705124,-0.080784552,0.067804046,-0.017485503
4.020462504,0.024526432,4.692325115,8.852247238,-0.093154207,0.071469128,-0.005573981
4.040571931,0.171086818,4.658825874,9.169894218,-0.109036237,0.048867781,0.001450762
4.06068141,0.253639191,4.645665169,9.555138588,-0.117435388,0.039552361,-0.009544488
4.080790889,0.146560386,4.517649174,9.884750366,-0.098346412,0.06902574,-0.022983128
4.100900369,-0.031106694,4.356133461,9.999007225,-0.028557109,0.110563353,-0.01641652
4.121009848,-0.117248312,4.211966038,9.92183876,0.07009472,0.155613333,0.01565296
4.141119327,-0.05383851,3.985844374,9.643074989,0.167982996,0.182643324,0.062382776
4.161228806,0.135792688,3.777070522,9.367900848,0.266787529,0.116671823,0.130797669
4.181338285,-0.032303106,4.08873558,9.134600639,0.35841462,0.019241689,0.204099342
4.201447712,-0.547358155,4.820939541,8.599804878,0.430800021,0.066124216,0.286411017
4.221557192,-1.004387259,5.236093998,7.89870739,0.40270105,0.190584347,0.33573693
4.241666671,-0.972084224,5.026124001,7.734200954,0.169051975,0.121711314,0.392393023
4.26177615,0.07537391,4.247858524,9.208179474,-0.206924513,-0.204175696,0.457295537
4.281885629,1.170090318,3.562314749,11.36052418,-0.398730546,-0.484401882,0.481424004
4.301995108,0.929611623,3.287738323,12.36670589,-0.171953499,-0.317945987,0.387200803
4.322104587,-0.646660328,3.608376503,11.37846947,0.368646324,0.084602349,0.320923865
4.342214067,-1.353739381,4.0127635,9.576674461,0.807081938,0.13438639,0.371013343
4.362323546,-0.748355269,4.351946354,8.49332428,0.816244662,-0.26205346,0.441108078
4.382433025,0.639481843,4.164109707,8.840283394,0.495397121,-0.64703995,0.388117075
4.402542504,1.357926846,3.699902058,10.19880867,0.155918762,-0.673764527,0.210513234
4.422651983,1.090528965,3.419941664,11.03450203,0.017103724,-0.342074454,0.056121591
4.442761462,0.225523531,3.256631613,10.61874866,0.086129464,0.199441627,-0.021303298
4.462870942,-0.304486692,3.372683525,9.394820213,0.196081966,0.51158458,0.0264955
4.482980421,0.053240303,3.622733593,8.570492744,0.194249421,0.369562596,0.111097843
4.5030899,0.707079113,3.814757586,8.309675217,0.125223681,0.126292676,0.100713439
4.523199327,0.918245673,3.833301783,8.252845764,0.070552856,0.039552361,-0.01977618
4.543308858,0.573679209,3.771686792,8.132605553,-0.002596101,0.087351158,-0.130186826
4.563418285,0.248255342,3.73998189,8.071588516,-0.116824538,0.181574345,-0.140418515
4.583527817,0.141774744,3.783052683,8.357531548,-0.232274666,0.186613843,-0.101782426
4.603637244,0.36849469,3.938585997,8.823533058,-0.245255172,0.110410646,-0.006642964
4.623746723,1.017547846,4.190430641,8.997611046,-0.105523862,0.06123744,0.078417517
4.643856202,1.475175142,4.484747887,8.45085144,0.111021489,0.088572852,0.031534988
4.663965733,1.389033556,4.616951466,7.522436142,0.256097704,0.108578101,-0.132477492
4.684075212,0.824925602,4.545166492,6.881757736,0.229678571,0.010689827,-0.306721687
4.704184692,0.040677983,4.374079704,6.919445038,0.058641337,-0.144465372,-0.398501486
4.724294171,-0.420538575,4.261018753,7.572087288,-0.104454882,-0.188446373,-0.360476226
4.74440365,-0.500099957,4.314857483,8.356334686,-0.14507623,-0.158972994,-0.281524241
4.764513129,-0.430109859,4.424329281,8.876773834,-0.077730313,-0.163401648,-0.228838652
4.784622608,-0.345762879,4.479363918,8.996415138,0.038025241,-0.193485871,-0.198907137
4.804732087,-0.471984267,4.557130814,8.803792953,0.13102673,-0.205244675,-0.18730104
4.824841567,-0.675972402,4.658227444,8.70688343,0.122627586,-0.233954504,-0.176153079
4.844951046,-0.732203722,4.629513741,8.796614647,0.056197949,-0.250752807,-0.108501747
