Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
2.307122677,1.543370605,2.075175524,9.584450722,-0.187682822,-0.001908898,-0.018630842
2.327231688,1.465603828,2.235494614,9.982855797,-0.162638083,0.042835664,-0.042606596
2.347340698,1.343569875,2.490928411,10.03071213,-0.079868279,0.114762932,-0.05650337
2.367449709,1.20179522,2.46819663,9.662816048,-0.057725064,0.083915144,-0.086740308
2.387558719,1.097109199,2.477767944,9.379266739,-0.153475374,-0.035200074,-0.076050483
2.407667677,1.006181955,2.586043119,9.515657425,-0.255639583,-0.003436016,-0.003970507
2.427776688,1.228116274,2.438286304,9.651450157,-0.326345146,0.103767678,0.070400149
2.447885698,1.43808639,2.226521492,9.839884758,-0.383001238,0.188675448,0.089794546
2.467994709,1.457229018,2.236690998,10.26580715,-0.355207682,0.242430002,0.075439639
2.488103719,1.356730461,2.298904419,10.18564796,-0.314433634,0.208527982,0.056656085
2.508212729,1.025922656,2.335394859,9.844072342,-0.348793775,0.195242062,0.081089973
2.52832174,0.707079113,2.347957134,10.06002426,-0.383459359,0.093688697,0.206008241
2.54843075,0.860817969,1.887338877,10.32921696,-0.40636614,-0.231282041,0.344517857
2.568539761,0.701097012,1.899302959,10.03250694,-0.511737287,-0.543577731,0.517693043
2.588648771,0.820139945,1.713261008,9.40977478,-0.671931982,-0.601760924,0.750731289
2.608757781,2.032702923,1.150349498,9.192028046,-0.800973475,-0.526626706,0.869159281
2.628866792,3.433102369,0.815952539,9.487542152,-0.795323134,-0.010613471,0.667656064
2.648975802,3.617349625,0.673579574,10.65882874,-0.543806791,0.603135288,0.272132456
2.669084813,2.503490686,1.123430252,11.17268753,-0.067651331,0.704230547,-0.006566608
2.689193823,1.813161373,1.366899967,10.24546814,0.419423014,0.756610692,-0.094375901
2.709302834,1.861017823,1.333400369,9.336195946,0.695373237,0.791276276,-0.18310146
2.729411844,1.161117196,1.658824325,8.898907661,0.70774293,0.601302743,-0.26831466
2.749520854,0.754337311,2.106282234,8.596813202,0.585573435,0.264115095,-0.24326992
2.769629865,0.972084224,2.163111687,8.528617859,0.451645196,0.153246313,-0.214407384
2.789738875,1.042074203,1.977069736,8.634500504,0.341692686,0.236474246,-0.221584842
2.809847886,0.786640465,1.905285001,8.682954788,0.22349374,0.390865892,-0.196081966
2.829956896,0.473180682,2.124826431,9.235098839,0.21020782,0.653988361,-0.093459629
2.850065906,0.592821837,2.328216314,10.16889763,0.339860141,0.709880889,-0.065207943
2.870174917,0.544965386,2.48793745,9.982257843,0.539912641,0.645894647,-0.103996746
2.890283927,0.549152792,2.563311338,9.689137459,0.717974603,0.727137327,-0.164317906
2.910392938,0.045463629,2.679961443,9.649655342,0.826552689,0.526015818,-0.172869772
2.930501948,-0.601794899,3.137588739,8.801998138,0.712476969,-0.269765407,-0.051158458
2.950610959,-0.139980122,3.287140131,8.04287529,0.426753163,-0.531360745,0.079410143
2.970719969,0.327816695,3.287140131,8.745168686,0.144694448,-0.404151827,0.175160453
2.990828979,1.147358418,3.911068678,9.470791817,0.023823043,-0.010918895,0.17790927
3.01093799,0.901495934,3.081955671,9.498908043,-0.068873025,0.407206059,-0.121864028
3.031047,-0.038285162,2.873780012,9.366703987,-0.168288425,0.474399239,-0.176687568
3.051156063,-1.042672515,2.950948477,9.436694145,-0.282058716,0.689570189,0.067498624
3.071265073,-1.328614831,3.157329559,10.26819992,-0.425302416,0.5217399,0.262358904
3.091374084,-0.808774054,3.08973217,11.48554897,-0.385291904,0.144694448,0.297788024
3.111483094,0.210568398,2.404786825,12.48814106,-0.17531316,-0.388575226,0.151948258
3.131592104,0.878764093,1.508674622,13.02233887,0.126369029,-0.720570684,0.002901525
3.151701115,0.611366212,1.378265858,12.87039471,0.453325033,-0.553045809,0.001221695
3.171810125,-0.016151553,1.505085468,11.50887871,0.754167318,-0.17920731,0.11163234
3.191919136,-0.417547554,1.763510346,9.382855415,0.843503714,-0.007864659,0.228915006
3.212028146,-0.403190613,2.150549412,7.865208149,0.666205287,-0.011682454,0.33810395
