Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
11.01383161,0.777667344,4.49970293,8.924032211,0.064902522,-0.215705439,-0.231969252
11.03394135,0.474975288,4.353142738,8.437092781,0.076814041,-0.284578472,-0.304354638
11.05405114,0.016151553,4.503890514,8.624929428,-0.057572354,-0.117817164,-0.317335159
11.07416093,-0.250049979,4.399802685,9.068199158,-0.05635066,0.009239065,-0.23884128
11.09427073,-0.152542442,4.322035789,8.519046783,0.008399149,-0.078264803,-0.15500249
11.11438052,0.144765765,4.456632137,8.446663857,-0.063375406,-0.0432938,-0.117282674
11.13449026,0.125623182,4.603192329,9.047262192,-0.12216945,0.004199575,-0.153017238
11.15460005,-0.181256309,4.551746845,9.377471924,-0.042606596,-0.012293302,-0.184017733
11.17470984,-0.48394838,4.4518466,9.080163956,0.072232686,-0.046195325,-0.157140464
11.19481963,-0.443868607,4.465605259,8.755337715,0.101095222,-0.030466007,-0.069178455
11.21492942,-0.165702969,4.607379913,8.618349075,0.067956761,0.038712446,-0.000458135
11.23503916,-0.004785645,4.705485821,8.603992462,0.031764057,0.139654949,0.004581355
11.25514896,-0.032901313,4.747360229,8.52981472,0.040315919,0.177985624,-0.013285927
11.27525875,-0.156729877,4.785047054,8.436494827,0.042912021,0.128354281,-0.020005248
11.29536854,-0.221336097,4.818546772,8.488538742,0.037872531,0.117359027,-0.012827792
11.31547828,-0.259023041,4.825725079,8.385048866,0.049478628,0.139349535,-0.005192202
11.33558807,-0.326620281,4.957330227,8.232506752,0.026419144,0.168364778,0.017561859
11.35569786,-0.281754881,5.178068161,8.190631866,-0.036345411,0.173251554,0.047340661
11.37580765,-0.151346028,5.311468124,8.420342445,-0.131637588,0.140418515,0.038025241
11.39591744,-0.034097724,5.246263504,8.886942863,-0.228609592,0.096742935,0.019241689
11.41602718,0.120837547,5.020142078,9.421140671,-0.310004979,0.037948888,0.006413896
11.43613698,0.213559419,4.789234638,9.881759644,-0.367424637,0.089412771,0.00503949
11.45624677,0.043070808,4.689932346,10.0965147,-0.358872771,0.257701188,0.031916771
11.47635656,-0.244666114,4.690530777,9.825528145,-0.27610296,0.389491469,0.081089973
11.4964663,-0.358923405,4.672584534,9.293723106,-0.179436386,0.380328775,0.156224191
11.51657609,-0.247058943,4.682155609,8.970093727,-0.110257931,0.272666931,0.235176191
11.53668588,-0.078364939,4.755734921,8.836693764,-0.046729814,0.193562225,0.285265684
11.55679567,-0.076570325,4.84905529,8.724829674,0.007941014,0.180276305,0.305423617
11.57690547,-0.116650105,4.906482697,8.769695282,0.055587102,0.175542235,0.32405448
11.5970152,-0.143569365,5.052444935,8.900702477,0.111479625,0.079791926,0.335202426
11.617125,-0.430109859,5.362913609,8.78584671,0.120642334,-0.010155336,0.292901248
11.63723479,-0.093918286,4.560719967,9.696315765,-0.065207943,-0.23601611,0.233954504
11.65734458,0.545563579,3.417548895,12.21236897,-0.244033486,-0.401097596,0.217461631
11.67745432,0.687936485,2.954537868,13.9052906,-0.07711947,-0.248080343,0.191806033
11.69756411,0.226121739,2.684148788,13.00558949,0.300536841,0.000687203,0.135302663
11.7176739,-0.26739794,2.599801779,11.26660538,0.459968001,-0.07124006,0.091168955
11.73778369,0.099900343,2.230110645,10.87537861,0.32405448,-0.256021351,0.088725567
11.75789349,0.526421011,1.741376638,11.69851017,0.189362645,-0.233725429,0.056045234
11.77800323,0.124426775,1.65164578,11.70509052,0.353680551,0.040850412,0.036498122
11.79811302,-0.607178748,1.974676847,10.052248,0.678040445,0.234030858,0.103691325
11.81822281,-0.906879783,2.62253356,7.940581799,0.850757539,0.146679699,0.21959959
11.8383326,-0.671186745,3.192623615,6.418746948,0.739583314,-0.120871402,0.288014472
11.85844239,0.11545369,3.409173965,6.195616245,0.402395636,-0.336195052,0.268161953
11.87855213,0.723828852,3.208176851,7.052844524,0.050089475,-0.248080343,0.145381644
11.89866192,0.370887518,3.102892876,7.871788502,-0.123391144,0.033062108,-0.022601349
11.91877172,-0.625124931,3.120240688,7.98903656,-0.098804541,0.258464754,-0.069789298
11.93888151,-1.101296663,3.251247883,7.572087288,0.016798299,0.222424761,0.048867781
