Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
5.366534431,-0.035892341,4.50269413,8.528019905,-0.002596101,0.007941014,0.087885648
5.386643962,0.342771858,4.355535507,9.119047165,-0.093765058,-0.09575031,0.093688697
5.406753494,0.552742004,4.086342812,9.732208252,-0.124765553,-0.032680329,0.082846157
5.426862973,0.223130718,3.968496323,9.982257843,-0.07177455,0.140800297,0.065437011
5.446972504,-0.305084884,3.987040758,9.6693964,0.023364907,0.2521272,0.088038363
5.467082035,-1.216152072,4.577469826,9.077172279,0.055281676,0.300384134,0.122856654
5.487191567,-1.487737536,4.644468784,9.417551994,-0.054365408,0.092085227,0.16332528
5.507301098,-0.909870803,4.180261135,10.6295166,-0.223570094,-0.395981729,0.212651208
5.527410629,-0.299102843,3.893720627,11.73200989,-0.250447363,-0.272896022,0.238612205
5.54752016,0.111864455,3.181257725,12.19681549,-0.197303668,-0.206771791,0.189591721
5.56762964,0.552143812,2.497508526,12.14895916,-0.112243183,-0.286792785,0.173862398
5.587739171,0.505483806,2.499901533,11.40239811,0.03115321,-0.014660334,0.194173068
5.607848702,-0.11545369,2.818146944,9.802796364,0.205244675,0.324665308,0.153246313
5.627958233,-0.833300471,3.151945591,8.557332039,0.255639583,0.230289415,0.111555979
5.648067765,-0.626919508,3.104687452,8.185248375,0.167066723,-0.156376898,0.141640201
5.668177296,0.110069841,2.818745136,8.965308189,0.010689827,-0.445765793,0.137822419
5.688286775,0.495912492,2.575275421,9.824930191,-0.043675579,-0.312448382,0.107127339
5.708396306,0.316450805,2.604587555,9.865009308,0.014202199,0.040621344,0.060855657
5.728505837,-0.034695927,2.680559635,9.385248184,0.062153708,0.167066723,0.019623468
5.748615369,-0.033499517,2.544168711,9.197412491,0.057572354,0.034360159,0.003588728
5.7687249,-0.066999033,2.627319336,9.198010445,0.076814041,-0.017103724,0.007711946
5.788834431,-0.175274253,2.827120066,8.696713448,0.150726557,0.123543859,0.014736691
5.808943962,-0.364905447,3.134597778,7.878368378,0.176534861,0.199594349,0.024357535
5.829053494,-0.304486692,3.394817114,7.438089371,0.097735561,0.145534366,0.042377528
5.849162973,-0.068793654,3.450450182,7.715058327,-0.040315919,-0.011300675,0.021761434
5.869272504,0.123230368,3.299702406,8.483752251,-0.127819791,-0.10185878,-0.040239561
5.889382035,-0.069391854,3.172284603,9.14596653,-0.121558607,-0.093001492,-0.096132085
5.909491567,-0.372682124,3.191427231,9.278767586,-0.049478628,-0.011606098,-0.087732941
5.929601098,-0.430708081,3.333201885,9.100502968,0.014965758,0.016187452,-0.031840414
5.949710629,-0.142372951,3.528217077,8.846863747,0.042912021,-0.031611346,0.013667707
5.969820108,0.136390895,3.729812384,8.568697929,0.037567105,-0.028404398,-0.002367033
5.98992964,0.057427742,3.850051641,8.478966713,-0.018936265,-0.017867282,-0.066658705
6.010039171,-0.17587246,3.76510644,8.618947029,-0.071927264,-0.017867282,-0.094604969
6.030148702,-0.406181634,3.750749588,8.772088051,-0.065207943,-0.015882028,-0.081624463
6.050258233,-0.437886536,3.849453449,8.759525299,-0.015423893,-0.012827792,-0.039628714
6.070367765,-0.31226337,4.010969162,8.657830238,0.023059484,-0.04871507,-0.009391776
6.090477244,-0.274576396,4.30827713,8.684749603,0.027488127,-0.107203692,-0.017027367
6.110586775,-0.416949332,4.549354076,9.122037888,0.002748813,-0.201732308,-0.064978875
6.130696306,-0.615553618,4.451248169,9.894919395,0.005497625,-0.321916491,-0.097506493
6.150805837,-0.502492726,4.348356724,10.1084795,0.106440134,-0.340852767,-0.055663455
6.170915369,-0.149551421,4.355535507,9.856635094,0.17531316,-0.362537861,-0.037643462
6.1910249,0.373878539,4.149752617,9.838089943,0.122627586,-0.426371396,-0.033520244
6.211134379,0.563509762,4.202992916,10.30887794,0.021685077,-0.403922737,-0.040697698
6.23124391,0.069391854,4.789832592,10.45005512,0.001832542,-0.156529605,-0.048027866
6.251353442,0.214755833,4.643870354,10.47159004,-0.055128966,-0.193180442,-0.077959381
6.271462973,0.920040309,4.445864677,10.81436157,-0.198983491,-0.37872529,-0.066047862
6.291572504,1.80658114,3.982254982,11.27498055,-0.33291176,-0.283280402,-0.116900891
6.311682035,2.172683001,2.756531715,11.48195934,-0.386208177,-0.151642829,-0.259075582
6.331791567,1.852642894,1.847857237,11.10808086,-0.213491112,0.213491112,-0.323214561
6.351901046,1.000798106,1.810768485,10.11625576,0.095597595,0.537392855,-0.322145581
6.372010577,0.037686955,2.318645239,9.233902931,0.398272425,0.546250165,-0.27480492
6.392120108,-0.565902531,3.170490026,8.474779129,0.677276909,0.264802277,-0.19432579
6.41222964,-0.369691104,3.863212109,7.326224804,0.84968853,-0.133011997,-0.145763427
6.432339171,0.846460998,4.042674065,6.342774391,0.673764527,-0.501811028,-0.214178324
6.45244865,1.954337835,3.71186614,6.677769661,0.095444888,-0.604738772,-0.393767417
6.472558181,1.967498422,3.052045345,8.284550667,-0.511126459,-0.230900258,-0.579006851
6.492667712,0.561715126,2.550748825,10.07198906,-0.762566447,0.381626815,-0.717669189
6.512777244,-1.004985452,2.297109842,10.60798073,-0.623522341,0.644291163,-0.660707653
6.532886775,-1.668993831,2.3216362,10.37587738,-0.320083976,0.519525588,-0.424157053
6.552996306,-1.182652593,2.61415863,9.787242889,-0.016187452,0.169968247,-0.136448011
6.573105785,-0.233898416,3.107678413,8.809176445,0.203412131,-0.062000997,0.010613471
6.593215317,0.037686955,3.675973892,7.882555962,0.255944997,-0.051769305,0.002367033
6.613324848,-0.056231331,4.071985722,7.367500782,0.113617592,-0.00503949,-0.026342789
6.633434379,0.062811591,4.079164505,7.579265594,-0.120642334,-0.005192202,-0.0432938
6.65354391,0.208773777,3.873979807,8.670990944,-0.314433634,-0.078493871,-0.079944633
6.673653442,0.213559419,3.478565931,9.754341125,-0.319473118,-0.058641337,-0.094604969
6.693762921,-0.023928227,3.296711445,9.990633011,-0.148741305,0.030847786,-0.071850911
6.713872452,-0.28713873,3.450450182,9.431310654,0.048562355,0.090863533,-0.002672457
6.733981983,-0.161515534,3.71186614,8.459226608,0.16202724,0.090252683,0.089718193
6.754091515,0.111266255,3.961317778,7.766504288,0.157293171,0.080784552,0.120107845
6.774201046,0.175274253,4.169493675,7.678567886,0.079104722,0.044133715,0.10239327
6.794310577,0.300299227,4.240679741,7.934599876,0.017409148,0.022143213,0.070171081
6.814420056,0.272781789,4.314259052,8.416155815,-0.020310672,0.000305424,0.016874656
6.834529587,0.101096757,4.34775877,8.819346428,-0.02107423,0.023212196,-0.01565296
6.854639119,-0.048454657,4.281956196,9.036494255,-0.002290677,0.058335911,-0.024204822
6.87474865,-0.047258247,4.17846632,9.268000603,0.006108473,0.050853033,7.64E-05
6.894858181,0.314656168,4.100699902,9.60778141,0.029931515,0.032680329,0.033825666
6.91496766,0.680159807,4.138985157,10.01635551,0.078646585,0.005497625,0.031229567
6.935077192,0.757328391,4.191627026,10.15813065,0.147977755,-0.009926268,-0.001756186
6.955186723,0.046061836,4.803591251,9.390034676,0.224639073,0.221126705,-0.051234815
6.975296254,-0.589830756,5.141577721,8.388039589,0.091779798,0.405449867,-0.104989372
6.995405785,-0.721436024,4.716851711,8.887541771,-0.295344651,0.124612838,-0.102240562
7.015515317,-0.732801914,4.579264164,10.11625576,-0.552816749,0.14950487,-0.043446511
7.035624796,-0.548554599,3.9625144,11.33181,-0.619246423,0.102469631,-0.097201072
7.055734327,0.247058943,2.239083767,12.6873436,-0.586260676,-0.364064962,-0.182566971
7.075843858,-0.280558467,1.673181176,13.93938828,-0.32145837,-0.465160191,-0.141029358
7.09595339,-1.60977149,2.089532375,12.39900875,0.304507345,0.185850278,0.027869906
7.116062921,-2.61714983,3.011965513,9.388239861,0.704917729,0.468519837,0.166532233
7.136172452,-2.230708838,3.492922783,7.840083599,0.510362864,-0.066582352,0.356811166
7.156281931,-0.316450805,2.952144861,9.096913338,0.027793551,-0.660631299,0.469512463
7.176391462,0.654437006,2.292922258,11.20857906,-0.126903519,-0.623369634,0.390407741
7.196500994,0.257826626,2.059622049,11.42752266,0.177756548,-0.092390649,0.261671692
7.216610525,-0.595214605,2.313859463,9.197412491,0.554343879,0.329857528,0.236779675
7.236720056,-1.027717352,2.867199659,7.23230648,0.607793033,0.295497358,0.297253549
7.256829535,-0.843469977,3.282354355,6.331408501,0.427287668,0.073148958,0.375136584
7.276939067,-0.451645285,3.579662561,6.423532486,0.203412131,-0.08933641,0.35711658
7.297048598,-0.107078813,3.684348583,7.193423271,-0.003970507,-0.198678076,0.268085599
7.317158129,0.154337063,3.572484255,8.221738815,-0.144465372,-0.221584842,0.194783926
7.33726766,0.268594354,3.488137245,9.046664238,-0.177451134,-0.160500124,0.148817658
7.357377192,0.263210505,3.446262836,9.405587196,-0.117129959,-0.10521844,0.099949881
7.377486671,0.113060869,3.432504177,9.220144272,-0.038330667,-0.023059484,0.069102094
7.397596202,-0.153140649,3.527020693,8.797810555,0.016034741,0.082006246,0.079028361
7.417705733,-0.263808698,3.681955814,8.419146538,0.043675579,0.116671823,0.113235809
7.437815265,-0.179461703,3.899702787,8.133802414,0.072996244,0.086893022,0.142251059
7.457924796,0.00418744,4.071387768,7.895118237,0.095139459,0.021226943,0.124078348
7.478034275,0.214157626,4.162314892,7.820940971,0.074676074,-0.052380152,0.087580226
7.498143806,0.489332229,4.169493675,8.119445801,0.014354911,-0.109188944,0.036574479
7.518253337,0.576072037,4.213162422,8.627322197,-0.041079476,-0.098957255,-0.01977618
7.538362869,0.48394838,4.483551502,9.347561836,-0.064444385,-0.082617089,-0.062077351
7.5584724,0.393021107,4.639084816,9.590433121,-0.011911522,-0.041537613,-0.090481751
7.578581879,0.286540508,4.754538536,9.331410408,0.038025241,-0.040621344,-0.140876651
7.59869141,0.191425815,4.841876507,9.118449211,-0.012064233,-0.110868774,-0.165157825
7.618800942,-0.038883369,4.982454777,9.380462646,-0.137135208,-0.176992998,-0.176153079
7.638910473,-0.705284476,5.644668579,9.568898201,-0.22295925,-0.152253673,-0.158438504
7.659020004,0.110069841,5.149354458,9.816555023,-0.390789539,-0.353069723,-0.167753935
7.679129535,1.341177106,3.923630953,11.42812061,-0.735001981,-0.665976226,-0.240597457
7.699239015,1.432104349,3.384049416,13.26580906,-0.902755916,-0.294428378,-0.264725924
7.719348546,0.890130043,2.790629387,13.97169113,-0.738361597,0.174396887,-0.30656898
7.739458077,0.730409086,1.683948994,13.42911911,-0.377809018,0.142021984,-0.320465744
7.759567608,0.577268481,1.293918848,12.03769207,0.122780301,0.174549609,-0.221661195
7.77967714,-0.081355967,1.600200176,9.486345291,0.672390103,0.428967476,-0.123467505
7.799786619,-1.021137118,2.381456852,7.033702374,0.974912226,0.495091707,-0.069254808
7.81989615,-1.19581306,3.075375319,5.571687698,0.904664815,0.160194695,0.057343286
7.840005681,0.133399859,3.302095175,5.575874805,0.533727765,-0.374296665,0.14301461
7.860115212,1.482353687,3.324228764,7.014559746,0.08154811,-0.645971,0.022372281
7.880224744,1.873580098,2.984447956,8.590232849,-0.246171445,-0.478446126,-0.209596962
7.900334223,1.248455167,2.599801779,9.842277527,-0.399494112,-0.119573347,-0.414383501
7.920443754,0.226719946,2.347358942,10.35494041,-0.418430358,0.184475869,-0.472719431
7.940553285,-0.555134833,2.195414782,10.42971611,-0.358720064,0.308477879,-0.372082323
7.960662817,-0.850050271,2.280359983,10.25503922,-0.205702812,0.282516867,-0.191576973
7.980772348,-0.65563339,2.626721144,9.522237778,0.014660334,0.214865521,-0.031382278
8.000881827,-0.329013109,3.108874798,8.460422516,0.173786044,0.153628081,0.038254309
8.020991358,-0.154935271,3.543172121,7.791030407,0.158820286,0.046882529,0.034131091
8.04110089,0.001794617,3.738785267,7.768298626,0.025502874,-0.016492875,0.013820419
8.061210421,-0.003589234,3.714258909,8.260622025,-0.113923013,-0.01007898,-0.029397024
8.081319952,-0.261415869,3.659822226,8.798408508,-0.153628081,0.051463883,-0.032909397
8.101429431,-0.300299227,3.667598963,8.992825508,-0.097277425,0.093917765,0.016263809
8.121538962,-0.092721879,3.792025566,8.985647202,-0.038483378,0.070400149,0.067574978
8.141648494,0.090927258,3.934398651,8.984451294,-0.020463383,0.05482354,0.09796463
8.161758025,0.084346995,4.063611031,8.876773834,0.002901525,0.150421143,0.114610218
8.181867556,-0.066400826,4.169493675,8.569295883,0.045049984,0.228915006,0.122856654
8.201977035,-0.205184549,4.29691124,8.292326927,0.072843537,0.209215179,0.143472746
8.222086567,-0.122632161,4.395615101,8.318648338,0.076661333,0.102469631,0.176153079
8.242196098,0.101096757,4.409972191,8.534002304,0.082311668,0.027029991,0.195852906
8.262305629,0.293120772,4.481158733,8.86480999,0.093612343,0.028098974,0.187453747
8.282415108,0.385842651,4.511667252,9.1860466,0.113770299,0.064902522,0.163172573
8.30252464,0.345762879,4.51346159,9.388239861,0.135608092,0.077577598,0.121024117
8.322634171,0.214755833,4.470390797,9.462417603,0.137440637,0.119726062,0.084220566
8.342743702,-0.066999033,4.496711731,9.51745224,0.102775052,0.186155707,0.075515993
8.362853233,-0.614955425,4.838885784,9.574281693,0.044744562,0.321000248,0.09521582
8.382962765,-1.741376638,5.523232937,9.794421196,-0.014813046,0.377961755,0.137058854
8.403072244,-1.902892232,5.549553871,10.48594666,-0.083533362,0.059404895,0.194173068
8.423181775,-1.642074585,5.111069202,11.54716396,-0.122933008,-0.304965496,0.238917634
8.443291306,-1.036092162,4.749752998,12.48215961,-0.069636591,-0.325734288,0.328864902
8.463400837,0.075972117,3.922434568,13.04387474,-0.007024744,-0.333828032,0.378648937
8.483510317,0.999601662,2.564507723,12.84586811,0.162943512,-0.179283664,0.366890132
8.503619848,0.902094126,2.062014818,11.43051338,0.464396626,0.235939756,0.357727438
8.523729379,0.142372951,2.502892494,9.535996437,0.66994673,0.476308137,0.374525726
8.54383891,-0.366101861,2.978466034,8.24865818,0.657577097,0.357040227,0.4065952
8.563948442,-0.130408838,3.031108141,7.999804497,0.49020493,0.048256934,0.402777404
8.584057921,0.428913444,2.647060156,8.903095245,0.266482115,-0.176229432,0.374067605
8.604167452,0.908076167,2.283949137,9.562317848,0.200205192,-0.005803049,0.364294022
8.624276983,0.676570594,2.344367981,9.142974854,0.307714313,0.293359399,0.312219292
8.644386515,0.135792688,2.705085993,7.850851059,0.408045977,0.379947007,0.253730685
8.664496046,-0.162113741,3.037688255,6.918846607,0.363759548,0.269536346,0.225326285
8.684605525,-0.210568398,3.184248686,6.507281303,0.208298922,0.088725567,0.201961368
8.704715056,-0.275174618,3.234498024,6.69152832,0.029626092,-0.013744064,0.177832902
8.724824587,-0.247058943,3.334996462,7.080960274,-0.091779798,-0.03115321,0.190507993
8.744934119,0.026919255,3.428914785,7.141379356,-0.147672325,0.024128467,0.198449001
8.765043598,0.178863496,3.601796389,7.129415035,-0.209367901,0.037414394,0.169739187
8.785153129,0.185443759,3.818944931,7.308876991,-0.283433139,-0.008704574,0.128048852
8.80526266,0.116650105,3.985246181,7.610372543,-0.332759053,-0.043064732,0.073225312
8.825372192,-0.059222359,4.122833252,7.969893932,-0.360094458,-0.04382829,0.027869906
8.845481671,-0.136989102,4.166502476,8.228319168,-0.361468852,-0.02687728,0.026953636
8.865591202,-0.011365907,4.281357765,8.414361,-0.346808523,-0.047951508,0.043904647
8.885700733,0.272781789,4.390829563,8.623732567,-0.329704821,-0.068720318,0.043446511
8.905810265,0.363709033,4.55354166,8.888737679,-0.310004979,-0.069789298,0.010155336
8.925919796,0.390628308,4.652843475,9.245268822,-0.277019233,-0.078341164,-0.035810921
8.946029327,0.367896467,4.682155609,9.60419178,-0.226318911,-0.109952509,-0.078417517
8.966138806,0.280558467,4.760520458,9.926624298,-0.155613333,-0.142021984,-0.098422766
8.986248337,0.303290278,4.797609329,10.07497978,-0.069942012,-0.192569599,-0.106516488
9.006357869,0.48394838,4.886143684,10.1330061,-0.004123219,-0.250447363,-0.114762932
9.0264674,0.798604548,4.864010334,10.01815033,0.022601349,-0.251363635,-0.144083604
9.046576879,0.975673437,4.631308079,9.912267685,-0.001527118,-0.224944502,-0.225173578
9.06668641,0.266799718,4.789832592,10.13659477,-0.061084725,-0.194249421,-0.286716431
9.086795942,-0.201595306,4.999803066,10.06660461,-0.0787993,-0.139884025,-0.263656944
9.106905473,0.228514567,4.758127689,10.21615601,-0.208451629,-0.333675325,-0.267474741
9.127014952,0.832104087,4.652245522,10.9112711,-0.396898001,-0.35841462,-0.267780155
9.147124483,1.892722726,3.83270359,11.7649107,-0.592216432,-0.360094458,-0.374220312
9.167234015,2.399402857,2.273779631,13.20060444,-0.730115175,-0.388804287,-0.551671445
9.187343546,1.693520188,1.219741344,13.95075417,-0.471115947,0.028251685,-0.586184323
9.207453025,0.311665148,1.157527924,12.39721394,0.169662833,0.652537584,-0.484936357
9.227562556,-0.669990361,1.933998942,10.02233791,0.710109949,0.633295894,-0.336500496
9.247672087,-0.669392109,2.696112871,8.237890244,0.885575831,0.060473878,-0.175542235
9.267781619,0.326620281,2.90967226,7.519444942,0.744164646,-0.428051204,-0.102240562
9.287891098,0.951745212,2.958725214,7.812565804,0.46989426,-0.411252916,-0.157674953
9.308000629,0.826720238,2.976073265,8.091927528,0.272896022,-0.057572354,-0.218606964
9.32811016,0.265603304,3.047259569,7.813762188,0.183865026,0.27869907,-0.270528972
9.348219692,-0.237487644,3.146561861,7.636095047,0.098040983,0.277324647,-0.273583204
9.368329223,-0.225523531,3.020938635,7.939385414,0.019547112,0.060626589,-0.229907632
9.388438702,-0.114855483,2.978466034,8.416155815,0.023212196,-0.051158458,-0.196311042
9.408548233,-0.153738856,3.06999135,8.348558426,0.101400644,0.027335415,-0.16256173
9.428657765,-0.204586342,3.355335474,7.821538925,0.127056226,0.12583454,-0.114762932
9.448767244,-0.105882399,3.729214191,7.42313385,0.061695572,0.17088452,-0.055205323
9.468876775,0.101694964,3.943969965,7.500302792,-0.050089475,0.129346907,-0.058412269
9.488986306,0.18005991,4.028316975,7.701898098,-0.129652336,0.108119965,-0.098270051
9.509095837,0.151944235,4.021138668,8.026723862,-0.201885015,0.062153708,-0.159507483
9.529205369,-0.037686955,3.98165679,8.608778,-0.259304673,0.014049487,-0.177069351
9.549314848,-0.059820566,3.902693748,8.913862228,-0.235634327,0.064444385,-0.140876651
9.569424379,-0.160917327,4.079762459,8.949754715,-0.188446373,0.134233683,-0.103614964
9.58953391,-0.053240303,4.259224415,8.871390343,-0.165692315,0.155460626,-0.048333291
9.609643442,0.177667081,4.368695736,8.831908226,-0.16645588,0.170426384,-0.037796173
