"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.843027083E-1,-1.603315887E0,3.311413879E0,1.325792999E1
6.043947083E-1,-1.407672729E0,1.413809967E0,1.244227615E1
6.244867083E-1,-1.884880371E0,1.720522156E0,1.109133545E1
6.445787083E-1,-1.632505188E0,1.838626556E0,9.272916870E0
6.646707083E-1,-2.669099579E0,2.167941742E0,7.958200836E0
6.847627083E-1,-3.025059357E0,2.500699768E0,7.367080078E0
7.048547083E-1,-1.826202393E0,2.348017273E0,7.579937439E0
7.249467083E-1,-7.622149658E-1,9.532177734E-1,7.568860474E0
7.450387083E-1,-1.059796143E0,-1.079255676E-1,7.361691284E0
7.651307083E-1,2.857557678E-1,2.249821472E-1,5.871689758E0
7.852227083E-1,1.752854919E-1,2.515369263E0,5.778583374E0
8.053147083E-1,2.874023438E-1,3.756288757E0,7.891439667E0
8.254067083E-1,3.414399719E-1,1.814826050E0,9.201365662E0
8.454987083E-1,-1.465452576E-1,1.370250549E0,8.544082489E0
8.655907083E-1,-1.540296936E-1,1.075962524E0,7.840246124E0
8.856827083E-1,8.581654358E-1,2.132764893E0,8.568930817E0
9.057747083E-1,2.890788574E0,4.310885468E0,8.382867737E0
9.258667083E-1,3.532953186E0,5.047054596E0,8.264613647E0
9.459587083E-1,-5.819298706E0,3.803141327E0,7.846533051E0
9.660507083E-1,9.602531433E-1,2.635419617E0,1.046937881E1
9.861427083E-1,3.214415588E0,3.739224243E0,1.240799744E1
1.006234708E0,2.719394989E0,5.219346313E0,1.164877625E1
1.026326292E0,2.285297699E0,4.627028046E0,1.224438766E1
1.046418292E0,8.509803772E-1,4.368216248E0,1.198572556E1
1.066510292E0,1.446442108E0,4.462969208E0,9.164242859E0
1.086602292E0,1.061143341E0,4.617148590E0,9.835447083E0
1.106694292E0,2.584525452E0,5.955814819E0,1.032627640E1
1.126786292E0,3.537144470E0,1.050665131E0,9.630373535E0
1.146878292E0,5.388793945E-2,-7.595205688E-1,1.185983734E1
1.166970292E0,9.211843872E-1,-2.541714478E-1,1.270273453E1
1.187062292E0,1.739532623E0,1.420545959E0,1.037133270E1
1.207154292E0,1.352587280E0,2.311044159E0,8.672665100E0
1.227246292E0,6.966513062E-1,2.462229767E0,7.660020905E0
1.247338292E0,4.159849548E-1,1.978435822E0,7.776628418E0
1.267430292E0,6.815327454E-1,2.099384308E0,6.827452240E0
1.287522292E0,1.499132538E0,2.009421387E0,7.980654144E0
1.307614292E0,1.387165375E0,2.429298248E0,7.272327118E0
1.327706292E0,3.722758484E-1,3.400927734E0,6.385571136E0
1.347798292E0,4.959187317E-1,3.016826477E0,8.103847961E0
1.367890292E0,3.397933960E-2,3.208428040E0,6.372099152E0
1.387982292E0,-4.180805969E-1,3.363355865E0,4.707111511E0
1.408074292E0,-4.230203247E-1,4.325405273E0,4.554878082E0
1.428166292E0,-1.414259033E0,4.780458984E0,4.183051300E0
1.448258292E0,-1.499431915E0,4.763843536E0,7.209158478E0
1.468350292E0,-1.688638458E0,5.151836700E0,1.114342712E1
1.488442292E0,-9.090596008E-1,4.927752686E0,1.193587921E1
1.508534292E0,-8.232879639E-3,6.473588104E0,1.205832458E1
1.528626292E0,8.044271851E-1,7.557334442E0,1.220172638E1
1.548718292E0,6.688092041E-1,7.130871277E0,1.382255585E1
1.568810292E0,-4.052073669E-1,6.173911285E0,1.645049103E1
1.588902292E0,-1.542691956E0,5.724994812E0,1.473775269E1
1.608994292E0,-1.614841919E0,6.545289001E0,1.126736938E1
1.629086292E0,-1.082848206E0,7.052434387E0,1.033555710E1
1.649178292E0,-6.712042236E-1,5.128634949E0,1.119492004E1
1.669270292E0,-3.513194275E-1,3.798201599E0,1.165461411E1
1.689362292E0,8.681945801E-3,3.452420654E0,1.071441925E1
1.709454292E0,-2.085163879E-1,3.707190857E0,8.935219116E0
1.729546292E0,-2.682421875E-1,4.102668457E0,7.371720428E0
1.749638292E0,-5.803431702E-1,3.802542572E0,6.959328003E0
1.769730292E0,-8.650511169E-1,2.786455536E0,7.585475922E0
1.789823292E0,-6.243516541E-1,2.161505127E0,7.602241058E0
1.809915292E0,-7.059320068E-1,2.088906097E0,6.317911835E0
1.830007292E0,-5.792953491E-2,2.936144257E0,5.190755768E0
1.850099292E0,6.361770630E-2,3.714824982E0,4.428989868E0
1.870191292E0,-8.202941895E-2,3.541934509E0,4.693040771E0
1.890283292E0,1.122665405E-2,3.663631439E0,5.399122467E0
1.910375292E0,-2.450404358E-1,4.135001221E0,5.199288025E0
1.930467292E0,-2.619552612E-1,4.326453094E0,4.665498047E0
1.950559292E0,-6.182144165E-2,4.697232056E0,5.756579132E0
1.970651292E0,-1.809736633E-1,5.097799072E0,6.862329712E0
1.990743292E0,1.109193420E-1,5.248236237E0,7.163204041E0
2.010835292E0,5.490582275E-1,5.575156403E0,6.555617523E0
2.030926958E0,7.670050049E-1,5.242098999E0,6.455924835E0
2.051018958E0,8.891510010E-1,4.276307373E0,7.905061340E0
2.071110958E0,1.321302338E0,3.701502686E0,1.010189301E1
2.091202958E0,1.778302002E0,4.283941498E0,9.750723267E0
2.111294958E0,1.634002075E0,4.821324005E0,8.267008667E0
2.131386958E0,1.403331757E0,5.759123840E0,8.676407318E0
2.151478958E0,1.005309448E0,6.162385254E0,1.012868729E1
2.171570958E0,7.885601807E-1,6.420598297E0,1.157243500E1
2.191662958E0,1.425934753E0,7.189100189E0,1.215786758E1
2.211754958E0,2.985990601E0,7.463479614E0,1.269240601E1
2.231846958E0,3.629801788E0,6.291416931E0,1.364023499E1
2.251938958E0,3.875890045E0,4.962480469E0,1.470676712E1
2.272030958E0,3.497776337E0,4.398902435E0,1.369771545E1
2.292122958E0,2.786455536E0,4.939727783E0,1.064900528E1
2.312214958E0,1.896107025E0,5.405110016E0,8.035140839E0
2.332306958E0,1.573378143E0,5.217100983E0,7.478897552E0
2.352398958E0,1.289718018E0,4.467908936E0,7.341333618E0
2.372490958E0,1.239422607E0,3.738625488E0,6.980733490E0
2.392582958E0,1.227447510E0,3.624862061E0,6.366860046E0
2.412674958E0,1.274749146E0,3.646417236E0,5.573809204E0
2.432766958E0,1.256187744E0,3.618126068E0,4.898563385E0
2.452858958E0,1.051114197E0,3.669020233E0,4.163292389E0
2.472950958E0,6.587800598E-1,3.257675629E0,4.323010254E0
2.493042958E0,1.872605896E-1,2.870430908E0,4.974156189E0
2.513134958E0,-1.028361511E-1,2.926414490E0,4.829556885E0
2.533226958E0,-1.865121460E-1,3.503015442E0,4.145329742E0
2.553318958E0,2.228865051E-1,4.577032013E0,4.003275146E0
2.573410958E0,3.573069763E-1,5.700894928E0,4.565505981E0
2.593502958E0,3.146456909E-1,5.940995636E0,6.165828094E0
2.613594958E0,6.346801758E-1,6.037245483E0,7.510032806E0
2.633686958E0,1.265767822E0,6.798113251E0,9.313482513E0
2.653778958E0,1.162632294E0,7.166646881E0,1.121093674E1
2.673870958E0,5.390290833E-1,7.391179962E0,1.249436783E1
2.693962958E0,-2.395019531E-2,7.805518341E0,1.341016342E1
2.714054958E0,-1.017434235E0,8.085136871E0,1.402328842E1
2.734146958E0,-1.252744904E0,8.860823822E0,1.463461716E1
2.754238958E0,-9.267228699E-1,9.030421143E0,1.407313477E1
2.774330958E0,-9.503736877E-1,9.126820679E0,1.345327377E1
2.794422958E0,-5.860313416E-1,7.795938263E0,1.307516006E1
2.814514958E0,-6.291416931E-1,6.046077118E0,1.307456131E1
2.834606958E0,-9.096583557E-1,4.807402954E0,1.213017517E1
2.854698958E0,-1.335971832E0,4.315525818E0,1.034902908E1
2.874790958E0,-1.634002075E0,4.561464386E0,7.875123596E0
2.894882958E0,-1.548829193E0,4.553979950E0,6.006259918E0
2.914974958E0,-1.304537201E0,3.549718323E0,5.457351379E0
2.935066958E0,-1.008602600E0,2.690954132E0,5.802683258E0
2.955158958E0,-7.051835632E-1,1.809437256E0,6.179000702E0
2.975250958E0,-2.917433167E-1,1.387015686E0,5.343587952E0
2.995342958E0,2.243833923E-1,1.988315277E0,3.436703339E0
3.015435208E0,1.100212097E-1,2.503843231E0,1.916464691E0
3.035527208E0,1.529818726E-1,2.441722412E0,2.495310974E0
3.055619208E0,4.340972900E-2,2.556084595E0,3.882027283E0
3.075711208E0,-2.194436646E-1,2.712658997E0,4.613556061E0
3.095803208E0,-6.945556641E-2,3.488196259E0,4.625980225E0
3.115895208E0,1.478924561E-1,4.469555511E0,4.321064301E0
3.135987208E0,-2.390528870E-1,5.757028198E0,4.953798523E0
3.156079208E0,-2.909948730E-1,6.721173248E0,5.702840881E0
3.176171208E0,8.307723999E-2,7.646548920E0,6.781797180E0
3.196263208E0,3.206332397E-1,7.766599274E0,8.768465881E0
3.216355208E0,7.794291687E-1,6.574627991E0,1.149160309E1
3.236447208E0,1.579066315E0,5.693111115E0,1.355940308E1
3.256539208E0,2.231559448E0,6.144572296E0,1.391027344E1
3.276631208E0,2.899320831E0,6.909032593E0,1.384635635E1
3.296723208E0,2.799927521E0,6.819818115E0,1.404708893E1
3.316815208E0,2.111060028E0,6.815327454E0,1.254855515E1
3.336907208E0,1.925895081E0,7.867788849E0,1.075438614E1
3.356999208E0,2.287842407E0,8.248297577E0,1.068388275E1
3.377091208E0,3.165018311E0,7.267686768E0,1.204634949E1
3.397183208E0,3.465443573E0,5.925128632E0,1.231219666E1
3.417275208E0,3.385659485E0,4.878355408E0,1.112202164E1
3.437367208E0,2.377955017E0,4.357288971E0,9.112300873E0
3.457459208E0,1.303938446E0,4.296066284E0,7.128027191E0
3.477551208E0,3.917353821E-1,4.594395905E0,5.533992004E0
3.497643208E0,1.877096558E-1,4.405189362E0,5.187612305E0
3.517735208E0,-7.933502197E-3,3.894750824E0,5.051994324E0
3.537827208E0,5.703140259E-2,3.594026184E0,5.110372925E0
3.557919208E0,1.926493835E-1,3.497027893E0,4.286486206E0
3.578011208E0,1.435514832E-1,3.565585327E0,3.702251129E0
3.598103208E0,2.935395813E-1,3.434757385E0,4.454436951E0
3.618195208E0,1.016386414E-1,2.878663788E0,6.447542267E0
3.638287208E0,1.736389160E-2,2.596350861E0,7.599097595E0
3.658379208E0,-3.481759644E-1,2.473755798E0,6.377937012E0
3.678471208E0,-4.352947998E-1,3.312162323E0,4.625531158E0
3.698563208E0,-5.125341797E-1,4.796026611E0,3.463647308E0
3.718655208E0,-4.933740234E-1,6.062243500E0,3.308420105E0
3.738747208E0,-3.378474426E-1,6.636150055E0,4.684957581E0
3.758839208E0,-5.703140259E-2,6.832092590E0,7.210355988E0
3.778931208E0,4.846920776E-1,6.752607880E0,1.068343369E1
3.799023208E0,1.157842255E0,6.785389709E0,1.175460617E1
3.819115208E0,1.424288177E0,7.154222717E0,1.236339020E1
3.839207208E0,7.417076111E-1,7.200177155E0,1.385548737E1
3.859299208E0,2.380050659E-2,7.177574158E0,1.542931458E1
3.879391208E0,-9.660910034E-1,8.337811432E0,1.466665054E1
3.899483208E0,-1.511706390E0,9.264983368E0,1.263447647E1
3.919575208E0,-1.330133972E0,9.908195801E0,1.109328140E1
3.939667208E0,-6.228547668E-1,8.448880463E0,1.147139511E1
3.959759208E0,-7.611671448E-1,6.429579620E0,1.214454529E1
3.979851208E0,-1.036594391E0,4.939129028E0,1.194007050E1
3.999943208E0,-1.323248291E0,4.131109314E0,1.076157120E1
4.020035917E0,-1.369202728E0,4.435576172E0,8.869805145E0
4.040126917E0,-1.024469604E0,4.114793243E0,7.076683960E0
4.060218917E0,-9.461824036E-1,3.278781738E0,5.952072601E0
4.080310917E0,-6.888674927E-1,2.073637848E0,5.422473907E0
4.100402917E0,-2.734812927E-1,1.082848206E0,6.020031281E0
4.120494917E0,-4.340972900E-3,9.970765686E-1,6.417155457E0
4.140586917E0,8.213420105E-1,1.878892822E0,5.549260254E0
4.160678917E0,1.183289337E0,2.911295929E0,4.521497498E0
4.180770917E0,8.192463684E-1,3.311713257E0,4.294719086E0
4.200862917E0,2.743794250E-1,3.027753754E0,5.376818848E0
4.220954917E0,2.514770508E-1,3.027903442E0,7.435787201E0
4.241046917E0,6.635700989E-1,4.034111023E0,7.643704834E0
4.261138917E0,1.110091553E0,5.287155304E0,6.377637634E0
4.281230917E0,1.174158325E0,6.473288727E0,5.764662323E0
4.301322917E0,9.601034546E-1,6.657106476E0,6.401737518E0
4.321414917E0,1.260379028E0,5.983806610E0,7.801776123E0
4.341506917E0,1.350341949E0,5.639672241E0,8.874295807E0
4.361598917E0,1.703307953E0,5.064867554E0,1.094987961E1
4.381690917E0,2.012564850E0,5.006039886E0,1.173320068E1
4.401782917E0,2.754272461E0,5.494923248E0,1.126707001E1
4.421874917E0,3.023861847E0,6.042634277E0,1.027912445E1
4.441966917E0,2.470612335E0,6.599176941E0,9.459129639E0
4.462058917E0,1.773511963E0,7.704328766E0,8.175698547E0
4.482150917E0,1.941163330E0,8.023016052E0,9.050479431E0
4.502242917E0,3.509302368E0,7.285200348E0,1.053494247E1
4.522334917E0,3.658991089E0,5.837411041E0,1.181567917E1
4.542426917E0,3.766467590E0,4.279301147E0,1.252475464E1
4.562518917E0,3.155587921E0,4.728966064E0,1.128158981E1
4.582610917E0,2.333198090E0,5.739664307E0,8.472381592E0
4.602702917E0,1.617386627E0,5.934708710E0,6.673572235E0
4.622794917E0,1.167422333E0,5.396877136E0,6.418951721E0
4.642886917E0,7.929011536E-1,4.305646362E0,6.824907532E0
4.662978917E0,9.734257507E-1,3.868704987E0,6.786886597E0
4.683070917E0,1.133742371E0,4.048331451E0,5.997577972E0
4.703162917E0,1.204694824E0,3.883524170E0,5.411995697E0
4.723254917E0,7.131170654E-1,3.604504395E0,5.443729706E0
4.743346917E0,1.754351807E-1,3.421884155E0,5.644462280E0
4.763438917E0,-1.543290710E-1,3.482807465E0,5.511239319E0
4.783530917E0,2.484832764E-2,3.967499542E0,5.292993164E0
4.803622917E0,2.082170105E-1,4.300856323E0,5.080135803E0
4.823714917E0,2.023791504E-1,4.952151947E0,5.029690704E0
4.843806917E0,5.388793945E-3,5.810616760E0,5.519023132E0
4.863898917E0,-2.911445618E-1,6.182443542E0,6.236481171E0
4.883990917E0,-2.082170105E-1,6.346502380E0,7.337890778E0
4.904082917E0,2.225871277E-1,6.540648651E0,8.053851929E0
4.924174917E0,7.553292847E-1,6.557563477E0,9.257798309E0
4.944266917E0,1.316961365E0,6.921307068E0,1.031400192E1
4.964358917E0,9.607022095E-1,6.958130493E0,1.110016708E1
4.984450917E0,4.879852295E-2,6.928043060E0,1.250364853E1
5.004542917E0,-6.750961304E-1,7.741451569E0,1.227836700E1
5.024634708E0,-7.216493225E-1,8.622669067E0,1.136631363E1
5.044726708E0,1.571731567E-1,8.970845032E0,1.162317947E1
5.064818708E0,4.917274475E-1,7.358547821E0,1.336076614E1
5.084909708E0,-2.095642090E-2,5.442981262E0,1.465722015E1
5.105001708E0,-2.552192688E-1,4.140090637E0,1.399888916E1
5.125093708E0,-8.954379272E-1,4.809797974E0,1.170236481E1
5.145185708E0,-9.413923645E-1,5.568420410E0,9.021290131E0
5.165277708E0,-8.445437622E-1,5.503156128E0,7.169640656E0
5.185369708E0,-6.896159363E-1,4.371958466E0,7.335795135E0
5.205461708E0,-5.966592407E-1,3.038082275E0,7.422015839E0
5.225553708E0,-7.694000244E-2,2.520458679E0,6.339317322E0
5.245645708E0,1.534309387E-1,2.437082062E0,4.453688507E0
5.265737708E0,1.688488770E-1,2.231409760E0,2.785258026E0
5.285829708E0,-1.212478638E-1,2.063608704E0,1.416654053E0
5.305921708E0,-1.787283325E-1,1.785786438E0,8.437953186E-1
5.326013708E0,-3.444337463E-1,1.484313354E0,1.895657959E0
5.346105708E0,5.927673340E-2,1.553619232E0,4.021088104E0
5.366197708E0,2.062710571E-1,1.983525238E0,4.532574463E0
5.386289708E0,2.615061951E-1,2.625839539E0,3.842060394E0
5.406381708E0,-2.183958435E-1,3.753444672E0,4.290976868E0
5.426473708E0,-2.829116821E-2,4.504582672E0,6.669231262E0
5.446565708E0,1.303190002E0,6.007457428E0,1.012689102E1
5.466657708E0,2.540816345E0,8.214767303E0,1.278700928E1
5.486749708E0,2.721041565E0,8.673263855E0,1.484448074E1
5.506841708E0,2.708617401E0,7.257208557E0,1.853221207E1
5.563349708E0,3.443139954E0,7.066355438E0,1.717887634E1
5.583441708E0,2.710114288E0,8.319998474E0,1.336256241E1
5.603533708E0,2.613115997E0,7.684270477E0,1.231968109E1
5.623625708E0,2.645598450E0,5.115911407E0,1.333726501E1
5.643717708E0,2.415676575E0,2.858006744E0,1.259989838E1
5.663809708E0,2.050585785E0,1.799108734E0,9.953252106E0
5.683901708E0,1.791773987E0,2.355950775E0,6.702911224E0
5.703993708E0,1.396146698E0,3.919299774E0,3.224295044E0
5.724085708E0,1.246757355E0,4.313879242E0,1.418300629E0
5.744177708E0,1.143172760E0,3.959566040E0,2.176623688E0
5.764269708E0,9.470805359E-1,3.221600647E0,3.799399109E0
5.784360708E0,4.824467468E-1,2.492167511E0,4.642745361E0
5.804452708E0,1.413061523E-1,2.167792053E0,4.399650879E0
5.824544708E0,-9.894424438E-2,2.671195221E0,3.806883545E0
5.844636708E0,8.143066406E-2,3.154091034E0,3.693569183E0
5.864728708E0,-3.338058472E-2,2.999612274E0,4.660408630E0
5.884820708E0,-1.249900818E-1,2.744692383E0,5.588628387E0
5.904912708E0,1.857637024E-1,3.042273560E0,4.959337006E0
5.925004708E0,7.813751221E-2,3.601061554E0,4.020339661E0
5.945096708E0,-1.628613281E-1,4.205055542E0,3.773353271E0
5.965188708E0,-6.920109558E-1,4.879702606E0,4.795128479E0
5.985280708E0,-6.885681152E-2,5.728138275E0,6.492448883E0
6.005372708E0,8.382568359E-1,6.835834808E0,8.253836060E0
6.025463917E0,1.284927979E0,7.240593109E0,1.087099365E1
6.045555917E0,1.697320404E0,6.726562042E0,1.387015686E1
6.065647917E0,2.013912048E0,6.150709534E0,1.553125259E1
6.085739917E0,1.865570526E0,5.793103180E0,1.689207275E1
6.105831917E0,1.466201019E0,6.909182281E0,1.651380936E1
6.125923917E0,9.406439209E-1,7.990982666E0,1.432341431E1
6.146015917E0,5.474116516E-1,8.758287048E0,1.361508728E1
6.166107917E0,9.611512756E-1,7.225923615E0,1.443089081E1
6.186199917E0,4.796026611E-1,5.329966278E0,1.456740692E1
6.206291917E0,2.463876343E-1,4.092489624E0,1.335388046E1
6.226383917E0,-2.188449097E-1,3.954177246E0,1.106978027E1
6.246475917E0,-5.153782654E-1,4.665348358E0,8.393495636E0
6.266567917E0,-1.040935364E0,5.051245880E0,6.403533783E0
6.286659917E0,-1.152303772E0,4.537214813E0,5.351671143E0
6.306751917E0,-1.134041748E0,3.541186066E0,4.981490936E0
6.326843917E0,-1.027912445E0,2.718047791E0,4.878804474E0
6.346935917E0,-7.670050049E-1,2.478545837E0,4.935985565E0
6.367027917E0,-3.429368591E-1,2.560575256E0,4.816833344E0
6.387119917E0,-2.203417969E-1,2.783910828E0,4.145329742E0
6.407210917E0,-2.338137817E-1,2.834505615E0,3.314108276E0
6.427302917E0,-4.996609497E-1,2.426603851E0,3.423979797E0
6.447394917E0,-7.851173401E-1,1.958227844E0,4.577630768E0
6.467486917E0,-5.318440247E-1,2.431244202E0,5.296136627E0
6.487578917E0,-4.773573303E-1,3.160377960E0,4.821623383E0
6.507670917E0,-3.833528137E-1,3.679498444E0,4.859045563E0
6.527762917E0,-4.429289246E-1,4.409530334E0,6.119574280E0
6.547854917E0,-6.297404480E-1,5.025499420E0,7.526797943E0
6.567946917E0,-2.302212524E-1,5.119953003E0,9.698481903E0
6.588038917E0,1.555864563E0,5.645659790E0,1.167691772E1
6.608130917E0,2.871029663E0,6.456972656E0,1.373977798E1
6.628222917E0,2.647843781E0,6.267766113E0,1.583871323E1
6.648314917E0,2.718496857E0,5.868546295E0,1.658236679E1
6.668406917E0,3.532354431E0,6.224655762E0,1.534474045E1
6.688498917E0,3.297642517E0,6.370153198E0,1.412447800E1
6.708590917E0,3.908372498E0,5.917793884E0,1.336765182E1
6.728682917E0,3.632346497E0,6.080355835E0,1.109522736E1
6.748774917E0,3.298540649E0,5.448819122E0,9.250912628E0
6.768866917E0,2.953957214E0,4.509372711E0,9.070986786E0
6.788958917E0,1.843416595E0,4.045337677E0,7.861501923E0
6.809050917E0,1.316961365E0,3.962110748E0,6.522087250E0
6.829142917E0,1.389710083E0,3.743415527E0,6.052214355E0
6.849234917E0,1.849703522E0,3.340303802E0,6.787185974E0
6.869326917E0,2.041305084E0,2.803220673E0,7.674391022E0
6.889418917E0,2.466121674E0,2.530338135E0,9.016949158E0
6.909509917E0,2.321672058E0,2.661914520E0,7.014862518E0
6.929602917E0,1.910177765E0,1.668879547E0,4.621489563E0
6.949693917E0,8.376580811E-1,1.498982849E0,4.274361420E0
6.969785917E0,1.131646729E0,2.420765991E0,4.748425598E0
6.989877917E0,1.433718567E0,3.437601471E0,5.962251434E0
7.009969917E0,7.240443420E-1,3.843856659E0,5.917045441E0
7.030062333E0,4.349954224E-1,3.622616730E0,5.541326752E0
7.050154333E0,-3.504212952E-1,3.557651825E0,5.461542664E0
7.070246333E0,1.457968140E-1,4.780758362E0,5.912105713E0
7.090338333E0,-1.960922241E-1,6.748715973E0,6.705455933E0
7.110430333E0,3.622467041E-2,7.526049500E0,6.638694763E0
7.130522333E0,1.231938171E-1,6.640790405E0,6.533762970E0
7.150614333E0,-7.411088562E-1,5.448669434E0,8.484955444E0
7.170706333E0,-2.622546387E-1,6.003565521E0,1.041564056E1
7.190798333E0,-5.053491211E-1,7.273674316E0,1.017628830E1
7.210890333E0,-1.501228180E0,7.560777283E0,9.670639801E0
7.230982333E0,-1.761536865E0,7.795938263E0,1.025487488E1
7.251074333E0,-6.189628601E-1,7.749085693E0,1.091245743E1
7.271166333E0,-1.893412628E0,6.571185150E0,1.584949081E1
7.291258333E0,-1.646426239E0,7.490273895E0,1.462533646E1
7.311350333E0,-1.543141022E0,7.258106689E0,1.147229324E1
7.331442333E0,-2.405497742E0,6.303841095E0,1.156884247E1
7.351534333E0,-4.424199829E0,3.996539154E0,1.177451477E1
7.371626333E0,-3.641028442E0,3.818110199E0,1.179606995E1
7.391718333E0,-2.595752106E0,3.845652924E0,9.367669830E0
7.411809333E0,-2.812201996E0,4.363126831E0,7.241790619E0
7.431901333E0,-2.052681427E0,4.501588898E0,6.599027252E0
7.451993333E0,-1.827399902E0,3.682492218E0,7.171137543E0
7.472085333E0,-2.496209106E0,2.511776733E0,7.205266571E0
7.492177333E0,-2.758014679E0,2.307451630E0,7.128326569E0
7.512269333E0,-1.845362549E0,2.681224365E0,5.784271545E0
7.532361333E0,-2.106120300E-1,3.484603729E0,5.095254364E0
7.552453333E0,-8.547225952E-2,3.729494476E0,4.123325500E0
7.572545333E0,-1.230291595E0,3.119512939E0,4.154011688E0
7.592637333E0,-2.192790070E0,2.503543854E0,5.718109131E0
7.612729333E0,-1.566342773E0,2.834355927E0,6.656956787E0
7.632821333E0,-7.313790894E-1,3.901636505E0,6.881190491E0
7.652913333E0,-6.944059753E-1,4.814737701E0,6.622378693E0
7.673005333E0,-1.209634552E0,4.948260040E0,6.558461609E0
7.693097333E0,-2.173779602E0,5.632337494E0,6.612050171E0
7.713189333E0,-1.482367401E0,6.492748260E0,7.390880585E0
7.733281333E0,-7.800279236E-1,7.056775360E0,8.934320984E0
7.753373333E0,-9.349557495E-1,6.745273132E0,1.031190628E1
7.773465333E0,-2.321971436E0,6.885232086E0,1.099239120E1
7.793557333E0,-1.807790680E0,6.657705231E0,1.174891800E1
7.813649333E0,-4.402345276E-1,6.731801147E0,1.281185760E1
7.833740333E0,-4.342469788E-1,6.934329987E0,1.306228683E1
7.853832333E0,-1.111289062E0,6.545588379E0,1.290032364E1
7.873924333E0,-1.138532410E0,6.139333191E0,1.356793533E1
7.894016333E0,-7.200027466E-1,5.363945618E0,1.344653778E1
7.914108333E0,-5.782475281E-1,4.282743988E0,1.282068924E1
7.934200333E0,-1.193019104E-1,4.201762390E0,1.219903198E1
7.954292333E0,-7.843688965E-2,4.227059784E0,1.039139099E1
7.974384333E0,-3.697311401E-1,4.377347260E0,9.467063141E0
7.994476333E0,-4.691244507E-1,3.995491333E0,8.856782227E0
8.014568333E0,-9.071136475E-1,3.286266174E0,8.023315430E0
8.034660708E0,-1.084195404E0,3.074905701E0,7.867938538E0
8.054752708E0,-4.951702881E-1,3.061583405E0,7.747888184E0
8.074844708E0,-4.281097412E-2,3.056194611E0,7.135960693E0
8.094936708E0,-1.122665405E-2,2.797083435E0,7.890990601E0
8.115028708E0,-4.117936707E-1,2.771786041E0,5.062622223E0
8.135120708E0,-1.951192474E0,3.979175262E0,1.736987915E0
8.155212708E0,-6.721023560E-1,4.442611542E0,8.992250519E0
8.175304708E0,-2.189945984E0,3.014730835E0,5.908662872E0
8.195396708E0,-2.523751831E0,2.448907471E0,3.126099243E0
8.210463125E0,1.949246521E0,4.507277069E0,8.174201660E0
8.230555125E0,2.228715363E0,5.153483276E0,8.361462250E0
8.250647125E0,2.791544952E0,5.209017792E0,7.693102112E0
8.270739125E0,2.415526886E0,5.432802429E0,7.270830231E0
8.290831125E0,2.064057770E0,5.240302734E0,7.384294281E0
8.310923125E0,2.056573334E0,5.012027435E0,7.862100677E0
8.331014125E0,2.235451355E0,5.414839783E0,8.100105743E0
8.351106125E0,2.499801636E0,5.696553955E0,8.895252228E0
8.371198125E0,2.708168335E0,5.867498474E0,8.353379059E0
8.391290083E0,2.627186737E0,5.658982086E0,8.594976654E0
8.411382083E0,2.319426727E0,5.159620514E0,8.776698761E0
8.431474083E0,1.994751892E0,5.087021484E0,8.550070038E0
8.451565083E0,1.639540558E0,5.389542389E0,7.945028229E0
