"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.620876300E-2,4.695914388E-1,2.949752092E0,9.384052277E0
3.632173200E-2,6.179464459E-1,2.923431158E0,9.775876999E0
5.643470100E-2,3.918247223E-1,2.881556749E0,9.911669731E0
7.654767000E-2,2.165504545E-1,2.931207657E0,9.769894600E0
9.666063800E-2,2.925225794E-1,3.077768087E0,9.358329773E0
1.167735550E-1,4.977070987E-1,3.014358282E0,8.897112846E0
1.368865760E-1,6.017948985E-1,2.900699139E0,8.971290588E0
1.569994920E-1,4.821537733E-1,3.061616659E0,9.337391853E0
1.771124610E-1,4.205385745E-1,3.032902718E0,9.198010445E0
1.972254300E-1,3.942175210E-1,2.926422119E0,9.029315948E0
2.173383990E-1,3.110669553E-1,2.986840963E0,8.938986778E0
2.374513670E-1,2.883351147E-1,3.039483070E0,8.816953659E0
2.575643360E-1,3.649054468E-1,3.011965513E0,8.858229637E0
2.776773050E-1,4.887340367E-1,2.948555708E0,9.045467377E0
2.977902740E-1,4.983053207E-1,2.904288530E0,9.187242508E0
3.179032420E-1,4.336991012E-1,2.923431158E0,8.965308189E0
3.380162110E-1,3.092723191E-1,3.001796007E0,8.563314438E0
3.581291800E-1,2.793620527E-1,3.049054146E0,8.302495956E0
3.782421490E-1,3.966103494E-1,2.987439156E0,8.279166222E0
3.983551170E-1,5.581258535E-1,2.852842808E0,8.355736732E0
4.184680860E-1,5.940182209E-1,2.718844652E0,8.185846329E0
4.385810550E-1,4.073780477E-1,2.797807932E0,7.573882103E0
4.586940240E-1,1.310070455E-1,3.087937593E0,6.875775814E0
4.788069920E-1,-1.854437590E-2,3.250051260E0,6.670591354E0
4.989199610E-1,1.621137410E-1,3.026322365E0,7.476972580E0
5.190329300E-1,6.107679605E-1,2.541177750E0,8.622536659E0
5.391458990E-1,7.926225066E-1,2.335993052E0,8.668000221E0
5.592588670E-1,5.413761139E-1,2.583052158E0,7.411170006E0
5.793718360E-1,2.859423161E-1,2.914458036E0,6.447460651E0
5.994848050E-1,1.615155339E-1,3.059821844E0,6.221937180E0
6.195977740E-1,2.781656384E-1,3.022733212E0,6.603592396E0
6.397107420E-1,4.354937077E-1,2.921038151E0,7.085746288E0
6.598237110E-1,2.285145670E-1,3.069991350E0,7.468597889E0
6.799366800E-1,-1.447657645E-1,3.190829039E0,7.960920811E0
7.000496490E-1,-4.755735099E-1,3.184846878E0,9.355937004E0
7.201626170E-1,-1.200598717E0,3.847060680E0,1.097767162E1
7.402755860E-1,-1.466202021E0,4.644468784E0,1.171825027E1
7.603885550E-1,3.433700502E-1,3.478565931E0,1.361695576E1
7.805015240E-1,1.771885157E0,2.017149448E0,1.719602013E1
8.006144920E-1,1.023529887E0,1.828116536E0,1.911925125E1
8.207274610E-1,-1.233500123E0,2.124228239E0,1.718884087E1
8.408404300E-1,-1.779661894E0,2.318047047E0,1.462194061E1
8.609533990E-1,-1.938186288E-1,2.495713949E0,1.316710472E1
8.810663670E-1,9.894321561E-1,2.532204628E0,1.234875965E1
9.011793360E-1,1.026520967E0,2.272583246E0,1.143230820E1
9.212923050E-1,2.638086975E-1,2.115853310E0,1.016829967E1
9.414052740E-1,-3.756731451E-1,2.003988981E0,8.962915421E0
9.615182420E-1,-6.161518097E-1,1.898704767E0,8.077570915E0
9.816312110E-1,-7.465606928E-1,1.918445587E0,7.426723480E0
1.001744180E0,-7.058826685E-1,1.968694806E0,6.824330330E0
1.021857149E0,-5.090730190E-1,1.930409670E0,6.382256031E0
1.041970065E0,-5.060819983E-1,1.881356835E0,6.448058605E0
1.062083086E0,-5.066801906E-1,1.767697692E0,7.017550468E0
1.082196055E0,-3.415754437E-1,1.613360643E0,7.504489899E0
1.102308972E0,-1.274178028E-1,1.491924882E0,7.712067604E0
1.122421940E0,1.375873014E-2,1.337587833E0,7.928617954E0
1.142534909E0,-9.690931439E-2,1.172483087E0,8.330014229E0
1.162647878E0,-2.937189937E-1,1.126421213E0,8.567501068E0
1.182760847E0,-4.863412082E-1,1.322034478E0,8.023732185E0
1.202873815E0,-4.959124923E-1,1.673779488E0,7.086942673E0
1.222986784E0,-3.296113312E-1,1.911865234E0,6.687341213E0
1.243099753E0,-1.435693651E-1,2.009372711E0,6.914061069E0
1.263212722E0,1.375873014E-2,1.956132531E0,7.569694519E0
1.283325690E0,-1.004985496E-1,2.096112728E0,7.921439171E0
1.303438659E0,-3.236292601E-1,2.532204628E0,7.851449490E0
1.323551628E0,-6.640082598E-2,2.525624275E0,8.242675781E0
1.343664597E0,6.376872063E-1,1.808973908E0,1.086760235E1
1.363777565E0,9.140582681E-1,2.452643156E0,1.461476231E1
1.383890534E0,8.721838593E-1,4.922634602E0,1.569512177E1
1.404003503E0,2.005185366E0,4.443471432E0,1.434736443E1
1.424116472E0,2.763710260E0,2.271386862E0,1.379940796E1
1.444229440E0,5.312066078E-1,1.977667928E0,1.519801331E1
1.464342409E0,-2.593221426E0,2.334796667E0,1.498684597E1
1.484455378E0,-3.238087177E0,2.310868502E0,1.299900913E1
1.504568347E0,-1.398006678E0,2.370090723E0,1.104526901E1
1.524681315E0,3.439682424E-1,2.604587555E0,1.074676514E1
1.544794284E0,8.273184299E-1,2.407777786E0,1.066241741E1
1.564907253E0,3.726821244E-1,2.112862349E0,9.795019150E0
1.585020222E0,-2.883351147E-1,1.852044702E0,8.703892708E0
1.605133190E0,-5.389832854E-1,1.537986755E0,7.905886173E0
1.625246159E0,-4.360919297E-1,1.428515077E0,7.645666599E0
1.645359128E0,-1.220339537E-1,1.554736495E0,7.367500782E0
1.665472097E0,1.100698411E-1,1.714457393E0,6.535397053E0
1.685585065E0,2.578266263E-1,1.749153376E0,5.615356445E0
1.705697982E0,5.030909777E-1,1.813161373E0,5.074578762E0
1.725810951E0,7.974081635E-1,1.879562140E0,4.913661480E0
1.745923920E0,1.199402332E0,1.785045743E0,5.203192711E0
1.766036888E0,1.411167145E0,1.652244091E0,6.052046776E0
1.786149857E0,1.386042476E0,1.591825247E0,7.073781967E0
1.806262826E0,1.359721422E0,1.749153376E0,7.980661869E0
1.826375795E0,1.059422255E0,1.726421595E0,8.883952141E0
1.846488763E0,7.184450030E-1,1.175474167E0,1.008754253E1
1.866601732E0,2.901297510E-1,1.061815023E0,1.118644619E1
1.886714701E0,-1.531406492E-1,1.551745534E0,1.100219822E1
1.906827670E0,-2.835494876E-1,2.034497499E0,9.662816048E0
1.926940638E0,-6.580262445E-3,2.094916344E0,9.558130264E0
1.947053607E0,3.032902777E-1,2.109273195E0,1.158066368E1
1.967166576E0,-3.523431420E-1,3.187838078E0,1.238046455E1
1.987279545E0,-1.500898004E0,4.165904045E0,1.103988552E1
2.007392513E0,-6.191428304E-1,3.428914785E0,1.112303638E1
2.027505482E0,6.837490797E-1,2.632703066E0,1.310788250E1
2.047618451E0,3.714857101E-1,2.482553482E0,1.444427395E1
2.067731420E0,-3.852444589E-1,2.026720762E0,1.440897942E1
2.087844388E0,-3.912265003E-1,1.652244091E0,1.281356525E1
2.107957357E0,1.938186288E-1,1.482353687E0,1.037827015E1
2.128070274E0,9.415757060E-1,1.345364571E0,8.976076126E0
2.148183242E0,1.333400369E0,1.612762451E0,8.606385231E0
2.168296211E0,1.166501045E0,1.815554142E0,8.574680328E0
2.188409180E0,5.138586760E-1,1.832303882E0,7.761718273E0
2.208522149E0,-9.930214286E-2,1.689332843E0,6.644270420E0
2.228635117E0,-2.560320199E-1,1.634297848E0,6.218945980E0
2.248748086E0,-1.286142170E-1,1.772483349E0,6.492924213E0
2.268861055E0,1.016949583E-2,1.794018745E0,7.280162811E0
2.288974024E0,6.400800496E-2,1.658824325E0,8.026723862E0
