Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
9.826727556,0.114855483,3.823132277,9.412766457,-0.072614469,0.0503949,-0.073072605
9.846837712,0.117846519,3.826721668,9.223134995,-0.036574479,0.026724568,-0.047111593
9.866947868,0.114855483,3.842274904,9.125029564,-0.041308545,0.007941014,-0.036269058
9.887057972,0.070588268,3.816552162,9.250652313,-0.048027866,0.002748813,-0.018707197
9.907168129,0.077168532,3.792623997,9.370293617,-0.033672955,-0.000763559,0.014431266
9.927278285,0.218345061,3.828516245,9.406186104,-0.019623468,0.001068983,0.051387526
9.947388389,0.485742986,3.828516245,9.440881729,-0.012446013,0.008093726,0.064368032
9.967498545,0.663410068,3.780659676,9.534799576,0.004046863,-0.010384403,0.053220067
9.987608702,0.680758059,3.716651678,9.635298729,0.056427017,-0.030236939,0.051692948
10.00771881,0.63589263,3.781856298,9.425926208,0.132935628,-0.029320668,0.070018366
10.02782896,0.653838813,3.95653224,8.895318031,0.161187321,-0.032680329,0.081777178
10.04793912,0.812961519,4.099503517,8.465806961,0.111555979,-0.043064732,0.059939388
10.06804927,0.994217813,4.11386013,8.455636978,0.01565296,-0.026724568,-0.000229068
10.08815938,0.952343404,4.028914928,8.72064209,-0.043599222,0.038788799,-0.077348538
10.10826954,0.554536641,3.934398651,8.845068932,-0.051845662,0.071621843,-0.126521736
10.12837969,0.220737889,3.842274904,8.914461136,-0.044362783,0.053907271,-0.114762932
10.1484898,0.099900343,3.854238987,9.029315948,-0.024510246,0.061542861,-0.075974129
10.16859995,0.029312078,3.957130432,8.991030693,0.003436016,0.093612343,-0.046653461
10.18871011,0.017946171,4.061816216,8.965308189,0.011224318,0.063986249,-0.015347538
10.20882021,0.12023934,4.294518471,8.990432739,0.040392276,0.053601846,0.00801737
10.22893037,0.451645285,4.435096741,8.626724243,0.041766681,0.05314371,-0.005879405
10.24904052,1.104287624,4.013959885,9.107681274,-0.150192067,-0.034971006,-0.075363278
10.26915063,1.285543919,3.555734396,11.44367409,-0.239070341,0.063375406,-0.097201072
10.28926079,0.738784015,3.606581926,12.55992603,0.075821415,0.236092463,-0.070629217
10.30937094,-0.003589234,3.978665829,11.18943691,0.443856895,0.186613843,0.026342789
10.32948105,-0.007178468,4.508676052,9.391230583,0.514715195,-0.07345438,0.111708693
10.3495912,0.481555551,5.03689146,8.874979019,0.305805415,-0.205855534,0.075821415
10.36970136,0.713659346,5.231906891,9.585647583,-0.01565296,-0.127819791,-0.074599721
10.38981151,0.451645285,4.956732273,10.84307575,-0.319854885,0.015729317,-0.206848159
10.40992162,0.320638239,4.583451748,11.91326618,-0.548159063,0.171648085,-0.291908622
10.43003177,-0.54317075,4.153940201,12.65982628,-0.660096824,0.368035466,-0.308554232
10.45014193,-0.937986493,3.483949661,12.80219936,-0.614588678,0.425760537,-0.199670702
10.47025204,-1.004387259,3.111865759,12.62034512,-0.462640435,0.335049719,-0.062230065
10.49036219,-0.836889744,2.789433002,12.02513027,-0.249149323,0.173327908,0.070629217
10.51047235,-0.718445003,2.632104874,10.91665554,-0.046348035,0.12552911,0.17141901
10.53058245,-0.717248559,2.696112871,9.476774216,0.031229567,0.167830288,0.227006108
10.55069261,-0.826720238,2.95752883,8.325227737,-0.058412269,0.232427388,0.235252544
10.57080276,-0.81894356,3.00538516,8.018348694,-0.255105078,0.236550599,0.185315788
10.59091287,-0.872183859,2.76311183,8.754141808,-0.419423014,0.133775547,0.115831912
10.61102302,-1.047458172,2.373680115,10.09591675,-0.444315016,0.01007898,0.100713439
10.63113318,-1.101296663,2.04586339,10.94477081,-0.315120816,-0.029931515,0.150344789
10.65124329,-1.023529887,1.939382792,10.94118118,-0.169739187,-0.055281676,0.217232555
10.67135344,-0.898504913,1.907079697,10.65822983,-0.076584972,-0.029167956,0.286869139
10.6914636,-0.757926583,1.916052699,10.06540871,0.036269058,0.123543859,0.360018104
10.7115737,-0.671784937,2.062014818,8.870791435,0.183788672,0.274270415,0.431181818
10.73168386,-0.501894534,2.267199516,7.521239758,0.310692191,0.258235693,0.46600011
10.75179401,-0.193220422,2.307877541,6.549155712,0.389186055,0.128277928,0.447063834
10.77190412,0.19561325,2.249253273,5.813362598,0.385520965,0.070552856,0.374525726
10.79201427,0.221336097,2.263011932,5.608776093,0.311913878,0.081700824,0.281829655
10.81212443,-0.083150588,2.349153519,5.989234924,0.262893379,0.073607095,0.205626458
10.83223454,-0.449252456,2.409572363,6.542575359,0.321534723,0.028557109,0.203641206
10.85234469,-0.561116934,2.70149684,6.41037178,0.434999615,-0.000763559,0.239528477
10.87245485,-0.553938448,3.21894455,5.693721294,0.401097596,-0.056197949,0.232503742
10.89256495,-0.425324231,3.501297712,5.598008633,0.13751699,-0.175924003,0.181497991
10.91267511,-0.166899383,3.399004459,7.127022266,-0.201655954,-0.357345641,0.107738182
10.93278526,0.0526421,3.209971666,9.350552559,-0.327490479,-0.378572583,0.067269556
10.95289537,0.233300209,3.133401155,10.44526863,-0.281676948,-0.251363635,0.026953636
10.97300552,0.205782741,3.058027267,10.82034397,-0.217996121,-0.090710819,0.012140589
10.99311568,-0.031106694,3.20518589,10.65284634,-0.168975622,-0.000916271,0.020692451
11.01322579,-0.166899383,3.547359467,10.38724327,-0.1622563,-0.027946262,0.034894649
11.03333594,0.007178468,3.59043026,10.45484066,-0.208527982,-0.083533362,0.013820419
11.0534461,0.218345061,3.506083488,11.20857906,-0.348106593,-0.125987247,-0.027564483
11.0735562,-0.028115666,3.684946775,12.22433281,-0.424157053,0.147825033,-0.025579229
11.09366636,-0.766301453,4.213162422,13.18146133,-0.265489489,0.293664813,0.074294299
11.11377651,-0.681954444,4.52781868,13.07857037,0.070171081,-0.017867282,0.193562225
11.13388662,0.314057976,4.43808794,12.26082325,0.323214561,-0.563964725,0.228533238
11.15399677,1.485942841,4.435096741,11.526227,0.325505227,-0.835791767,0.091398023
11.17410693,2.160718918,4.138985157,11.45085239,0.095521241,-0.770889223,-0.190507993
11.19421704,1.891526341,3.467200041,12.0717907,-0.167753935,-0.40896225,-0.453019589
11.21432719,1.149751306,2.78285265,12.64367485,-0.276179314,-0.041232191,-0.542508721
11.23443735,0.829113066,2.224128723,12.84347534,-0.210818663,0.023975754,-0.50769043
