Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
3.012680017,0.552742004,4.186841488,8.800801277,-0.021303298,0.074065231,0.019012621
3.032789861,0.363709033,4.146761417,8.766105652,-0.020387027,0.087351158,0.029244313
3.052899756,0.263210505,4.121038914,8.654839516,-0.00129805,0.080326416,0.057343286
3.0730096,0.293120772,4.158725739,8.507680893,0.010002624,0.044133715,0.077959381
3.093119444,0.413958311,4.180261135,8.410173416,0.010613471,0.02183779,0.082388021
3.11322934,0.499501735,4.210769653,8.301898003,0.001756186,0.035123717,0.072156332
3.133339183,0.461216569,4.275974274,8.140382767,-0.034283802,0.050547611,0.056732439
3.153449079,0.403190613,4.319643021,8.074580193,-0.074752435,0.051005747,0.056885149
3.173558923,0.471984267,4.327419758,8.179265976,-0.100713439,0.040926766,0.05581617
3.193668767,0.501894534,4.389633179,8.271389961,-0.099033609,0.04382829,0.046958882
3.213778663,0.58265233,4.49970293,8.254639626,-0.116442762,0.020310672,0.026190076
3.233888506,0.680758059,4.523631096,8.28155899,-0.158743933,0.022601349,-0.001450762
3.25399835,0.680159807,4.532604218,8.511868477,-0.191576973,0.036498122,-0.0264955
3.274108246,0.604785919,4.521836758,8.780462265,-0.195242062,0.06123744,-0.035658211
3.29421809,0.577268481,4.470390797,8.943174362,-0.171724439,0.080326416,-0.029702447
3.314327933,0.653240562,4.438685894,8.903693199,-0.147595972,0.103996746,-0.02893889
3.334437829,0.935593665,4.533800602,8.843274117,-0.172182575,0.156224191,-0.056885149
3.354547673,1.694716692,4.688735962,8.982057571,-0.306721687,0.310768545,-0.188064605
3.374657517,1.137787223,4.79521656,9.8201437,-0.425989598,0.426065952,-0.344746918
3.394767413,-0.431306273,4.557130814,10.86401272,-0.287479997,0.357651085,-0.306721687
3.414877256,-1.347159147,4.429114819,11.24088287,0.01305686,0.245102465,-0.102087848
3.4349871,-1.282552958,4.655834675,10.68275642,0.226547971,0.082158953,0.083609715
3.455096996,-0.601196706,4.731208801,10.21555805,0.221050352,-0.256250411,0.100255303
3.47520684,-0.090927258,4.554738045,10.58764172,0.131561235,-0.42667681,0.051692948
3.495316683,0.12023934,4.267001152,11.22233772,0.060092099,-0.406976998,0.00465771
3.515426579,0.208773777,3.890729666,11.66620636,-0.035505496,-0.300994992,-0.023135839
3.535536423,0.153140649,3.457030535,12.18425274,-0.12270394,-0.149352148,-0.001603474
3.555646267,-0.203988135,3.16032052,12.65444279,-0.031229567,0.117588095,0.08544226
3.575756163,-0.708873689,3.28414917,12.08734322,0.164088845,0.280378878,0.166532233
3.595866006,-0.895513892,3.594617844,10.89571762,0.192645952,0.043370154,0.17844376
3.61597585,-0.600598455,3.598206997,10.38185883,0.036879905,-0.266023994,0.146679699
3.636085746,-0.042472601,3.128017426,10.82752228,-0.116748184,-0.321305662,0.060550235
3.65619559,-0.043669011,2.682354212,11.35992527,-0.168364778,-0.096666582,-0.027106347
3.676305433,-0.757328391,2.44247365,11.26361465,-0.147748679,0.143701822,-0.013362284
3.696415277,-1.283749342,2.344367981,10.65763187,-0.126827166,0.249683812,0.097811915
3.716525173,-1.189232826,2.335993052,10.10189915,-0.109265305,0.226318911,0.213109344
3.736635017,-0.693320334,2.390429735,9.653842926,-0.035810921,0.188904509,0.25449425
3.756744861,-0.307477713,2.444268227,9.068798065,0.071698196,0.155918762,0.209291548
3.776854756,-0.16869399,2.378465652,8.329415321,0.124689199,0.089030989,0.152788177
3.7969646,-0.210568398,2.285743713,7.775477409,0.116442762,0.064902522,0.130644962
3.817074444,-0.377467781,2.275574446,7.441080093,0.131561235,0.14690876,0.145305291
3.83718434,-0.449252456,2.279163599,7.083353043,0.175084099,0.218988746,0.166074097
3.857294183,-0.477368116,2.386840582,6.847660065,0.208069846,0.177756548,0.186537474
3.877404027,-0.469591439,2.536990166,6.763911247,0.260297298,0.110257931,0.208069846
3.897513923,-0.408574462,2.732005358,6.617949009,0.316800654,0.077577598,0.214331031
3.917623767,-0.373878539,3.00538516,6.423532486,0.323061854,0.041537613,0.202877641
3.937733611,-0.33499518,3.237488985,6.378666878,0.26335153,-0.049936764,0.177832902
3.957843454,-0.142971158,3.357728481,6.707081795,0.126979873,-0.201885015,0.136906147
3.97795335,0.074177504,3.463012457,7.611568928,-0.005879405,-0.256403148,0.107127339
3.998063194,0.138185501,3.659224033,8.58784008,-0.018554486,-0.103691325,0.063909896
4.018173038,-0.124426775,3.928416491,8.887541771,0.047875155,0.030542362,0.013820419
4.038282933,-0.208773777,4.049253941,8.627920151,0.022830416,-0.042606596,-0.002825169
4.058392777,0.032901313,4.064807415,8.839086533,-0.128354281,-0.260831773,-0.01977618
4.078502621,0.387039065,3.865604877,9.934999466,-0.23051849,-0.348641068,-0.041308545
4.098612465,0.32362926,3.829114437,11.17388344,-0.147595972,-0.245713309,-0.03672719
4.118722308,-0.092123672,4.162913322,11.56750298,0.066505998,-0.104760304,0.026190076
4.138832204,0.137587309,4.364508629,10.75992489,0.123772927,-0.193944007,0.077348538
4.158942048,0.728614509,4.6402812,10.22692394,-0.065742433,-0.39491275,0.074447006
4.179051892,1.599601984,4.609772682,10.34776115,-0.377732664,-0.470810533,-0.046348035
4.199161788,2.07098794,4.300500393,11.10150051,-0.71186614,-0.40789327,-0.239528477
4.219271631,1.888535261,3.750151396,12.3176527,-0.917721629,-0.177451134,-0.364141315
4.239381475,1.427318692,3.086741209,13.43869019,-0.878322005,0.028404398,-0.380786896
4.259491319,0.930209816,2.633301258,13.86640739,-0.55457294,0.173938751,-0.289465249
4.279601215,0.836889744,2.469393015,13.1264267,-0.139196813,0.149657577,-0.182566971
4.299711058,1.041476011,2.629712105,11.67577839,0.130339533,-0.009315421,-0.13751699
4.319820902,1.194616675,2.790031195,10.48176003,0.223341033,-0.129346907,-0.146985129
4.339930798,1.122233868,2.842673302,9.649655342,0.245331526,-0.105981998,-0.1622563
4.360040642,1.067797065,2.821736097,8.997611046,0.222882897,-0.08154811,-0.176305786
4.380150486,1.124626637,2.68175602,8.637491226,0.17584765,-0.095597595,-0.192187816
4.400260329,1.184447169,2.598007202,8.367700577,0.170197323,-0.023059484,-0.211887643
