Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
1.888574062,0.745364249,3.955335855,8.273183823,0.051311169,0.15339902,-0.400486738
1.908687551,0.592223585,3.97627306,8.563912392,-0.081242688,0.128048852,-0.388117075
1.928801041,0.51206404,3.961916208,8.773882866,-0.156071469,0.124536485,-0.377732664
1.948914583,0.427118838,3.915854216,9.299106598,-0.169662833,0.104531236,-0.353298783
1.969028072,0.306879491,3.886542082,9.616754532,-0.065055236,0.104225814,-0.316189826
1.989141562,0.281754881,3.89730978,9.465408325,0.090710819,0.103767678,-0.266558468
2.009255051,0.255433828,3.994817495,8.874979019,0.219294161,0.053220067,-0.258617461
2.029368541,0.229112774,4.030709743,8.214560509,0.238077715,0.008780929,-0.255410522
2.049482031,0.234496623,4.103690624,7.853842258,0.16981554,-0.022372281,-0.264878631
2.06959552,0.325423867,4.079762459,7.93818903,0.075286925,-0.045889899,-0.304736435
2.08970901,0.138783708,4.04087925,8.106883049,-0.002596101,-0.048180576,-0.328559458
2.109822499,0.123230368,3.998406649,8.252845764,-0.0787993,-0.003741439,-0.317716926
2.129935989,0.227318153,3.996612072,8.459824562,-0.146450624,0.047875155,-0.320618451
2.150049478,0.057427742,3.93679142,8.744570732,-0.175465882,0.116748184,-0.321076602
2.170162968,-0.141176537,3.793222189,9.03828907,-0.146603346,0.173862398,-0.272972375
2.190276458,-0.302692056,3.773481369,9.058628082,-0.066887774,0.215094596,-0.197990865
2.210389947,-0.402592421,3.858426571,8.724829674,-0.003054236,0.194783926,-0.116595469
2.230503437,-0.294915378,3.921238184,8.433503151,0.008093726,0.134920895,-0.057648711
2.250616926,-0.162113741,3.993621111,8.170890808,-0.019699825,0.075668707,-0.030084228
2.270730364,-0.068195447,4.052843571,8.082356453,-0.101095222,0.01885991,-0.021226943
2.290843853,-0.053240303,4.013361931,8.321041107,-0.187682822,-0.026037365,-0.025808297
2.310957343,-0.002991028,3.916452408,8.881559372,-0.240062967,-0.038254309,-0.027640838
2.331070833,0.077766739,3.81296277,9.278169632,-0.225860775,0.025273805,-0.048027866
2.351184322,-0.105284199,3.739383698,9.401400566,-0.235176191,0.062535487,-0.073378026
2.371297812,-0.537188709,3.716053486,9.855438232,-0.305118203,-0.00129805,-0.043599222
