"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.435291800E-2,2.327020019E-1,4.622334957E0,8.767302513E0
3.446291800E-2,8.476574421E-1,4.554738045E0,9.538987160E0
5.457286600E-2,1.094716311E0,4.766502857E0,9.577870369E0
7.468286600E-2,1.085743308E0,4.888536453E0,9.637093544E0
9.479281400E-2,6.125625968E-1,5.035695076E0,9.209974289E0
1.149028140E-1,6.478567123E-1,5.084149837E0,9.329017639E0
1.350128140E-1,7.447660565E-1,5.204389095E0,9.553344727E0
1.551227610E-1,6.699903607E-1,5.472983360E0,9.623932838E0
1.752327610E-1,6.400800347E-1,5.621338367E0,9.786644936E0
1.953427610E-1,7.453642488E-1,5.752943993E0,1.030110168E1
2.154527090E-1,8.321040869E-1,5.904289722E0,1.126181984E1
2.355627090E-1,7.734799385E-1,5.885745525E0,1.211127186E1
2.556727090E-1,8.542376757E-1,5.747560024E0,1.263589859E1
2.757826570E-1,1.000199914E0,5.397609711E0,1.289372444E1
2.958926570E-1,1.195214868E0,4.871787071E0,1.304267788E1
3.160026570E-1,1.155733347E0,4.401597023E0,1.275075340E1
3.361126050E-1,5.066801906E-1,4.188635826E0,1.161236858E1
3.562226050E-1,-4.049852192E-1,4.161716938E0,9.960722923E0
3.763326050E-1,-1.010369420E0,4.157529354E0,8.822935104E0
3.964425530E-1,-9.822536707E-1,3.966701746E0,8.947361946E0
4.165525530E-1,-4.893322289E-1,3.553939819E0,1.000498962E1
4.366625530E-1,-1.573280841E-1,3.280559778E0,1.070788097E1
4.567725010E-1,-2.165504545E-1,3.222533941E0,1.013180923E1
4.768825010E-1,-4.408775866E-1,3.205784082E0,8.807980537E0
4.969925010E-1,-5.330012441E-1,3.201596737E0,7.986045361E0
5.171024490E-1,-4.660021961E-1,3.186641455E0,7.700103283E0
5.372124490E-1,-3.505485058E-1,3.134597778E0,7.537989616E0
5.573224490E-1,-2.500499785E-1,3.065804005E0,7.366304398E0
5.774324490E-1,-2.614158690E-1,2.948555708E0,7.138388157E0
5.975423970E-1,-3.553341627E-1,2.663809776E0,7.145566463E0
6.176523970E-1,-3.852444589E-1,2.356930256E0,7.415357590E0
6.377623970E-1,-3.098705411E-1,2.241476536E0,7.480561733E0
6.578723970E-1,-3.314059377E-1,2.276770830E0,6.973881721E0
6.779823450E-1,-4.313062727E-1,2.375474691E0,6.488736629E0
6.980923450E-1,-4.510470629E-1,2.500499725E0,6.369095802E0
7.182023450E-1,-3.619144261E-1,2.577668190E0,6.713063717E0
7.383122930E-1,-1.663011760E-1,2.705085993E0,7.232904434E0
7.584222930E-1,2.392822644E-3,2.912663460E0,7.348358154E0
7.785322930E-1,7.537391037E-2,3.190230846E0,7.094120979E0
7.986422930E-1,5.503492057E-2,3.503690481E0,6.895516872E0
8.187522930E-1,8.733802289E-2,3.763910055E0,7.220940590E0
8.388622410E-1,1.489532143E-1,3.737588882E0,7.962715626E0
8.589722410E-1,-9.571290575E-3,3.683152199E0,8.397610664E0
8.790822410E-1,-4.187439680E-1,3.796213150E0,8.274978638E0
8.991922410E-1,-5.066801906E-1,3.858426571E0,8.251648903E0
9.193021890E-1,-2.398804724E-1,3.862015724E0,8.810373306E0
9.394121890E-1,-1.256231815E-1,4.077968121E0,9.894919395E0
9.595221890E-1,2.045863420E-1,4.436293125E0,1.105125141E1
9.796321890E-1,9.086744189E-1,4.490131855E0,1.205444241E1
9.997421890E-1,1.064806104E0,4.317250252E0,1.280638695E1
1.019852136E0,7.543373108E-1,4.222135544E0,1.300080395E1
1.039962136E0,7.034898400E-1,4.305884361E0,1.280160141E1
1.060072136E0,1.148554921E0,4.210171223E0,1.329272842E1
1.080182136E0,1.704287887E0,3.705883980E0,1.409252930E1
1.100292136E0,1.426720500E0,3.321237803E0,1.414158154E1
1.120402136E0,8.937192559E-1,3.103491068E0,1.318146133E1
1.140512084E0,8.189435601E-1,3.053839922E0,1.180020523E1
1.160622084E0,1.149153113E0,3.177668571E0,1.007438183E1
1.180732084E0,1.609771490E0,3.383451223E0,8.374280930E0
1.200842084E0,2.051247120E0,3.397209883E0,7.595417500E0
1.220952084E0,2.213959217E0,3.021536827E0,8.168498039E0
1.241062084E0,1.871187329E0,2.474178553E0,8.990432739E0
1.261172084E0,1.369292736E0,2.136192322E0,9.437891006E0
1.281282032E0,1.271187067E0,1.889731646E0,9.416355133E0
1.301392032E0,1.408774376E0,1.835893154E0,9.047262192E0
1.321502032E0,1.342373490E0,1.977667928E0,8.327621460E0
1.341612032E0,1.150349498E0,2.046461582E0,7.559525013E0
1.361722032E0,7.603194118E-1,2.120040894E0,6.790232658E0
1.381832032E0,3.511467278E-1,2.335394859E0,6.067600250E0
1.401942032E0,1.429711580E-1,2.599203587E0,5.506483078E0
