"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.669521100E-2,9.349954724E-1,3.516252756E0,8.317451477E0
3.680489800E-2,7.848458290E-1,3.281756163E0,7.849654675E0
5.691463800E-2,7.872386575E-1,3.401397467E0,8.688339233E0
7.702437700E-2,6.424728632E-1,3.454637766E0,1.012821960E1
9.713406500E-2,4.845465720E-1,3.229712248E0,1.018265629E1
1.172438050E-1,3.421736360E-1,3.135794163E0,9.739984512E0
1.373535440E-1,4.313062727E-1,3.300898790E0,9.295517921E0
1.574632840E-1,4.570291340E-1,3.479762316E0,8.962915421E0
1.775729710E-1,4.157529473E-1,3.458825111E0,9.133403778E0
1.976827110E-1,3.696911037E-1,3.391826153E0,9.625727654E0
2.177924500E-1,2.267199457E-1,3.324826956E0,9.948160172E0
2.379021380E-1,2.392822690E-2,3.300300598E0,9.975677490E0
2.580118770E-1,-4.007977992E-2,3.280559778E0,9.805787086E0
2.781216170E-1,1.046859920E-1,3.255435228E0,9.539586067E0
2.982313050E-1,4.450650215E-1,3.286541939E0,9.194420815E0
3.183410440E-1,6.622136831E-1,3.401995659E0,8.949754715E0
3.384507840E-1,6.053841114E-1,3.472583771E0,9.061619759E0
3.585604710E-1,4.600201547E-1,3.420539856E0,9.283554077E0
3.786702110E-1,3.020938635E-1,3.370290756E0,9.432506561E0
3.987799500E-1,3.409772217E-1,3.342773199E0,9.379864693E0
4.188896900E-1,4.504488707E-1,3.415156126E0,9.266205788E0
4.389993770E-1,5.832505226E-1,3.490530014E0,9.217751503E0
4.591091170E-1,6.939185858E-1,3.502494097E0,9.278169632E0
4.792188570E-1,7.716853023E-1,3.503690481E0,9.169296265E0
4.993285960E-1,6.975077987E-1,3.553939819E0,9.004191399E0
5.194382840E-1,5.682953596E-1,3.550350666E0,8.874979019E0
5.395480230E-1,3.379862010E-1,3.503092289E0,8.934201241E0
5.596577630E-1,1.022931710E-1,3.460021496E0,9.205188751E0
5.797674500E-1,-1.495514158E-2,3.433700562E0,9.488140106E0
5.998771900E-1,-5.383851007E-3,3.384647608E0,9.568299294E0
6.199869300E-1,5.623133108E-2,3.378665686E0,9.559925079E0
6.400966690E-1,1.657029688E-1,3.378665686E0,9.408578873E0
6.602063570E-1,2.560320199E-1,3.346960783E0,9.345169067E0
6.803160960E-1,2.841476798E-1,3.315854073E0,9.491728783E0
7.004258360E-1,2.709871531E-1,3.306282759E0,9.630513191E0
7.205355230E-1,2.985046208E-1,3.246462107E0,9.514460564E0
7.406452630E-1,2.721835673E-1,3.265006542E0,9.369096756E0
7.607550020E-1,1.950150430E-1,3.404388428E0,9.165707588E0
7.808647420E-1,1.896311939E-1,3.485146284E0,8.989236832E0
8.009744300E-1,2.356930375E-1,3.480958700E0,8.991629601E0
8.210841690E-1,2.793620527E-1,3.440878868E0,9.209974289E0
8.411939090E-1,8.733802289E-2,3.366103172E0,9.544371605E0
8.613035960E-1,-1.818545163E-1,3.267399311E0,9.789635658E0
8.814133360E-1,-1.184447184E-1,3.216551781E0,9.547362328E0
9.015230750E-1,-1.148554832E-1,3.278765202E0,9.193224907E0
9.216328150E-1,-7.238288224E-2,3.339184046E0,9.048459053E0
9.417425020E-1,1.004985496E-1,3.355335474E0,9.294919968E0
9.618522420E-1,2.757728100E-1,3.352942705E0,9.528220177E0
9.819619820E-1,1.369891018E-1,3.362514019E0,9.403793335E0
1.002071721E0,-5.802594870E-2,3.332603693E0,9.315258980E0
1.022181409E0,-1.202393398E-1,3.250051260E0,9.385847092E0
1.042291148E0,-6.041877344E-2,3.276372433E0,9.355937004E0
1.062400888E0,1.178465188E-1,3.361915827E0,9.167501450E0
1.082510627E0,3.373879790E-1,3.433700562E0,9.043074608E0
1.102620315E0,4.833501875E-1,3.455235958E0,8.985647202E0
1.122730055E0,3.547359705E-1,3.433700562E0,9.221938133E0
1.142839794E0,1.651047617E-1,3.360719442E0,9.386445045E0
1.162949534E0,-1.734796353E-2,3.367299557E0,9.336195946E0
1.183059221E0,-1.268195957E-1,3.356531858E0,9.099904060E0
1.203168961E0,-1.268195957E-1,3.311666489E0,8.822337151E0
1.223278700E0,1.668993831E-1,3.239881754E0,9.032905579E0
1.243388440E0,4.211367965E-1,3.306880951E0,9.198608398E0
1.263498127E0,4.402793646E-1,3.171686411E0,9.397212982E0
1.283607867E0,5.186443329E-1,3.102892876E0,9.627521515E0
1.303717607E0,4.809573591E-1,3.047857761E0,9.786046028E0
1.323827346E0,3.194418252E-1,3.038286448E0,9.573683739E0
1.343937034E0,1.154536903E-1,3.070589542E0,9.227322578E0
1.364046773E0,-3.571287692E-1,3.128615618E0,9.009575844E0
1.384156513E0,-8.374879509E-2,3.025125980E0,8.952746391E0
1.404266252E0,1.316052526E-1,2.789433002E0,9.212965012E0
1.424375940E0,-3.493520916E-1,3.283550978E0,9.512666702E0
1.444485680E0,-3.756731451E-1,3.243471146E0,9.821340561E0
1.464595419E0,-2.775674164E-1,2.961716175E0,1.000319481E1
1.484705159E0,-2.309073806E-1,2.922234535E0,9.972088814E0
1.504814846E0,-2.344966233E-1,2.918645382E0,9.890133858E0
1.524924586E0,-2.183450609E-1,2.830709219E0,9.989436150E0
1.545034325E0,-5.742774159E-2,2.839682341E0,1.024666500E1
1.565144065E0,-2.099701911E-1,2.912065268E0,1.016052341E1
1.585253805E0,-6.185446382E-1,2.906083107E0,9.794421196E0
1.605363492E0,-7.369893789E-1,2.855235577E0,9.455238342E0
1.625473232E0,-3.577269912E-1,2.846262455E0,9.513264656E0
1.645582971E0,2.859423161E-1,2.833700180E0,9.622138023E0
1.665692711E0,3.349951804E-1,2.853441000E0,9.583254814E0
1.685802398E0,-2.267199457E-1,2.790629387E0,9.601201057E0
1.705912138E0,-8.279166222E-1,2.772084951E0,9.519845009E0
1.726021877E0,-8.961120844E-1,2.810968399E0,9.248259544E0
1.746131617E0,-6.987041831E-1,2.908475876E0,8.971290588E0
1.766241305E0,-5.629115105E-1,2.976671457E0,8.858229637E0
1.786351044E0,-4.289134443E-1,3.050250769E0,8.860622406E0
1.806460784E0,-3.661018610E-1,3.131008387E0,8.880961418E0
1.826570523E0,-2.943171859E-1,3.114258766E0,9.035896301E0
1.846680263E0,-3.433700502E-1,3.072384357E0,9.135198593E0
1.866789950E0,-3.164508045E-1,2.982653379E0,9.470791817E0
1.886899690E0,-1.387837082E-1,2.970091105E0,9.725028992E0
1.907009430E0,-1.728814393E-1,3.009572744E0,9.767501831E0
1.927119169E0,-3.110669553E-1,2.988037348E0,9.546165466E0
1.947228857E0,-3.583251834E-1,2.963510752E0,9.425328255E0
1.967338596E0,-2.775674164E-1,3.037090063E0,9.453444481E0
1.987448336E0,-2.087737769E-1,3.027518749E0,9.737591743E0
2.007558075E0,-7.836493850E-2,3.001197815E0,9.891928673E0
2.027667815E0,1.316052489E-2,2.986840963E0,9.833903313E0
2.047777555E0,1.064806059E-1,2.947957516E0,9.800403595E0
