"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.569102250E0,-6.352789307E-1,3.679797821E0,7.879314880E0
1.589194250E0,-1.866618347E0,3.348087616E0,8.259075165E0
1.609286250E0,-2.856809235E0,3.664230194E0,9.619296570E0
1.629378250E0,-2.904410248E0,3.453169098E0,9.994865570E0
1.649469250E0,-2.107168121E0,4.455484772E0,1.127215942E1
1.669561250E0,-2.338886261E0,4.975204010E0,1.101753891E1
1.689653250E0,-3.098556519E0,5.305567017E0,1.064765808E1
1.709745250E0,-3.639830933E0,5.151537323E0,1.021101608E1
1.729837250E0,-3.088377686E0,5.530998230E0,1.044587769E1
1.749929250E0,-2.053878937E0,5.020260315E0,1.188079376E1
1.770020250E0,-1.855840759E0,3.268752594E0,1.383542908E1
1.790112250E0,-1.832938385E0,7.438032532E-1,1.341016342E1
1.810204250E0,-2.593506775E0,4.423301697E-1,1.136721176E1
1.830296250E0,-3.176244965E0,1.486858063E0,9.004674683E0
1.850388250E0,-2.123783569E0,3.053949280E0,8.419990540E0
1.870480250E0,-2.074685669E-1,3.722908173E0,8.877738647E0
1.890572250E0,1.237326965E0,3.556753693E0,8.488997040E0
1.910663250E0,6.267466736E-1,3.164269867E0,6.332132263E0
1.930755250E0,-5.890251160E-1,3.129542084E0,4.392316132E0
1.950847250E0,-1.313518524E0,3.212469635E0,4.037853241E0
1.970939250E0,-9.045689392E-1,3.327131195E0,5.481151886E0
1.991031250E0,1.203497314E-1,3.860921173E0,7.119794312E0
2.011123250E0,5.942642212E-1,4.128714294E0,6.826105042E0
2.031214250E0,1.975891113E-2,4.168531494E0,5.563929749E0
2.051306250E0,-4.592449951E-1,4.371659088E0,5.354964294E0
2.071398250E0,-1.791773987E-1,4.411476288E0,6.267616425E0
2.091490250E0,4.331991577E-1,4.395609283E0,7.591014404E0
2.111582250E0,6.679110718E-1,4.561763763E0,8.546028442E0
2.131674250E0,6.905140686E-1,4.728067932E0,8.997339935E0
2.151765250E0,7.195536804E-1,4.910837860E0,9.799671478E0
2.171857250E0,1.409019928E0,4.382885742E0,1.062460602E1
2.191949250E0,2.384241943E0,3.551364899E0,1.095362183E1
2.212041250E0,2.559677124E0,3.706292725E0,1.131691635E1
2.232133250E0,2.491868134E0,4.611460419E0,1.119536911E1
2.252225250E0,2.945724335E0,5.329217834E0,1.167033142E1
2.272317250E0,3.306324463E0,5.582042084E0,1.160880936E1
2.292408250E0,3.340154114E0,4.859644318E0,1.053434372E1
2.312500250E0,3.063379669E0,4.276007996E0,1.006926086E1
2.332592250E0,2.391127625E0,3.654350739E0,9.907147980E0
2.352684250E0,2.073338470E0,3.671265564E0,1.026325745E1
2.372776250E0,2.397115173E0,3.786974945E0,1.055290512E1
2.392868250E0,2.707569580E0,3.717968445E0,1.018257523E1
2.412959250E0,2.442470856E0,3.479813690E0,9.141789551E0
2.433051250E0,1.732197876E0,3.087180176E0,8.036038971E0
2.453143250E0,6.032455444E-1,3.229833527E0,7.366930389E0
2.473235250E0,-1.513352966E-1,3.476819916E0,6.765331421E0
2.493327250E0,-2.567161560E-1,3.891457672E0,6.373596039E0
2.513419250E0,-2.020797729E-2,4.026476898E0,5.730233917E0
2.533510333E0,-2.218386841E-1,4.264182587E0,5.208568726E0
2.553602333E0,-7.691006470E-1,4.604724426E0,4.699627075E0
2.573694333E0,-1.103355560E0,5.061873779E0,4.856051788E0
2.593786333E0,-1.056802368E0,5.551056519E0,5.777535553E0
2.613878333E0,-6.430627441E-1,5.941295013E0,7.052883453E0
2.633970333E0,-2.978805542E-1,5.929918671E0,7.864046631E0
2.654062333E0,-1.390608215E-1,5.840404816E0,8.550668793E0
2.674153333E0,-3.772155762E-1,5.789211273E0,9.486223297E0
2.694245333E0,-9.098080444E-1,5.671406250E0,1.063942520E1
2.714337333E0,-9.539662170E-1,5.078938293E0,1.149429749E1
2.734429333E0,-1.688039703E0,5.344785461E0,1.169098846E1
2.754521333E0,-2.043251038E0,6.277346191E0,1.105002136E1
2.774613333E0,-1.680555267E0,6.577023010E0,1.059107574E1
2.794704333E0,-1.374741211E0,6.218069458E0,1.104897354E1
2.814796333E0,-1.279239807E0,5.223238220E0,1.175505524E1
2.834888333E0,-1.989662476E0,4.671335907E0,1.158515854E1
2.854980333E0,-2.611619110E0,4.458328857E0,1.052880524E1
2.875072333E0,-2.425705719E0,4.527335358E0,9.623188477E0
2.895164333E0,-1.305435333E0,4.356241150E0,9.407786407E0
2.915255333E0,-1.245410156E-1,3.949237518E0,9.184600525E0
2.935347333E0,5.909710693E-1,3.327580261E0,8.210276642E0
2.955439333E0,6.599775696E-1,2.778522034E0,7.016808472E0
2.975531333E0,5.444178772E-1,2.229463806E0,5.910459137E0
2.995623333E0,2.960842896E-1,2.414778442E0,6.061495056E0
3.015715333E0,2.454895020E-2,3.118764496E0,6.925947418E0
3.035806333E0,1.037342834E-1,3.606749725E0,7.016509094E0
3.055898333E0,3.375480652E-1,3.749552765E0,6.144272919E0
3.075990333E0,3.534150696E-1,3.954776001E0,5.084476776E0
3.096082333E0,1.190025330E-1,4.338727570E0,4.572840729E0
3.116174333E0,2.564167786E-1,4.897814941E0,5.167703705E0
3.136266333E0,6.026467896E-1,5.288203125E0,6.510710907E0
3.156358333E0,1.121617584E0,5.225483551E0,7.663613434E0
3.176449333E0,1.113235016E0,5.154830475E0,8.347391510E0
3.196541333E0,5.224136353E-1,5.194947052E0,9.057065735E0
3.216633333E0,8.946894836E-1,4.859344940E0,1.048270111E1
3.236725333E0,2.339784393E0,4.530628510E0,1.229528183E1
3.256817333E0,3.068469086E0,4.482877808E0,1.368783600E1
3.276909333E0,2.445764008E0,4.995711365E0,1.423749298E1
3.297000333E0,2.235002289E0,5.032534790E0,1.279628998E1
3.317092333E0,2.300565948E0,5.225034485E0,1.188483536E1
3.337184333E0,2.041604462E0,5.576503601E0,1.153127060E1
3.357276333E0,1.857187958E0,5.478457489E0,1.092757599E1
3.377368333E0,1.678609314E0,5.275479584E0,1.015563126E1
3.397460333E0,1.679058380E0,4.908592529E0,9.983638916E0
3.417551333E0,1.716031494E0,4.574038239E0,1.065619034E1
3.437643333E0,1.601968689E0,3.531007233E0,1.024185196E1
3.457735333E0,1.155297546E0,2.688110046E0,8.667875061E0
3.477827333E0,5.596861267E-1,2.235750732E0,6.744375000E0
3.497919333E0,2.341131592E-1,2.108365631E0,5.227130127E0
3.518011333E0,-7.903564453E-2,2.617307281E0,4.850363617E0
3.538101583E0,-2.583627319E-1,3.189716949E0,5.262905731E0
3.558193583E0,-3.116519165E-1,3.344495087E0,5.460045776E0
3.578285583E0,-5.686674500E-1,3.406915283E0,5.124593353E0
3.598377583E0,-1.033750305E0,3.630550232E0,4.425397339E0
3.618469583E0,-1.675016785E0,4.289030914E0,3.963008881E0
3.638561583E0,-2.273472290E0,5.336103516E0,4.346661072E0
3.658653583E0,-1.712289276E0,6.004613342E0,5.105133820E0
3.678744583E0,-9.572593689E-1,6.323300629E0,5.767356720E0
3.698836583E0,-9.476792908E-1,6.357279968E0,6.416107635E0
3.718928583E0,-1.473236389E0,6.281387787E0,7.906258850E0
3.739020583E0,-1.499731293E0,5.677992554E0,9.943222961E0
3.759112583E0,-9.554631042E-1,5.423671417E0,1.248882935E1
3.779204583E0,-1.226549377E0,5.461842041E0,1.394979126E1
3.799295583E0,-2.531385956E0,5.791755981E0,1.337947723E1
3.819387583E0,-2.930306396E0,5.401367798E0,1.310015808E1
3.839479583E0,-2.463576965E0,5.157075806E0,1.487666382E1
3.859571583E0,-2.145638123E0,5.195845184E0,1.549442917E1
3.879663583E0,-2.429148560E0,5.474864960E0,1.404933426E1
3.899755583E0,-2.510130157E0,5.546416168E0,1.219199661E1
3.919846583E0,-2.195933533E0,5.492677917E0,1.091425369E1
3.939938583E0,-1.460512848E0,5.076842651E0,1.009605515E1
3.960030583E0,-6.475534058E-1,4.211641846E0,8.967551880E0
3.980122583E0,-6.526428223E-2,3.218457184E0,7.263944550E0
4.000214583E0,1.413061523E-1,2.200873260E0,5.285508728E0
4.020306583E0,3.472778320E-2,1.513802032E0,4.440366211E0
4.040398583E0,4.266128540E-2,1.352736969E0,5.086273041E0
4.060489583E0,1.089733887E-1,1.741628265E0,6.233487396E0
4.080581583E0,1.255888367E-1,2.277663574E0,6.323749695E0
4.100673583E0,-1.323248291E-1,2.672542419E0,5.095404053E0
4.120765583E0,-2.177970886E-1,3.002007294E0,3.694916382E0
4.140857583E0,-1.660047913E-1,3.533551941E0,3.216511230E0
4.160949583E0,-3.183879089E-1,4.024530945E0,3.577710114E0
4.181040583E0,-9.175918579E-2,4.310586090E0,4.966522064E0
4.201132583E0,4.465214539E-1,4.640200653E0,6.476581879E0
4.221224583E0,5.155279541E-1,5.089865570E0,7.699239349E0
4.241316583E0,1.405577087E-1,5.281467133E0,8.877439270E0
4.261408583E0,8.301736450E-1,5.425916748E0,1.099628311E1
4.281500583E0,2.324366455E0,5.191803589E0,1.313772995E1
4.301591583E0,2.307301941E0,4.897515564E0,1.352168152E1
4.321683583E0,1.003363495E0,5.259313202E0,1.312380890E1
4.341775583E0,9.629475403E-1,5.415288849E0,1.331346451E1
4.361867583E0,2.120490417E0,5.476810913E0,1.457189758E1
4.381959583E0,2.405497742E0,5.117258606E0,1.537318130E1
4.402051583E0,1.857187958E0,4.108955383E0,1.496198639E1
4.422143583E0,1.058299255E0,3.367397461E0,1.382884277E1
4.442234583E0,6.786886597E-1,2.895279236E0,1.227237946E1
4.462326583E0,8.223898315E-1,2.850522308E0,1.103355560E1
4.482418583E0,1.070723419E0,2.818339233E0,9.636061707E0
4.502510583E0,1.010698242E0,2.596201172E0,7.927215271E0
4.522602583E0,9.349557495E-1,2.320474548E0,6.079158325E0
4.542694958E0,6.387217712E-1,2.217339020E0,4.674030304E0
4.562785958E0,-1.781295776E-2,2.787952423E0,4.655618591E0
4.582877958E0,-5.447172546E-1,2.977009277E0,5.375920715E0
4.602969958E0,-4.959187317E-1,2.690505066E0,5.820196838E0
4.623061958E0,-2.659968567E-1,2.325713654E0,5.283712463E0
4.643153958E0,-5.278024292E-1,2.948119354E0,4.749922485E0
4.663245958E0,-6.697073364E-1,3.819457397E0,4.703818359E0
4.683336958E0,-1.034199371E0,4.685855713E0,4.643344116E0
4.703428958E0,-1.114731903E0,5.359904022E0,4.620591431E0
4.723520958E0,-8.649014282E-1,5.882766724E0,5.306165771E0
4.743612958E0,-1.205892334E0,6.160439301E0,6.564149780E0
4.763704958E0,-1.803749084E0,5.964496765E0,8.023016052E0
4.783796958E0,-1.944306793E0,5.570665741E0,9.641300812E0
4.803888958E0,-1.871857452E0,5.282514954E0,1.131047974E1
4.823979958E0,-2.077679443E0,5.236560516E0,1.313982559E1
4.844071958E0,-2.192490692E0,5.782175903E0,1.502485565E1
4.864163958E0,-2.587070160E0,6.153254242E0,1.517574188E1
4.884255958E0,-2.424208832E0,6.167175293E0,1.489821899E1
4.904347958E0,-1.685644684E0,5.726641388E0,1.505793686E1
4.924439958E0,-1.475930786E0,4.945415955E0,1.515777924E1
4.944530958E0,-1.883233795E0,4.128414917E0,1.444077026E1
4.964622958E0,-2.489622803E0,3.570375366E0,1.239033417E1
4.984714958E0,-3.044818268E0,3.411405945E0,9.810748444E0
5.004806958E0,-3.257226562E0,3.600911865E0,7.958200836E0
5.024898958E0,-2.425556030E0,3.419189758E0,7.351213074E0
5.044990958E0,-1.354383545E0,3.172802124E0,7.680827637E0
5.065081958E0,-6.206094360E-1,2.779270477E0,7.426955566E0
5.085173958E0,-2.995271301E-1,2.476001129E0,6.174210663E0
5.105265958E0,-4.502636719E-1,1.977687378E0,4.320166168E0
5.125357958E0,-8.696914673E-1,1.966011658E0,3.114573212E0
5.145449958E0,-1.394051056E0,2.521506500E0,3.432062988E0
5.165541958E0,-1.181942139E0,2.917283478E0,4.283043365E0
5.185633958E0,-5.444178772E-1,3.081492004E0,4.508923645E0
5.205724958E0,-2.454895020E-1,3.541485443E0,4.271517334E0
5.225816958E0,-4.231700134E-1,3.874093781E0,3.792363739E0
5.245908958E0,-8.256829834E-1,4.472848663E0,4.484524384E0
5.266000958E0,-1.030157776E0,5.081033936E0,6.133345642E0
5.286092958E0,-2.384541321E-1,5.360951843E0,7.748037872E0
5.306184958E0,7.665559387E-1,5.292843475E0,8.936865692E0
5.326275958E0,9.886940002E-1,5.245691528E0,1.016640884E1
5.346367958E0,1.120120697E0,5.104535065E0,1.172856033E1
5.366459958E0,1.225501556E0,5.091661835E0,1.269270538E1
5.386551958E0,1.233584747E0,5.308111725E0,1.199515594E1
5.406643958E0,1.475182343E0,5.690117340E0,1.198991684E1
5.426735958E0,1.719025269E0,5.710475006E0,1.325508591E1
5.446826958E0,1.384021912E0,5.379812622E0,1.436936874E1
5.466918958E0,1.089733887E0,4.432732086E0,1.468910385E1
5.487010958E0,9.213340759E-1,3.773502960E0,1.394769562E1
5.507102958E0,1.311572571E0,3.229234772E0,1.143876297E1
5.527194583E0,1.500928802E0,2.969375153E0,8.827892303E0
5.547286583E0,1.259480896E0,2.863994293E0,6.750811615E0
5.567378583E0,8.780740356E-1,2.984643402E0,6.441105652E0
5.587469583E0,7.300318909E-1,3.284020844E0,7.981851654E0
5.607561583E0,6.554869080E-1,2.980003052E0,8.045319672E0
5.627653583E0,3.034190369E-1,2.534230042E0,6.241720276E0
5.647745583E0,-1.255888367E-1,2.445614319E0,4.548740845E0
5.667837583E0,-4.577481079E-1,3.031795349E0,4.056714020E0
5.687929583E0,-9.506730652E-1,4.014651489E0,5.063969421E0
5.708020583E0,-8.220904541E-1,4.686903534E0,6.032455444E0
5.728112583E0,-8.762777710E-1,5.235812073E0,5.724845123E0
5.748204583E0,-1.090632019E0,5.702691193E0,4.405788116E0
5.768296583E0,-1.517993317E0,6.238726501E0,3.716172180E0
5.788388583E0,-1.948049011E0,6.708749084E0,4.747976532E0
5.808480583E0,-1.083746338E0,6.562652893E0,7.027286682E0
5.828571583E0,-1.962419128E-1,6.421945496E0,9.545050964E0
5.848663583E0,-9.849517822E-1,6.319857788E0,1.123638382E1
5.868755583E0,-2.431992645E0,5.779182129E0,1.237641312E1
5.888847583E0,-2.769091644E0,4.879103851E0,1.313488586E1
5.908939583E0,-2.587519226E0,4.452041931E0,1.375908783E1
5.929031583E0,-2.109712830E0,4.841531982E0,1.491767853E1
5.949123583E0,-1.251397705E0,5.379662933E0,1.667682037E1
5.969214583E0,-8.328680420E-1,5.018913116E0,1.670047119E1
5.989306583E0,-1.447340240E0,3.803440704E0,1.456471252E1
6.009398583E0,-2.149380341E0,3.447480927E0,1.256876312E1
6.029490583E0,-2.626587982E0,3.592379608E0,1.134535721E1
6.049582583E0,-2.539020081E0,3.798351288E0,1.054661819E1
6.069674583E0,-1.775906982E0,3.646117859E0,9.360484772E0
6.089765583E0,-8.681945801E-1,3.071762238E0,7.730524292E0
6.109857583E0,-3.820056152E-1,2.553689575E0,6.407575378E0
6.129949583E0,-2.630030823E-1,1.912872162E0,5.024750977E0
6.150041583E0,-6.174659729E-1,1.627116394E0,4.106260986E0
6.170133583E0,-9.434880066E-1,1.676663361E0,3.744463348E0
6.190225583E0,-1.029109955E0,2.073637848E0,3.857927399E0
6.210317583E0,-1.038839722E0,2.547252960E0,4.038302307E0
6.230408583E0,-9.454339600E-1,3.025658112E0,3.680695953E0
6.250500583E0,-6.979985046E-1,3.443888397E0,2.975512390E0
6.270592583E0,-5.156776428E-1,3.962859192E0,2.753823395E0
6.290684583E0,-5.417234802E-1,4.304748230E0,3.206931152E0
6.310776583E0,-8.619076538E-1,4.391417999E0,4.476590881E0
6.330868583E0,-8.472381592E-1,4.384083252E0,5.808371429E0
6.350959583E0,-5.447172546E-1,4.407135315E0,6.918912048E0
6.371051583E0,9.804611206E-2,4.334386597E0,8.565637665E0
6.391143583E0,1.182690582E0,4.179309082E0,1.120135666E1
6.411235583E0,1.970053253E0,4.155807953E0,1.435619614E1
6.431327583E0,2.018851776E0,4.350702667E0,1.620440277E1
6.451419583E0,1.877096558E0,3.997586975E0,1.650018768E1
6.471510583E0,1.754800873E0,3.808979187E0,1.744128067E1
6.491602583E0,2.298170929E0,3.513793030E0,1.848056946E1
6.511694583E0,2.520308990E0,3.149001617E0,1.769410492E1
6.531787375E0,1.894610138E0,3.383414154E0,1.555325684E1
6.551879375E0,1.900747375E0,3.615880737E0,1.342677887E1
6.571971375E0,2.212099915E0,3.319497070E0,1.100271973E1
6.592063375E0,2.062411194E0,3.089724884E0,9.006021881E0
6.612154375E0,1.858834534E0,2.747835846E0,7.372768250E0
6.632246375E0,1.547481995E0,2.499502258E0,6.116281128E0
6.652338375E0,9.449848938E-1,2.593057709E0,5.483097839E0
6.672430375E0,4.586462402E-1,2.715054016E0,5.107229462E0
6.692522375E0,1.275347900E-1,2.633323975E0,4.628524933E0
6.712614375E0,-4.400848389E-2,2.545905762E0,4.030967560E0
6.732705375E0,-4.363426208E-1,2.564018097E0,3.351829834E0
6.752797375E0,-1.065035248E0,3.010838928E0,3.024011536E0
6.772889375E0,-1.424737244E0,3.594175873E0,2.965932312E0
6.792981375E0,-1.330133972E0,4.236490173E0,3.214116211E0
6.813073375E0,-1.165775757E0,4.803361359E0,3.711232452E0
6.833165375E0,-8.702902222E-1,5.040168915E0,4.389172668E0
6.853256375E0,-8.024812317E-1,5.062173157E0,5.388943634E0
6.873348375E0,-1.305884399E0,4.699477386E0,6.746919708E0
6.893440375E0,-1.965263214E0,4.298461304E0,9.353000336E0
6.913532375E0,-1.902094574E0,3.785178680E0,1.245859222E1
6.933624375E0,-1.236728210E0,3.174299011E0,1.529459473E1
6.953716375E0,-1.687141571E0,2.671494598E0,1.711780334E1
6.973808375E0,-2.624192963E0,3.343447266E0,1.684043015E1
6.993899375E0,-2.718646545E0,4.505031738E0,1.649225418E1
7.013991375E0,-1.015039215E0,5.587730255E0,1.766790939E1
7.034083375E0,6.161187744E-1,5.477559357E0,1.738664429E1
7.054175375E0,-2.505789185E-1,4.624483337E0,1.486663467E1
7.074267375E0,-1.587149506E0,3.939507751E0,1.267100052E1
7.094359375E0,-2.537074127E0,3.429069214E0,1.137200180E1
7.114450375E0,-2.412982178E0,2.854114838E0,1.071935898E1
7.134542375E0,-1.450034637E0,2.259401550E0,1.017464172E1
7.154634375E0,-4.272116089E-1,2.049687653E0,9.325008545E0
7.174726375E0,1.294807434E-1,1.986369324E0,8.177794189E0
7.194818375E0,1.839674377E-1,1.930236053E0,6.328839111E0
7.214910375E0,-4.236190796E-2,1.886526947E0,4.434827728E0
7.235001375E0,-3.468287659E-1,1.992805939E0,3.137475586E0
7.255093375E0,-5.583389282E-1,2.341880035E0,2.556982727E0
7.275185375E0,-4.815486145E-1,2.731070709E0,2.355202332E0
7.295277375E0,-4.454736328E-1,3.193159790E0,2.337988129E0
7.315369375E0,-3.679348755E-1,3.975582733E0,2.616259460E0
7.335461375E0,-6.487509155E-1,4.481081543E0,2.665956116E0
7.355552375E0,-1.179846497E0,4.730762329E0,2.868784332E0
7.375644375E0,-1.322350159E0,4.934189301E0,3.661386108E0
7.395736375E0,-1.078956299E0,5.079986115E0,4.545298004E0
7.415828375E0,-5.144801331E-1,5.025649109E0,5.854475555E0
7.435920375E0,7.369175720E-1,4.845573578E0,8.301437073E0
7.456012375E0,2.092348938E0,4.583768005E0,1.164278870E1
7.476104375E0,2.529889069E0,3.964206390E0,1.432730621E1
7.496195375E0,1.707648926E0,3.070265350E0,1.466605179E1
7.516287375E0,5.081932068E-1,3.132386169E0,1.521540939E1
7.536378958E0,4.330494690E-1,3.333118744E0,1.684956116E1
7.556470958E0,1.780697021E0,3.365451508E0,1.813957855E1
7.576562958E0,2.508633270E0,3.667523346E0,1.774065811E1
7.596654958E0,2.105521545E0,4.007316742E0,1.601220245E1
7.616745958E0,1.697320404E0,4.023632812E0,1.439616302E1
7.636837958E0,2.040257263E0,3.575015717E0,1.274045609E1
7.656929958E0,2.126328278E0,3.120111694E0,1.072220306E1
7.677021958E0,1.787283325E0,2.703078918E0,8.435258789E0
7.697113958E0,1.346000977E0,2.518063660E0,6.425388336E0
7.717205958E0,9.945318604E-1,2.421963501E0,4.756359100E0
7.737296958E0,6.408174133E-1,2.337688751E0,3.503165131E0
7.757388958E0,9.026229858E-2,2.292782135E0,2.672692108E0
7.777480958E0,-6.451583862E-1,2.530038757E0,2.635120239E0
7.797572958E0,-1.178948364E0,2.802771606E0,3.089126129E0
7.817664958E0,-1.090482330E0,3.037932587E0,3.223097534E0
7.837756958E0,-9.988728333E-1,3.477119293E0,2.856809235E0
7.857847958E0,-8.979826355E-1,4.280049591E0,2.312840424E0
7.877939958E0,-7.734416199E-1,5.248086548E0,2.071691895E0
7.898031958E0,-1.236877899E0,6.097420349E0,2.659070435E0
7.918123958E0,-1.196162567E0,6.300398254E0,4.863985291E0
7.938215958E0,-7.485932922E-1,5.394631805E0,7.161258087E0
7.958307958E0,-1.213227081E0,4.482728119E0,1.012973511E1
7.978398958E0,-2.031126251E0,3.484903107E0,1.372675507E1
7.998490958E0,-2.570903778E0,3.070564728E0,1.667981415E1
8.018582958E0,-3.119812317E0,3.651207275E0,1.710103821E1
8.038674958E0,-2.909948730E0,4.311484222E0,1.596505051E1
8.058766958E0,-1.642234955E0,5.040468292E0,1.710837296E1
8.078858958E0,1.758842468E-1,4.500690765E0,1.808733719E1
8.098950958E0,-1.082249451E-1,3.909719696E0,1.657278671E1
8.119041958E0,-1.670526123E0,3.973636780E0,1.394649811E1
8.139133958E0,-2.013912048E0,4.000730438E0,1.192210785E1
8.159225958E0,-1.485211487E0,3.900588684E0,1.074959610E1
8.179317958E0,-8.921447754E-1,3.711382141E0,1.013213013E1
8.199409958E0,-4.201762390E-1,3.247646484E0,9.502838745E0
8.219501958E0,-1.532812500E-1,2.521356812E0,8.366401978E0
8.239592958E0,-2.279759216E-1,1.943558350E0,6.855294342E0
8.259684958E0,-5.721102905E-1,1.631008301E0,5.278623047E0
8.279776958E0,-9.548643494E-1,1.460812225E0,3.872746582E0
8.299868958E0,-1.175206146E0,1.665736084E0,3.125051422E0
8.319960958E0,-1.290466461E0,2.169438629E0,3.027903442E0
8.340052958E0,-1.050365753E0,2.705324249E0,3.110830994E0
8.360144958E0,-6.189628601E-1,3.108735352E0,2.847528534E0
8.380235958E0,-6.753955078E-1,3.550616455E0,2.574346619E0
