"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.612226500E-2,-3.009511471E0,4.563348293E0,7.869740963E0
3.621299600E-2,-2.822763920E0,4.623203278E0,8.604761124E0
5.629695700E-2,-2.638410330E0,4.601655483E0,8.259995461E0
7.639257200E-2,-2.573766708E0,4.501099110E0,7.931990147E0
9.648095700E-2,-2.413355350E0,4.553771496E0,7.788338184E0
1.165699570E-1,-2.195482969E0,4.666299343E0,8.339004517E0
1.366561110E-1,-2.061407566E0,4.855441093E0,8.420407295E0
1.567446110E-1,-2.331952572E0,4.774038315E0,8.549694061E0
1.768343410E-1,-2.161964178E0,4.558559895E0,9.071630478E0
1.969253410E-1,-1.881842494E0,4.271255970E0,9.076418877E0
2.170138410E-1,-1.094150186E0,4.089296341E0,8.348581314E0
2.371084560E-1,-1.029506683E0,4.434061527E0,8.013393402E0
2.571976870E-1,-1.371877551E0,4.515464306E0,7.958326340E0
2.772929950E-1,-1.376665950E0,4.422090530E0,8.058882713E0
2.973821480E-1,-1.453280449E0,4.939238071E0,7.802703381E0
3.174736870E-1,-1.580173135E0,5.506663799E0,7.987056732E0
3.375596480E-1,-1.568202138E0,5.116408825E0,8.147468567E0
3.576481100E-1,-7.613561153E-1,4.541800499E0,8.276755333E0
3.777319170E-1,3.878606856E-1,4.043806553E0,7.814674377E0
3.978143400E-1,1.316810966E0,3.119644880E0,7.924807549E0
4.178890330E-1,3.936067581E0,1.379060149E0,9.792284966E0
4.379537250E-1,4.386177540E0,9.026140571E-1,1.039083576E1
4.580289560E-1,2.600103140E0,1.125274777E0,9.454702377E0
4.781312250E-1,1.438915253E0,2.748543501E0,8.817844391E0
4.982055320E-1,-1.189918280E0,3.744531393E0,8.425195694E0
5.182851860E-1,-3.842693806E0,4.687847137E0,7.855375767E0
5.383612240E-1,-3.790021181E0,4.893748283E0,7.900865555E0
5.584413780E-1,-1.640028119E0,4.424484730E0,8.224082947E0
5.785198400E-1,1.651999116E0,4.072536945E0,8.650250435E0
5.985991860E-1,3.576937437E0,3.622427225E0,1.040041256E1
6.186661860E-1,1.850717902E0,3.351882458E0,1.241872406E1
6.387368010E-1,-8.619125932E-2,3.435679436E0,1.178186703E1
6.588053780E-1,-9.097966552E-2,3.043030262E0,1.079306126E1
6.788767620E-1,-1.173158810E-1,2.822763920E0,1.050336266E1
6.989498010E-1,4.118026793E-1,2.947262287E0,9.813833237E0
7.190280310E-1,1.795651317E-1,3.112462282E0,9.224859238E0
7.391170310E-1,-4.932055473E-1,3.210624456E0,9.162610054E0
7.592339160E-1,-7.733271718E-1,3.627215624E0,9.102754593E0
7.793227240E-1,-2.049436569E0,4.412513733E0,8.104372978E0
7.994030310E-1,-1.070208192E0,3.440467834E0,8.480262756E0
8.194823000E-1,-5.027823448E-1,2.784456491E0,8.743624687E0
8.395610310E-1,-2.274491638E-1,2.437297344E0,9.004592896E0
8.596359920E-1,-3.208230138E-1,2.001552582E0,9.100360870E0
8.797182230E-1,4.548983276E-2,1.920149803E0,9.548076630E0
8.998139150E-1,2.370259613E-1,1.716642618E0,9.555258751E0
9.198989150E-1,-7.900865376E-2,1.764526606E0,9.435548782E0
9.399788000E-1,-4.094084799E-1,1.774103403E0,8.968679428E0
9.600660690E-1,-5.602431893E-1,1.735796213E0,8.743624687E0
9.801491460E-1,-8.451532125E-1,1.889025092E0,8.446743965E0
1.000236992E0,-6.967126727E-1,2.039859772E0,7.922413349E0
1.020321492E0,-4.525041282E-1,2.090138197E0,7.642292023E0
1.040406261E0,-1.628057212E-1,1.572990537E0,7.592013359E0
1.060472607E0,-4.979939461E-1,1.405396342E0,8.010998726E0
1.080558761E0,-1.292868853E-1,1.666364431E0,9.042900085E0
1.100645607E0,1.165976286E0,1.766920805E0,9.562441826E0
1.120738607E0,2.580949545E0,1.261744261E0,9.504981041E0
1.140818030E0,2.118868589E0,1.489193439E0,8.781931877E0
1.160896991E0,1.367089152E0,1.333570361E0,8.951920509E0
1.180981145E0,1.060631394E0,9.528923035E-1,9.868899345E0
1.201066914E0,4.046200812E-1,1.233013868E0,1.053927612E1
1.221160722E0,7.182604820E-2,1.553836942E0,1.065180302E1
1.241246683E0,3.184288144E-1,1.620874524E0,1.014423275E1
1.261331568E0,6.919242740E-1,1.640028119E0,9.600749016E0
1.281419645E0,8.906430602E-1,1.802833915E0,9.770736694E0
1.301507645E0,9.241618514E-1,2.099714994E0,1.039562416E1
1.321594568E0,1.027112484E0,2.233790159E0,1.068292809E1
1.341679875E0,1.280897856E0,2.047042370E0,1.044829655E1
1.361768144E0,1.304839969E0,1.900996208E0,1.045787334E1
1.381876990E0,1.110909581E0,1.740584612E0,1.101572227E1
1.401963798E0,8.762778044E-1,1.637633920E0,1.148738003E1
1.422047644E0,7.206547260E-1,1.620874524E0,1.120965195E1
1.442135952E0,5.243301988E-1,1.771709204E0,1.055842972E1
1.462226682E0,4.788403511E-1,1.843535304E0,9.923966408E0
1.482317567E0,5.841852427E-1,2.075772762E0,9.114726067E0
1.502403528E0,3.351882398E-1,2.327163935E0,8.348581314E0
1.522496528E0,1.867477298E-1,2.590526342E0,7.785943985E0
1.542583451E0,1.074996591E0,2.288856745E0,7.647080421E0
1.562670413E0,1.836352706E0,1.889025092E0,8.686163902E0
1.582759720E0,2.013523579E0,1.855506301E0,1.049139214E1
1.602835067E0,2.949656487E0,1.814804912E0,1.200213337E1
1.622907143E0,2.975992680E0,1.719036818E0,1.228464890E1
1.642979489E0,1.826775908E0,1.872265697E0,1.176510715E1
1.663049105E0,1.687912226E0,1.637633920E0,1.126232433E1
1.683137105E0,2.085349798E0,1.489193439E0,1.020408726E1
1.703239182E0,1.946485996E0,1.493981838E0,9.651026726E0
1.723331720E0,1.355118155E0,1.719036818E0,9.739612579E0
1.743419412E0,9.050082564E-1,1.783680320E0,9.397241592E0
1.763503720E0,1.175553083E0,1.726219416E0,8.374917984E0
1.783587489E0,1.278503656E0,1.948880196E0,7.592013359E0
1.803672027E0,1.400607944E0,2.121262789E0,8.046912193E0
1.823754989E0,1.783680320E0,1.932120800E0,8.465897560E0
1.843841989E0,1.343147159E0,1.987187386E0,8.461109161E0
1.863924681E0,9.720458984E-1,1.977610588E0,8.317456245E0
1.884003335E0,5.482721925E-1,2.070984364E0,7.929595947E0
1.904083373E0,5.746084079E-2,2.370259762E0,7.465120792E0
1.924156719E0,-2.298433632E-1,2.602497339E0,7.141903877E0
1.944226796E0,-2.609679997E-1,2.743755102E0,7.350199223E0
